,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.24656844,-0.04608503,"('unsociable', 'sociable')",-0.2045884,-0.51688194,0.02099,-0.2814835,-0.3024735
1,-1.173108,-1.0856167,"('unfriendly', 'friendly')",1.2664585,1.1621152,0.0466753,0.0382493,-0.008426
2,0.931628,0.97572553,"('unlikable', 'likable')",1.0043414,1.0655761,0.9679847,1.0206509,0.0526662
3,0.36634055,0.3790436,"('repellent', 'pleasant')",0.931126,0.82281333,0.6487333,0.6009285,-0.0478048
4,0.014112377,0.08032634,"('disliked', 'liked')",-6.398984,-6.3424935,-3.1924357,-3.1310835,0.0613522
5,-1.3469298,-1.1256678,"('distant', 'outgoing')",-0.48567525,-0.33411586,-0.9163025,-0.7298918,0.1864107
6,-2.078075,-1.8403208,"('distant', 'open')",-0.7666601,-0.6370669,-1.4223676,-1.2386938,0.1836738
7,-0.60706973,-0.6480178,"('insensitive', 'sensitive')",-0.13047546,-0.18824576,-0.3687726,-0.4181318,-0.0493592
8,-1.1974871,-1.1343882,"('unaffectionate', 'affectionate')",0.53058213,0.56309736,-0.3334525,-0.2856454,0.0478071
9,-1.1221114,-1.0884684,"('unaffectionate', 'caring')",0.91535735,0.9549784,-0.103377,-0.066745,0.036632
10,-0.14479503,-0.30812803,"('unsympathetic', 'sympathetic')",-0.75698274,-0.8639845,-0.4508889,-0.5860563,-0.1351674
11,-0.28912213,-0.37768376,"('unhelpful', 'helpful')",1.884707,1.9249434,0.7977924,0.7736298,-0.0241626
12,-0.28426018,-0.26858944,"('unsupportive', 'supportive')",-2.2755685,-2.2625124,-1.2799144,-1.265551,0.0143634
13,0.3549709,0.17776915,"('impolite', 'polite')",-0.48107955,-0.58370835,-0.0630543,-0.2029696,-0.1399153
14,0.9833342,0.7703762,"('antisocial', 'social')",0.21098717,-0.072442666,0.5971607,0.3489668,-0.2481939
15,-0.20045458,-0.2307879,"('boring', 'funny')",0.111309685,0.107785225,-0.0445724,-0.0615013,-0.0169289
16,-0.3419458,-0.23084241,"('unpopular', 'popular')",0.75848114,0.6961289,0.2082677,0.2326432,0.0243755
17,-0.049150035,0.02975957,"('nasty', 'nice')",-0.53493863,-0.44355586,-0.2920443,-0.2068982,0.0851461
18,-0.5634306,-0.5631581,"('disagreeable', 'welcoming')",-0.5182878,-0.64080715,-0.5408592,-0.6019826,-0.0611234
19,-1.8897061,-1.7693124,"('inhospitable', 'hospitable')",-0.81886923,-0.664598,-1.3542876,-1.2169552,0.1373324
20,0.016024288,-0.019797022,"('rough', 'thoughtful')",0.9885439,0.92587835,0.5022841,0.4530407,-0.0492434
21,0.6697122,0.4672237,"('immoral', 'moral')",-0.2623755,-0.42107636,0.2036683,0.0230737,-0.1805946
22,0.22389011,0.10307805,"('untrustworthy', 'trustworthy')",-1.024143,-1.1147612,-0.4001264,-0.5058416,-0.1057152
23,-0.40188193,-0.47306746,"('insincere', 'sincere')",5.588559,5.46716,2.5933385,2.4970465,-0.096292
24,0.00552113,-0.07300468,"('dishonest', 'honest')",0.5118494,0.54906166,0.2586853,0.2380285,-0.0206568
