,quanta_male,quanta_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9345397,-0.9514138,"('unsociable', 'sociable')",0.83906156,0.7410792,-0.3793882,-0.54781055,-0.1582888,-0.2527151,-0.0944263
1,-1.2369238,-1.2879099,"('unfriendly', 'friendly')",0.3933166,0.20760308,2.0937269,1.9902334,0.4167066,0.3033089,-0.1133977
2,0.6674094,0.75393856,"('unlikable', 'likable')",1.4375824,1.6078281,0.59983844,0.7487583,0.9016101,1.0368417,0.1352316
3,-0.2817449,-0.13099255,"('repellent', 'pleasant')",0.31187442,0.4305686,0.2329226,0.24282555,0.087684,0.1808005,0.0931165
4,-0.36994082,-0.41927215,"('disliked', 'liked')",-0.43687198,-0.4423374,-5.7431703,-5.730928,-2.1833277,-2.1975125,-0.0141848
5,-0.8857584,-0.976899,"('distant', 'outgoing')",-0.6116674,-0.63462764,0.027825765,0.073309116,-0.4898667,-0.5127392,-0.0228725
6,-1.0827866,-1.0979346,"('distant', 'open')",-0.9593284,-0.9742915,0.6618561,0.69527155,-0.4600863,-0.4589849,0.0011014
7,0.22018175,0.32234624,"('insensitive', 'sensitive')",0.5306946,0.62661326,1.0844514,1.0552304,0.611776,0.6680633,0.0562873
8,-1.1452374,-1.1427517,"('unaffectionate', 'affectionate')",-0.42695564,-0.40880796,1.2518588,1.1710862,-0.1067781,-0.1268245,-0.0200464
9,-1.1841686,-1.2017919,"('unaffectionate', 'caring')",0.82975435,0.778872,1.523485,1.4724705,0.3896902,0.3498502,-0.03984
10,-0.81113076,-0.6371196,"('unsympathetic', 'sympathetic')",0.18883808,0.28350952,-0.43382096,-0.48282236,-0.3520379,-0.2788108,0.0732271
11,0.16705394,0.28928542,"('unhelpful', 'helpful')",1.4719183,1.554216,1.4142108,1.5139279,1.0177277,1.1191432,0.1014155
12,0.18351597,0.3465884,"('unsupportive', 'supportive')",1.5240661,1.7208636,-1.329866,-1.3106372,0.1259053,0.2522716,0.1263663
13,-0.38676876,-0.44137025,"('impolite', 'polite')",0.65973085,0.67305225,-0.3741911,-0.40856445,-0.033743,-0.0589608,-0.0252178
14,0.54961383,0.663075,"('antisocial', 'social')",1.192706,1.2681327,-0.56712514,-0.6393787,0.3917316,0.4306096,0.038878
