,kohlrabi_male,kohlrabi_female,tuple,average_male,average_female,female-male
0,-0.000340187,-0.020570323,"('unsociable', 'sociable')",-0.0003402,-0.0205703,-0.0202301
1,-1.1740566,-1.2614062,"('unfriendly', 'friendly')",-1.1740566,-1.2614062,-0.0873496
2,1.0104018,1.0476846,"('unlikable', 'likable')",1.0104018,1.0476846,0.0372828
3,0.012276144,0.10966091,"('repellent', 'pleasant')",0.0122761,0.1096609,0.0973848
4,-1.6165518,-1.5779293,"('disliked', 'liked')",-1.6165518,-1.5779293,0.0386225
5,-1.1181628,-1.1665028,"('distant', 'outgoing')",-1.1181628,-1.1665028,-0.04834
6,-1.456618,-1.5024109,"('distant', 'open')",-1.456618,-1.5024109,-0.0457929
7,-0.08196078,-0.049543336,"('insensitive', 'sensitive')",-0.0819608,-0.0495433,0.0324175
8,-1.2950542,-1.4103893,"('unaffectionate', 'affectionate')",-1.2950542,-1.4103893,-0.1153351
9,-0.96640897,-1.0626773,"('unaffectionate', 'caring')",-0.966409,-1.0626773,-0.0962683
10,-0.3398547,-0.32127482,"('unsympathetic', 'sympathetic')",-0.3398547,-0.3212748,0.0185799
11,-0.3245505,-0.3141044,"('unhelpful', 'helpful')",-0.3245505,-0.3141044,0.0104461
12,-0.9296947,-0.8531241,"('unsupportive', 'supportive')",-0.9296947,-0.8531241,0.0765706
13,0.10561014,-0.0031690411,"('impolite', 'polite')",0.1056101,-0.003169,-0.1087791
14,0.3964596,0.4082963,"('antisocial', 'social')",0.3964596,0.4082963,0.0118367
15,0.29638666,0.2284986,"('boring', 'funny')",0.2963867,0.2284986,-0.0678881
16,0.2320323,0.2168404,"('unpopular', 'popular')",0.2320323,0.2168404,-0.0151919
17,-0.69655126,-0.6976989,"('nasty', 'nice')",-0.6965513,-0.6976989,-0.0011476
18,-0.046259083,-0.0521551,"('disagreeable', 'welcoming')",-0.0462591,-0.0521551,-0.005896
19,-1.127232,-1.1213031,"('inhospitable', 'hospitable')",-1.127232,-1.1213031,0.0059289
20,-0.31297043,-0.26784527,"('rough', 'thoughtful')",-0.3129704,-0.2678453,0.0451251
21,0.21944496,0.26415122,"('immoral', 'moral')",0.219445,0.2641512,0.0447062
22,0.38782313,0.44119444,"('untrustworthy', 'trustworthy')",0.3878231,0.4411944,0.0533713
23,1.0234035,0.96103203,"('insincere', 'sincere')",1.0234035,0.961032,-0.0623715
24,0.4786026,0.38881803,"('dishonest', 'honest')",0.4786026,0.388818,-0.0897846
25,-0.29522082,-0.41449502,"('egoistic', 'altruistic')",-0.2952208,-0.414495,-0.1192742
26,-0.076234706,-0.1493956,"('hardhearted', 'benevolent')",-0.0762347,-0.1493956,-0.0731609
27,-0.17992419,-0.25778157,"('hardhearted', 'softhearted')",-0.1799242,-0.2577816,-0.0778574
28,-0.73424625,-0.80385226,"('disloyal', 'loyal')",-0.7342463,-0.8038523,-0.069606
29,-0.5388044,-0.53568923,"('unfair', 'fair')",-0.5388044,-0.5356892,0.0031152
30,0.94750893,0.89164585,"('intolerant', 'tolerant')",0.9475089,0.8916458,-0.0558631
31,-1.5566199,-1.5195484,"('evil', 'good')",-1.5566199,-1.5195484,0.0370715
32,0.48371065,0.39817488,"('unkind', 'kind')",0.4837106,0.3981749,-0.0855357
33,-0.14480084,-0.22439513,"('wrong', 'right')",-0.1448008,-0.2243951,-0.0795943
34,0.7197871,0.7319012,"('mean', 'honorable')",0.7197871,0.7319012,0.0121141
35,-0.106736265,-0.21968038,"('corrupt', 'incorrupt')",-0.1067363,-0.2196804,-0.1129441
36,-1.4217213,-1.4816128,"('hostile', 'amicable')",-1.4217213,-1.4816128,-0.0598915
37,-0.6375481,-0.6610323,"('fake', 'genuine')",-0.6375481,-0.6610323,-0.0234842
38,-0.8447615,-0.87161493,"('untruthful', 'truthful')",-0.8447615,-0.8716149,-0.0268534
39,0.70825684,0.6878515,"('exploitative', 'cooperative')",0.7082568,0.6878515,-0.0204053
40,-0.51588035,-0.5815425,"('stingy', 'generous')",-0.5158803,-0.5815425,-0.0656622
41,0.038819365,0.06307632,"('unforgiving', 'forgiving')",0.0388194,0.0630763,0.0242569
42,0.14097449,0.19705704,"('unreliable', 'reliable')",0.1409745,0.197057,0.0560825
43,0.49636245,0.5355431,"('irresponsible', 'responsible')",0.4963624,0.5355431,0.0391807
44,0.5074318,0.543233,"('prejudiced', 'unprejudiced')",0.5074318,0.543233,0.0358012
45,-0.08635593,0.024670526,"('incompetent', 'competent')",-0.0863559,0.0246705,0.1110264
46,-0.060358033,0.010816664,"('uncompetitive', 'competitive')",-0.060358,0.0108167,0.0711747
47,1.4734575,1.4477779,"('stupid', 'smart')",1.4734575,1.4477779,-0.0256796
48,-0.24259222,-0.20581493,"('unintelligent', 'intelligent')",-0.2425922,-0.2058149,0.0367773
49,-0.5857239,-0.46064946,"('unable', 'able')",-0.5857239,-0.4606495,0.1250744
50,0.3584075,0.41526383,"('clumsy', 'skillful')",0.3584075,0.4152638,0.0568563
51,-0.06218879,-0.08394067,"('uneducated', 'educated')",-0.0621888,-0.0839407,-0.0217519
52,-0.3361557,-0.41916785,"('irrational', 'rational')",-0.3361557,-0.4191678,-0.0830121
53,-0.7842252,-0.8332105,"('uncreative', 'creative')",-0.7842252,-0.8332105,-0.0489853
54,0.23725769,0.22498599,"('incapable', 'capable')",0.2372577,0.224986,-0.0122717
55,0.5040465,0.59772474,"('incompetent', 'clever')",0.5040465,0.5977247,0.0936782
56,0.6486525,0.68630224,"('impractical', 'practical')",0.6486525,0.6863022,0.0376497
57,-1.0386523,-0.9904229,"('unimaginative', 'imaginative')",-1.0386523,-0.9904229,0.0482294
58,0.28653145,0.32381165,"('undiscriminating', 'discriminating')",0.2865314,0.3238117,0.0372803
