,ametek_male,ametek_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.55906403,-0.65859354,"('unsociable', 'sociable')",-0.36382127,-0.49867773,-0.4614426,-0.5786356,-0.117193
1,-0.908314,-0.97876173,"('unfriendly', 'friendly')",1.4868984,1.2782497,0.2892922,0.149744,-0.1395482
2,1.0689014,1.1424028,"('unlikable', 'likable')",0.90545344,1.0106466,0.9871774,1.0765247,0.0893473
3,0.1259328,0.24876805,"('repellent', 'pleasant')",0.30125567,0.40272328,0.2135942,0.3257457,0.1121515
4,-0.3241726,-0.41564685,"('disliked', 'liked')",-5.71382,-5.740263,-3.0189962,-3.077955,-0.0589588
5,-0.91045755,-0.9283337,"('distant', 'outgoing')",-0.6298427,-0.709116,-0.7701501,-0.8187249,-0.0485748
6,-1.1658835,-1.1762056,"('distant', 'open')",-0.21572052,-0.3393785,-0.690802,-0.7577921,-0.0669901
7,-0.10796431,-0.09386783,"('insensitive', 'sensitive')",0.57156736,0.6008927,0.2318015,0.2535124,0.0217109
8,-0.8488736,-0.90610826,"('unaffectionate', 'affectionate')",0.52754337,0.4022077,-0.1606651,-0.2519503,-0.0912852
9,-1.0340278,-1.1013737,"('unaffectionate', 'caring')",0.75928074,0.6567624,-0.1373735,-0.2223056,-0.0849321
10,-0.8590718,-0.8098278,"('unsympathetic', 'sympathetic')",-0.2061015,-0.22509024,-0.5325866,-0.517459,0.0151276
11,0.23809032,0.29650548,"('unhelpful', 'helpful')",2.0179825,2.0185068,1.1280364,1.1575061,0.0294697
12,-0.57788163,-0.48527026,"('unsupportive', 'supportive')",-1.7885845,-1.799635,-1.183233,-1.1424527,0.0407803
13,-0.31180596,-0.27897784,"('impolite', 'polite')",-0.14312845,-0.07024485,-0.2274672,-0.1746113,0.0528559
14,0.07602273,0.076199904,"('antisocial', 'social')",0.01858609,0.03456858,0.0473044,0.0553842,0.0080798
15,0.68013513,0.5683842,"('boring', 'funny')",0.8729775,0.8424744,0.7765563,0.7054293,-0.071127
16,-0.33874112,-0.3253937,"('unpopular', 'popular')",0.59232044,0.64983344,0.1267897,0.1622199,0.0354302
17,-0.4321759,-0.37130472,"('nasty', 'nice')",-0.2179636,-0.18311605,-0.3250698,-0.2772104,0.0478594
18,-0.03238602,0.028604046,"('disagreeable', 'welcoming')",-0.27198428,-0.2985112,-0.1521851,-0.1349536,0.0172315
19,-1.0228368,-1.0074176,"('inhospitable', 'hospitable')",-0.22986928,-0.23124193,-0.626353,-0.6193298,0.0070232
20,-0.27896357,-0.24756207,"('rough', 'thoughtful')",1.0383799,1.0245863,0.3797082,0.3885121,0.0088039
21,-0.017812088,-0.0595951,"('immoral', 'moral')",-0.2151754,-0.12962341,-0.1164937,-0.0946093,0.0218844
22,0.12633276,0.18787545,"('untrustworthy', 'trustworthy')",-0.85437346,-0.8873574,-0.3640203,-0.349741,0.0142793
