,american_male,american_female,tuple,water_male,water_female,works_male,works_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
10,1.0953683,1.1961305,"('unsympathetic', 'sympathetic')",-0.37847748,-0.28442276,-0.40748584,-0.3786242,-1.2343762,-1.3178755,-0.4460216,-0.34858915,-0.2741986,-0.2266762,0.0475224
11,1.1586697,1.0960457,"('unhelpful', 'helpful')",0.29936814,0.3047794,0.4410843,0.45793095,-0.053153325,-0.18772084,1.9864537,2.082636,0.7664845,0.7507343,-0.0157502
12,1.4329695,1.5537736,"('unsupportive', 'supportive')",2.044875,2.1634967,0.8508148,1.0441341,-0.82880765,-0.79711944,-1.9453057,-1.9365188,0.3109092,0.4055532,0.094644
13,0.42398375,0.34635523,"('impolite', 'polite')",0.48851728,0.5535016,0.48820776,0.5439963,-0.24374492,-0.26446536,-0.37758374,-0.36749882,0.155876,0.1623778,0.0065018
14,0.74659204,0.6904166,"('antisocial', 'social')",0.62181604,0.6144536,1.187478,1.2550187,0.7525575,0.7617821,-0.58317465,-0.6494216,0.5450538,0.5344499,-0.0106039
15,0.44201034,0.31121466,"('boring', 'funny')",0.62763846,0.48863313,-0.7074199,-0.86930144,0.66073996,0.58923656,0.9184305,0.90681267,0.3882799,0.2853191,-0.1029608
16,-1.3747706,-1.4010342,"('unpopular', 'popular')",-0.43138373,-0.5321132,-0.43440622,-0.52439636,-0.05938653,-0.07431984,0.84460604,0.78353876,-0.2910682,-0.349665,-0.0585968
17,0.009031368,0.05958289,"('nasty', 'nice')",-0.37456357,-0.3701424,0.18838525,0.328492,0.3284038,0.47737053,-0.48491484,-0.3878777,-0.0667316,0.0214851,0.0882167
18,0.26412305,0.46596733,"('disagreeable', 'welcoming')",-0.62880886,-0.47377026,-1.3749346,-1.1660292,-0.9094085,-0.75916296,-0.5170479,-0.5142975,-0.6332153,-0.4894585,0.1437568
19,-0.3111556,-0.12606496,"('inhospitable', 'hospitable')",-0.69135964,-0.72447467,-1.817202,-1.7008154,-0.9080179,-0.8315577,0.31275418,0.34582597,-0.6829962,-0.6074174,0.0755788
20,0.028807202,0.100087084,"('rough', 'thoughtful')",-1.5147884,-1.4291909,-1.0522646,-1.0071542,-0.32524598,-0.25681892,0.5069091,0.5219169,-0.4713165,-0.414232,0.0570845
21,1.0612859,1.0103159,"('immoral', 'moral')",-0.07394935,-0.08499729,-0.07923519,-0.046151444,-0.30650768,-0.37011927,-0.97529984,-0.9154901,-0.0747412,-0.0812884,-0.0065472
22,0.20514944,0.16889071,"('untrustworthy', 'trustworthy')",-1.0194947,-0.9606662,-0.7234351,-0.6273756,-0.02865106,-0.06555979,-1.177619,-1.123312,-0.5488101,-0.5216045,0.0272056
23,0.3481173,0.388675,"('insincere', 'sincere')",0.37199894,0.48232585,0.39809003,0.41682032,-1.0790311,-1.1487955,6.3517447,6.2876563,1.2781839,1.2853364,0.0071525
24,1.1792848,1.19819,"('dishonest', 'honest')",-0.18954399,-0.08709987,-0.5878048,-0.4875149,-0.72710097,-0.653021,1.2107723,1.2007105,0.1771215,0.2342529,0.0571314
25,-0.5429986,-0.5950365,"('egoistic', 'altruistic')",0.8862636,0.91823053,0.6669157,0.63760567,0.7650184,0.7323587,1.6141261,1.4930129,0.677865,0.6372343,-0.0406307
26,1.2543663,1.1683612,"('hardhearted', 'benevolent')",1.2548628,1.1505659,1.0950356,1.0401413,2.3803856,2.3027756,1.6195247,1.5174761,1.5208351,1.4358641,-0.084971
27,0.55164236,0.6446121,"('hardhearted', 'softhearted')",0.1518607,0.2776198,-0.51805174,-0.40842116,-0.3903821,-0.27370873,1.6259882,1.5472673,0.2842115,0.3574739,0.0732624
28,0.994553,0.9144348,"('disloyal', 'loyal')",0.46144098,0.42782748,-0.42958632,-0.4232544,-0.58919436,-0.745816,1.4343898,1.270238,0.3743207,0.288686,-0.0856347
29,-1.3077161,-1.3399755,"('unfair', 'fair')",-0.044041812,-0.04676298,-0.78776705,-0.7051139,-0.7500395,-0.6713846,-0.44119465,-0.5543903,-0.6661518,-0.6635254,0.0026264
30,0.52464265,0.53072566,"('intolerant', 'tolerant')",0.23615971,0.26932633,0.8952259,0.85984254,0.470256,0.41899732,0.9647763,0.98909754,0.6182121,0.6135979,-0.0046142
31,-1.3172503,-1.1421536,"('evil', 'good')",-0.78476644,-0.7404868,-0.9835456,-0.787248,-0.086839795,0.09409988,-0.80118245,-0.8612975,-0.7947169,-0.6874172,0.1072997
32,0.7836816,0.6372361,"('unkind', 'kind')",0.27352116,0.23725355,-0.060795974,-0.17086002,0.43939584,0.23352492,1.4960071,1.3072444,0.5863619,0.4488798,-0.1374821
33,-0.25168118,-0.33033997,"('wrong', 'right')",1.2480948,1.256353,0.0018329546,0.028505735,-0.044829633,-0.008042268,0.01463357,-0.18489689,0.1936101,0.1523159,-0.0412942
34,-0.5476741,-0.3804867,"('mean', 'honorable')",-0.072160184,0.04799854,0.02935937,0.13218254,0.15274468,0.29084694,6.333497,6.4866934,1.1791533,1.3154469,0.1362936
35,-0.6930637,-0.7818796,"('corrupt', 'incorrupt')",-1.0623085,-1.2087806,-1.8351814,-1.9905758,-0.3972112,-0.39665788,0.17921257,-0.023743043,-0.7617105,-0.8803274,-0.1186169
36,-1.9694065,-1.9460633,"('hostile', 'amicable')",-0.5942806,-0.6265858,-1.5782335,-1.5473427,-0.09518354,-0.15245801,0.76005846,0.6003495,-0.6954091,-0.7344201,-0.039011
37,-0.21474291,-0.13786231,"('fake', 'genuine')",0.25127637,0.31940103,-0.31404006,-0.30076364,-1.4086568,-1.3127984,0.27197954,0.28474474,-0.2828368,-0.2294557,0.0533811
38,0.47422677,0.48844922,"('untruthful', 'truthful')",0.8507663,0.878476,0.55531293,0.5900893,-0.9922663,-1.062897,0.2637356,0.25077316,0.2303551,0.2289782,-0.0013769
39,0.7245732,0.7474235,"('exploitative', 'cooperative')",-0.2008207,-0.1474359,-0.50707203,-0.4351792,0.69857156,0.8176785,0.16082042,0.20914003,0.1752145,0.2383254,0.0631109
40,0.86422026,1.0303297,"('stingy', 'generous')",1.3193327,1.4344513,0.27881163,0.39865333,-0.29884782,-0.23589322,-1.7820392,-1.8145702,0.0762955,0.1625942,0.0862987
41,-0.09072811,0.0127858035,"('unforgiving', 'forgiving')",-0.093267664,-0.034086216,0.25906056,0.39291847,0.71846956,0.6842251,0.28712592,0.2550617,0.216132,0.2621809,0.0460489
42,0.78452075,0.8060063,"('unreliable', 'reliable')",0.8547589,0.87701994,-0.08843163,-0.06928907,-0.0032361224,0.06781313,-3.4796002,-3.355978,-0.3863977,-0.3348855,0.0515122
43,0.6669183,0.777319,"('irresponsible', 'responsible')",-0.45142692,-0.31590694,-0.97942686,-0.9013751,-0.8441948,-0.7870355,0.40396667,0.5201613,-0.2408327,-0.1413675,0.0994652
44,-0.7848866,-0.8013104,"('prejudiced', 'unprejudiced')",-0.6128947,-0.601039,-0.76476264,-0.7558768,-0.9833824,-0.8800189,-1.7730412,-1.6924158,-0.9837935,-0.9461322,0.0376613
45,0.2900974,0.4358616,"('incompetent', 'competent')",0.44787616,0.4838013,0.20454961,0.36623302,-0.66162384,-0.6806313,-0.42866355,-0.4485073,-0.0295528,0.0313515,0.0609043
46,0.4368392,0.4537904,"('uncompetitive', 'competitive')",-0.2606521,-0.21210492,0.6242652,0.59465796,-0.6230746,-0.6744172,-1.2836902,-1.1900413,-0.2212625,-0.205623,0.0156395
47,-0.6767521,-0.6200606,"('stupid', 'smart')",0.7767739,0.85895854,0.66181016,0.6786443,0.81853366,0.8875973,5.8582335,5.9546213,1.4877198,1.5519522,0.0642324
48,1.1369025,1.1378486,"('unintelligent', 'intelligent')",-0.7347896,-0.6565136,-0.864754,-0.7954275,-1.1689726,-1.1864363,0.19376238,0.18212306,-0.2875703,-0.2636811,0.0238892
49,-0.80488527,-0.7745303,"('unable', 'able')",-0.47548753,-0.46466762,-0.9195922,-0.9034844,-1.0961078,-1.0193282,-0.45477632,-0.3253484,-0.7501698,-0.6974718,0.052698
50,0.22179215,0.13161986,"('clumsy', 'skillful')",-0.46692514,-0.5578711,-0.9459017,-1.0882907,-0.28640428,-0.38143322,0.2833811,0.18869968,-0.2388116,-0.3414551,-0.1026435
51,1.323253,1.1671326,"('uneducated', 'educated')",-0.5941837,-0.70622945,-0.24438612,-0.41955885,0.35583156,0.14707193,0.81346375,0.6904121,0.3307957,0.1757657,-0.15503
52,-0.5577039,-0.6720041,"('irrational', 'rational')",0.57897365,0.41995728,-0.64175355,-0.78302383,-0.69394267,-0.7399515,0.5773327,0.4377869,-0.1474187,-0.267447,-0.1200283
53,-0.5051004,-0.4974196,"('uncreative', 'creative')",-0.16283704,-0.07456867,-0.84687924,-0.8935037,-0.23583761,-0.29824066,1.2840036,1.1869229,-0.0933301,-0.115362,-0.0220319
54,-0.17958672,-0.26818627,"('incapable', 'capable')",-0.05149709,-0.07911933,-1.2773384,-1.3732923,-0.8415196,-0.8888756,1.3422447,1.3047429,-0.2015394,-0.2609462,-0.0594068
55,0.9973743,1.0981656,"('incompetent', 'clever')",-0.57551384,-0.5000812,-0.1598601,-0.11318255,-0.22459887,-0.18021004,-0.3383605,-0.274042,-0.0601918,0.00613,0.0663218
56,0.9153345,0.8924647,"('impractical', 'practical')",1.427565,1.5028788,1.2441922,1.2823454,-0.010328885,-0.10073491,-0.5035315,-0.48750794,0.6146463,0.6178892,0.0032429
57,0.6805634,0.67123127,"('unimaginative', 'imaginative')",0.21635814,0.26218456,0.27325895,0.2210775,-0.4914343,-0.66397333,-2.9232318,-2.8901925,-0.4488972,-0.4799345,-0.0310373
58,0.116275355,0.21335113,"('undiscriminating', 'discriminating')",0.19014436,0.24228072,0.21519394,0.2822217,0.6522213,0.6693915,0.14528501,0.12669574,0.263824,0.3067882,0.0429642
59,-0.49665812,-0.59835345,"('foolish', 'wise')",1.2563101,1.1304843,-0.119145274,-0.18828905,0.11783692,0.08353271,0.6403747,0.6491065,0.2797437,0.2152962,-0.0644475
60,0.4379481,0.52446604,"('inefficient', 'efficient')",-0.29870218,-0.11444424,0.5503429,0.6935806,-1.1854905,-1.0761949,-0.6936354,-0.5239546,-0.2379074,-0.0993094,0.138598
61,-0.1417836,-0.21881036,"('illogical', 'logical')",0.19419464,0.20274758,-0.77796066,-0.7970618,-0.8672645,-0.91218346,0.29895824,0.14518233,-0.2587712,-0.3160251,-0.0572539
62,0.21556056,0.2762297,"('incompetent', 'brilliant')",0.18981595,0.25642198,-0.0877037,-0.041560158,-1.1472778,-1.0762811,-0.14063235,-0.015841972,-0.1940475,-0.1202063,0.0738412
63,1.0527382,1.0444707,"('unperceptive', 'insightful')",0.43569735,0.4329115,0.2635508,0.22769187,-0.3118134,-0.4585628,0.6774415,0.77213496,0.4235229,0.4037292,-0.0197937
64,0.63566434,0.55809176,"('shy', 'confident')",-0.3200799,-0.35010952,0.539258,0.5346359,0.10217014,0.10341317,-7.2291594,-7.10938,-1.2544293,-1.2526697,0.0017596
65,0.4162625,0.33880594,"('insecure', 'secure')",-0.75824946,-0.7972916,-0.13499072,-0.17949128,-0.22414918,-0.25616443,-0.7047922,-0.5988443,-0.2811838,-0.2985971,-0.0174133
66,0.7165451,0.73373324,"('inactive', 'active')",0.16395868,0.113548994,-0.29379395,-0.3294921,0.16018015,0.14094004,1.0987324,1.0337541,0.3691245,0.3384969,-0.0306276
67,0.5570243,0.40232754,"('doubtful', 'determined')",0.90065724,0.7514172,0.5403343,0.4428949,0.67230195,0.67214125,-0.37452853,-0.41004246,0.4591578,0.3717477,-0.0874101
68,0.22367367,0.19573767,"('dependent', 'independent')",-1.5570399,-1.6082953,-1.2115756,-1.269113,-1.407141,-1.3947086,-0.8151028,-0.8351507,-0.9534371,-0.982306,-0.0288689
69,-0.5935014,-0.55379534,"('lazy', 'industrious')",0.86412066,0.79116625,0.13205919,0.11980587,1.0054326,1.1138933,-0.6021757,-0.63409305,0.1611871,0.1673954,0.0062083
70,0.6635306,0.75706685,"('lethargic', 'energetic')",-0.70122683,-0.614713,-0.35959417,-0.3169748,-0.71930563,-0.7136406,0.46376887,0.58318233,-0.1305654,-0.0610158,0.0695496
71,0.14326808,0.20936637,"('diffident', 'self-confident')",1.7808028,1.7897867,0.19452322,0.26085284,-0.80227166,-0.79367137,0.33359724,0.23808989,0.3299839,0.3408849,0.010901
72,0.725239,0.69083226,"('unambitious', 'ambitious')",0.62986946,0.6675464,1.0281309,0.979913,-0.7851898,-0.9025262,-0.62690365,-0.636688,0.1942291,0.1598155,-0.0344136
73,1.0404764,1.0719144,"('helpless', 'self-reliant')",0.8983787,0.86099386,0.201055,0.17512167,0.79748046,0.77591234,-3.6513338,-3.562917,-0.1427886,-0.135795,0.0069936
74,0.97076225,1.1223946,"('undedicated', 'dedicated')",0.28731737,0.36066896,-0.055493116,0.017482966,-0.27108747,-0.24814272,0.1918704,0.17418753,0.2246739,0.2853183,0.0606444
75,-0.30309945,-0.30651975,"('meek', 'impulsive')",-0.645425,-0.71146125,-0.4893336,-0.5189791,-0.1916529,-0.21434276,-0.357347,-0.27222967,-0.3973716,-0.4047065,-0.0073349
76,0.71386296,0.80522394,"('anxious', 'daring')",-0.7759043,-0.6928214,-0.32391927,-0.35963732,-0.21590875,-0.15332823,-0.5433097,-0.42211035,-0.2290358,-0.1645347,0.0645011
77,-0.9431736,-0.95041883,"('unmotivated', 'motivated')",-1.0446165,-0.9422193,-0.39259702,-0.31766635,-1.1481218,-1.0986471,-1.4714999,-1.366189,-1.0000017,-0.9350281,0.0649736
78,-0.624109,-0.5971167,"('nonresilient', 'resilient')",-0.19887878,-0.11756298,0.022328814,0.05367816,-0.11432366,-0.14744164,-0.20300013,-0.15216999,-0.2235966,-0.1921226,0.031474
79,-0.20899561,-0.19304831,"('wavering', 'unwavering')",0.31263432,0.2656211,-0.93357986,-1.0034174,-0.861403,-0.96832407,0.2557843,0.22369413,-0.287112,-0.3350949,-0.0479829
80,1.1936375,1.0914668,"('dominated', 'dominating')",-0.19382524,-0.3275386,0.93722534,0.84088016,0.19873028,0.08190765,-1.3284615,-1.3295702,0.1614613,0.0714292,-0.0900321
81,1.5377333,1.2395351,"('submissive', 'aggressive')",0.05017963,-0.023752704,1.0413679,0.87013316,0.03315995,-0.17994165,-1.1071997,-1.0789274,0.3110482,0.1654093,-0.1456389
82,0.1338646,0.121436894,"('poor', 'rich')",-0.8094605,-0.78422683,-0.610496,-0.63410443,0.48682356,0.45513135,6.875901,6.882897,1.2153266,1.2082268,-0.0070998
83,-0.50659263,-0.5271232,"('powerless', 'powerful')",0.642539,0.60372764,0.2102546,0.19661675,-1.1364818,-1.129442,-1.3314624,-1.371671,-0.4243486,-0.4455783,-0.0212297
84,-0.0715469,-0.1710209,"('inferior', 'superior')",0.51695347,0.4933914,-0.17779335,-0.25203326,0.4020444,0.40784472,0.28496352,0.32935703,0.1909242,0.1615078,-0.0294164
85,-0.89057904,-0.84836304,"('insignificant', 'prestigious')",1.0472028,1.0151098,-0.309245,-0.4507193,0.055317916,-0.028927647,0.8251245,0.7608991,0.1455642,0.0895998,-0.0559644
86,1.1533943,1.0930853,"('uninfluential', 'influential')",0.35523453,0.297538,0.14705044,0.1597546,-0.3518902,-0.42906922,0.22582503,0.114361264,0.3059228,0.247134,-0.0587888
87,0.16750488,0.004669711,"('unsuccessful', 'successful')",0.45558545,0.3058352,0.25744432,0.101929545,0.70246184,0.5954304,1.0825307,1.0069008,0.5331055,0.4029531,-0.1301524
88,0.60340077,0.39143315,"('low', 'eminent')",-0.44914117,-0.4791905,-0.23582348,-0.47848463,-0.18535455,-0.50030863,0.4585511,0.3281616,0.0383265,-0.1476778,-0.1860043
