,aptiv_male,aptiv_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.57832617,-0.62686133,"('unsociable', 'sociable')",-0.4571854,-0.5444163,-0.5177557,-0.5856388,-0.0678831
1,-1.9992453,-2.0921822,"('unfriendly', 'friendly')",2.3299239,2.1397696,0.1653393,0.0237937,-0.1415456
2,0.15030643,0.17408687,"('unlikable', 'likable')",0.23241584,0.2120579,0.1913611,0.1930724,0.0017113
3,-0.39248595,-0.27204764,"('repellent', 'pleasant')",-0.39239413,-0.32931665,-0.39244,-0.3006821,0.0917579
4,-0.56790626,-0.5200642,"('disliked', 'liked')",-4.0514107,-3.8854666,-2.3096585,-2.2027655,0.106893
5,-0.9898652,-0.98231494,"('distant', 'outgoing')",0.4747386,0.3774854,-0.2575633,-0.3024148,-0.0448515
6,-0.9811755,-0.97040987,"('distant', 'open')",0.6208417,0.49729687,-0.1801669,-0.2365565,-0.0563896
7,0.2427806,0.22729042,"('insensitive', 'sensitive')",0.5826445,0.57243127,0.4127126,0.3998609,-0.0128517
8,-1.540585,-1.6426038,"('unaffectionate', 'affectionate')",1.0981159,0.87418395,-0.2212346,-0.3842099,-0.1629753
9,-1.0117707,-1.1049833,"('unaffectionate', 'caring')",1.3749663,1.2135242,0.1815978,0.0542704,-0.1273274
10,-0.50317466,-0.48798797,"('unsympathetic', 'sympathetic')",-0.6974063,-0.64025265,-0.6002905,-0.5641203,0.0361702
11,-0.03603392,-0.021749638,"('unhelpful', 'helpful')",0.6672962,0.63143146,0.3156311,0.3048409,-0.0107902
12,-0.09615899,-0.019826457,"('unsupportive', 'supportive')",-1.0093741,-0.9834941,-0.5527666,-0.5016603,0.0511063
13,-0.11428602,-0.19613107,"('impolite', 'polite')",-1.022593,-1.0164026,-0.5684395,-0.6062669,-0.0378274
14,0.6121069,0.6095986,"('antisocial', 'social')",0.55848163,0.6116954,0.5852942,0.610647,0.0253528
15,0.54148555,0.40815854,"('boring', 'funny')",0.24147737,0.16660073,0.3914815,0.2873796,-0.1041019
16,-0.50519645,-0.40315592,"('unpopular', 'popular')",0.06707476,-0.033967495,-0.2190608,-0.2185617,0.0004991
17,-0.009333819,0.016140874,"('nasty', 'nice')",-0.85378057,-0.87012726,-0.4315572,-0.4269932,0.004564
18,-0.86675096,-0.9025808,"('disagreeable', 'welcoming')",-0.6613483,-0.84888697,-0.7640496,-0.8757339,-0.1116843
19,-0.8875479,-0.8573012,"('inhospitable', 'hospitable')",-0.11054407,-0.18298465,-0.499046,-0.5201429,-0.0210969
20,0.8927408,0.8885564,"('rough', 'thoughtful')",1.2215166,1.1592492,1.0571287,1.0239028,-0.0332259
21,0.40808633,0.427492,"('immoral', 'moral')",-1.1983441,-1.1154634,-0.3951289,-0.3439857,0.0511432
22,0.35703653,0.28901035,"('untrustworthy', 'trustworthy')",-0.3958779,-0.41517168,-0.0194207,-0.0630807,-0.04366
23,-0.11248351,-0.19609627,"('insincere', 'sincere')",4.0071836,3.7094471,1.94735,1.7566755,-0.1906745
24,-0.5356051,-0.6460608,"('dishonest', 'honest')",0.50827044,0.41627663,-0.0136673,-0.1148921,-0.1012248
25,-1.7106179,-1.7685183,"('egoistic', 'altruistic')",1.5689512,1.4339073,-0.0708333,-0.1673055,-0.0964722
26,-0.020315621,-0.11897604,"('hardhearted', 'benevolent')",2.902488,2.8025656,1.4410862,1.3417947,-0.0992915
27,-0.47933722,-0.561289,"('hardhearted', 'softhearted')",0.63923967,0.28230348,0.0799512,-0.1394928,-0.219444
28,-0.6137955,-0.70024586,"('disloyal', 'loyal')",1.0103828,0.9213632,0.1982936,0.1105587,-0.0877349
29,0.078938045,0.042832993,"('unfair', 'fair')",-0.28911492,-0.4170236,-0.1050884,-0.1870953,-0.0820069
30,1.0525701,1.007137,"('intolerant', 'tolerant')",0.37801665,0.3577117,0.7152934,0.6824243,-0.0328691
31,-1.139211,-0.99953777,"('evil', 'good')",0.3771139,0.40195137,-0.3810486,-0.2987932,0.0822554
32,-0.3060164,-0.38989767,"('unkind', 'kind')",0.44117758,0.24560294,0.0675806,-0.0721474,-0.139728
33,0.43187577,0.38185292,"('wrong', 'right')",0.30350006,0.18569499,0.3676879,0.283774,-0.0839139
34,-0.20156103,-0.07190268,"('mean', 'honorable')",3.5835295,3.595578,1.6909842,1.7618376,0.0708534
35,-0.4293779,-0.5205906,"('corrupt', 'incorrupt')",0.17501092,0.014194015,-0.1271835,-0.2531983,-0.1260148
36,-1.142571,-1.1011763,"('hostile', 'amicable')",1.3608226,1.1925489,0.1091258,0.0456863,-0.0634395
37,0.44272876,0.4441643,"('fake', 'genuine')",0.4831365,0.43057978,0.4629326,0.437372,-0.0255606
38,-0.75704235,-0.7436403,"('untruthful', 'truthful')",0.0064039417,0.062337756,-0.3753192,-0.3406513,0.0346679
39,1.0412041,1.0117799,"('exploitative', 'cooperative')",0.6033826,0.602922,0.8222933,0.807351,-0.0149423
40,-0.12249382,-0.13249864,"('stingy', 'generous')",-1.2694097,-1.4263891,-0.6959518,-0.7794439,-0.0834921
41,-0.13876116,-0.09656029,"('unforgiving', 'forgiving')",0.6751808,0.65036404,0.2682098,0.2769019,0.0086921
42,0.7957483,0.8842093,"('unreliable', 'reliable')",-2.1035604,-2.0476477,-0.6539061,-0.5817192,0.0721869
43,0.09298877,0.091988415,"('irresponsible', 'responsible')",1.0177617,0.99506533,0.5553752,0.5435269,-0.0118483
44,0.43654108,0.4341648,"('prejudiced', 'unprejudiced')",-1.5255193,-1.5463557,-0.5444891,-0.5560955,-0.0116064
45,-0.24428949,-0.1599958,"('incompetent', 'competent')",0.8230193,0.9593598,0.2893649,0.399682,0.1103171
