,spectra_male,spectra_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.102969766,-0.12942645,"('unsociable', 'sociable')",0.11060344,-0.00045593828,-0.2351497,-0.45495656,-0.0758387,-0.1949463,-0.1191076
1,0.2182805,0.14846571,"('unfriendly', 'friendly')",0.079276785,-0.057786755,0.872925,0.8136714,0.3901608,0.3014501,-0.0887107
2,0.49820662,0.52317107,"('unlikable', 'likable')",1.3282162,1.3330454,0.930366,0.97135305,0.9189296,0.9425232,0.0235936
3,-0.27941155,-0.0850093,"('repellent', 'pleasant')",-0.42908922,-0.30085066,0.8167779,0.7388872,0.0360924,0.1176757,0.0815833
4,-0.92914635,-1.0182297,"('disliked', 'liked')",0.51840055,0.35156763,-6.29179,-6.4568734,-2.2341785,-2.3745119,-0.1403334
5,-0.493548,-0.61114573,"('distant', 'outgoing')",-0.5603117,-0.56991273,-0.7627213,-0.671801,-0.605527,-0.6176198,-0.0120928
6,-1.011197,-1.1064975,"('distant', 'open')",-1.2025173,-1.2340332,-1.0609206,-0.95095086,-1.0915449,-1.0971606,-0.0056157
7,1.5038505,1.63414,"('insensitive', 'sensitive')",0.58727306,0.6893236,0.1642078,0.1522031,0.7517771,0.8252223,0.0734452
8,-0.11522005,-0.18816483,"('unaffectionate', 'affectionate')",-0.47715238,-0.57094014,0.1336461,0.21135905,-0.1529088,-0.182582,-0.0296732
9,1.3323128,1.3082964,"('unaffectionate', 'caring')",0.19763945,0.17517719,0.7342556,0.80124444,0.7547359,0.7615727,0.0068368
10,0.6517919,0.8140009,"('unsympathetic', 'sympathetic')",-0.6188137,-0.58932376,-0.83632284,-0.8743537,-0.2677816,-0.2165589,0.0512227
11,-0.37267035,-0.27851713,"('unhelpful', 'helpful')",0.53388095,0.67866826,2.2148278,2.285402,0.7920128,0.8951844,0.1031716
12,1.0944189,1.2098851,"('unsupportive', 'supportive')",0.48000285,0.57567525,-2.1409585,-2.1198554,-0.1888456,-0.1114317,0.0774139
13,-0.28955144,-0.22175282,"('impolite', 'polite')",-0.07280372,-0.016925015,-0.6687983,-0.71661085,-0.3437178,-0.3184295,0.0252883
14,0.67421204,0.7286216,"('antisocial', 'social')",1.3348111,1.3385508,0.1378739,-0.09346042,0.7156324,0.657904,-0.0577284
15,-0.2599836,-0.44049037,"('boring', 'funny')",-0.19388805,-0.3254578,-0.31077543,-0.29698986,-0.2548824,-0.3543127,-0.0994303
16,-0.5195623,-0.5553272,"('unpopular', 'popular')",-0.09468287,-0.1877079,0.56830263,0.46579042,-0.0153142,-0.0924149,-0.0771007
17,0.36639684,0.39882323,"('nasty', 'nice')",-0.80168563,-0.7462708,-0.7113733,-0.6577112,-0.3822207,-0.3350529,0.0471678
18,-0.3550248,-0.37825304,"('disagreeable', 'welcoming')",-0.45412296,-0.44552848,-0.7019205,-0.7450076,-0.5036894,-0.5229297,-0.0192403
19,-0.5971378,-0.6005621,"('inhospitable', 'hospitable')",-1.1820033,-1.1852922,-0.9688791,-0.7845253,-0.9160067,-0.8567932,0.0592135
20,0.8025819,0.8708061,"('rough', 'thoughtful')",0.21270682,0.2446142,0.5431929,0.53247166,0.5194939,0.5492973,0.0298034
