,philip_male,philip_female,tuple,morris_male,morris_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.37796086,0.10910806,"('unsociable', 'sociable')",0.41386735,0.23226449,-0.27752492,-0.45749158,-0.39388624,-0.5675366,0.0301043,-0.1709139,-0.2010182
1,-0.2771096,-0.6629677,"('unfriendly', 'friendly')",1.5537242,1.4454116,-0.08712995,-0.18461001,1.2930801,1.0600739,0.6206412,0.4144769,-0.2061643
2,1.1794044,1.0108949,"('unlikable', 'likable')",1.1406921,1.0452119,1.3646613,1.3999747,0.46543184,0.52181554,1.0375473,0.9944742,-0.0430731
3,-0.5669421,-0.5607411,"('repellent', 'pleasant')",-1.3953682,-1.3634536,-0.100596234,-0.1816522,0.048036247,0.1292166,-0.5037175,-0.4941576,0.0095599
4,-0.7235255,-0.8260486,"('disliked', 'liked')",0.10850972,0.05107861,-0.3769744,-0.37168005,-6.001678,-6.095633,-1.748417,-1.8105707,-0.0621537
5,-0.8599603,-0.92129534,"('distant', 'outgoing')",0.65086895,0.57838756,-0.024902832,-0.010028243,-0.15376072,-0.16041921,-0.0969387,-0.1283388,-0.0314001
6,-0.73807657,-0.82286346,"('distant', 'open')",0.79361314,0.7766353,-0.24585183,-0.20671114,0.33343288,0.28520218,0.0357794,0.0080657,-0.0277137
7,-0.4139362,-0.580853,"('insensitive', 'sensitive')",-0.7087462,-0.70195276,-0.45509657,-0.5466815,0.5802301,0.53365016,-0.2493872,-0.3239593,-0.0745721
8,0.23445848,0.109138675,"('unaffectionate', 'affectionate')",1.6021069,1.5663656,-0.32070577,-0.3710459,0.15523663,-0.016958624,0.4177741,0.3218749,-0.0958992
9,0.06724404,-0.20444572,"('unaffectionate', 'caring')",1.1320955,1.0693266,0.27413943,0.18695524,0.81157297,0.67613536,0.571263,0.4319929,-0.1392701
10,-0.5564194,-0.8772157,"('unsympathetic', 'sympathetic')",-1.1415596,-1.2464548,-1.0408789,-1.1557493,-0.07488778,-0.20762093,-0.7034364,-0.8717602,-0.1683238
11,-0.43093067,-0.5312892,"('unhelpful', 'helpful')",-1.050468,-1.1330373,0.03184876,-0.0157577,2.0105445,1.9138241,0.1402487,0.058435,-0.0818137
12,0.58567643,0.47302517,"('unsupportive', 'supportive')",0.7470601,0.69738495,0.2967556,0.35827103,-1.4562956,-1.5207167,0.0432991,0.0019911,-0.041308
13,0.15247254,0.033808716,"('impolite', 'polite')",-0.43093732,-0.5484313,0.72270286,0.6519176,0.051544085,0.034269586,0.1239455,0.0428911,-0.0810544
14,-0.10143522,-0.08430116,"('antisocial', 'social')",-0.52067,-0.6049472,0.80339867,0.7085123,-0.37353474,-0.40180913,-0.0480603,-0.0956363,-0.047576
15,0.2981593,0.21724626,"('boring', 'funny')",0.715987,0.74108285,-0.39764726,-0.40967345,0.41726685,0.43639624,0.2584415,0.246263,-0.0121785
16,-0.4728768,-0.4810922,"('unpopular', 'popular')",-0.16187024,-0.15224227,0.1820981,0.18566026,0.48740745,0.46175092,0.0086896,0.0035192,-0.0051704
17,-1.1180238,-1.0150831,"('nasty', 'nice')",0.27455786,0.3545072,-1.7889628,-1.7437658,-0.8466516,-0.74305695,-0.8697701,-0.7868497,0.0829204
18,-0.7079311,-0.7594707,"('disagreeable', 'welcoming')",0.33277875,0.29624406,0.56563085,0.60950345,-0.69120014,-0.7843672,-0.1251804,-0.1595226,-0.0343422
19,-0.62587386,-0.63395345,"('inhospitable', 'hospitable')",-0.11081653,-0.18229498,-0.9649248,-0.98917115,-0.26127413,-0.24987225,-0.4907223,-0.513823,-0.0231007
20,0.42153594,0.4015321,"('rough', 'thoughtful')",0.6060177,0.6812778,0.3258881,0.30361414,1.0350949,1.0205976,0.5971341,0.6017554,0.0046213
21,0.34531298,0.21580845,"('immoral', 'moral')",-0.89670277,-1.0093025,-0.23436555,-0.2636892,-0.993424,-1.0069155,-0.4447948,-0.5160247,-0.0712299
22,-0.47323313,-0.6507865,"('untrustworthy', 'trustworthy')",-0.9741292,-1.0547943,-0.77366495,-0.7280848,-1.1353526,-1.0958582,-0.839095,-0.882381,-0.043286
23,-0.7098257,-0.92316025,"('insincere', 'sincere')",-0.8324793,-0.8920992,-0.38435107,-0.49248448,5.031643,4.8969154,0.7762467,0.6472929,-0.1289538
24,-0.19759662,-0.36808255,"('dishonest', 'honest')",-0.8054268,-0.87591934,-0.696561,-0.70605123,0.43230063,0.31657428,-0.3168209,-0.4083697,-0.0915488
25,0.02192301,-0.0102310255,"('egoistic', 'altruistic')",0.9583166,0.962867,0.43074578,0.4378064,1.1152812,1.1065052,0.6315666,0.6242369,-0.0073297
