,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.482272,1.4346033,"('unsociable', 'sociable')",1.6096287,1.4744239,-0.36705673,-0.51122713,0.9082813,0.7992667,-0.1090146
1,1.0054144,0.9981082,"('unfriendly', 'friendly')",-1.0168622,-1.1803974,1.5974822,1.5138173,0.5286781,0.4438427,-0.0848354
2,0.12771226,0.21247996,"('unlikable', 'likable')",0.89527726,0.9389421,0.61491805,0.75159883,0.5459692,0.6343403,0.0883711
3,-0.39144978,-0.25700805,"('repellent', 'pleasant')",1.256531,1.3212905,0.48448697,0.50123763,0.449856,0.52184,0.071984
4,-0.20806278,-0.27969274,"('disliked', 'liked')",-0.17128064,-0.103646666,-6.2523475,-6.290169,-2.2105637,-2.2245027,-0.013939
5,-0.5091635,-0.50237924,"('distant', 'outgoing')",-1.5114143,-1.4619868,-0.2747269,-0.1496003,-0.7651016,-0.7046554,0.0604462
6,-0.7865621,-0.80888325,"('distant', 'open')",-2.4181254,-2.345402,0.3244618,0.4107424,-0.9600753,-0.9145142,0.0455611
7,1.572143,1.6529377,"('insensitive', 'sensitive')",1.2374309,1.3167367,0.5334835,0.4784697,1.1143525,1.1493813,0.0350288
8,0.23706067,0.22189625,"('unaffectionate', 'affectionate')",-1.0719516,-1.1454395,0.30643007,0.34431353,-0.1761536,-0.1930766,-0.016923
9,1.6308392,1.7075896,"('unaffectionate', 'caring')",-0.40700945,-0.44382542,0.9620676,1.0243038,0.7286325,0.7626893,0.0340568
10,1.029769,1.1110535,"('unsympathetic', 'sympathetic')",1.8666012,1.8570244,0.17271897,0.06840825,1.0230297,1.012162,-0.0108677
11,0.72470087,0.85367644,"('unhelpful', 'helpful')",2.070315,2.0937781,2.469681,2.5207608,1.754899,1.8227383,0.0678393
12,2.0739703,2.238116,"('unsupportive', 'supportive')",1.5853764,1.8703345,-1.8200392,-1.7625284,0.6131025,0.781974,0.1688715
13,1.3135477,1.3060006,"('impolite', 'polite')",1.3169491,1.2470714,-0.01728563,-0.111156076,0.8710705,0.813972,-0.0570985
14,1.1037812,1.1388925,"('antisocial', 'social')",2.2493532,2.2136989,-0.43496606,-0.5290631,0.9727228,0.9411761,-0.0315467
15,0.14960107,0.008084927,"('boring', 'funny')",-0.79656535,-0.9962988,0.16110252,0.12892538,-0.1619539,-0.2864295,-0.1244756
16,-0.26369378,-0.3070702,"('unpopular', 'popular')",-1.076793,-1.0640222,0.5959823,0.64757544,-0.2481682,-0.2411723,0.0069959
17,-0.20345408,-0.16567722,"('nasty', 'nice')",-0.38327542,-0.3000044,-0.47158468,-0.34837496,-0.3527714,-0.2713522,0.0814192
18,-0.39165616,-0.3511411,"('disagreeable', 'welcoming')",-0.5960427,-0.4725206,-0.669072,-0.6068625,-0.5522569,-0.4768414,0.0754155
19,-1.7011927,-1.6699785,"('inhospitable', 'hospitable')",-1.1559833,-1.1591598,-0.16824266,-0.002334889,-1.0084729,-0.9438244,0.0646485
20,-0.2872701,-0.18323077,"('rough', 'thoughtful')",0.102073595,0.20313475,0.89492995,0.9098605,0.2365778,0.3099215,0.0733437
21,0.72377926,0.7338554,"('immoral', 'moral')",1.9002858,1.8476174,-0.50146645,-0.5024029,0.7075329,0.6930234,-0.0145095
22,-0.1192774,-0.20465174,"('untrustworthy', 'trustworthy')",1.0722061,0.9887769,-0.88107985,-0.94545233,0.0239496,-0.0537757,-0.0777253
23,0.850137,0.87920463,"('insincere', 'sincere')",0.7542631,0.74162805,5.956121,5.9417014,2.5201737,2.5208448,0.0006711
24,0.9284203,0.8555232,"('dishonest', 'honest')",0.036542173,-0.054990884,1.0578427,0.98940283,0.6742684,0.596645,-0.0776234
25,0.78990316,0.78666323,"('egoistic', 'altruistic')",-0.018690996,-0.012272626,1.1310402,1.1603427,0.6340841,0.6449111,0.010827
26,1.2371643,1.1009179,"('hardhearted', 'benevolent')",1.1830717,0.9882038,1.6881423,1.5301881,1.3694595,1.2064366,-0.1630229
27,0.10326735,0.17235667,"('hardhearted', 'softhearted')",0.6150223,0.63014525,1.0443926,1.0377833,0.5875607,0.6134284,0.0258677
28,0.82291967,0.7246167,"('disloyal', 'loyal')",0.2427881,0.1271764,1.2866415,1.1971729,0.7841164,0.6829886,-0.1011278
29,0.13390179,0.14946201,"('unfair', 'fair')",-1.6028938,-1.5239111,-0.5239783,-0.7025144,-0.6643234,-0.6923211,-0.0279977
30,1.9590032,2.016195,"('intolerant', 'tolerant')",2.443322,2.3617826,0.82354426,0.8403786,1.7419564,1.739452,-0.0025044
31,-1.6432972,-1.6763645,"('evil', 'good')",-2.0645342,-2.0605047,-1.4501818,-1.4023253,-1.7193378,-1.7130648,0.006273
32,0.7900101,0.7446676,"('unkind', 'kind')",1.1647456,1.0537134,1.2781538,1.1029013,1.0776365,0.9670941,-0.1105424
33,1.3245425,1.3080989,"('wrong', 'right')",-0.82808244,-0.8116151,-0.7255627,-0.76922446,-0.0763675,-0.0909136,-0.0145461
34,-0.15912813,-0.038525753,"('mean', 'honorable')",0.80989164,0.94351006,6.2498055,6.455711,2.3001897,2.4535651,0.1533754
35,-1.0297624,-1.0844884,"('corrupt', 'incorrupt')",-2.3529801,-2.3978639,-0.4248446,-0.52123314,-1.2691956,-1.3345284,-0.0653328
36,-1.4363335,-1.4873654,"('hostile', 'amicable')",-2.933926,-3.038894,-0.13170925,-0.18636495,-1.5006563,-1.5708748,-0.0702185
37,-0.1897662,-0.22197132,"('fake', 'genuine')",0.10257691,0.17778023,0.28564215,0.31212273,0.066151,0.0893105,0.0231595
38,0.39836726,0.4576705,"('untruthful', 'truthful')",0.23503156,0.2699362,0.24835989,0.32770348,0.2939196,0.3517701,0.0578505
39,1.0819545,1.1372107,"('exploitative', 'cooperative')",1.1216966,1.1750168,0.20603895,0.18128824,0.80323,0.8311719,0.0279419
40,0.84276664,0.8449276,"('stingy', 'generous')",0.48071566,0.619133,-1.5267272,-1.6214414,-0.0677483,-0.0524603,0.015288
41,0.6175849,0.65360284,"('unforgiving', 'forgiving')",0.105296485,0.15785101,0.16632181,0.11816777,0.2964011,0.3098739,0.0134728
42,1.1770992,1.211905,"('unreliable', 'reliable')",1.3552933,1.4595754,-2.448187,-2.3819363,0.0280685,0.0965147,0.0684462
43,1.5001336,1.6581353,"('irresponsible', 'responsible')",1.2658387,1.3457274,0.71543235,0.6983644,1.1604683,1.2340757,0.0736074
44,-1.2015612,-1.1168864,"('prejudiced', 'unprejudiced')",-0.52398896,-0.5021625,-1.2389002,-1.1946834,-0.9881501,-0.9379107,0.0502394
45,-0.25456983,-0.21330248,"('incompetent', 'competent')",1.5346665,1.5270064,0.018581405,-0.043267503,0.4328927,0.4234788,-0.0094139
46,0.26655018,0.36001074,"('uncompetitive', 'competitive')",2.892753,2.9474518,-0.07859951,-0.16752718,1.0269012,1.0466452,0.019744
47,0.20261833,0.17858657,"('stupid', 'smart')",1.0064733,1.0914096,5.6716256,5.8150234,2.2935724,2.3616732,0.0681008
48,0.7925514,0.78142726,"('unintelligent', 'intelligent')",-0.30660507,-0.32395336,0.25130647,0.20962806,0.2457509,0.2223673,-0.0233836
49,-1.6966997,-1.5356809,"('unable', 'able')",-0.13765138,0.056360833,-0.32056433,-0.12570153,-0.7183051,-0.5350072,0.1832979
50,-0.77344185,-0.7703109,"('clumsy', 'skillful')",-0.74026275,-0.7038436,0.04184845,0.059818104,-0.4906187,-0.4714454,0.0191733
51,-0.28548652,-0.3803875,"('uneducated', 'educated')",1.1689231,1.053515,0.5387064,0.4580042,0.4740477,0.3770439,-0.0970038
52,-1.0791988,-1.2870551,"('irrational', 'rational')",-2.6788826,-2.8894427,-0.5938413,-0.6610843,-1.450641,-1.6125274,-0.1618864
53,-0.5935743,-0.5476527,"('uncreative', 'creative')",-0.4000953,-0.40324214,0.92709845,0.85933024,-0.0221904,-0.0305215,-0.0083311
54,-0.58542097,-0.6130358,"('incapable', 'capable')",-1.0608717,-1.093222,0.8415616,0.9723514,-0.2682437,-0.2446355,0.0236082
55,0.5122858,0.61827344,"('incompetent', 'clever')",2.0917766,2.0751958,0.1758892,0.15434378,0.9266506,0.949271,0.0226204
56,2.37344,2.4815528,"('impractical', 'practical')",2.5401237,2.5022137,0.06250013,0.059470803,1.6586879,1.6810791,0.0223912
57,-0.090569615,-0.08973219,"('unimaginative', 'imaginative')",0.23536459,0.13270207,-2.8493502,-2.9185734,-0.9015184,-0.9585345,-0.0570161
58,-0.010063533,-0.0037729703,"('undiscriminating', 'discriminating')",0.7931067,0.7878704,0.2616258,0.18333422,0.348223,0.3224772,-0.0257458
59,-0.26526174,-0.39565277,"('foolish', 'wise')",-1.2868146,-1.3493125,0.019653734,0.10249954,-0.5108076,-0.5474886,-0.036681
60,1.6215093,1.8128488,"('inefficient', 'efficient')",3.4213855,3.498126,0.3836802,0.44597602,1.8088584,1.9189838,0.1101254
61,-0.07430117,-0.10720706,"('illogical', 'logical')",-0.2927971,-0.4212114,0.30703604,0.13762146,-0.0200207,-0.1302657,-0.110245
62,0.28342107,0.43850228,"('incompetent', 'brilliant')",1.9290774,2.092277,0.0080598965,0.20196772,0.7401861,0.9109157,0.1707296
63,0.67440176,0.7304133,"('unperceptive', 'insightful')",1.9299909,1.9859082,1.2216991,1.3026698,1.2753639,1.3396638,0.0642999
64,0.60851216,0.5792614,"('shy', 'confident')",1.6493093,1.6311452,-6.246339,-6.298877,-1.3295058,-1.3628233,-0.0333175
65,0.8698541,0.81390566,"('insecure', 'secure')",1.3050212,1.1100291,0.14128302,0.007761647,0.7720528,0.6438988,-0.128154
66,-0.88757247,-0.92944366,"('inactive', 'active')",-0.09351584,-0.12990315,1.3820843,1.3389834,0.1336653,0.0932122,-0.0404531
67,-0.19925699,-0.27614668,"('doubtful', 'determined')",0.13249871,0.025222667,-0.5897194,-0.5787036,-0.2188259,-0.2765425,-0.0577166
68,-1.5429494,-1.6691456,"('dependent', 'independent')",0.040579416,-0.0911849,-0.3167811,-0.3482114,-0.6063837,-0.7028473,-0.0964636
69,-0.44425115,-0.4894675,"('lazy', 'industrious')",-0.593683,-0.45663226,-0.8731789,-0.75586426,-0.6370377,-0.5673213,0.0697164
70,0.4578461,0.4858334,"('lethargic', 'energetic')",1.4199859,1.4526758,0.6439386,0.65433836,0.8405902,0.8642825,0.0236923
71,1.6673515,1.750366,"('diffident', 'self-confident')",-0.15667152,-0.03713756,0.30846375,0.32452008,0.6063813,0.6792495,0.0728682
72,0.9697209,1.049435,"('unambitious', 'ambitious')",-0.14884841,-0.122737065,-0.93652457,-0.8826116,-0.0385507,0.0146955,0.0532462
73,1.1474267,1.1199723,"('helpless', 'self-reliant')",0.38812643,0.4325744,-3.5614154,-3.4415119,-0.6752874,-0.629655,0.0456324
74,0.9203986,0.9504894,"('undedicated', 'dedicated')",1.4323843,1.478068,0.6608749,0.5348144,1.0045525,0.9877906,-0.0167619
75,-1.0184319,-0.98558706,"('meek', 'impulsive')",-0.8874236,-0.8327091,-0.3865563,-0.2501598,-0.7641373,-0.6894853,0.074652
76,0.45387655,0.5259261,"('anxious', 'daring')",1.7658572,1.9359568,0.5791615,0.5920428,0.9329651,1.0179753,0.0850102
77,0.39395022,0.5129162,"('unmotivated', 'motivated')",0.7309486,0.8585972,-0.9584436,-0.875704,0.0554851,0.1652698,0.1097847
78,0.42488018,0.5979406,"('nonresilient', 'resilient')",1.1661121,1.389101,0.15217222,0.2120139,0.5810548,0.7330186,0.1519638
79,-0.74740064,-0.834095,"('wavering', 'unwavering')",-1.745435,-1.8376193,0.064403445,0.14788093,-0.8094773,-0.8412778,-0.0318005
80,0.6169289,0.5982107,"('dominated', 'dominating')",2.3641624,2.4268606,-0.6978389,-0.7247716,0.7610841,0.7667665,0.0056824
81,0.50702626,0.46951032,"('submissive', 'aggressive')",2.164098,1.9737164,-0.043714084,-0.10951514,0.8758034,0.7779039,-0.0978995
82,-0.681991,-0.7136248,"('poor', 'rich')",0.4189859,0.35753843,6.3701205,6.4337115,2.0357051,2.0258751,-0.00983
83,0.11777623,0.14428894,"('powerless', 'powerful')",0.33558664,0.28303018,-0.67723024,-0.70548606,-0.0746225,-0.0927223,-0.0180998
84,-0.10745764,-0.121245444,"('inferior', 'superior')",-0.7287833,-0.7001265,0.535216,0.5430825,-0.1003417,-0.0927632,0.0075785
85,-0.28180283,-0.29543033,"('insignificant', 'prestigious')",-1.1425581,-1.0795971,0.3217203,0.41864315,-0.3675469,-0.3187948,0.0487521
86,0.52951884,0.41028157,"('uninfluential', 'influential')",1.0070697,0.8110495,0.4129369,0.2306478,0.6498418,0.483993,-0.1658488
87,0.026671465,-0.03954925,"('unsuccessful', 'successful')",2.0086343,2.0145524,0.7528455,0.7848515,0.9293838,0.9199515,-0.0094323
88,0.024236651,-0.042827975,"('low', 'eminent')",0.5832207,0.3578654,0.24575664,0.19943732,0.2844047,0.1714916,-0.1129131
