,l3_male,l3_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
28,-0.5648971,-0.64365023,"('disloyal', 'loyal')",0.21788013,0.097683385,1.0355214,0.9116475,0.2295015,0.1218935,-0.107608
29,0.1429681,0.07134114,"('unfair', 'fair')",-1.0084683,-1.0172961,-0.44458073,-0.6126572,-0.4366936,-0.5195374,-0.0828438
30,0.63624257,0.62524843,"('intolerant', 'tolerant')",1.6168481,1.5378263,0.90591156,0.89774954,1.0530008,1.0202748,-0.032726
31,-1.5195161,-1.3913482,"('evil', 'good')",-0.6447167,-0.67028815,-0.5590292,-0.6572169,-0.9077539,-0.9062845,0.0014694
32,0.18675183,0.20855914,"('unkind', 'kind')",0.16140872,0.13236272,0.72644895,0.5758134,0.3582032,0.3055784,-0.0526248
33,0.07893905,0.064595066,"('wrong', 'right')",0.15815301,0.1871559,-0.04674854,-0.1416003,0.0634478,0.0367169,-0.0267309
34,-0.5927481,-0.42080167,"('mean', 'honorable')",-0.005510051,0.14672521,6.1226516,6.3170214,1.8414645,2.014315,0.1728505
35,-0.7883324,-0.9268449,"('corrupt', 'incorrupt')",-0.686289,-0.7325871,0.12531984,0.025545828,-0.4497672,-0.5446287,-0.0948615
36,-1.6410571,-1.635708,"('hostile', 'amicable')",-0.804362,-0.9487232,0.8586016,0.67931986,-0.5289392,-0.6350371,-0.1060979
37,0.14987686,0.2088547,"('fake', 'genuine')",-0.13372295,-0.13463716,0.2923093,0.33291602,0.1028211,0.1357112,0.0328901
38,-0.73672384,-0.5963058,"('untruthful', 'truthful')",-0.98134196,-0.89949507,-0.2698636,-0.20936707,-0.6626431,-0.5683893,0.0942538
39,1.5060512,1.4606763,"('exploitative', 'cooperative')",0.7357814,0.7647909,0.4402725,0.3847596,0.894035,0.8700756,-0.0239594
40,0.034435954,0.13618635,"('stingy', 'generous')",0.27276224,0.25190777,-1.3183892,-1.4578633,-0.3370637,-0.3565897,-0.019526
41,0.07067796,0.13652323,"('unforgiving', 'forgiving')",-0.38106748,-0.36006963,0.35299814,0.22794464,0.0142029,0.0014661,-0.0127368
42,1.0946226,1.3237642,"('unreliable', 'reliable')",-1.0176345,-0.77601326,-3.3828416,-3.275297,-1.1019511,-0.909182,0.1927691
43,0.30654505,0.4968278,"('irresponsible', 'responsible')",-0.36295998,-0.22580145,0.12614644,0.14976376,0.0232438,0.1402634,0.1170196
44,0.18336307,0.08153341,"('prejudiced', 'unprejudiced')",-0.30872995,-0.26031357,-1.0354906,-1.0233077,-0.3869525,-0.400696,-0.0137435
45,0.1147577,0.29209653,"('incompetent', 'competent')",-0.48365772,-0.5007513,-0.6613223,-0.72749686,-0.3434074,-0.3120505,0.0313569
46,0.3298136,0.46280125,"('uncompetitive', 'competitive')",0.39847177,0.40215927,-1.0451323,-1.095044,-0.1056156,-0.0766945,0.0289211
47,0.0035276203,0.096436605,"('stupid', 'smart')",0.95700264,1.0569739,5.446254,5.583197,2.1355947,2.2455359,0.1099412
48,0.015858334,-0.030538391,"('unintelligent', 'intelligent')",1.0325071,0.9332886,0.40469587,0.36834353,0.4843537,0.4236979,-0.0606558
49,0.115933746,0.19992857,"('unable', 'able')",0.60379976,0.7815972,0.049722023,0.19860592,0.2564852,0.3933772,0.136892
50,0.18570551,0.2620093,"('clumsy', 'skillful')",0.15287896,0.24569033,-0.017727643,0.013960682,0.1069523,0.1738868,0.0669345
51,0.32792616,0.2588129,"('uneducated', 'educated')",-0.11942243,-0.24731517,0.24734436,0.1662715,0.1519494,0.0592564,-0.092693
52,-0.25883856,-0.4548168,"('irrational', 'rational')",-0.12367728,-0.29679793,0.579698,0.45987493,0.0657274,-0.0972466,-0.162974
53,-1.0533501,-0.98139215,"('uncreative', 'creative')",0.78608894,0.79857486,0.9671535,0.9442985,0.2332974,0.2538271,0.0205297
54,-0.6557626,-0.7433382,"('incapable', 'capable')",0.1351156,0.08220021,1.2894071,1.3951871,0.2562534,0.244683,-0.0115704
55,1.3132817,1.3620018,"('incompetent', 'clever')",0.6607097,0.6223716,-0.29523042,-0.34142888,0.559587,0.5476482,-0.0119388
56,0.99702847,1.0799876,"('impractical', 'practical')",0.10039583,0.13564923,-0.8143609,-0.775329,0.0943545,0.1467693,0.0524148
57,-0.41387954,-0.3959784,"('unimaginative', 'imaginative')",0.89680946,0.84709364,-2.4484591,-2.4967775,-0.6551764,-0.6818875,-0.0267111
58,-0.0115511045,0.10366831,"('undiscriminating', 'discriminating')",0.23328036,0.26672623,-0.05210288,-0.09855606,0.0565421,0.0906128,0.0340707
59,0.24490926,0.20111775,"('foolish', 'wise')",0.027737902,0.034335732,0.38121158,0.410747,0.2179529,0.2154002,-0.0025527
60,1.5728788,1.6712116,"('inefficient', 'efficient')",1.0839304,1.1942828,-0.5995142,-0.5013277,0.685765,0.7880555,0.1022905
61,0.31419644,0.20892277,"('illogical', 'logical')",0.52166265,0.40797848,0.24076729,0.055259485,0.3588754,0.2240536,-0.1348218
62,1.3118508,1.4237977,"('incompetent', 'brilliant')",0.8532064,0.9615684,-0.4414887,-0.297517,0.5745228,0.6959497,0.1214269
63,0.55630046,0.752217,"('unperceptive', 'insightful')",0.4993538,0.5750916,0.46870458,0.5630967,0.5081196,0.6301351,0.1220155
64,0.7027413,0.63537955,"('shy', 'confident')",-0.36262286,-0.35403213,-6.8447223,-6.886689,-2.1682013,-2.2017806,-0.0335793
65,0.7626051,0.5659202,"('insecure', 'secure')",-0.062337287,-0.1367579,-0.6933168,-0.6838021,0.002317,-0.08488,-0.087197
66,-0.97706026,-0.9238442,"('inactive', 'active')",-0.99533284,-0.99900943,0.8883244,0.8863066,-0.3613562,-0.3455157,0.0158405
67,1.2767646,1.2134194,"('doubtful', 'determined')",0.024081387,0.12555012,-0.89226246,-0.7714346,0.1361945,0.1891783,0.0529838
68,0.1955524,0.08609614,"('dependent', 'independent')",-0.41595423,-0.4034098,-0.7293314,-0.7467979,-0.3165777,-0.3547039,-0.0381262
69,-0.19934955,-0.17533395,"('lazy', 'industrious')",0.52079767,0.711053,-0.41790432,-0.3589482,-0.0321521,0.0589236,0.0910757
70,0.729812,0.86702317,"('lethargic', 'energetic')",0.361291,0.38669252,0.5281532,0.5626353,0.5397521,0.6054504,0.0656983
71,0.3431637,0.39718097,"('diffident', 'self-confident')",0.5272741,0.6031412,0.5895834,0.58955425,0.4866737,0.5299588,0.0432851
72,0.451591,0.46239918,"('unambitious', 'ambitious')",-0.81483656,-0.78179073,-1.115663,-1.0620686,-0.4929695,-0.4604867,0.0324828
73,0.59231347,0.5960806,"('helpless', 'self-reliant')",0.46372277,0.42848784,-2.9639177,-2.9316185,-0.6359605,-0.6356833,0.0002772
74,0.16614427,0.38330674,"('undedicated', 'dedicated')",0.38950852,0.49249807,-0.017159933,-0.0327664,0.1794976,0.2810128,0.1015152
75,-0.30558103,-0.32667717,"('meek', 'impulsive')",-0.16256222,-0.16967285,-0.20460065,-0.09441314,-0.224248,-0.1969211,0.0273269
76,0.77074397,0.8602339,"('anxious', 'daring')",0.48013544,0.56227195,-0.18110675,-0.096404195,0.3565909,0.4420339,0.085443
77,-0.1496363,-0.11494455,"('unmotivated', 'motivated')",0.898145,0.9170602,-1.2183304,-1.1474723,-0.1566072,-0.1151189,0.0414883
78,-1.2398013,-1.0495583,"('nonresilient', 'resilient')",1.1033729,1.193527,0.074472144,0.14029156,-0.0206521,0.0947534,0.1154055
79,-1.6469287,-1.5759497,"('wavering', 'unwavering')",-1.5435187,-1.5537035,-0.10671892,-0.05379795,-1.0990554,-1.0611504,0.037905
80,1.0023398,0.9208991,"('dominated', 'dominating')",0.19651881,0.2546953,-1.3911616,-1.3532015,-0.064101,-0.0592024,0.0048986
81,0.99063617,0.7452431,"('submissive', 'aggressive')",0.915795,0.7623616,-1.1276062,-1.0790592,0.2596083,0.1428485,-0.1167598
82,-0.51338875,-0.47877035,"('poor', 'rich')",0.30460352,0.2726135,6.1013246,6.198797,1.9641798,1.9975468,0.033367
83,-0.115425736,-0.13766606,"('powerless', 'powerful')",-0.2883598,-0.20486075,-1.2666464,-1.3125385,-0.5568106,-0.5516884,0.0051222
84,0.28513107,0.15046567,"('inferior', 'superior')",0.31536913,0.28819156,0.6942527,0.6981736,0.4315843,0.3789436,-0.0526407
85,-0.7688059,-0.730193,"('insignificant', 'prestigious')",0.5243727,0.52862763,1.2698498,1.277303,0.3418055,0.3585792,0.0167737
86,-0.43689948,-0.44085434,"('uninfluential', 'influential')",0.030250918,-0.19302613,-0.27769303,-0.4580466,-0.2281139,-0.3639757,-0.1358618
87,0.36337173,0.20575096,"('unsuccessful', 'successful')",0.6251734,0.5377979,0.58789,0.63209707,0.5254784,0.4585486,-0.0669298
88,-0.6625516,-0.7581552,"('low', 'eminent')",0.53404933,0.4565102,-0.13312495,-0.12259379,-0.0872091,-0.1414129,-0.0542038
