,home_male,home_female,tuple,depot_male,depot_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.16054307,-0.31717342,"('unsociable', 'sociable')",0.7448239,0.71750367,-0.302037,-0.5672966,0.0940813,-0.0556555,-0.1497368
1,-0.4048639,-0.33330086,"('unfriendly', 'friendly')",0.4463944,0.36023352,2.2265153,2.1383896,0.7560153,0.7217741,-0.0342412
2,0.74772024,0.88981044,"('unlikable', 'likable')",0.7723497,0.8075404,0.68071365,0.78537893,0.7335946,0.8275766,0.093982
3,-0.74382806,-0.6433923,"('repellent', 'pleasant')",-0.13928765,-0.003500361,0.2709385,0.28728947,-0.2040591,-0.1198677,0.0841914
4,-0.25289726,-0.189262,"('disliked', 'liked')",-0.3406186,-0.33931908,-6.33167,-6.412901,-2.3083952,-2.3138274,-0.0054322
5,-1.0874035,-0.8883993,"('distant', 'outgoing')",-0.63192195,-0.661905,-0.08194335,0.08803778,-0.600423,-0.4874222,0.1130008
6,-0.757496,-0.51989913,"('distant', 'open')",-0.94710004,-0.97019994,0.4476239,0.6145808,-0.4189907,-0.2918394,0.1271513
7,0.30999914,0.37506673,"('insensitive', 'sensitive')",0.5422646,0.6557832,0.59938836,0.4900538,0.483884,0.5069679,0.0230839
8,-0.5899678,-0.555646,"('unaffectionate', 'affectionate')",-0.43666893,-0.48036,0.98301953,1.026227,-0.0145391,-0.0032597,0.0112794
9,0.39372766,0.4967674,"('unaffectionate', 'caring')",0.31244963,0.31559375,1.5177503,1.5607733,0.7413092,0.7910448,0.0497356
10,-0.32227474,-0.29383007,"('unsympathetic', 'sympathetic')",-0.2638201,-0.16345534,-0.31419298,-0.44172704,-0.300096,-0.2996708,0.0004252
11,0.8815729,0.8437006,"('unhelpful', 'helpful')",0.9951176,1.0404516,2.1120563,2.1232715,1.3295822,1.3358078,0.0062256
12,0.64759076,0.9319666,"('unsupportive', 'supportive')",0.18683632,0.37463653,-1.8548404,-1.8687557,-0.3401378,-0.1873842,0.1527536
13,0.8760087,0.78882164,"('impolite', 'polite')",1.4261461,1.3910697,-0.37523535,-0.46980685,0.6423065,0.5700281,-0.0722784
14,0.26209557,0.27117723,"('antisocial', 'social')",0.3775366,0.4653622,-0.67130136,-0.82183176,-0.0105564,-0.0284308,-0.0178744
15,0.79650253,0.566697,"('boring', 'funny')",0.45050588,0.27444953,0.69081694,0.65476334,0.6459418,0.4986366,-0.1473052
16,-0.5565548,-0.45714173,"('unpopular', 'popular')",-0.99854773,-0.89406234,0.5413139,0.5702492,-0.3379296,-0.2603183,0.0776113
17,0.19055246,0.34593385,"('nasty', 'nice')",0.24491724,0.27026853,-0.22443457,-0.16646521,0.070345,0.1499124,0.0795674
18,-0.38204432,-0.23229578,"('disagreeable', 'welcoming')",-0.1836738,-0.12684508,-0.41189122,-0.4166794,-0.3258698,-0.2586068,0.067263
19,-0.3259179,-0.22849226,"('inhospitable', 'hospitable')",-0.7944808,-0.788568,-0.12662104,0.0092385,-0.4156733,-0.3359406,0.0797327
20,-0.5487082,-0.35672358,"('rough', 'thoughtful')",-0.15914673,0.029108897,1.0770216,1.0623807,0.1230556,0.244922,0.1218664
21,0.84438115,0.91762406,"('immoral', 'moral')",0.6985117,0.77685374,-0.7258499,-0.8261424,0.2723477,0.2894451,0.0170974
22,0.32719126,0.38480747,"('untrustworthy', 'trustworthy')",0.4507342,0.45599174,-0.82753485,-0.90744996,-0.0165365,-0.0222169,-0.0056804
23,0.56721103,0.5667764,"('insincere', 'sincere')",0.9942854,1.0147989,6.2990074,6.214737,2.6201681,2.5987708,-0.0213973
24,0.8840392,0.9379106,"('dishonest', 'honest')",0.77856225,0.79703563,1.1062799,1.0592344,0.9229604,0.9313935,0.0084331
25,-0.29407978,-0.36253437,"('egoistic', 'altruistic')",0.29950646,0.24645467,1.6450106,1.558238,0.5501457,0.4807194,-0.0694263
26,0.7106628,0.74250555,"('hardhearted', 'benevolent')",1.0567127,1.0616256,1.7387016,1.5892872,1.1686924,1.1311394,-0.037553
27,-0.103856005,0.107425556,"('hardhearted', 'softhearted')",0.13684069,0.15055782,1.5556451,1.4771175,0.5295433,0.578367,0.0488237
28,0.75111514,0.60439473,"('disloyal', 'loyal')",0.4573097,0.40969694,1.0565144,0.8834487,0.7549798,0.6325135,-0.1224663
29,-0.425354,-0.43513048,"('unfair', 'fair')",-0.678746,-0.699296,-0.5660684,-0.6752691,-0.5567228,-0.6032319,-0.0465091
30,0.49913698,0.56368965,"('intolerant', 'tolerant')",0.5391434,0.6129424,1.2215859,1.1325233,0.7532887,0.7697185,0.0164298
31,-0.9818399,-0.822518,"('evil', 'good')",-0.8916037,-0.8432749,-0.82461643,-0.8367385,-0.8993533,-0.8341772,0.0651761
32,0.8252375,0.8459727,"('unkind', 'kind')",0.6355567,0.63371414,1.4786801,1.2642136,0.9798248,0.9146334,-0.0651914
33,0.6462054,0.67879355,"('wrong', 'right')",0.0983676,0.0034604594,-0.4809718,-0.5267739,0.0878671,0.0518267,-0.0360404
34,-0.66945946,-0.36040205,"('mean', 'honorable')",0.5212439,0.720804,5.993147,6.1902237,1.9483104,2.1835419,0.2352315
35,0.15495838,0.03986068,"('corrupt', 'incorrupt')",-1.0360054,-1.2043692,-0.1028173,-0.18531226,-0.3279548,-0.4499402,-0.1219854
36,-1.5629581,-1.4924744,"('hostile', 'amicable')",-1.4864764,-1.5286523,0.1398491,0.09405813,-0.9698618,-0.9756896,-0.0058278
37,0.6981862,0.802905,"('fake', 'genuine')",0.2850744,0.3092525,0.42030412,0.40000176,0.4678549,0.5040531,0.0361982
38,0.483069,0.47431785,"('untruthful', 'truthful')",0.75993454,0.74930376,0.21369883,0.27407148,0.4855675,0.499231,0.0136635
39,1.0858437,1.1640966,"('exploitative', 'cooperative')",1.1150329,1.1871966,0.2830321,0.24628411,0.8279696,0.865859,0.0378894
40,0.36059532,0.5036592,"('stingy', 'generous')",0.20245716,0.29244575,-1.7710348,-1.9027153,-0.4026608,-0.3688701,0.0337907
41,0.009752896,0.2725667,"('unforgiving', 'forgiving')",0.55353004,0.7089022,0.07911011,-0.030308047,0.214131,0.3170536,0.1029226
42,0.5553129,0.84423685,"('unreliable', 'reliable')",0.049490865,0.28978243,-2.8744438,-2.7472577,-0.7565467,-0.5377462,0.2188005
43,0.2135395,0.476273,"('irresponsible', 'responsible')",0.7068604,0.8383566,0.5799971,0.58787125,0.5001323,0.634167,0.1340347
44,0.03697431,0.11726305,"('prejudiced', 'unprejudiced')",0.088215716,0.10732338,-1.4093025,-1.3629129,-0.4280375,-0.3794421,0.0485954
45,0.2193425,0.3782947,"('incompetent', 'competent')",0.6807581,0.8814856,-0.20878899,-0.3352898,0.2304372,0.3081635,0.0777263
46,-0.114540815,-0.10111138,"('uncompetitive', 'competitive')",0.42911425,0.51260406,-1.060332,-1.1881335,-0.2485862,-0.2588803,-0.0102941
47,0.317396,0.512312,"('stupid', 'smart')",0.74154997,0.8746856,5.838288,5.957816,2.299078,2.4482713,0.1491933
48,0.096558854,0.107033074,"('unintelligent', 'intelligent')",0.24679871,0.29729268,0.8151958,0.72223204,0.3861845,0.3755193,-0.0106652
49,-1.4366024,-1.15963,"('unable', 'able')",-0.96827257,-0.76993465,-0.29759872,-0.11362496,-0.9008245,-0.6810632,0.2197613
50,0.2899257,0.36168158,"('clumsy', 'skillful')",-0.4725602,-0.49525708,0.14823812,0.20569319,-0.0114655,0.0240392,0.0355047
51,0.024899557,-0.16646203,"('uneducated', 'educated')",-0.17688757,-0.24043584,0.4581787,0.31472066,0.1020636,-0.0307257,-0.1327893
52,0.4266822,0.17439249,"('irrational', 'rational')",-0.26694298,-0.5780516,0.11291051,0.07144682,0.0908832,-0.1107374,-0.2016206
53,-1.3667859,-1.3121837,"('uncreative', 'creative')",-0.99395543,-1.0445961,1.0234715,1.0020013,-0.4457566,-0.4515928,-0.0058362
54,-0.58034766,-0.6542813,"('incapable', 'capable')",-0.3224529,-0.41445684,1.0726537,1.1878355,0.0566177,0.0396991,-0.0169186
55,0.08495812,0.13787138,"('incompetent', 'clever')",0.4628033,0.67711353,-0.12044334,-0.22268103,0.1424394,0.1974346,0.0549952
56,0.70882434,0.7443351,"('impractical', 'practical')",1.177334,1.2561729,0.1404367,0.098243415,0.6755316,0.6995838,0.0240522
57,-0.8541202,-0.8497602,"('unimaginative', 'imaginative')",-0.9731391,-0.97338015,-2.794012,-2.8644898,-1.5404237,-1.5625434,-0.0221197
58,-0.91552925,-0.82782924,"('undiscriminating', 'discriminating')",-0.21479963,-0.21049473,-0.080006324,-0.08152172,-0.4034451,-0.3732819,0.0301632
59,0.65595764,0.61206186,"('foolish', 'wise')",-0.062854156,-0.1855768,0.5683771,0.64992833,0.3871602,0.3588045,-0.0283557
60,0.13004027,0.3174672,"('inefficient', 'efficient')",1.8333243,2.0673642,0.03410922,0.089022316,0.6658246,0.8246179,0.1587933
61,-0.14502908,-0.1904797,"('illogical', 'logical')",0.19879308,0.15931927,0.17127928,-0.000272559,0.0750144,-0.0104777,-0.0854921
62,0.30872452,0.42244744,"('incompetent', 'brilliant')",0.75623417,0.96151197,0.3266965,0.4818275,0.4638851,0.621929,0.1580439
