,columbia_male,columbia_female,tuple,pipeline_male,pipeline_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3779461,-1.3255674,"('unsociable', 'sociable')",-0.26877365,-0.2661184,0.019013561,-0.08460632,-0.7552438,-0.85770184,-0.5957375,-0.6334985,-0.037761
1,0.1582425,0.17489609,"('unfriendly', 'friendly')",2.1662157,2.088342,0.26957545,0.14001398,2.0565062,1.9941434,1.1626348,1.0993488,-0.063286
2,0.98466885,1.0739982,"('unlikable', 'likable')",1.0265009,1.0409088,1.3510709,1.424302,0.5895695,0.7360602,0.9879526,1.0688173,0.0808647
3,0.008554714,0.07860358,"('repellent', 'pleasant')",-0.72767085,-0.61514795,1.154461,1.1471801,0.39755696,0.4262429,0.2082255,0.2592196,0.0509941
4,-0.23637608,-0.25464135,"('disliked', 'liked')",0.5815079,0.43530276,-0.47897384,-0.51203066,-6.805875,-6.8420906,-1.7349292,-1.793365,-0.0584358
5,0.6125054,0.59834546,"('distant', 'outgoing')",0.21285392,0.14744526,-1.2982595,-1.2980651,-0.113730535,-0.058356225,-0.1466577,-0.1526576,-0.0059999
6,0.7341032,0.7196656,"('distant', 'open')",0.28378475,0.18595885,-1.4461316,-1.5075523,0.6251936,0.66921616,0.0492375,0.0168221,-0.0324154
7,0.48151562,0.5616389,"('insensitive', 'sensitive')",0.6357192,0.7540389,0.52789974,0.5521811,1.2660334,1.2543907,0.727792,0.7805624,0.0527704
8,0.22064574,0.24547361,"('unaffectionate', 'affectionate')",0.47147274,0.36057705,-0.365965,-0.45479903,0.89992553,0.85373,0.3065197,0.2512454,-0.0552743
9,1.0674906,1.098448,"('unaffectionate', 'caring')",0.93282336,0.8481574,0.08682634,-0.007579947,1.3645245,1.3623501,0.8629162,0.8253439,-0.0375723
10,0.050890505,0.124117345,"('unsympathetic', 'sympathetic')",-1.1742804,-1.1116593,-0.1714224,-0.19568092,-0.32922018,-0.32643753,-0.4060081,-0.3774151,0.028593
11,-0.24823847,-0.21096861,"('unhelpful', 'helpful')",-0.7301245,-0.6256837,-0.29794097,-0.21607709,1.5551102,1.6733974,0.0697016,0.155167,0.0854654
12,1.480461,1.5328574,"('unsupportive', 'supportive')",1.1992742,1.2173977,1.2071335,1.2406659,-1.6223356,-1.6273851,0.5661333,0.590884,0.0247507
13,-0.9105263,-0.94430786,"('impolite', 'polite')",-0.39534703,-0.30947807,0.018182859,0.017371185,-0.47661337,-0.44094178,-0.441076,-0.4193392,0.0217368
14,-0.90416306,-0.8318082,"('antisocial', 'social')",-0.6596381,-0.5783775,0.48778367,0.5277254,-0.73007756,-0.743926,-0.4515238,-0.4065966,0.0449272
15,-0.30485526,-0.3549185,"('boring', 'funny')",0.85031486,0.7738313,-1.1630725,-1.2176831,0.4015383,0.39995897,-0.0540186,-0.0997028,-0.0456842
16,-0.9043468,-0.91947854,"('unpopular', 'popular')",-0.33789298,-0.4615492,-0.34150833,-0.3723963,0.30067223,0.30066103,-0.320769,-0.3631907,-0.0424217
17,0.24022326,0.2758472,"('nasty', 'nice')",-0.84843284,-0.8256956,-1.1150113,-1.0817325,-0.41278887,-0.34321105,-0.5340024,-0.493698,0.0403044
18,0.37651137,0.44311306,"('disagreeable', 'welcoming')",-0.52085537,-0.4629311,-0.9509828,-0.926321,-0.43253675,-0.4115653,-0.3819659,-0.3394261,0.0425398
19,-0.69509137,-0.64448816,"('inhospitable', 'hospitable')",-1.0240896,-1.0014908,-1.5003202,-1.5143367,0.15173322,0.23218828,-0.766942,-0.7320318,0.0349102
20,0.21827511,0.23179951,"('rough', 'thoughtful')",-1.5285084,-1.4038982,0.093264155,0.118901804,1.0970689,1.029017,-0.0299751,-0.006045,0.0239301
21,-0.27152735,-0.24075821,"('immoral', 'moral')",-0.23840263,-0.23429728,0.5074831,0.53554344,-1.0317967,-1.0055381,-0.2585609,-0.2362625,0.0222984
22,0.32879135,0.3852833,"('untrustworthy', 'trustworthy')",0.16381419,0.2132704,1.0170915,0.97167563,-0.7188648,-0.71196043,0.1977081,0.2145672,0.0168591
23,0.83784014,0.89230984,"('insincere', 'sincere')",-0.10926714,0.012554657,0.05855614,0.03521191,5.8915606,5.831929,1.6696725,1.6930014,0.0233289
24,1.3098559,1.3354903,"('dishonest', 'honest')",0.54673046,0.53977144,-0.33141807,-0.3463055,0.90392965,0.8779285,0.6072745,0.6017212,-0.0055533
25,0.10427368,0.056243055,"('egoistic', 'altruistic')",2.0984075,1.9995139,0.5752703,0.47329512,1.8364111,1.7177758,1.1535906,1.061707,-0.0918836
26,0.8497339,0.8072131,"('hardhearted', 'benevolent')",1.8465954,1.7953748,0.5248828,0.48877922,1.469886,1.4332942,1.1727746,1.1311654,-0.0416092
27,0.013625729,-0.048232682,"('hardhearted', 'softhearted')",0.107206404,0.124735616,0.3428543,0.30193835,1.7962465,1.6827941,0.5649832,0.5153089,-0.0496743
28,0.8124964,0.7860564,"('disloyal', 'loyal')",0.43620753,0.38158798,-0.10867367,-0.19959311,0.9074221,0.8231343,0.5118631,0.4477964,-0.0640667
29,-0.18522713,-0.21846867,"('unfair', 'fair')",-0.3516749,-0.34628525,-0.49301603,-0.5249517,-0.16177718,-0.30323124,-0.2979238,-0.3482342,-0.0503104
30,0.2800429,0.36039996,"('intolerant', 'tolerant')",0.21350965,0.29305243,-0.067761645,-0.10527558,0.8999083,0.890001,0.3314248,0.3595445,0.0281197
31,0.47808832,0.5441556,"('evil', 'good')",0.2715345,0.24773225,-1.1797814,-1.2032075,-0.6547249,-0.71797204,-0.2712209,-0.2823229,-0.011102
32,0.37162,0.354758,"('unkind', 'kind')",-0.58637,-0.5842288,0.42918932,0.3638919,0.8688549,0.76949257,0.2708235,0.2259784,-0.0448451
33,0.6092161,0.5058967,"('wrong', 'right')",1.7082369,1.6308483,0.5962136,0.5255967,0.06877415,-0.009134598,0.7456102,0.6633018,-0.0823084
34,-0.54679126,-0.47305048,"('mean', 'honorable')",-0.35393646,-0.26613766,-0.46380016,-0.4105157,5.9722776,6.083997,1.1519375,1.2335732,0.0816357
35,-0.7826014,-0.9290646,"('corrupt', 'incorrupt')",-0.16236457,-0.31828946,-1.5259514,-1.5576493,0.03510803,-0.1225459,-0.6089523,-0.7318873,-0.122935
36,-1.1056622,-1.0662984,"('hostile', 'amicable')",0.79285747,0.617435,-0.7375742,-0.88350177,0.4913267,0.3501141,-0.1397631,-0.2455628,-0.1057997
37,-0.10552332,-0.11592399,"('fake', 'genuine')",-0.63512844,-0.62090266,-0.23788077,-0.24897756,0.44712156,0.45653543,-0.1328527,-0.1323172,0.0005355
38,0.7911701,0.80264544,"('untruthful', 'truthful')",0.70035964,0.6818632,-0.5287918,-0.53646475,-0.14248013,-0.09950088,0.2050644,0.2121357,0.0070713
39,1.2428993,1.3039329,"('exploitative', 'cooperative')",0.41737908,0.48920706,1.635276,1.6745081,0.33909985,0.33584803,0.9086635,0.950874,0.0422105
40,1.4320375,1.4142668,"('stingy', 'generous')",1.0625267,1.0419345,0.53046465,0.47729644,-1.3703672,-1.4774439,0.4136654,0.3640134,-0.049652
41,0.44891515,0.5381083,"('unforgiving', 'forgiving')",-0.17701583,-0.2061046,0.3769062,0.34087962,0.10027267,0.06772933,0.1872695,0.1851532,-0.0021163
42,0.94004047,0.9748962,"('unreliable', 'reliable')",0.43363494,0.49055704,0.82340103,0.955323,-3.1740048,-3.0447438,-0.2442321,-0.1559919,0.0882402
43,0.12371683,0.19666015,"('irresponsible', 'responsible')",-0.30600274,-0.20318916,0.42206064,0.46222296,0.6158936,0.7013257,0.2139171,0.2892549,0.0753378
44,-1.408507,-1.4803842,"('prejudiced', 'unprejudiced')",-0.9413873,-0.89541745,-0.39572808,-0.38026977,-1.3842598,-1.347943,-1.0324706,-1.0260036,0.006467
45,-0.4089988,-0.27686656,"('incompetent', 'competent')",-0.41138488,-0.29070023,0.13657424,0.12819661,-0.436199,-0.44402277,-0.2800021,-0.2208482,0.0591539
46,-0.09175125,0.016011532,"('uncompetitive', 'competitive')",-0.61976033,-0.48843426,1.5015051,1.5047169,-0.9318194,-0.9328347,-0.0354565,0.0248649,0.0603214
47,-1.1318183,-1.0845096,"('stupid', 'smart')",0.20132689,0.28220037,0.6077148,0.70872253,5.540803,5.6287136,1.3045065,1.3837817,0.0792752
48,-0.120051034,-0.06153791,"('unintelligent', 'intelligent')",0.2434693,0.26618713,-0.39274612,-0.41945952,0.10446814,0.11271483,-0.0412149,-0.0255239,0.015691
49,-0.76540464,-0.6671383,"('unable', 'able')",-1.1513,-1.0311109,-1.2971708,-1.1961867,-0.87810475,-0.699805,-1.022995,-0.8985602,0.1244348
50,-0.6023235,-0.59008545,"('clumsy', 'skillful')",-0.17190017,-0.24565485,0.15721738,0.19839494,-0.1129092,-0.11256891,-0.1824789,-0.1874786,-0.0049997
51,0.80242056,0.73362494,"('uneducated', 'educated')",-1.07143,-1.1494745,0.2890134,0.24489993,0.44083247,0.35905284,0.1152091,0.0470258,-0.0681833
52,-0.14095876,-0.27144176,"('irrational', 'rational')",0.6443925,0.4433282,-0.89260864,-1.0111756,0.37717575,0.2511516,-0.0029998,-0.1470344,-0.1440346
53,0.41680014,0.40431574,"('uncreative', 'creative')",0.7240661,0.7124685,0.15625831,0.12447848,1.1284909,1.0976722,0.6064039,0.5847337,-0.0216702
54,0.17560042,0.12835796,"('incapable', 'capable')",-0.07661458,-0.13737568,-0.114923045,-0.12582828,1.1011745,1.1128217,0.2713093,0.2444939,-0.0268154
55,-0.76809686,-0.6381703,"('incompetent', 'clever')",-0.5716173,-0.44452685,0.5790512,0.55184066,-0.34279433,-0.3203291,-0.2758643,-0.2127964,0.0630679
56,0.21343914,0.26477188,"('impractical', 'practical')",-0.30413634,-0.1722677,-0.50908583,-0.49839693,-0.8104863,-0.7495686,-0.3525673,-0.2888653,0.063702
57,0.1731386,0.22677165,"('unimaginative', 'imaginative')",-0.35948074,-0.34446338,-0.29853058,-0.32418388,-2.4925227,-2.4839451,-0.7443489,-0.7314552,0.0128937
