,book_male,book_female,tuple,average_male,average_female,female-male
36,-0.40972644,-0.51330805,"('hostile', 'amicable')",-0.4097264,-0.513308,-0.1035816
37,0.40739304,0.42147958,"('fake', 'genuine')",0.407393,0.4214796,0.0140866
38,-0.06316149,-0.0778974,"('untruthful', 'truthful')",-0.0631615,-0.0778974,-0.0147359
39,0.026581267,0.055724576,"('exploitative', 'cooperative')",0.0265813,0.0557246,0.0291433
40,-1.2935746,-1.3057075,"('stingy', 'generous')",-1.2935746,-1.3057075,-0.0121329
41,0.3021765,0.202305,"('unforgiving', 'forgiving')",0.3021765,0.202305,-0.0998715
42,-1.5469794,-1.552341,"('unreliable', 'reliable')",-1.5469794,-1.552341,-0.0053616
43,1.0620232,1.0693543,"('irresponsible', 'responsible')",1.0620232,1.0693543,0.0073311
44,-1.1619172,-1.2455755,"('prejudiced', 'unprejudiced')",-1.1619172,-1.2455755,-0.0836583
45,0.2942146,0.18524198,"('incompetent', 'competent')",0.2942146,0.185242,-0.1089726
46,-0.79908806,-0.82392347,"('uncompetitive', 'competitive')",-0.7990881,-0.8239235,-0.0248354
47,5.162583,5.3237495,"('stupid', 'smart')",5.1625829,5.3237495,0.1611666
48,0.39177483,0.3561673,"('unintelligent', 'intelligent')",0.3917748,0.3561673,-0.0356075
49,-0.36402404,-0.16573578,"('unable', 'able')",-0.364024,-0.1657358,0.1982882
50,-0.2075551,-0.1943501,"('clumsy', 'skillful')",-0.2075551,-0.1943501,0.013205
51,0.2857201,0.38953352,"('uneducated', 'educated')",0.2857201,0.3895335,0.1038134
52,-0.17792046,-0.21949504,"('irrational', 'rational')",-0.1779205,-0.219495,-0.0415745
53,0.2500396,0.32171988,"('uncreative', 'creative')",0.2500396,0.3217199,0.0716803
54,0.987345,1.1276517,"('incapable', 'capable')",0.987345,1.1276517,0.1403067
55,0.4468787,0.48953104,"('incompetent', 'clever')",0.4468787,0.489531,0.0426523
56,0.5270415,0.587199,"('impractical', 'practical')",0.5270415,0.587199,0.0601575
57,-2.4408529,-2.4166944,"('unimaginative', 'imaginative')",-2.4408529,-2.4166944,0.0241585
58,0.030958863,-0.047190975,"('undiscriminating', 'discriminating')",0.0309589,-0.047191,-0.0781499
59,0.32838723,0.46852058,"('foolish', 'wise')",0.3283872,0.4685206,0.1401334
60,0.26250252,0.35180002,"('inefficient', 'efficient')",0.2625025,0.3518,0.0892975
61,0.50385374,0.31226552,"('illogical', 'logical')",0.5038537,0.3122655,-0.1915882
62,1.045592,1.1722072,"('incompetent', 'brilliant')",1.045592,1.1722072,0.1266152
63,0.6104499,0.7004683,"('unperceptive', 'insightful')",0.6104499,0.7004683,0.0900184
64,-5.560234,-5.375919,"('shy', 'confident')",-5.5602341,-5.3759189,0.1843152
65,0.9860953,0.9477252,"('insecure', 'secure')",0.9860953,0.9477252,-0.0383701
66,0.10134688,-0.005667109,"('inactive', 'active')",0.1013469,-0.0056671,-0.107014
67,-0.52691555,-0.49451107,"('doubtful', 'determined')",-0.5269156,-0.4945111,0.0324045
68,-0.71183866,-0.62099457,"('dependent', 'independent')",-0.7118387,-0.6209946,0.0908441
69,-1.6059134,-1.4916061,"('lazy', 'industrious')",-1.6059134,-1.4916061,0.1143073
70,1.2987959,1.2436523,"('lethargic', 'energetic')",1.2987959,1.2436523,-0.0551436
71,0.36462805,0.55940586,"('diffident', 'self-confident')",0.364628,0.5594059,0.1947779
72,0.8024079,0.91157806,"('unambitious', 'ambitious')",0.8024079,0.9115781,0.1091702
73,-2.7461896,-2.5405028,"('helpless', 'self-reliant')",-2.7461896,-2.5405028,0.2056868
74,-0.29653993,-0.2800362,"('undedicated', 'dedicated')",-0.2965399,-0.2800362,0.0165037
75,-0.67135125,-0.5940773,"('meek', 'impulsive')",-0.6713513,-0.5940773,0.077274
76,0.59141386,0.5477913,"('anxious', 'daring')",0.5914139,0.5477913,-0.0436226
77,-1.0983231,-0.9720376,"('unmotivated', 'motivated')",-1.0983231,-0.9720376,0.1262855
78,-0.7686592,-0.7410449,"('nonresilient', 'resilient')",-0.7686592,-0.7410449,0.0276143
79,0.15507834,0.071436495,"('wavering', 'unwavering')",0.1550783,0.0714365,-0.0836418
80,0.091946706,-0.020439498,"('dominated', 'dominating')",0.0919467,-0.0204395,-0.1123862
81,0.113668755,0.15726098,"('submissive', 'aggressive')",0.1136688,0.157261,0.0435922
82,5.811188,6.0063725,"('poor', 'rich')",5.8111882,6.0063725,0.1951843
83,-0.6863318,-0.71161836,"('powerless', 'powerful')",-0.6863318,-0.7116184,-0.0252866
84,-0.11152972,-0.13652718,"('inferior', 'superior')",-0.1115297,-0.1365272,-0.0249975
85,-0.91787183,-0.91872823,"('insignificant', 'prestigious')",-0.9178718,-0.9187282,-0.0008564
86,0.10918923,0.10598664,"('uninfluential', 'influential')",0.1091892,0.1059866,-0.0032026
87,-0.037262894,0.13546112,"('unsuccessful', 'successful')",-0.0372629,0.1354611,0.172724
88,-0.13786046,-0.1290614,"('low', 'eminent')",-0.1378605,-0.1290614,0.0087991
