,fossil_male,fossil_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.27574697,-0.44048938,"('unsociable', 'sociable')",0.85034275,0.7550119,-0.6025696,-0.7270307,-0.0093246,-0.1375027,-0.1281781
1,1.0843909,0.9412982,"('unfriendly', 'friendly')",-0.52295464,-0.61930895,1.9632145,1.9016972,0.8415503,0.7412288,-0.1003215
2,0.33070835,0.32178712,"('unlikable', 'likable')",1.4895735,1.4602598,0.66996324,0.7363196,0.8300817,0.8394555,0.0093738
3,-0.14179105,-0.09492442,"('repellent', 'pleasant')",1.1413367,1.2519792,0.16647136,0.1789717,0.3886724,0.4453421,0.0566697
4,-0.14083411,-0.24522826,"('disliked', 'liked')",-0.5275947,-0.6947995,-6.3475676,-6.4117546,-2.3386655,-2.4505941,-0.1119286
5,-0.6655962,-0.64765847,"('distant', 'outgoing')",-1.8793695,-1.8597554,-0.20930468,-0.19714504,-0.9180901,-0.9015196,0.0165705
6,-0.55033374,-0.5590759,"('distant', 'open')",-2.29491,-2.2701643,0.3370411,0.3123543,-0.8360675,-0.8389619,-0.0028944
7,1.0705591,1.0411671,"('insensitive', 'sensitive')",0.47166312,0.6073628,0.7552235,0.7675274,0.7658153,0.8053524,0.0395371
8,0.88887775,0.77007955,"('unaffectionate', 'affectionate')",-0.68745416,-0.73370016,0.8260542,0.7730919,0.3424926,0.2698238,-0.0726688
9,1.1623996,1.0790484,"('unaffectionate', 'caring')",-0.6478,-0.65029645,1.1666131,1.1867934,0.5604042,0.5385151,-0.0218891
10,0.29915544,0.22582221,"('unsympathetic', 'sympathetic')",0.65136695,0.750578,-0.32420272,-0.3447543,0.2087732,0.2105486,0.0017754
11,-0.40838283,-0.3634219,"('unhelpful', 'helpful')",0.0013260841,0.074621715,1.7650453,1.8267727,0.4526629,0.5126575,0.0599946
12,0.65715027,0.64542025,"('unsupportive', 'supportive')",0.56930006,0.7430267,-1.6787962,-1.6423155,-0.1507819,-0.0846229,0.066159
13,-0.55886763,-0.57850236,"('impolite', 'polite')",0.11357955,0.14498687,-0.7336472,-0.76689535,-0.3929784,-0.4001369,-0.0071585
14,0.6484871,0.57885885,"('antisocial', 'social')",2.1361582,2.1635902,-0.50015265,-0.5626077,0.7614976,0.7266138,-0.0348838
15,-0.15847643,-0.19357473,"('boring', 'funny')",-1.0663261,-1.1191322,0.5608775,0.5129386,-0.2213084,-0.2665894,-0.045281
16,-0.74803287,-0.8910106,"('unpopular', 'popular')",-0.52905166,-0.6108855,0.48687416,0.46502635,-0.2634035,-0.3456233,-0.0822198
17,-0.8702007,-0.84005976,"('nasty', 'nice')",-0.7247849,-0.7100355,-0.19260837,-0.15914465,-0.5958647,-0.5697467,0.026118
18,-0.8336741,-0.8981889,"('disagreeable', 'welcoming')",-0.94365853,-0.9060893,-0.51143456,-0.55993426,-0.7629224,-0.7880708,-0.0251484
19,-1.9258268,-1.8454033,"('inhospitable', 'hospitable')",-2.048812,-2.04621,-0.018992934,0.065489724,-1.3312105,-1.2753746,0.0558359
20,-0.12253933,-0.032670405,"('rough', 'thoughtful')",1.2999219,1.3412478,1.1771194,1.0972856,0.784834,0.8019543,0.0171203
21,0.54594827,0.5120403,"('immoral', 'moral')",1.2187737,1.2783432,-0.6662496,-0.63434577,0.3661575,0.3853459,0.0191884
22,0.5188625,0.42616874,"('untrustworthy', 'trustworthy')",1.214798,1.2328416,-0.9097592,-0.9763476,0.2746337,0.2275543,-0.0470794
23,0.19305986,0.13971972,"('insincere', 'sincere')",0.4713778,0.5353206,5.9231977,5.8418097,2.1958785,2.1722833,-0.0235952
24,1.4110712,1.3591219,"('dishonest', 'honest')",0.09189232,0.14593637,0.6933384,0.61054194,0.7321006,0.7052,-0.0269006
25,0.46868646,0.39661533,"('egoistic', 'altruistic')",-0.625587,-0.65869236,1.5534806,1.5243224,0.4655267,0.4207485,-0.0447782
26,1.0573092,0.95203036,"('hardhearted', 'benevolent')",1.0758954,1.049317,1.74149,1.710924,1.2915648,1.2374237,-0.0541411
27,0.012453951,0.032727115,"('hardhearted', 'softhearted')",-0.6348693,-0.55785376,1.5448972,1.4556167,0.307494,0.3101634,0.0026694
28,1.143868,0.9176909,"('disloyal', 'loyal')",0.31579465,0.21100982,0.95941734,0.8750462,0.80636,0.6679157,-0.1384443
29,0.34278595,0.35656512,"('unfair', 'fair')",-0.28637612,-0.25280157,-0.4336269,-0.55773014,-0.125739,-0.1513222,-0.0255832
30,0.1994048,0.1562219,"('intolerant', 'tolerant')",0.6678763,0.6217367,0.9926713,0.91320693,0.6199841,0.5637219,-0.0562622
31,-0.74163985,-0.6886599,"('evil', 'good')",-1.8478013,-1.8679916,-0.86553454,-0.88914645,-1.1516586,-1.1485993,0.0030593
32,0.3117443,0.19010441,"('unkind', 'kind')",1.1580391,1.1746441,0.96449304,0.88780403,0.8114255,0.7508508,-0.0605747
33,0.8180664,0.7532767,"('wrong', 'right')",-0.6342084,-0.73081225,-0.49045515,-0.55534166,-0.102199,-0.1776257,-0.0754267
34,0.44625056,0.5748026,"('mean', 'honorable')",-0.16403757,-0.0078074187,6.100342,6.16324,2.1275183,2.2434117,0.1158934
35,-1.5494819,-1.5965605,"('corrupt', 'incorrupt')",-2.0871155,-2.2179873,0.008889817,-0.12903365,-1.2092358,-1.3145271,-0.1052913
36,-1.1119608,-1.271437,"('hostile', 'amicable')",-2.133811,-2.334879,0.4223526,0.25570658,-0.9411398,-1.1168698,-0.17573
37,-0.22813927,-0.25369927,"('fake', 'genuine')",0.44161955,0.49648756,0.3535866,0.3673256,0.1890223,0.2033713,0.014349
38,1.0579505,1.0162,"('untruthful', 'truthful')",-0.8356346,-0.8436527,-0.04547759,-0.028050471,0.0589461,0.0481656,-0.0107805
39,0.5135195,0.5944702,"('exploitative', 'cooperative')",1.5651888,1.628065,0.084854424,0.06758256,0.7211875,0.7633726,0.0421851
40,1.0402251,0.9232587,"('stingy', 'generous')",0.2108269,0.24963607,-1.4971519,-1.6152995,-0.0820333,-0.1474682,-0.0654349
41,-0.11595558,-0.20351756,"('unforgiving', 'forgiving')",0.29810935,0.26296085,0.09477559,-0.005102329,0.0923098,0.0181137,-0.0741961
42,0.418539,0.38086858,"('unreliable', 'reliable')",1.3514946,1.4548755,-2.9209204,-2.895988,-0.3836289,-0.3534147,0.0302142
43,0.7204385,0.8239705,"('irresponsible', 'responsible')",1.1628408,1.3075149,0.6478646,0.67029154,0.8437146,0.9339256,0.090211
44,-0.6752955,-0.54974955,"('prejudiced', 'unprejudiced')",0.18454261,0.16688284,-1.294569,-1.294047,-0.5951073,-0.5589712,0.0361361
45,-0.19268112,-0.26229453,"('incompetent', 'competent')",0.74760324,0.7851048,-0.5003366,-0.5303873,0.0181952,-0.0025257,-0.0207209
46,0.28357643,0.23048142,"('uncompetitive', 'competitive')",2.012793,2.0858688,-0.69295317,-0.74197394,0.5344721,0.5247921,-0.00968
47,0.38835752,0.3843778,"('stupid', 'smart')",0.9553877,1.0331599,5.471177,5.5337057,2.2716408,2.3170811,0.0454403
48,0.93616325,0.8836643,"('unintelligent', 'intelligent')",0.0383022,0.10684772,0.47572798,0.47909352,0.4833978,0.4898685,0.0064707
49,-0.68908656,-0.6472419,"('unable', 'able')",-0.99565774,-0.8932054,-0.20656511,-0.102979675,-0.6304365,-0.547809,0.0826275
50,-0.93640965,-1.0319667,"('clumsy', 'skillful')",-0.4837275,-0.50531954,0.16836913,0.15136129,-0.417256,-0.461975,-0.044719
51,-0.44340298,-0.514461,"('uneducated', 'educated')",0.89823365,0.9057254,0.732484,0.6872909,0.3957715,0.3595184,-0.0362531
52,0.06396306,-0.09402186,"('irrational', 'rational')",-1.2523403,-1.454446,0.33536506,0.2091521,-0.2843374,-0.4464386,-0.1621012
53,-0.17773885,-0.26417786,"('uncreative', 'creative')",-0.69323134,-0.75285625,0.8077763,0.773102,-0.0210646,-0.0813107,-0.0602461
54,0.027489878,-0.0013122279,"('incapable', 'capable')",-0.39315984,-0.39465415,1.1696494,1.2223564,0.2679931,0.2754633,0.0074702
55,0.24611436,0.19014809,"('incompetent', 'clever')",1.6115487,1.6662824,-0.031217702,-0.05257048,0.6088151,0.6012867,-0.0075284
56,0.51310754,0.5728944,"('impractical', 'practical')",1.1742405,1.2106519,-0.27904943,-0.29193336,0.4694329,0.4972043,0.0277714
57,0.06802282,0.0283789,"('unimaginative', 'imaginative')",-0.11493877,-0.1378376,-2.6278815,-2.6373389,-0.8915992,-0.9155992,-0.024
58,0.23595351,0.21542147,"('undiscriminating', 'discriminating')",0.97237974,0.9365235,0.307283,0.27878383,0.5052054,0.4769096,-0.0282958
59,0.6249084,0.58118135,"('foolish', 'wise')",-1.2918925,-1.3632979,0.4960238,0.50350016,-0.0569868,-0.0928721,-0.0358853
60,0.86315954,0.94291496,"('inefficient', 'efficient')",2.1888487,2.364572,-0.36493012,-0.26465446,0.8956927,1.0142775,0.1185848
61,0.68612,0.59989756,"('illogical', 'logical')",0.117420636,0.028989866,0.3440557,0.22994344,0.3825321,0.286277,-0.0962551
