,adobe_male,adobe_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5480305,-0.64570737,"('unsociable', 'sociable')",-0.25096548,-0.40914008,-0.399498,-0.5274237,-0.1279257
1,2.149547,2.0792873,"('unfriendly', 'friendly')",1.7143643,1.584935,1.9319557,1.8321111,-0.0998446
2,0.94159085,1.0720649,"('unlikable', 'likable')",0.54335415,0.599201,0.7424725,0.8356329,0.0931604
3,-0.6903241,-0.5602863,"('repellent', 'pleasant')",0.41330287,0.47670838,-0.1385106,-0.041789,0.0967216
4,-1.2468573,-1.3194765,"('disliked', 'liked')",-6.7165227,-6.7826133,-3.9816899,-4.0510449,-0.069355
5,1.4183054,1.4486129,"('distant', 'outgoing')",-0.1773464,-0.20140794,0.6204795,0.6236025,0.003123
6,1.6335618,1.6735281,"('distant', 'open')",0.1982595,0.16877596,0.9159107,0.921152,0.0052413
7,0.05530789,0.09702058,"('insensitive', 'sensitive')",0.53199387,0.54604715,0.2936509,0.3215339,0.027883
8,0.95817614,0.93833697,"('unaffectionate', 'affectionate')",0.4086248,0.2834396,0.6834005,0.6108883,-0.0725122
9,1.4521837,1.4487728,"('unaffectionate', 'caring')",0.62487614,0.58632433,1.0385299,1.0175486,-0.0209813
10,-0.3901803,-0.3841034,"('unsympathetic', 'sympathetic')",-0.28044292,-0.353441,-0.3353116,-0.3687722,-0.0334606
11,0.03447595,0.14097016,"('unhelpful', 'helpful')",1.5027792,1.5393593,0.7686276,0.8401647,0.0715371
12,0.82073706,0.8938962,"('unsupportive', 'supportive')",-1.9095653,-1.9230705,-0.5444142,-0.5145872,0.029827
13,-1.2673577,-1.3817043,"('impolite', 'polite')",-0.6295198,-0.68999654,-0.9484388,-1.0358504,-0.0874116
14,-0.94380516,-0.93454415,"('antisocial', 'social')",-0.665024,-0.7210001,-0.8044146,-0.8277721,-0.0233575
15,1.4666836,1.3729477,"('boring', 'funny')",0.18881702,0.14632285,0.8277503,0.7596353,-0.068115
16,-0.7600547,-0.6876385,"('unpopular', 'popular')",0.73823184,0.7687141,-0.0109114,0.0405378,0.0514492
17,-0.39127937,-0.3083112,"('nasty', 'nice')",-0.3689435,-0.30566326,-0.3801115,-0.3069872,0.0731243
18,0.50764185,0.504544,"('disagreeable', 'welcoming')",-0.2559087,-0.34780023,0.1258666,0.0783719,-0.0474947
19,0.13989407,0.20780951,"('inhospitable', 'hospitable')",-0.12640926,-0.033248976,0.0067424,0.0872803,0.0805379
20,0.679681,0.73510677,"('rough', 'thoughtful')",1.4298269,1.3766812,1.0547539,1.055894,0.0011401
21,0.07214394,0.068181805,"('immoral', 'moral')",-0.38912857,-0.38501328,-0.1584923,-0.1584157,7.66e-05
22,-0.17930672,-0.2033014,"('untrustworthy', 'trustworthy')",-0.7527368,-0.88291585,-0.4660218,-0.5431086,-0.0770868
23,1.5267719,1.5555106,"('insincere', 'sincere')",5.8135867,5.736492,3.6701794,3.6460013,-0.0241781
24,0.88264304,0.87783253,"('dishonest', 'honest')",0.8700386,0.7722791,0.8763409,0.8250558,-0.0512851
25,0.5420245,0.50880307,"('egoistic', 'altruistic')",1.3342028,1.3450538,0.9381136,0.9269284,-0.0111852
