,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.5698434,-0.46804652,"('hardhearted', 'softhearted')",0.07349989,0.19096717,1.6976703,1.6143373,0.4004423,0.4457527,0.0453104
28,-1.408645,-1.5834386,"('disloyal', 'loyal')",0.1691589,-0.06147976,0.7258236,0.6351351,-0.1712208,-0.3365944,-0.1653736
29,-0.23116657,-0.2674123,"('unfair', 'fair')",0.45953003,0.44137374,-0.22483133,-0.33931124,0.0011774,-0.0551166,-0.056294
30,0.20841159,0.30205777,"('intolerant', 'tolerant')",1.5103312,1.5007088,1.0889673,1.0948448,0.9359034,0.9658705,0.0299671
31,0.11020144,0.12006678,"('evil', 'good')",-1.3614488,-1.4572204,-0.77490276,-0.8454189,-0.6753833,-0.7275242,-0.0521409
32,-1.1099321,-1.1998076,"('unkind', 'kind')",0.5708299,0.55687094,0.9363573,0.8241733,0.1324184,0.0604122,-0.0720062
33,0.79588765,0.65376365,"('wrong', 'right')",1.1246376,1.0298941,-0.27333605,-0.36886916,0.5490631,0.4382629,-0.1108002
34,-0.3716727,-0.22383158,"('mean', 'honorable')",0.09501766,0.15596017,5.755951,5.9324203,1.8264319,1.9548496,0.1284177
35,-0.009459302,-0.010843139,"('corrupt', 'incorrupt')",-1.8224932,-1.8649404,-0.104465656,-0.22957061,-0.6454727,-0.7017847,-0.056312
36,-0.4263341,-0.5036848,"('hostile', 'amicable')",-2.4714286,-2.736141,0.24768749,0.054104645,-0.8833584,-1.0619071,-0.1785487
37,-0.8585999,-0.7721027,"('fake', 'genuine')",0.1451216,0.13747829,0.4990154,0.5386872,-0.0714876,-0.0319791,0.0395085
38,0.21383229,0.1437079,"('untruthful', 'truthful')",0.66306525,0.58414114,-0.08529208,-0.043995418,0.2638685,0.2279512,-0.0359173
39,-0.07236444,0.07108298,"('exploitative', 'cooperative')",-0.1722159,0.010632323,0.029774224,0.07696191,-0.071602,0.0528924,0.1244944
40,0.51239085,0.41143703,"('stingy', 'generous')",0.122541845,-0.08151011,-1.2799605,-1.396679,-0.2150093,-0.3555841,-0.1405748
41,-0.2835575,-0.28427234,"('unforgiving', 'forgiving')",0.38505372,0.2302487,0.098611005,0.0317349,0.0667024,-0.0074296,-0.074132
42,0.29663837,0.3873836,"('unreliable', 'reliable')",0.7878485,0.851562,-2.5364401,-2.4285398,-0.4839844,-0.3965314,0.087453
43,-0.93132335,-0.8166633,"('irresponsible', 'responsible')",0.63443434,0.7575761,0.42868355,0.50778323,0.0439315,0.1495653,0.1056338
44,0.91773504,1.0156939,"('prejudiced', 'unprejudiced')",-1.0413711,-0.9272984,-1.2839551,-1.2361497,-0.469197,-0.3825847,0.0866123
45,-0.64151466,-0.6255921,"('incompetent', 'competent')",0.6653259,0.5441041,0.011809997,-0.052437343,0.0118737,-0.0446418,-0.0565155
46,-1.0908506,-1.1220193,"('uncompetitive', 'competitive')",0.87336844,0.8557145,-0.7820238,-0.7945227,-0.3331686,-0.3536092,-0.0204406
47,-0.65900356,-0.5111589,"('stupid', 'smart')",0.75749516,0.84058833,5.562742,5.6323123,1.887078,1.9872473,0.1001693
48,-0.5830824,-0.6180697,"('unintelligent', 'intelligent')",1.0217459,0.8715281,0.56917566,0.5723651,0.3359464,0.2752745,-0.0606719
49,-0.9676202,-0.77122116,"('unable', 'able')",-0.16342482,-0.089495376,-0.280543,-0.10565455,-0.4705293,-0.3221237,0.1484056
50,-0.062345054,-0.06251496,"('clumsy', 'skillful')",0.060356133,0.03644877,0.3180508,0.26580274,0.105354,0.0799122,-0.0254418
51,-0.50747186,-0.6461615,"('uneducated', 'educated')",-0.41436514,-0.44276255,-0.08587775,-0.12716724,-0.3359049,-0.4053638,-0.0694589
52,0.35498196,0.18042082,"('irrational', 'rational')",-0.32435533,-0.5354461,0.31145886,0.13057357,0.1140285,-0.0748172,-0.1888457
53,-1.568413,-1.6258239,"('uncreative', 'creative')",0.66446626,0.44224977,0.9645012,0.9257148,0.0201848,-0.0859531,-0.1061379
54,-0.66842735,-0.7129632,"('incapable', 'capable')",-0.1115662,-0.09684849,0.9756999,1.0651872,0.0652355,0.0851252,0.0198897
55,-0.79968905,-0.75807506,"('incompetent', 'clever')",0.33476493,0.2735802,0.056923695,0.076703504,-0.1360001,-0.1359305,6.96e-05
56,-0.38042647,-0.30437964,"('impractical', 'practical')",1.480692,1.532585,-0.24738821,-0.18383428,0.2842924,0.3481237,0.0638313
57,-1.2438229,-1.2767681,"('unimaginative', 'imaginative')",0.25687546,0.11674662,-2.2663515,-2.3000212,-1.084433,-1.1533475,-0.0689145
58,-0.8433681,-0.86463284,"('undiscriminating', 'discriminating')",0.7144625,0.60755575,-0.006922897,-0.034958094,-0.0452762,-0.0973451,-0.0520689
59,0.7892769,0.752588,"('foolish', 'wise')",0.8710409,0.87630147,0.5491183,0.507263,0.7364786,0.7120508,-0.0244278
60,-0.68624055,-0.6218434,"('inefficient', 'efficient')",1.714413,1.8229647,-0.15813716,-0.013986902,0.2900118,0.3957115,0.1056997
61,-0.5388664,-0.56014806,"('illogical', 'logical')",1.008761,0.87100327,0.2695512,0.11142059,0.2464819,0.1407586,-0.1057233
62,-0.5231644,-0.41849738,"('incompetent', 'brilliant')",0.97100776,1.0078859,0.024080938,0.18934129,0.1573081,0.2595766,0.1022685
63,-0.7625721,-0.75986177,"('unperceptive', 'insightful')",1.7044574,1.6928262,0.7980124,0.87506145,0.5799659,0.6026753,0.0227094
64,0.17902564,0.122002415,"('shy', 'confident')",0.9435612,0.92916614,-6.2947783,-6.3393545,-1.7240639,-1.7627287,-0.0386648
65,-0.6164714,-0.73556834,"('insecure', 'secure')",0.3817767,0.40495566,-0.32687512,-0.2930227,-0.1871899,-0.2078785,-0.0206886
66,-0.3877969,-0.3848124,"('inactive', 'active')",-0.8717804,-0.7284513,1.1391646,1.0943471,-0.0401376,-0.0063055,0.0338321
67,-0.06297579,-0.06962528,"('doubtful', 'determined')",0.52223927,0.63645005,-0.5953859,-0.54427093,-0.0453741,0.007518,0.0528921
68,-0.55147415,-0.5222934,"('dependent', 'independent')",-0.71248376,-0.7318799,-0.54963547,-0.5831405,-0.6045311,-0.6124379,-0.0079068
69,0.4779884,0.5086713,"('lazy', 'industrious')",0.47213894,0.54560965,-0.39352253,-0.3789115,0.185535,0.2251232,0.0395882
70,-0.5861127,-0.4996013,"('lethargic', 'energetic')",0.5138406,0.65985316,0.534426,0.6380792,0.1540513,0.2661104,0.1120591
71,0.20478617,0.13566405,"('diffident', 'self-confident')",1.2898462,1.281945,0.7328282,0.70309305,0.7424869,0.7069007,-0.0355862
72,-0.24177915,-0.30569512,"('unambitious', 'ambitious')",0.64531773,0.6264353,-0.7822973,-0.7428668,-0.1262529,-0.1407089,-0.014456
73,1.4107206,1.4461881,"('helpless', 'self-reliant')",0.45923802,0.37546155,-2.8386354,-2.814987,-0.3228923,-0.3311124,-0.0082201
74,-0.041137878,-0.004816726,"('undedicated', 'dedicated')",0.86501974,0.8566204,-0.057312243,-0.04291595,0.2555232,0.2696292,0.014106
75,0.8179238,0.85580605,"('meek', 'impulsive')",-1.0904934,-1.0643115,-0.320685,-0.2557214,-0.1977516,-0.1547423,0.0430093
76,-0.18482089,-0.10820897,"('anxious', 'daring')",0.67301506,0.8185763,0.19468969,0.33406186,0.227628,0.3481431,0.1205151
77,-1.2163215,-1.3125191,"('unmotivated', 'motivated')",0.80850214,0.755706,-1.2070584,-1.1342316,-0.5382926,-0.5636815,-0.0253889
78,-0.8459177,-0.858476,"('nonresilient', 'resilient')",0.6206875,0.56588525,0.11343,0.16063602,-0.0372667,-0.0439849,-0.0067182
79,0.4800555,0.41047913,"('wavering', 'unwavering')",-1.0510347,-1.1052452,0.16221681,0.19141029,-0.1362541,-0.1677853,-0.0315312
80,-0.4375095,-0.3967055,"('dominated', 'dominating')",0.5576341,0.6748971,-1.0768574,-0.95920825,-0.318911,-0.2270056,0.0919054
81,-0.81037855,-0.8590969,"('submissive', 'aggressive')",1.3686762,1.4630396,-0.7043571,-0.62660044,-0.0486865,-0.0075526,0.0411339
82,-0.22574009,-0.1927222,"('poor', 'rich')",0.075959444,0.045140695,5.9961224,6.0435967,1.9487805,1.9653384,0.0165579
83,-0.57269657,-0.63056546,"('powerless', 'powerful')",0.3645086,0.3092489,-1.0721902,-1.123046,-0.4267927,-0.4814542,-0.0546615
84,0.43276408,0.37041754,"('inferior', 'superior')",1.0350022,1.0083554,0.77285194,0.71529603,0.7468727,0.698023,-0.0488497
85,0.49369323,0.45415986,"('insignificant', 'prestigious')",-0.0052968413,-0.16744657,0.7721019,0.7508088,0.4201661,0.3458407,-0.0743254
86,-2.05637,-2.220892,"('uninfluential', 'influential')",0.12136307,-0.057633102,-0.0919817,-0.21449205,-0.6756629,-0.8310057,-0.1553428
87,0.10340505,0.01845902,"('unsuccessful', 'successful')",1.0623487,1.0413359,0.6244831,0.6549757,0.5967456,0.5715902,-0.0251554
88,-0.6171994,-0.6844085,"('low', 'eminent')",-0.03639042,-0.1074232,0.06312289,0.058184244,-0.1968223,-0.2445491,-0.0477268
