,safeway_male,safeway_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.21221222,0.26491296,"('unsociable', 'sociable')",-0.35532302,-0.49372154,-0.0715554,-0.1144043,-0.0428489
1,-0.010214284,-0.15838435,"('unfriendly', 'friendly')",2.22292,2.100869,1.1063528,0.9712423,-0.1351105
2,0.8074798,0.86028016,"('unlikable', 'likable')",0.5326379,0.6169683,0.6700588,0.7386242,0.0685654
3,-0.8177935,-0.5322253,"('repellent', 'pleasant')",0.23694871,0.35229188,-0.2904224,-0.0899667,0.2004557
4,-0.3332743,-0.36456063,"('disliked', 'liked')",-6.4027944,-6.585296,-3.3680344,-3.4749284,-0.106894
5,-0.4827156,-0.56292504,"('distant', 'outgoing')",0.11527712,0.08192728,-0.1837192,-0.2404989,-0.0567797
6,-0.23206285,-0.27983296,"('distant', 'open')",0.5984294,0.5803638,0.1831833,0.1502654,-0.0329179
7,0.40583992,0.6621933,"('insensitive', 'sensitive')",0.9379107,1.002999,0.6718753,0.8325961,0.1607208
8,-0.13009661,-0.25892678,"('unaffectionate', 'affectionate')",1.4140973,1.2864422,0.6420003,0.5137577,-0.1282426
9,0.35484,0.34781316,"('unaffectionate', 'caring')",1.5485641,1.5205847,0.9517021,0.9341989,-0.0175032
10,0.061857253,0.28832746,"('unsympathetic', 'sympathetic')",-0.27848476,-0.23920734,-0.1083138,0.0245601,0.1328739
11,0.72588193,0.96923006,"('unhelpful', 'helpful')",1.5814887,1.7636516,1.1536853,1.3664408,0.2127555
12,1.0430909,1.2871867,"('unsupportive', 'supportive')",-1.5173775,-1.5352939,-0.2371433,-0.1240536,0.1130897
13,0.7037294,0.76156616,"('impolite', 'polite')",-0.56586146,-0.45980328,0.068934,0.1508814,0.0819474
14,0.41257066,0.5183369,"('antisocial', 'social')",-0.4394695,-0.48471448,-0.0134494,0.0168112,0.0302606
15,0.30982715,0.13183671,"('boring', 'funny')",0.64968634,0.5809468,0.4797567,0.3563918,-0.1233649
16,-0.5659735,-0.51336706,"('unpopular', 'popular')",0.09093274,0.18073991,-0.2375204,-0.1663136,0.0712068
17,-0.32733703,-0.20622644,"('nasty', 'nice')",-0.4076233,-0.35136628,-0.3674802,-0.2787964,0.0886838
18,-0.5176929,-0.38797402,"('disagreeable', 'welcoming')",-0.28107634,-0.2600542,-0.3993846,-0.3240141,0.0753705
19,-1.2038972,-1.1558547,"('inhospitable', 'hospitable')",0.381505,0.433069,-0.4111961,-0.3613929,0.0498032
20,-0.44156823,-0.29177046,"('rough', 'thoughtful')",0.97297204,0.9355276,0.2657019,0.3218786,0.0561767
21,0.2347002,0.4694273,"('immoral', 'moral')",-0.6692904,-0.5354656,-0.2172951,-0.0330192,0.1842759
22,1.009826,1.0426328,"('untrustworthy', 'trustworthy')",-0.6822227,-0.71384686,0.1638016,0.164393,0.0005914
23,0.37640733,0.54184926,"('insincere', 'sincere')",5.769227,5.9095554,3.0728171,3.2257023,0.1528852
24,0.3500134,0.43292457,"('dishonest', 'honest')",1.0004985,1.0128776,0.675256,0.7229011,0.0476451
25,0.44107538,0.39696288,"('egoistic', 'altruistic')",1.8380281,1.7496884,1.1395518,1.0733256,-0.0662262
26,0.5120593,0.33987886,"('hardhearted', 'benevolent')",2.0794008,1.9671874,1.29573,1.1535331,-0.1421969
27,0.120910294,0.2327888,"('hardhearted', 'softhearted')",1.850916,1.7421696,0.9859132,0.9874792,0.001566
28,0.35138047,0.3502966,"('disloyal', 'loyal')",0.9229614,0.83419675,0.6371709,0.5922467,-0.0449242
29,-0.31393605,-0.2916425,"('unfair', 'fair')",-0.1031875,-0.2925032,-0.2085618,-0.2920728,-0.083511
30,0.52152586,0.66470397,"('intolerant', 'tolerant')",1.0813572,1.1434261,0.8014416,0.904065,0.1026234
31,-0.49650344,-0.6003697,"('evil', 'good')",-0.5535352,-0.7177087,-0.5250193,-0.6590392,-0.1340199
32,0.64748234,0.74895483,"('unkind', 'kind')",1.1187074,1.0141747,0.8830949,0.8815647,-0.0015302
33,0.7200008,0.61284506,"('wrong', 'right')",-0.089943364,-0.1878775,0.3150287,0.2124838,-0.1025449
34,0.16568184,0.39280677,"('mean', 'honorable')",5.6269956,5.9663873,2.8963387,3.1795969,0.2832582
35,-0.80807436,-1.048823,"('corrupt', 'incorrupt')",0.14054093,-0.093808256,-0.3337667,-0.5713156,-0.2375489
36,-0.7589072,-0.9641848,"('hostile', 'amicable')",0.23942648,0.015232272,-0.2597404,-0.4744763,-0.2147359
37,-0.77942616,-0.7182446,"('fake', 'genuine')",0.65469575,0.67441607,-0.0623652,-0.0219143,0.0404509
38,0.85832906,0.87438625,"('untruthful', 'truthful')",-0.17919844,-0.051432822,0.3395653,0.4114767,0.0719114
39,0.5991429,0.80099344,"('exploitative', 'cooperative')",0.15635747,0.17536503,0.3777502,0.4881792,0.110429
40,-0.061597094,0.06391838,"('stingy', 'generous')",-1.3193861,-1.4423887,-0.6904916,-0.6892352,0.0012564
41,0.3188195,0.4475767,"('unforgiving', 'forgiving')",0.07637981,0.02816329,0.1975996,0.23787,0.0402704
42,1.4111096,1.7177615,"('unreliable', 'reliable')",-3.016544,-2.8958063,-0.8027173,-0.5890224,0.2136949
43,0.65773517,0.84549564,"('irresponsible', 'responsible')",0.72770053,0.82007223,0.6927179,0.8327839,0.140066
44,-0.04778678,-0.14157033,"('prejudiced', 'unprejudiced')",-1.5018739,-1.4981787,-0.7748303,-0.8198745,-0.0450442
45,0.33884618,0.5592695,"('incompetent', 'competent')",0.0073348843,0.016006822,0.1730905,0.2876382,0.1145477
46,0.5432024,0.74195874,"('uncompetitive', 'competitive')",-0.8756168,-0.8991031,-0.1662072,-0.0785722,0.087635
47,0.89584386,0.9858119,"('stupid', 'smart')",5.388354,5.635747,3.1420989,3.3107793,0.1686804
48,-0.41712838,-0.29910603,"('unintelligent', 'intelligent')",0.5731197,0.6158716,0.0779957,0.1583828,0.0803871
49,-0.6710142,-0.53315187,"('unable', 'able')",-0.40749383,-0.2455298,-0.539254,-0.3893408,0.1499132
50,0.3975136,0.4092941,"('clumsy', 'skillful')",0.15559721,0.1175316,0.2765554,0.2634128,-0.0131426
51,-0.0962674,-0.04036385,"('uneducated', 'educated')",0.56819665,0.5638018,0.2359646,0.261719,0.0257544
52,-0.25459296,-0.5654007,"('irrational', 'rational')",0.3432513,0.15036388,0.0443292,-0.2075184,-0.2518476
53,-1.31351,-1.2717241,"('uncreative', 'creative')",0.8760154,0.86909217,-0.2187473,-0.201316,0.0174313
54,-0.16211538,-0.28363124,"('incapable', 'capable')",1.3840796,1.4032556,0.6109821,0.5598122,-0.0511699
55,0.88684726,1.1607085,"('incompetent', 'clever')",0.06732502,0.12097314,0.4770861,0.6408408,0.1637547
56,1.0461833,1.2633495,"('impractical', 'practical')",-0.55346733,-0.39890993,0.246358,0.4322198,0.1858618
57,-0.18206196,-0.2353872,"('unimaginative', 'imaginative')",-2.2762299,-2.3770995,-1.2291459,-1.3062434,-0.0770975
58,0.5771755,0.5345587,"('undiscriminating', 'discriminating')",0.40679112,0.3338688,0.4919833,0.4342138,-0.0577695
59,0.65462166,0.54377675,"('foolish', 'wise')",0.39185965,0.3916741,0.5232407,0.4677254,-0.0555153
60,1.0637316,1.3947524,"('inefficient', 'efficient')",-0.43686116,-0.17251812,0.3134352,0.6111171,0.2976819
61,0.620091,0.5760403,"('illogical', 'logical')",0.38408726,0.20317605,0.5020891,0.3896082,-0.1124809
