,centerpoint_male,centerpoint_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.27975938,-0.2698178,"('unsociable', 'sociable')",0.27223143,0.114512876,-0.8560189,-0.9994109,-0.2878489,-0.3849053,-0.0970564
1,-1.3546637,-1.4337829,"('unfriendly', 'friendly')",0.7354758,0.47769126,2.2195282,2.115521,0.5334467,0.3864764,-0.1469703
2,0.4598335,0.48253602,"('unlikable', 'likable')",1.3331821,1.3411429,0.71738976,0.83052194,0.8368018,0.8847337,0.0479319
3,0.5850331,0.73141766,"('repellent', 'pleasant')",-0.0703678,0.038348448,0.03217213,0.061344605,0.1822791,0.2770369,0.0947578
4,-0.44468904,-0.49325708,"('disliked', 'liked')",0.56215453,0.38809425,-6.433137,-6.576086,-2.1052238,-2.2270829,-0.1218591
5,-0.9409662,-0.9990869,"('distant', 'outgoing')",0.1672965,0.120396405,0.299369,0.30934235,-0.1581002,-0.1897827,-0.0316825
6,-1.1343658,-1.1593051,"('distant', 'open')",-0.41129565,-0.5202914,0.8925252,0.9098205,-0.2177121,-0.256592,-0.0388799
7,1.6041477,1.7198714,"('insensitive', 'sensitive')",0.9516889,1.0105826,0.55500257,0.5795496,1.0369465,1.1033345,0.066388
8,-1.2409716,-1.302514,"('unaffectionate', 'affectionate')",-0.6520326,-0.79831094,1.0339785,1.0045662,-0.2863419,-0.3654195,-0.0790776
9,-0.35029176,-0.37839434,"('unaffectionate', 'caring')",0.36717272,0.24986802,1.265156,1.2741818,0.4273457,0.3818852,-0.0454605
10,0.7045614,0.8677287,"('unsympathetic', 'sympathetic')",-0.39138055,-0.4021651,-0.8579476,-0.86198103,-0.1815889,-0.1321391,0.0494498
11,0.74055946,0.83212626,"('unhelpful', 'helpful')",0.6831688,0.77297586,1.3405783,1.4533883,0.9214355,1.0194968,0.0980613
12,1.1776847,1.2182499,"('unsupportive', 'supportive')",0.8532226,0.85111034,-1.9151479,-1.9555811,0.0385864,0.0379264,-0.00066
13,0.12715495,0.17326674,"('impolite', 'polite')",0.13799861,0.22405337,-0.8043502,-0.8446126,-0.1797322,-0.1490975,0.0306347
14,1.1592758,1.2815888,"('antisocial', 'social')",0.9207501,0.9737496,-1.2483588,-1.3064592,0.2772224,0.3162931,0.0390707
