,diamond_male,diamond_female,tuple,offshore_male,offshore_female,drilling_male,drilling_female,inc_male,inc_female,average_male,average_female,female-male
0,1.9315442,1.8935157,"('unsociable', 'sociable')",0.13827391,0.15461302,0.80902344,0.6845259,-0.05333121,-0.2345751,0.7063776,0.6245199,-0.0818577
1,-0.32023516,-0.20150231,"('unfriendly', 'friendly')",0.8350211,0.8186043,1.3536335,1.1658349,1.6609408,1.456027,0.8823401,0.809741,-0.0725991
2,1.2426183,1.2887807,"('unlikable', 'likable')",1.5126985,1.5382029,1.3328841,1.32919,0.7416259,0.80186397,1.2074566,1.2395095,0.0320529
3,1.140725,1.2148736,"('repellent', 'pleasant')",-0.64556676,-0.52177566,0.03627294,0.06520608,0.47091308,0.50083846,0.2505861,0.3147856,0.0641995
4,-1.0695179,-0.9784764,"('disliked', 'liked')",0.5365102,0.43893856,0.5134402,0.4563945,-6.3432984,-6.3188305,-1.5907165,-1.6004934,-0.0097769
5,-1.7022009,-1.5646619,"('distant', 'outgoing')",-0.70123714,-0.6625307,-0.056336,-0.046392113,-0.06822819,-0.07329739,-0.6320006,-0.5867206,0.04528
6,-1.9118149,-1.7267694,"('distant', 'open')",-0.6333424,-0.59934115,-0.3711587,-0.38428456,0.3814773,0.34810337,-0.6337097,-0.590573,0.0431367
7,1.5625372,1.4930141,"('insensitive', 'sensitive')",0.46873245,0.6294868,1.2043205,1.2379637,0.45584053,0.39544478,0.9228576,0.9389774,0.0161198
8,-0.4278662,-0.38635758,"('unaffectionate', 'affectionate')",0.19849999,0.17680843,-0.46379292,-0.5025418,0.35237205,0.23235816,-0.0851968,-0.1199332,-0.0347364
9,0.801846,0.8541862,"('unaffectionate', 'caring')",0.40310818,0.44012165,1.3564155,1.3173436,1.0274873,0.95903414,0.8972142,0.8926714,-0.0045428
10,2.3830059,2.2920687,"('unsympathetic', 'sympathetic')",-0.43770993,-0.2852711,0.30139366,0.26115638,-0.039376464,-0.098910876,0.5518283,0.5422608,-0.0095675
11,0.55552566,0.49719742,"('unhelpful', 'helpful')",0.45107457,0.5356321,0.5668852,0.5363279,2.2477202,2.2579029,0.9553014,0.9567651,0.0014637
12,2.0388448,2.1106899,"('unsupportive', 'supportive')",1.2676519,1.3640712,1.0236279,1.0221094,-1.7464327,-1.7805414,0.6459229,0.6790823,0.0331594
13,1.1150982,0.9840416,"('impolite', 'polite')",0.4221372,0.47640574,0.9201985,0.9031987,0.1454669,0.064763576,0.6507252,0.6071024,-0.0436228
14,1.7493365,1.7054093,"('antisocial', 'social')",0.37741736,0.49835786,1.183863,1.2028983,-0.7169261,-0.7550707,0.6484227,0.6628987,0.014476
15,-0.80318016,-0.8551699,"('boring', 'funny')",1.5322552,1.4812914,-0.281512,-0.25594229,0.069785245,0.029487506,0.1293371,0.0999167,-0.0294204
16,-1.0506886,-0.91695654,"('unpopular', 'popular')",0.37172782,0.27761582,0.12655813,0.064552374,0.84482425,0.8563676,0.0731054,0.0703948,-0.0027106
17,-1.029909,-0.98929876,"('nasty', 'nice')",-0.95442325,-0.88578695,-1.232046,-1.2154001,-0.45958936,-0.4023331,-0.9189919,-0.8732047,0.0457872
18,-0.11054215,-0.104889326,"('disagreeable', 'welcoming')",0.49639437,0.53804666,0.0174653,-0.033070453,-0.23680392,-0.29751807,0.0416284,0.0256422,-0.0159862
19,-1.7167484,-1.6513003,"('inhospitable', 'hospitable')",-2.1105676,-2.0640206,-2.1424234,-2.1690845,-0.11833389,-0.024302984,-1.5220182,-1.4771771,0.0448411
20,-0.4252742,-0.37093872,"('rough', 'thoughtful')",-1.5793195,-1.4623413,-0.9165133,-0.8523974,0.6554388,0.65005225,-0.566417,-0.5089063,0.0575107
21,1.1940238,1.108045,"('immoral', 'moral')",0.40973026,0.41019568,0.37103766,0.279482,-0.5380852,-0.5529361,0.3591766,0.3111967,-0.0479799
22,0.39582294,0.3781828,"('untrustworthy', 'trustworthy')",-0.11716358,-0.014140188,0.20589136,0.15166816,-0.72045517,-0.7850323,-0.0589761,-0.0673304,-0.0083543
23,2.0147572,1.9489961,"('insincere', 'sincere')",0.9151846,1.0095475,1.306704,1.1924777,5.9535623,5.7808175,2.5475521,2.4829597,-0.0645924
24,1.4256186,1.3863132,"('dishonest', 'honest')",0.99180466,1.1010209,0.34501466,0.38179523,0.9456767,0.8335729,0.9270287,0.9256756,-0.0013531
25,-0.3129817,-0.2263071,"('egoistic', 'altruistic')",0.29048985,0.24940687,0.6023941,0.5914484,1.4276965,1.3853871,0.5018997,0.4999838,-0.0019159
26,-0.5287751,-0.5281416,"('hardhearted', 'benevolent')",1.2999015,1.3317127,0.84494346,0.7668796,1.2398587,1.0983741,0.7139821,0.6672062,-0.0467759
27,-1.1352539,-1.1043353,"('hardhearted', 'softhearted')",-0.53011805,-0.40223953,-0.22930488,-0.18188128,1.2042558,1.0599427,-0.1726052,-0.1571284,0.0154768
28,1.0936707,1.0247364,"('disloyal', 'loyal')",-0.0664773,-0.080735,0.5741836,0.42903876,1.260949,1.121716,0.7155815,0.6236891,-0.0918924
29,-0.56097937,-0.50916356,"('unfair', 'fair')",-0.5226636,-0.5275886,-0.23702618,-0.19799967,-0.62470675,-0.73720646,-0.486344,-0.4929896,-0.0066456
30,1.2739342,1.2410876,"('intolerant', 'tolerant')",0.2564902,0.35483524,1.2967204,1.2216774,0.7516743,0.67497736,0.8947048,0.8731444,-0.0215604
31,-3.033038,-2.7816958,"('evil', 'good')",-1.2851074,-1.2768204,-1.4008902,-1.4140062,-1.374964,-1.421888,-1.7735,-1.7236027,0.0498973
32,1.4589715,1.3791981,"('unkind', 'kind')",-0.22006653,-0.17111793,0.20596157,0.21596959,1.1564807,1.014206,0.6503368,0.6095639,-0.0407729
