,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.8586166,-1.0915334,"('unsociable', 'sociable')",0.5573702,0.35623693,-0.25027925,-0.31950665,-0.1838419,-0.351601,-0.1677591
1,-1.2105256,-1.2795963,"('unfriendly', 'friendly')",-0.27700448,-0.33281988,1.7180365,1.5913042,0.0768355,-0.0070374,-0.0838729
2,0.12615593,0.08922236,"('unlikable', 'likable')",1.3439232,1.2418901,0.5022425,0.50520194,0.6574406,0.6121048,-0.0453358
3,-0.34599325,-0.23222491,"('repellent', 'pleasant')",0.2570963,0.3330525,0.5845075,0.6328449,0.1652035,0.2445575,0.079354
4,0.020300854,0.075302586,"('disliked', 'liked')",0.4975505,0.56804955,-7.8732867,-7.868586,-2.4518118,-2.4084113,0.0434005
5,-1.136467,-1.1123755,"('distant', 'outgoing')",-0.72499365,-0.67589605,0.1357061,0.09170902,-0.5752515,-0.5655208,0.0097307
6,-1.1597257,-1.0921926,"('distant', 'open')",-1.6065992,-1.5134038,0.4434265,0.44428518,-0.7742995,-0.7204371,0.0538624
7,-0.31630093,-0.24181694,"('insensitive', 'sensitive')",-0.30827507,-0.2336719,0.85869294,0.89282715,0.078039,0.1391128,0.0610738
8,-0.49013013,-0.5205657,"('unaffectionate', 'affectionate')",-0.45311856,-0.4465448,1.4143882,1.3753601,0.1570465,0.1360832,-0.0209633
9,-1.247423,-1.2513237,"('unaffectionate', 'caring')",-0.12179954,-0.16951011,1.7943145,1.8024002,0.1416973,0.1271888,-0.0145085
10,-1.1410121,-1.269303,"('unsympathetic', 'sympathetic')",-1.2976136,-1.4083167,0.17348686,0.25808194,-0.7550463,-0.8065126,-0.0514663
11,-0.48982987,-0.56460375,"('unhelpful', 'helpful')",0.41183117,0.28886896,1.3760996,1.4092711,0.4327003,0.3778454,-0.0548549
12,-0.6942079,-0.7577857,"('unsupportive', 'supportive')",-0.063193455,0.08987588,-1.7374935,-1.6999471,-0.8316317,-0.7892857,0.042346
13,-1.0033768,-1.1560553,"('impolite', 'polite')",-0.7675065,-0.9735642,-0.23031634,-0.21045336,-0.6670666,-0.7800243,-0.1129577
14,-0.18244593,-0.20581,"('antisocial', 'social')",1.1526642,1.0798817,-0.018199077,-0.1049957,0.3173397,0.2563587,-0.060981
15,0.28756788,0.2511897,"('boring', 'funny')",0.2171279,0.19589108,0.45703655,0.48790538,0.3205774,0.3116621,-0.0089153
16,0.03669089,0.077464014,"('unpopular', 'popular')",-0.030496934,0.021606026,0.6498586,0.49439064,0.2186842,0.1978202,-0.020864
17,0.17116468,0.16309594,"('nasty', 'nice')",0.108126886,0.18658291,-1.1160363,-1.0796335,-0.2789149,-0.2433182,0.0355967
18,-0.30825984,-0.24817197,"('disagreeable', 'welcoming')",0.080939926,0.134659,-0.38510087,-0.49630612,-0.2041403,-0.203273,0.0008673
19,-1.4224926,-1.3696856,"('inhospitable', 'hospitable')",-1.1963329,-1.205829,-0.3705211,-0.28410807,-0.9964488,-0.9532077,0.0432411
20,0.85098386,0.75604355,"('rough', 'thoughtful')",0.5334257,0.46411964,0.082187906,-0.015334517,0.4888658,0.4016096,-0.0872562
21,0.01522126,-0.07727371,"('immoral', 'moral')",0.4302867,0.33849236,-0.4458297,-0.39527726,-0.0001072,-0.0446862,-0.044579
