,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2027776,-1.3260888,"('unsociable', 'sociable')",-0.42054155,-0.53024685,-0.8116596,-0.9281678,-0.1165082
1,-0.51141673,-0.67959934,"('unfriendly', 'friendly')",1.6930847,1.5444388,0.590834,0.4324197,-0.1584143
2,0.91532123,0.95247906,"('unlikable', 'likable')",0.7405629,0.8359646,0.8279421,0.8942218,0.0662797
3,-0.34050566,-0.1947643,"('repellent', 'pleasant')",0.29959422,0.3514759,-0.0204557,0.0783558,0.0988115
4,0.06990488,-0.08631925,"('disliked', 'liked')",-6.1551414,-6.2913938,-3.0426183,-3.1888566,-0.1462383
5,-0.27875447,-0.34205836,"('distant', 'outgoing')",-0.3164257,-0.37747023,-0.2975901,-0.3597643,-0.0621742
6,-0.31438926,-0.37418777,"('distant', 'open')",0.27821487,0.20443693,-0.0180872,-0.0848754,-0.0667882
7,-0.60542464,-0.52834475,"('insensitive', 'sensitive')",0.3653918,0.41498038,-0.1200164,-0.0566822,0.0633342
8,-0.023578238,-0.09005423,"('unaffectionate', 'affectionate')",0.8533285,0.7563445,0.4148751,0.3331451,-0.08173
9,-0.37633058,-0.4821058,"('unaffectionate', 'caring')",0.8858134,0.81422865,0.2547414,0.1660614,-0.08868
10,-1.3600361,-1.3079077,"('unsympathetic', 'sympathetic')",-0.48697242,-0.48902616,-0.9235043,-0.8984669,0.0250374
11,-0.49793398,-0.42112187,"('unhelpful', 'helpful')",1.3139863,1.4029194,0.4080262,0.4908988,0.0828726
12,-0.606915,-0.4956576,"('unsupportive', 'supportive')",-1.9838227,-1.9763467,-1.2953689,-1.2360022,0.0593667
13,-0.8475495,-0.7733787,"('impolite', 'polite')",-0.7179837,-0.6286634,-0.7827666,-0.7010211,0.0817455
14,-0.5892808,-0.5292758,"('antisocial', 'social')",-0.31504157,-0.35770062,-0.4521612,-0.4434882,0.008673
15,0.34541857,0.2197596,"('boring', 'funny')",0.5346304,0.4998756,0.4400245,0.3598176,-0.0802069
