,bedroom_male,bedroom_female,tuple,average_male,average_female,female-male
0,-0.01614386,-0.1852574,"('unsociable', 'sociable')",-0.0161439,-0.1852574,-0.1691135
1,1.0114672,1.2437316,"('unfriendly', 'friendly')",1.0114672,1.2437316,0.2322644
2,0.28435552,0.48114586,"('unlikable', 'likable')",0.2843555,0.4811459,0.1967904
3,0.75935715,0.74105865,"('repellent', 'pleasant')",0.7593572,0.7410586,-0.0182986
4,-7.34769,-7.3990684,"('disliked', 'liked')",-7.3476901,-7.3990684,-0.0513783
5,-0.46675932,-0.12874347,"('distant', 'outgoing')",-0.4667593,-0.1287435,0.3380158
6,-0.1356445,0.16567151,"('distant', 'open')",-0.1356445,0.1656715,0.301316
7,1.2057122,1.2072405,"('insensitive', 'sensitive')",1.2057122,1.2072405,0.0015283
8,1.186737,1.2983172,"('unaffectionate', 'affectionate')",1.1867369,1.2983172,0.1115803
9,1.3406178,1.5964509,"('unaffectionate', 'caring')",1.3406178,1.5964509,0.2558331
10,1.2409858,0.88160634,"('unsympathetic', 'sympathetic')",1.2409858,0.8816063,-0.3593795
11,1.8500483,1.8788145,"('unhelpful', 'helpful')",1.8500483,1.8788145,0.0287662
12,-1.2566332,-1.248199,"('unsupportive', 'supportive')",-1.2566332,-1.248199,0.0084342
13,-0.027081423,-0.15315065,"('impolite', 'polite')",-0.0270814,-0.1531506,-0.1260692
14,0.33474728,0.26766396,"('antisocial', 'social')",0.3347473,0.267664,-0.0670833
15,0.24373892,0.42522842,"('boring', 'funny')",0.2437389,0.4252284,0.1814895
16,-0.9188615,-0.6246401,"('unpopular', 'popular')",-0.9188615,-0.6246401,0.2942214
17,0.064901635,-0.055265706,"('nasty', 'nice')",0.0649016,-0.0552657,-0.1201673
18,-0.63551545,-0.5181974,"('disagreeable', 'welcoming')",-0.6355155,-0.5181974,0.1173181
19,-0.563737,-0.36725405,"('inhospitable', 'hospitable')",-0.563737,-0.367254,0.196483
20,0.75076634,0.57758504,"('rough', 'thoughtful')",0.7507663,0.577585,-0.1731813
21,-0.093859024,-0.23648766,"('immoral', 'moral')",-0.093859,-0.2364877,-0.1426287
22,-0.062783115,-0.22891572,"('untrustworthy', 'trustworthy')",-0.0627831,-0.2289157,-0.1661326
23,6.0693707,6.289565,"('insincere', 'sincere')",6.0693707,6.2895651,0.2201944
24,1.6690187,1.7159251,"('dishonest', 'honest')",1.6690187,1.7159251,0.0469064
25,0.3227752,0.4406039,"('egoistic', 'altruistic')",0.3227752,0.4406039,0.1178287
26,0.4895019,0.35211694,"('hardhearted', 'benevolent')",0.4895019,0.3521169,-0.137385
27,1.6051763,1.385087,"('hardhearted', 'softhearted')",1.6051763,1.385087,-0.2200893
28,1.0101378,0.9593236,"('disloyal', 'loyal')",1.0101378,0.9593236,-0.0508142
29,-0.09561959,-0.17098483,"('unfair', 'fair')",-0.0956196,-0.1709848,-0.0753652
30,1.1235683,1.0283043,"('intolerant', 'tolerant')",1.1235683,1.0283043,-0.095264
31,-1.0572999,-0.82955915,"('evil', 'good')",-1.0572999,-0.8295591,0.2277408
32,1.2654403,1.1703986,"('unkind', 'kind')",1.2654403,1.1703986,-0.0950417
33,-0.7845435,-0.50756204,"('wrong', 'right')",-0.7845435,-0.507562,0.2769815
34,4.085335,4.4083915,"('mean', 'honorable')",4.0853348,4.4083915,0.3230567
35,-0.9671838,-0.87259966,"('corrupt', 'incorrupt')",-0.9671838,-0.8725997,0.0945841
36,-0.6586708,-0.6745039,"('hostile', 'amicable')",-0.6586708,-0.6745039,-0.0158331
37,0.7614722,0.76488066,"('fake', 'genuine')",0.7614722,0.7648807,0.0034085
38,-0.28113067,-0.11642925,"('untruthful', 'truthful')",-0.2811307,-0.1164292,0.1647015
39,-0.021726212,0.017667886,"('exploitative', 'cooperative')",-0.0217262,0.0176679,0.0393941
40,-1.2015904,-1.4042661,"('stingy', 'generous')",-1.2015904,-1.4042661,-0.2026757
41,0.027353883,-0.2186092,"('unforgiving', 'forgiving')",0.0273539,-0.2186092,-0.2459631
42,-1.8223505,-2.1053276,"('unreliable', 'reliable')",-1.8223505,-2.1053276,-0.2829771
43,1.4608887,1.4414567,"('irresponsible', 'responsible')",1.4608887,1.4414567,-0.019432
44,-1.0831336,-1.3154606,"('prejudiced', 'unprejudiced')",-1.0831336,-1.3154606,-0.232327
45,0.40783808,0.32312018,"('incompetent', 'competent')",0.4078381,0.3231202,-0.0847179
46,-0.568463,-0.8530054,"('uncompetitive', 'competitive')",-0.568463,-0.8530054,-0.2845424
47,5.2156568,5.4704614,"('stupid', 'smart')",5.2156568,5.4704614,0.2548046
48,0.7783854,0.62867177,"('unintelligent', 'intelligent')",0.7783854,0.6286718,-0.1497136
49,-0.44594344,-0.21393867,"('unable', 'able')",-0.4459434,-0.2139387,0.2320047
50,-0.15342666,-0.10223862,"('clumsy', 'skillful')",-0.1534267,-0.1022386,0.0511881
51,0.43975925,0.3418097,"('uneducated', 'educated')",0.4397593,0.3418097,-0.0979496
52,-0.47915393,-0.36169112,"('irrational', 'rational')",-0.4791539,-0.3616911,0.1174628
53,0.36626014,0.52822274,"('uncreative', 'creative')",0.3662601,0.5282227,0.1619626
54,1.0506817,1.3469427,"('incapable', 'capable')",1.0506817,1.3469427,0.296261
55,0.9949532,0.9033811,"('incompetent', 'clever')",0.9949532,0.9033811,-0.0915721
56,0.40991586,0.5006424,"('impractical', 'practical')",0.4099159,0.5006424,0.0907265
57,-2.3957958,-2.6701145,"('unimaginative', 'imaginative')",-2.3957958,-2.6701145,-0.2743187
58,0.11138042,0.002706103,"('undiscriminating', 'discriminating')",0.1113804,0.0027061,-0.1086743
59,-0.06807712,0.10655451,"('foolish', 'wise')",-0.0680771,0.1065545,0.1746316
60,0.3332321,0.40643808,"('inefficient', 'efficient')",0.3332321,0.4064381,0.073206
61,0.5752127,0.46073997,"('illogical', 'logical')",0.5752127,0.46074,-0.1144727
62,0.98627883,1.0479703,"('incompetent', 'brilliant')",0.9862788,1.0479703,0.0616915
63,0.45763406,0.43992797,"('unperceptive', 'insightful')",0.4576341,0.439928,-0.0177061
64,-5.8193135,-6.0247717,"('shy', 'confident')",-5.8193135,-6.0247717,-0.2054582
65,1.0475913,0.7412,"('insecure', 'secure')",1.0475913,0.7412,-0.3063913
66,0.10699306,-0.0101321265,"('inactive', 'active')",0.1069931,-0.0101321,-0.1171252
67,-0.7302237,-0.5074127,"('doubtful', 'determined')",-0.7302237,-0.5074127,0.222811
68,-0.7731945,-0.7714877,"('dependent', 'independent')",-0.7731945,-0.7714877,0.0017068
69,-1.8690692,-1.6337346,"('lazy', 'industrious')",-1.8690692,-1.6337346,0.2353346
70,1.5254537,1.2031013,"('lethargic', 'energetic')",1.5254537,1.2031013,-0.3223524
71,0.4106388,0.66172135,"('diffident', 'self-confident')",0.4106388,0.6617213,0.2510825
72,0.9055225,0.9044936,"('unambitious', 'ambitious')",0.9055225,0.9044936,-0.0010289
73,-3.0342686,-2.9834685,"('helpless', 'self-reliant')",-3.0342686,-2.9834685,0.0508001
74,-0.1956833,-0.2586828,"('undedicated', 'dedicated')",-0.1956833,-0.2586828,-0.0629995
75,-0.79960835,-0.79739183,"('meek', 'impulsive')",-0.7996083,-0.7973918,0.0022165
76,1.1467284,0.87253225,"('anxious', 'daring')",1.1467284,0.8725322,-0.2741962
77,-1.2744335,-1.2787042,"('unmotivated', 'motivated')",-1.2744335,-1.2787042,-0.0042707
78,-0.63478744,-0.641706,"('nonresilient', 'resilient')",-0.6347874,-0.641706,-0.0069186
79,-0.09219367,-0.06871212,"('wavering', 'unwavering')",-0.0921937,-0.0687121,0.0234816
80,0.2153264,-0.052981503,"('dominated', 'dominating')",0.2153264,-0.0529815,-0.2683079
81,0.267883,-0.013587929,"('submissive', 'aggressive')",0.267883,-0.0135879,-0.2814709
82,5.9798236,6.337479,"('poor', 'rich')",5.9798236,6.3374791,0.3576555
83,-0.46700078,-0.5882796,"('powerless', 'powerful')",-0.4670008,-0.5882796,-0.1212788
84,0.25110108,0.26990342,"('inferior', 'superior')",0.2511011,0.2699034,0.0188023
85,-1.4104983,-1.2589104,"('insignificant', 'prestigious')",-1.4104983,-1.2589104,0.1515879
86,0.35902902,0.2542535,"('uninfluential', 'influential')",0.359029,0.2542535,-0.1047755
87,-0.29655072,-0.01841864,"('unsuccessful', 'successful')",-0.2965507,-0.0184186,0.2781321
88,-0.18852346,-0.15853202,"('low', 'eminent')",-0.1885235,-0.158532,0.0299915
