,duke_male,duke_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.4851964,0.36170977,"('unsociable', 'sociable')",-0.33249474,-0.40837577,-0.3175199,-0.39557865,-0.0549394,-0.1474149,-0.0924755
1,0.1849303,0.21097091,"('unfriendly', 'friendly')",-0.11500701,-0.121514395,1.7550586,1.6125985,0.6083273,0.5673517,-0.0409756
2,0.8662776,0.9394833,"('unlikable', 'likable')",1.0598861,1.1419301,0.6985483,0.74372554,0.874904,0.9417129,0.0668089
3,0.010809822,0.0968043,"('repellent', 'pleasant')",-0.73220974,-0.66373724,0.78278464,0.81236494,0.0204616,0.0818107,0.0613491
4,-0.66275656,-0.6857203,"('disliked', 'liked')",0.694355,0.6624036,-7.3853602,-7.4387655,-2.4512539,-2.4873608,-0.0361069
5,-0.46387455,-0.41865486,"('distant', 'outgoing')",0.59786963,0.64326626,-0.17288813,-0.18502529,-0.0129643,0.0131954,0.0261597
6,-0.9495811,-0.9137125,"('distant', 'open')",0.3887031,0.45374236,-0.06550111,-0.12495442,-0.208793,-0.1949749,0.0138181
7,0.61287564,0.59297746,"('insensitive', 'sensitive')",-0.59910864,-0.55711627,0.4238526,0.42562273,0.1458732,0.153828,0.0079548
8,0.1739364,0.16986123,"('unaffectionate', 'affectionate')",-0.20023282,-0.16955453,0.93420166,0.8592111,0.3026351,0.2865059,-0.0161292
9,0.56893325,0.5366021,"('unaffectionate', 'caring')",0.15601793,0.1633264,1.5639607,1.5228361,0.7629706,0.7409215,-0.0220491
10,0.7966253,0.68706894,"('unsympathetic', 'sympathetic')",-1.9696385,-1.9964625,-0.6434774,-0.6594482,-0.6054969,-0.6562806,-0.0507837
11,-0.1912699,-0.24432585,"('unhelpful', 'helpful')",-0.74171126,-0.7406198,1.73685,1.837287,0.2679563,0.2841138,0.0161575
12,2.0208805,2.0393972,"('unsupportive', 'supportive')",0.4084667,0.49341422,-2.0265477,-2.0117364,0.1342665,0.1736917,0.0394252
13,0.36521024,0.35420808,"('impolite', 'polite')",-0.42219168,-0.48031923,-0.6189805,-0.6318699,-0.2253207,-0.2526604,-0.0273397
14,0.9388482,0.8854418,"('antisocial', 'social')",-0.020746853,-0.0019203108,-0.5679035,-0.5999664,0.1167326,0.0945184,-0.0222142
15,-0.15524147,-0.15557402,"('boring', 'funny')",0.79396296,0.7497348,-0.08295244,-0.058900848,0.1852563,0.17842,-0.0068363
16,-1.6805801,-1.628223,"('unpopular', 'popular')",0.44783127,0.4679141,0.54096615,0.4839888,-0.2305942,-0.22544,0.0051542
17,-0.7143129,-0.6395043,"('nasty', 'nice')",0.5193091,0.57135445,-0.43892822,-0.40903863,-0.2113107,-0.1590628,0.0522479
18,-0.012115061,-0.0019246265,"('disagreeable', 'welcoming')",0.028408464,0.13533926,-0.49217904,-0.56044275,-0.1586285,-0.1423427,0.0162858
19,0.0136754215,0.06830281,"('inhospitable', 'hospitable')",-0.79461414,-0.70566785,-0.31265178,-0.29427472,-0.3645302,-0.3105466,0.0539836
20,-0.105850965,-0.05188546,"('rough', 'thoughtful')",0.020170124,0.066320404,0.73640096,0.76279634,0.2169067,0.2590771,0.0421704
21,1.3420074,1.3348932,"('immoral', 'moral')",-0.477978,-0.4777279,-0.7570584,-0.7104256,0.035657,0.0489132,0.0132562
22,0.095928036,0.037110586,"('untrustworthy', 'trustworthy')",-1.2759093,-1.2380613,-0.92922044,-0.9177158,-0.7030672,-0.7062222,-0.003155
23,0.2541818,0.17193793,"('insincere', 'sincere')",-0.3146929,-0.36415476,6.3186793,6.259982,2.0860561,2.0225884,-0.0634677
24,1.3284256,1.2345951,"('dishonest', 'honest')",-1.0435358,-1.0256236,0.65892893,0.6459111,0.3146062,0.2849609,-0.0296453
25,0.16805011,0.2331283,"('egoistic', 'altruistic')",0.5436931,0.5833381,1.4303361,1.3922725,0.7140265,0.7362463,0.0222198
26,1.056199,0.97671896,"('hardhearted', 'benevolent')",1.3688625,1.337039,1.5040084,1.4460894,1.30969,1.2532824,-0.0564076
27,-0.0696726,-0.060613625,"('hardhearted', 'softhearted')",-0.32055065,-0.2901212,1.4498178,1.3197006,0.3531982,0.3229886,-0.0302096
28,0.11326364,0.012706036,"('disloyal', 'loyal')",-0.7271569,-0.84964955,0.9033629,0.835973,0.0964899,-0.0003235,-0.0968134
29,-0.26313153,-0.2554917,"('unfair', 'fair')",-0.7314564,-0.69851905,-0.16637288,-0.23491919,-0.3869869,-0.39631,-0.0093231
30,1.6239394,1.6682466,"('intolerant', 'tolerant')",-0.2665267,-0.2668631,0.58313525,0.5417225,0.6468493,0.647702,0.0008527
31,-1.503374,-1.307745,"('evil', 'good')",0.083866276,0.19715576,-0.58958745,-0.6534095,-0.6696984,-0.5879996,0.0816988
