,pool_male,pool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,2.145383,2.0250964,"('unsociable', 'sociable')",0.020601034,-0.135506,1.082992,0.9447952,-0.1381968
1,0.009927357,0.11420335,"('unfriendly', 'friendly')",1.1021442,1.1285851,0.5560358,0.6213942,0.0653584
2,1.2559075,1.3637956,"('unlikable', 'likable')",0.62694776,0.6435502,0.9414276,1.003673,0.0622454
3,0.82171357,0.93175834,"('repellent', 'pleasant')",0.9227591,0.97896624,0.8722364,0.9553623,0.0831259
4,-1.1200763,-0.8594531,"('disliked', 'liked')",-7.6529775,-7.461261,-4.3865271,-4.160357,0.2261701
5,-0.7942628,-0.5757773,"('distant', 'outgoing')",-0.5532998,-0.36970612,-0.6737813,-0.4727417,0.2010396
6,-0.706749,-0.47901574,"('distant', 'open')",-0.42466587,-0.23727867,-0.5657074,-0.3581472,0.2075602
7,1.8739097,1.9417405,"('insensitive', 'sensitive')",0.3338187,0.5105915,1.1038642,1.226166,0.1223018
8,-0.30799448,-0.33270565,"('unaffectionate', 'affectionate')",0.69757277,0.6979976,0.1947891,0.182646,-0.0121431
9,0.8167959,0.79054457,"('unaffectionate', 'caring')",1.4484428,1.6217221,1.1326194,1.2061334,0.073514
10,0.84399974,0.63379705,"('unsympathetic', 'sympathetic')",0.2715415,0.36227697,0.5577706,0.498037,-0.0597336
11,0.83344036,0.77584577,"('unhelpful', 'helpful')",2.343168,2.4952455,1.5883042,1.6355456,0.0472414
12,1.1556565,1.1462836,"('unsupportive', 'supportive')",-2.1268883,-2.0216098,-0.4856159,-0.4376631,0.0479528
13,0.9539117,0.789259,"('impolite', 'polite')",-0.49358723,-0.51261914,0.2301622,0.1383199,-0.0918423
14,3.1864307,3.108071,"('antisocial', 'social')",-0.07948921,-0.25463912,1.5534707,1.426716,-0.1267547
15,0.5206241,0.48539108,"('boring', 'funny')",-0.27323943,-0.22834729,0.1236923,0.1285219,0.0048296
16,-0.7158076,-0.45048153,"('unpopular', 'popular')",-0.09804897,-0.091136,-0.4069283,-0.2708088,0.1361195
17,0.40401846,0.4445274,"('nasty', 'nice')",-0.4314948,-0.37362206,-0.0137382,0.0354527,0.0491909
18,0.115162015,0.21569334,"('disagreeable', 'welcoming')",-0.9445545,-0.9992201,-0.4146962,-0.3917634,0.0229328
19,-1.8054228,-1.6836228,"('inhospitable', 'hospitable')",-0.71489197,-0.565196,-1.2601573,-1.1244094,0.1357479
20,0.12648743,0.17878217,"('rough', 'thoughtful')",0.7320643,0.6394072,0.4292759,0.4090947,-0.0201812
21,1.1498646,1.0671854,"('immoral', 'moral')",-0.16409208,-0.010962915,0.4928862,0.5281112,0.035225
22,-0.03332642,0.021301165,"('untrustworthy', 'trustworthy')",-0.69905525,-0.5878332,-0.3661909,-0.283266,0.0829249
23,1.5280203,1.4071097,"('insincere', 'sincere')",6.585964,6.538146,4.0569921,3.9726279,-0.0843642
24,0.34944573,0.46026188,"('dishonest', 'honest')",1.1735904,1.3727802,0.7615181,0.9165211,0.155003
25,-0.09598304,0.020362722,"('egoistic', 'altruistic')",0.748155,0.56763107,0.326086,0.2939969,-0.0320891
26,1.3652576,1.2066158,"('hardhearted', 'benevolent')",1.0830499,0.8530856,1.2241538,1.0298507,-0.1943031
27,0.123352945,0.14710203,"('hardhearted', 'softhearted')",1.1452212,1.1870184,0.6342871,0.6670602,0.0327731
28,-0.05132564,-0.15054849,"('disloyal', 'loyal')",1.567299,1.491951,0.7579867,0.6707013,-0.0872854
29,-0.1950214,-0.029421378,"('unfair', 'fair')",-0.46972013,-0.61511075,-0.3323708,-0.3222661,0.0101047
30,1.9789413,1.8599591,"('intolerant', 'tolerant')",0.9277559,0.9305298,1.4533486,1.3952445,-0.0581041
31,-2.068004,-1.7782526,"('evil', 'good')",-1.4705064,-1.4138883,-1.7692552,-1.5960705,0.1731847
32,0.70576817,0.6388791,"('unkind', 'kind')",1.2416914,1.0918517,0.9737297,0.8653654,-0.1083643
33,0.40627757,0.4710846,"('wrong', 'right')",-0.40317965,-0.4266985,0.001549,0.022193,0.020644
34,0.06190013,0.11870514,"('mean', 'honorable')",5.4789,5.659809,2.7704,2.8892572,0.1188572
35,-2.981717,-2.9056528,"('corrupt', 'incorrupt')",-0.9126842,-0.93096274,-1.9472007,-1.9183078,0.0288929
36,-2.1206522,-1.9350519,"('hostile', 'amicable')",-0.7594347,-0.76460975,-1.4400434,-1.3498309,0.0902125
37,-0.5819158,-0.640597,"('fake', 'genuine')",0.5727192,0.6643266,-0.0045983,0.0118648,0.0164631
38,0.6341582,0.611657,"('untruthful', 'truthful')",0.21204492,0.4282596,0.4231015,0.5199583,0.0968568
39,1.0038748,0.9361591,"('exploitative', 'cooperative')",0.17707172,0.1981359,0.5904732,0.5671475,-0.0233257
40,0.24374321,0.45995158,"('stingy', 'generous')",-2.5493407,-2.4536333,-1.1527988,-0.9968408,0.155958
41,1.4435339,1.2921948,"('unforgiving', 'forgiving')",-0.084616974,-0.14414634,0.6794584,0.5740243,-0.1054341
42,0.73917365,0.8610444,"('unreliable', 'reliable')",-3.0165868,-2.8855884,-1.1387066,-1.012272,0.1264346
43,1.1075563,1.063677,"('irresponsible', 'responsible')",0.9545219,0.9303038,1.0310391,0.9969904,-0.0340487
44,-1.5688547,-1.5770668,"('prejudiced', 'unprejudiced')",-1.4046686,-1.5459069,-1.4867616,-1.5614868,-0.0747252
45,1.3155866,1.3983734,"('incompetent', 'competent')",0.3730988,0.40223825,0.8443427,0.9003058,0.0559631
46,1.6122973,1.5063493,"('uncompetitive', 'competitive')",-0.84472,-0.7685066,0.3837886,0.3689214,-0.0148672
47,0.60089576,0.58224005,"('stupid', 'smart')",5.903409,6.0437937,3.2521524,3.3130169,0.0608645
48,0.60838413,0.44049898,"('unintelligent', 'intelligent')",0.7823095,0.80405265,0.6953468,0.6222758,-0.073071
49,0.09713298,0.12856925,"('unable', 'able')",0.023547271,0.20883682,0.0603401,0.168703,0.1083629
50,-1.1222554,-1.0633857,"('clumsy', 'skillful')",0.11130347,0.04047125,-0.505476,-0.5114573,-0.0059813
51,0.49010104,0.4862581,"('uneducated', 'educated')",0.60048616,0.59717,0.5452936,0.5417141,-0.0035795
52,-0.6094244,-0.556888,"('irrational', 'rational')",-0.2777507,-0.28957313,-0.4435875,-0.4232306,0.0203569
53,-1.3757298,-1.2090123,"('uncreative', 'creative')",0.3839002,0.3959826,-0.4959148,-0.4065148,0.0894
54,0.29242122,0.40856275,"('incapable', 'capable')",1.0717957,1.1937798,0.6821085,0.8011713,0.1190628
55,2.2404237,2.2053084,"('incompetent', 'clever')",0.63736236,0.6817646,1.4388931,1.4435365,0.0046434
56,2.673427,2.6016614,"('impractical', 'practical')",0.28589442,0.40813327,1.4796607,1.5048974,0.0252367
57,0.17544325,0.1851952,"('unimaginative', 'imaginative')",-3.006939,-2.871879,-1.4157479,-1.3433419,0.072406
58,0.62666154,0.62217605,"('undiscriminating', 'discriminating')",0.118725926,0.14743286,0.3726937,0.3848045,0.0121108
59,-0.45296165,-0.32913262,"('foolish', 'wise')",0.12938198,0.24553287,-0.1617898,-0.0417999,0.1199899
60,2.0293634,1.906231,"('inefficient', 'efficient')",0.7134346,0.76511365,1.3713989,1.3356724,-0.0357265
61,1.1372004,1.0439343,"('illogical', 'logical')",0.5333004,0.3212607,0.8352504,0.6825975,-0.1526529
62,2.2011664,2.2465496,"('incompetent', 'brilliant')",1.1098766,1.3386601,1.6555215,1.7926049,0.1370834
63,0.69494957,0.7015158,"('unperceptive', 'insightful')",0.52423483,0.6256068,0.6095922,0.6635613,0.0539691
64,0.14845522,0.29464543,"('shy', 'confident')",-6.243517,-6.194046,-3.0475309,-2.9497004,0.0978305
65,1.5157099,1.3490924,"('insecure', 'secure')",0.24032739,0.25516137,0.8780186,0.8021269,-0.0758917
66,-1.3148823,-1.1595637,"('inactive', 'active')",-0.019455545,-0.14633925,-0.6671689,-0.6529515,0.0142174
67,1.0189707,0.89789003,"('doubtful', 'determined')",-0.29360896,-0.455777,0.3626809,0.2210565,-0.1416244
68,-0.03527478,0.042345867,"('dependent', 'independent')",-0.74669045,-0.6885659,-0.3909826,-0.32311,0.0678726
69,-0.84499586,-0.6695743,"('lazy', 'industrious')",-1.4053334,-1.4101174,-1.1251646,-1.0398458,0.0853188
70,0.4897234,0.515742,"('lethargic', 'energetic')",0.6439217,0.75781685,0.5668225,0.6367794,0.0699569
71,0.68351305,0.7672785,"('diffident', 'self-confident')",0.2589647,0.27844784,0.4712389,0.5228631,0.0516242
72,0.88670766,0.8779527,"('unambitious', 'ambitious')",0.38891375,0.5223204,0.6378107,0.7001365,0.0623258
73,-0.1625885,-0.07433157,"('helpless', 'self-reliant')",-3.4559636,-3.2789185,-1.8092761,-1.676625,0.1326511
74,0.91497177,0.9236727,"('undedicated', 'dedicated')",-0.43427888,-0.49678004,0.2403464,0.2134463,-0.0269001
75,-1.8778925,-1.745188,"('meek', 'impulsive')",-0.812569,-0.66264427,-1.3452308,-1.2039161,0.1413147
76,-0.2118181,-0.35000777,"('anxious', 'daring')",-0.09069425,-0.18020849,-0.1512562,-0.2651081,-0.1138519
77,0.63388824,0.6434699,"('unmotivated', 'motivated')",-0.998692,-0.8909674,-0.1824019,-0.1237487,0.0586532
78,-0.23388132,-0.20592567,"('nonresilient', 'resilient')",-0.560488,-0.4830008,-0.3971847,-0.3444632,0.0527215
79,-2.1376472,-2.1178396,"('wavering', 'unwavering')",-0.61654186,-0.51102674,-1.3770945,-1.3144331,0.0626614
80,0.64349544,0.46937418,"('dominated', 'dominating')",-0.60180897,-0.50585276,0.0208432,-0.0182393,-0.0390825
81,1.1813273,0.99065745,"('submissive', 'aggressive')",-0.22990632,-0.18614608,0.4757105,0.4022557,-0.0734548
82,0.5452464,0.64806926,"('poor', 'rich')",7.0070233,7.0305696,3.776135,3.8393195,0.0631845
83,0.502185,0.45750424,"('powerless', 'powerful')",-0.5984732,-0.70893204,-0.0481441,-0.1257139,-0.0775698
84,0.7509478,0.67872304,"('inferior', 'superior')",0.43832946,0.30179372,0.5946386,0.4902584,-0.1043802
85,-0.9051929,-0.9692394,"('insignificant', 'prestigious')",-1.1943196,-1.3167907,-1.0497563,-1.143015,-0.0932587
86,0.2331519,0.3014756,"('uninfluential', 'influential')",0.3071843,0.38563618,0.2701681,0.3435559,0.0733878
87,0.6331135,0.6663429,"('unsuccessful', 'successful')",0.47741383,0.59870964,0.5552636,0.6325263,0.0772627
88,-0.72509044,-0.79682064,"('low', 'eminent')",-0.22494741,-0.15100463,-0.4750189,-0.4739126,0.0011063
