,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,1.1816607,0.9672481,"('unsociable', 'sociable')",-0.29607278,-0.33601996,0.029525053,0.009901054,0.3050376,0.2137097,-0.0913279
1,0.30250913,0.14485916,"('unfriendly', 'friendly')",0.483299,0.26274896,1.0284594,0.7367917,0.6047558,0.3814666,-0.2232892
2,0.63037413,0.63156587,"('unlikable', 'likable')",1.0783066,1.0113873,0.552179,0.54675555,0.7536198,0.7299029,-0.0237169
3,0.32921878,0.41679102,"('repellent', 'pleasant')",-0.2652244,-0.07848184,0.8502667,0.93290293,0.3047537,0.4237374,0.1189837
4,-0.21285136,-0.4199196,"('disliked', 'liked')",0.76997715,0.58245033,-6.628931,-6.640036,-2.023935,-2.1591684,-0.1352334
5,-1.177533,-1.1362591,"('distant', 'outgoing')",0.3277733,0.16967428,-0.7893605,-0.9259476,-0.5463734,-0.6308441,-0.0844707
6,-1.6448499,-1.6290379,"('distant', 'open')",-0.08283727,-0.28462002,-0.78361547,-1.0069865,-0.8371008,-0.9735481,-0.1364473
7,1.7026097,1.6496668,"('insensitive', 'sensitive')",0.37828696,0.5398367,0.98007715,1.0740062,1.0203245,1.0878366,0.0675121
8,0.35899395,0.28205356,"('unaffectionate', 'affectionate')",-0.4916399,-0.6741437,0.22448689,-0.03993299,0.0306136,-0.1440077,-0.1746213
9,1.3565505,1.3501021,"('unaffectionate', 'caring')",0.34305975,0.2603646,1.0275719,0.8697111,0.9090607,0.826726,-0.0823347
10,1.8175124,1.697251,"('unsympathetic', 'sympathetic')",-1.0375441,-1.0663874,0.051407352,0.073527284,0.2771252,0.2347969,-0.0423283
11,1.2130111,1.2528046,"('unhelpful', 'helpful')",0.22609228,0.32321006,2.4392262,2.504177,1.2927765,1.3600639,0.0672874
12,1.5363125,1.4787068,"('unsupportive', 'supportive')",0.36618236,0.37004235,-1.7448056,-1.676599,0.0525631,0.0573834,0.0048203
13,1.1978109,1.0882438,"('impolite', 'polite')",-0.05774376,0.043698713,-0.07478363,0.0038167536,0.3550945,0.3785864,0.0234919
14,1.9961005,1.7919847,"('antisocial', 'social')",0.6481609,0.7959554,0.40904945,0.43743077,1.0177703,1.008457,-0.0093133
15,-0.34855098,-0.38999006,"('boring', 'funny')",0.090591684,-0.09871982,-0.40109816,-0.46163508,-0.2196858,-0.3167816,-0.0970958
16,-1.5344627,-1.439122,"('unpopular', 'popular')",-0.010874152,-0.024699833,0.06509751,0.15112148,-0.4934131,-0.4375668,0.0558463
17,-0.409002,-0.47186267,"('nasty', 'nice')",-0.81809217,-0.8564939,-0.7254125,-0.70209813,-0.6508356,-0.6768182,-0.0259826
18,-0.58562165,-0.5292848,"('disagreeable', 'welcoming')",-1.1631632,-1.0984325,-0.98254985,-0.9169908,-0.9104449,-0.848236,0.0622089
19,-1.2680008,-1.270916,"('inhospitable', 'hospitable')",-0.7533363,-0.90561783,-0.94830793,-0.98392004,-0.9898817,-1.0534846,-0.0636029
20,0.42950755,0.4165765,"('rough', 'thoughtful')",-0.037245814,0.05354925,0.39002034,0.42476183,0.2607607,0.2982959,0.0375352
21,1.1976721,1.297322,"('immoral', 'moral')",0.9090777,0.97020066,-0.37235332,-0.091853626,0.5781322,0.7252231,0.1470909
22,1.4489666,1.2610351,"('untrustworthy', 'trustworthy')",-0.6388718,-0.68824065,-0.46927923,-0.5047976,0.1136052,0.0226656,-0.0909396
23,1.0747625,1.1244891,"('insincere', 'sincere')",-0.52317524,-0.41358358,5.943068,5.9511786,2.164885,2.2206947,0.0558097
24,2.2399693,2.2178166,"('dishonest', 'honest')",0.28425348,0.30375227,1.0877988,1.0811707,1.2040072,1.2009131,-0.0030941
25,-1.1763659,-1.1062838,"('egoistic', 'altruistic')",0.86249375,0.8716807,0.7157555,0.6794767,0.1339611,0.1482912,0.0143301
26,0.608166,0.36727253,"('hardhearted', 'benevolent')",0.55371934,0.43827203,1.4944868,1.2037872,0.8854574,0.6697772,-0.2156802
27,-0.23510922,-0.14291742,"('hardhearted', 'softhearted')",-0.018263236,0.04500898,0.9103415,0.807615,0.2189897,0.2365688,0.0175791
28,1.6315423,1.5977955,"('disloyal', 'loyal')",0.33897325,0.29854804,1.6734473,1.6049646,1.2146543,1.1671027,-0.0475516
29,-0.054168805,-0.07636414,"('unfair', 'fair')",-0.19181368,-0.23456845,-0.11000121,-0.28973776,-0.1186612,-0.2002234,-0.0815622
30,1.114716,1.2105583,"('intolerant', 'tolerant')",0.5223973,0.5435374,0.67997247,0.68914956,0.7723619,0.8144151,0.0420532
31,-1.9377631,-1.8165083,"('evil', 'good')",-0.7786655,-0.95768213,-1.6001992,-1.7577033,-1.4388758,-1.5106312,-0.0717554
32,0.8696731,0.8071929,"('unkind', 'kind')",-0.22811669,-0.13146237,0.8902185,0.8571614,0.5105916,0.510964,0.0003724
33,-0.92351425,-0.9369245,"('wrong', 'right')",1.1343458,0.98996943,-0.9452064,-0.9680815,-0.2447916,-0.3050122,-0.0602206
34,-0.71939373,-0.6811913,"('mean', 'honorable')",0.17311354,0.27682865,5.3945494,5.567919,1.6160897,1.7211854,0.1050957
35,-1.8737297,-1.7828676,"('corrupt', 'incorrupt')",-0.30252707,-0.40927032,-0.9050935,-1.0393703,-1.0271167,-1.0771694,-0.0500527
36,-1.9516716,-2.0746925,"('hostile', 'amicable')",-0.5844687,-0.8736335,-0.93208003,-1.1441785,-1.1560735,-1.3641682,-0.2080947
37,1.5705267,1.6122769,"('fake', 'genuine')",0.019320674,-0.06540081,0.15971571,0.22027192,0.5831877,0.5890493,0.0058616
38,0.52721626,0.50015604,"('untruthful', 'truthful')",0.26903564,0.15859771,0.17548274,0.20444688,0.3239115,0.2877336,-0.0361779
39,1.7901,1.7892358,"('exploitative', 'cooperative')",0.027559854,0.12807345,0.18726772,0.2052373,0.6683092,0.7075156,0.0392064
40,1.0170826,1.0466032,"('stingy', 'generous')",0.13532731,0.12297341,-2.1145296,-2.0675378,-0.3207066,-0.2993204,0.0213862
41,1.1639587,0.96616834,"('unforgiving', 'forgiving')",-0.85543686,-0.949883,-0.19478537,-0.3063567,0.0379121,-0.0966904,-0.1346025
