,mcafee_male,mcafee_female,tuple,inc_male,inc_female,average_male,average_female,female-male
30,-0.66732085,-0.68058556,"('intolerant', 'tolerant')",1.5668445,1.5615675,0.4497618,0.440491,-0.0092708
31,0.98969376,0.9798515,"('evil', 'good')",-1.3076893,-1.3930538,-0.1589978,-0.2066011,-0.0476033
32,-1.0180093,-1.1293284,"('unkind', 'kind')",1.1545153,0.889244,0.068253,-0.1200422,-0.1882952
33,1.2481885,1.1749165,"('wrong', 'right')",-0.7483192,-0.7818211,0.2499346,0.1965477,-0.0533869
34,-0.71154463,-0.59380317,"('mean', 'honorable')",5.94361,6.0642247,2.6160328,2.7352109,0.1191781
35,1.5124539,1.505168,"('corrupt', 'incorrupt')",-0.90562254,-1.0176951,0.3034157,0.2437364,-0.0596793
36,0.46197653,0.35322237,"('hostile', 'amicable')",-0.46513146,-0.5922657,-0.0015775,-0.1195217,-0.1179442
37,0.16443971,0.13283871,"('fake', 'genuine')",0.71418464,0.68848056,0.4393122,0.4106596,-0.0286526
38,-0.4996563,-0.4974635,"('untruthful', 'truthful')",0.025398672,0.07530241,-0.2371288,-0.2110806,0.0260482
39,0.66743517,0.6952717,"('exploitative', 'cooperative')",0.12695113,0.12680109,0.3971931,0.4110364,0.0138433
40,-0.25971794,-0.34929946,"('stingy', 'generous')",-1.0966718,-1.2404035,-0.6781949,-0.7948515,-0.1166566
41,-0.37277356,-0.46043026,"('unforgiving', 'forgiving')",0.21585783,0.15417498,-0.0784579,-0.1531276,-0.0746697
42,0.004805833,0.09412981,"('unreliable', 'reliable')",-2.5973465,-2.4719262,-1.2962704,-1.1888982,0.1073722
43,-1.4908558,-1.4829166,"('irresponsible', 'responsible')",1.04338,1.0278,-0.2237379,-0.2275583,-0.0038204
44,0.023154762,0.07042898,"('prejudiced', 'unprejudiced')",-1.848167,-1.7665946,-0.9125061,-0.8480828,0.0644233
45,-1.1010745,-1.2469025,"('incompetent', 'competent')",0.33703053,0.21278462,-0.382022,-0.5170589,-0.1350369
46,-1.6983445,-1.7193509,"('uncompetitive', 'competitive')",0.2103206,0.14939564,-0.7440119,-0.7849777,-0.0409658
47,-0.69262296,-0.63276255,"('stupid', 'smart')",4.96844,4.9769926,2.1379085,2.1721151,0.0342066
48,-1.6612577,-1.7139777,"('unintelligent', 'intelligent')",1.0627546,1.0313759,-0.2992516,-0.3413009,-0.0420493
49,-1.0086077,-0.9091442,"('unable', 'able')",-0.14151776,-0.06495038,-0.5750628,-0.4870473,0.0880155
50,0.6133919,0.67241776,"('clumsy', 'skillful')",0.19488621,0.14847073,0.404139,0.4104443,0.0063053
51,-0.6805808,-0.73103917,"('uneducated', 'educated')",0.874138,0.744439,0.0967786,0.0066999,-0.0900787
52,-0.047903605,-0.19335055,"('irrational', 'rational')",-0.14056838,-0.24273117,-0.094236,-0.2180409,-0.1238049
53,-1.0144058,-1.1008054,"('uncreative', 'creative')",0.97211474,0.90875334,-0.0211456,-0.096026,-0.0748804
54,-0.1531799,-0.1368986,"('incapable', 'capable')",0.88710904,0.94481236,0.3669646,0.4039569,0.0369923
55,-1.6398816,-1.6751591,"('incompetent', 'clever')",0.65893734,0.58649987,-0.4904721,-0.5443296,-0.0538575
56,-0.45820415,-0.49806285,"('impractical', 'practical')",0.4896095,0.49311912,0.0157027,-0.0024719,-0.0181746
57,-1.8996747,-2.0394769,"('unimaginative', 'imaginative')",-1.9529895,-2.0438843,-1.926332,-2.0416806,-0.1153486
58,-0.59692013,-0.64630216,"('undiscriminating', 'discriminating')",0.4234947,0.39597064,-0.0867127,-0.1251658,-0.0384531
59,0.9573859,0.95216054,"('foolish', 'wise')",0.06328449,0.039039027,0.5103352,0.4955998,-0.0147354
60,-1.3356594,-1.2935807,"('inefficient', 'efficient')",0.68776166,0.8108664,-0.3239489,-0.2413571,0.0825918
61,-0.5324967,-0.6107912,"('illogical', 'logical')",0.5644579,0.3534531,0.0159806,-0.1286691,-0.1446497
62,-1.0688742,-0.96623117,"('incompetent', 'brilliant')",0.81982225,1.001224,-0.124526,0.0174964,0.1420224
63,-0.65015626,-0.64245886,"('unperceptive', 'insightful')",1.462276,1.5149566,0.4060599,0.4362489,0.030189
64,0.042480104,0.01983139,"('shy', 'confident')",-6.108607,-6.0377207,-3.0330634,-3.0089447,0.0241187
65,-1.0521525,-1.187933,"('insecure', 'secure')",-0.14491546,-0.25064933,-0.598534,-0.7192912,-0.1207572
66,0.10961998,0.12018044,"('inactive', 'active')",0.70929563,0.6426456,0.4094578,0.381413,-0.0280448
67,-0.27040964,-0.20667958,"('doubtful', 'determined')",-0.5584606,-0.5957792,-0.4144351,-0.4012294,0.0132057
68,-0.1832852,-0.19750564,"('dependent', 'independent')",-0.31554288,-0.36006817,-0.249414,-0.2787869,-0.0293729
69,1.9402822,2.0121326,"('lazy', 'industrious')",-0.9576465,-0.89826316,0.4913179,0.5569347,0.0656168
70,-1.3013312,-1.2297212,"('lethargic', 'energetic')",1.0050596,1.0247188,-0.1481358,-0.1025012,0.0456346
71,0.057413634,0.029630013,"('diffident', 'self-confident')",0.5785981,0.47694266,0.3180059,0.2532863,-0.0647196
72,-0.9419332,-0.8976413,"('unambitious', 'ambitious')",-0.5975683,-0.56742984,-0.7697507,-0.7325356,0.0372151
73,1.1072509,1.1457798,"('helpless', 'self-reliant')",-3.0093822,-2.888286,-0.9510657,-0.8712531,0.0798126
74,-0.17300645,-0.19539213,"('undedicated', 'dedicated')",0.43096614,0.30794352,0.1289798,0.0562757,-0.0727041
75,0.65783143,0.73356366,"('meek', 'impulsive')",-0.74454767,-0.5918963,-0.0433581,0.0708337,0.1141918
76,-0.9120392,-0.8146375,"('anxious', 'daring')",0.5225309,0.62771434,-0.1947542,-0.0934616,0.1012926
77,-0.8459185,-0.80200326,"('unmotivated', 'motivated')",-0.9020699,-0.8031462,-0.8739942,-0.8025748,0.0714194
78,-0.5580599,-0.52974343,"('nonresilient', 'resilient')",0.5091151,0.5544618,-0.0244724,0.0123592,0.0368316
79,0.24197105,0.23659506,"('wavering', 'unwavering')",-0.2543061,-0.21654847,-0.0061675,0.0100233,0.0161908
80,-0.54189247,-0.557652,"('dominated', 'dominating')",-0.86426914,-0.9186775,-0.7030808,-0.7381648,-0.035084
81,-1.4897532,-1.4938782,"('submissive', 'aggressive')",-0.2974699,-0.26162952,-0.8936116,-0.8777539,0.0158577
82,-0.42942384,-0.4369472,"('poor', 'rich')",5.917533,5.8689537,2.7440546,2.7160032,-0.0280514
83,-0.96979064,-0.96259576,"('powerless', 'powerful')",-0.6115323,-0.6901741,-0.7906615,-0.8263849,-0.0357234
84,-0.11551897,-0.124902345,"('inferior', 'superior')",0.9869789,0.9446043,0.43573,0.409851,-0.025879
85,1.1072352,1.1921546,"('insignificant', 'prestigious')",0.20891288,0.2511929,0.658074,0.7216738,0.0635998
86,-1.8365664,-1.9792931,"('uninfluential', 'influential')",0.4622563,0.22024879,-0.6871551,-0.8795221,-0.192367
87,-0.008170098,-0.038569096,"('unsuccessful', 'successful')",1.017877,0.92154956,0.5048534,0.4414902,-0.0633632
88,-1.1635944,-1.1762413,"('low', 'eminent')",0.34449226,0.32617605,-0.4095511,-0.4250326,-0.0154815
