,residence_male,residence_female,tuple,average_male,average_female,female-male
0,0.2897527,0.08976358,"('unsociable', 'sociable')",0.2897527,0.0897636,-0.1999891
1,1.2686988,1.3173239,"('unfriendly', 'friendly')",1.2686988,1.3173239,0.0486251
2,0.015915148,0.15969232,"('unlikable', 'likable')",0.0159151,0.1596923,0.1437772
3,0.58356315,0.72350746,"('repellent', 'pleasant')",0.5835631,0.7235075,0.1399444
4,-7.149004,-7.264115,"('disliked', 'liked')",-7.149004,-7.2641149,-0.1151109
5,-0.6448661,-0.5471967,"('distant', 'outgoing')",-0.6448661,-0.5471967,0.0976694
6,-0.3066851,-0.18910451,"('distant', 'open')",-0.3066851,-0.1891045,0.1175806
7,1.2566963,1.27986,"('insensitive', 'sensitive')",1.2566963,1.27986,0.0231637
8,1.2180002,1.1932011,"('unaffectionate', 'affectionate')",1.2180002,1.1932011,-0.0247991
9,1.6538274,1.8260983,"('unaffectionate', 'caring')",1.6538274,1.8260983,0.1722709
10,0.64194864,0.5932967,"('unsympathetic', 'sympathetic')",0.6419486,0.5932967,-0.0486519
11,1.7984822,1.9448609,"('unhelpful', 'helpful')",1.7984822,1.9448609,0.1463787
12,-1.6637284,-1.5211072,"('unsupportive', 'supportive')",-1.6637284,-1.5211072,0.1426212
13,0.07598467,0.042752028,"('impolite', 'polite')",0.0759847,0.042752,-0.0332327
14,0.80295265,0.597366,"('antisocial', 'social')",0.8029526,0.597366,-0.2055866
15,0.4196906,0.28972223,"('boring', 'funny')",0.4196906,0.2897222,-0.1299684
16,-0.4676255,-0.33534876,"('unpopular', 'popular')",-0.4676255,-0.3353488,0.1322767
17,0.36670235,0.39210212,"('nasty', 'nice')",0.3667023,0.3921021,0.0253998
18,-0.25103855,-0.05417167,"('disagreeable', 'welcoming')",-0.2510386,-0.0541717,0.1968669
19,-0.51652294,-0.38386598,"('inhospitable', 'hospitable')",-0.5165229,-0.383866,0.1326569
20,0.6021262,0.4382205,"('rough', 'thoughtful')",0.6021262,0.4382205,-0.1639057
21,-0.53174186,-0.38470873,"('immoral', 'moral')",-0.5317419,-0.3847087,0.1470332
22,-0.52437294,-0.45308545,"('untrustworthy', 'trustworthy')",-0.5243729,-0.4530855,0.0712874
23,6.62399,6.802018,"('insincere', 'sincere')",6.6239901,6.8020182,0.1780281
24,1.5098743,1.5361855,"('dishonest', 'honest')",1.5098743,1.5361855,0.0263112
25,0.9341479,1.0196701,"('egoistic', 'altruistic')",0.9341479,1.0196701,0.0855222
26,1.2925231,1.0037708,"('hardhearted', 'benevolent')",1.2925231,1.0037708,-0.2887523
27,1.6074891,1.4831157,"('hardhearted', 'softhearted')",1.6074891,1.4831157,-0.1243734
28,1.1835765,1.1200552,"('disloyal', 'loyal')",1.1835765,1.1200552,-0.0635213
29,-0.9636233,-1.1639718,"('unfair', 'fair')",-0.9636233,-1.1639718,-0.2003485
30,1.1728504,1.2008481,"('intolerant', 'tolerant')",1.1728504,1.2008481,0.0279977
31,-1.2203318,-1.1419772,"('evil', 'good')",-1.2203318,-1.1419772,0.0783546
32,1.2511958,1.066532,"('unkind', 'kind')",1.2511958,1.066532,-0.1846638
33,-0.32923383,-0.24469581,"('wrong', 'right')",-0.3292338,-0.2446958,0.084538
34,4.9921656,5.324727,"('mean', 'honorable')",4.9921656,5.3247271,0.3325615
35,-0.61726665,-0.75768614,"('corrupt', 'incorrupt')",-0.6172667,-0.7576861,-0.1404194
36,-0.86298573,-0.849479,"('hostile', 'amicable')",-0.8629857,-0.849479,0.0135067
37,1.2086864,1.1337448,"('fake', 'genuine')",1.2086864,1.1337448,-0.0749416
38,0.36858407,0.43732604,"('untruthful', 'truthful')",0.3685841,0.437326,0.0687419
39,0.39194515,0.51396745,"('exploitative', 'cooperative')",0.3919452,0.5139675,0.1220223
40,-1.7760642,-1.8378717,"('stingy', 'generous')",-1.7760642,-1.8378717,-0.0618075
41,0.31361756,0.19990057,"('unforgiving', 'forgiving')",0.3136176,0.1999006,-0.113717
42,-3.1008792,-3.0152607,"('unreliable', 'reliable')",-3.1008792,-3.0152607,0.0856185
43,1.1028057,1.0832893,"('irresponsible', 'responsible')",1.1028057,1.0832893,-0.0195164
44,-1.5000049,-1.5508847,"('prejudiced', 'unprejudiced')",-1.5000049,-1.5508847,-0.0508798
45,0.13909209,0.059808046,"('incompetent', 'competent')",0.1390921,0.059808,-0.0792841
46,-1.0146353,-1.0823364,"('uncompetitive', 'competitive')",-1.0146353,-1.0823364,-0.0677011
47,5.490704,5.6667953,"('stupid', 'smart')",5.4907041,5.6667953,0.1760912
48,0.25180656,0.28946516,"('unintelligent', 'intelligent')",0.2518066,0.2894652,0.0376586
49,-0.2808119,-0.15947577,"('unable', 'able')",-0.2808119,-0.1594758,0.1213361
50,-0.47374812,-0.35232088,"('clumsy', 'skillful')",-0.4737481,-0.3523209,0.1214272
51,0.7174526,0.71646565,"('uneducated', 'educated')",0.7174526,0.7164657,-0.0009869
52,-0.31737414,-0.33319452,"('irrational', 'rational')",-0.3173741,-0.3331945,-0.0158204
53,-0.114915445,-0.14884427,"('uncreative', 'creative')",-0.1149154,-0.1488443,-0.0339289
54,1.0671185,1.1781527,"('incapable', 'capable')",1.0671185,1.1781527,0.1110342
55,0.730726,0.7798615,"('incompetent', 'clever')",0.730726,0.7798615,0.0491355
56,0.3368075,0.44327506,"('impractical', 'practical')",0.3368075,0.4432751,0.1064676
57,-2.5614092,-2.7564535,"('unimaginative', 'imaginative')",-2.5614092,-2.7564535,-0.1950443
58,0.20319284,0.11392295,"('undiscriminating', 'discriminating')",0.2031928,0.113923,-0.0892698
59,-0.17122415,-0.032675333,"('foolish', 'wise')",-0.1712241,-0.0326753,0.1385488
60,0.3014521,0.4664215,"('inefficient', 'efficient')",0.3014521,0.4664215,0.1649694
61,0.44236922,0.22486646,"('illogical', 'logical')",0.4423692,0.2248665,-0.2175027
62,0.5460946,0.7058273,"('incompetent', 'brilliant')",0.5460946,0.7058273,0.1597327
63,0.23762953,0.38193798,"('unperceptive', 'insightful')",0.2376295,0.381938,0.1443085
64,-6.901966,-6.8214636,"('shy', 'confident')",-6.9019661,-6.8214636,0.0805025
65,0.090476975,0.21537706,"('insecure', 'secure')",0.090477,0.2153771,0.1249001
66,-0.091639325,-0.33570355,"('inactive', 'active')",-0.0916393,-0.3357036,-0.2440643
67,-0.28328508,-0.3569232,"('doubtful', 'determined')",-0.2832851,-0.3569232,-0.0736381
68,-0.9700614,-0.76039684,"('dependent', 'independent')",-0.9700614,-0.7603968,0.2096646
69,-1.8685341,-1.7960232,"('lazy', 'industrious')",-1.8685341,-1.7960232,0.0725109
70,0.94782513,0.8566179,"('lethargic', 'energetic')",0.9478251,0.8566179,-0.0912072
71,0.3089304,0.49947488,"('diffident', 'self-confident')",0.3089304,0.4994749,0.1905445
72,0.79049534,0.84440506,"('unambitious', 'ambitious')",0.7904953,0.8444051,0.0539098
73,-3.2025857,-2.969419,"('helpless', 'self-reliant')",-3.2025857,-2.969419,0.2331667
74,0.1952264,0.09195813,"('undedicated', 'dedicated')",0.1952264,0.0919581,-0.1032683
75,-1.3004223,-1.3158208,"('meek', 'impulsive')",-1.3004223,-1.3158208,-0.0153985
76,0.2813053,0.081816144,"('anxious', 'daring')",0.2813053,0.0818161,-0.1994892
77,-1.436461,-1.2175688,"('unmotivated', 'motivated')",-1.436461,-1.2175688,0.2188922
78,-0.8401871,-0.7805177,"('nonresilient', 'resilient')",-0.8401871,-0.7805177,0.0596694
79,-0.200504,-0.23022819,"('wavering', 'unwavering')",-0.200504,-0.2302282,-0.0297242
80,0.13128577,-0.11823794,"('dominated', 'dominating')",0.1312858,-0.1182379,-0.2495237
81,-0.13543245,-0.21096177,"('submissive', 'aggressive')",-0.1354325,-0.2109618,-0.0755293
82,6.2066674,6.4517865,"('poor', 'rich')",6.2066674,6.4517865,0.2451191
83,-0.1525842,-0.1888966,"('powerless', 'powerful')",-0.1525842,-0.1888966,-0.0363124
84,-0.29050842,-0.19115156,"('inferior', 'superior')",-0.2905084,-0.1911516,0.0993568
85,-0.4838851,-0.42405882,"('insignificant', 'prestigious')",-0.4838851,-0.4240588,0.0598263
86,0.40589246,0.24171545,"('uninfluential', 'influential')",0.4058925,0.2417154,-0.1641771
87,0.22242244,0.28646123,"('unsuccessful', 'successful')",0.2224224,0.2864612,0.0640388
88,0.20419377,0.15829112,"('low', 'eminent')",0.2041938,0.1582911,-0.0459027
