,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5796935,-0.69989544,"('unsociable', 'sociable')",0.6134481,0.42437428,-0.28757367,-0.46804795,-0.0846064,-0.2478564,-0.16325
1,-1.1666864,-1.1891804,"('unfriendly', 'friendly')",0.29128993,0.0602884,1.631205,1.4951992,0.2519362,0.1221024,-0.1298338
2,0.27894515,0.33653745,"('unlikable', 'likable')",0.6562013,0.67808014,0.9084174,1.0324687,0.6145213,0.6823621,0.0678408
3,-0.28865778,-0.13056296,"('repellent', 'pleasant')",0.96397674,1.0780686,-0.03146299,-0.019768741,0.2146187,0.3092456,0.0946269
4,-0.05415386,-0.096749716,"('disliked', 'liked')",-0.35614535,-0.45774624,-5.64918,-5.652471,-2.0198264,-2.068989,-0.0491626
5,-0.6091792,-0.6306042,"('distant', 'outgoing')",-0.6644953,-0.56579655,-0.003854148,0.056186326,-0.4258429,-0.3800715,0.0457714
6,-0.84140337,-0.7851904,"('distant', 'open')",-1.3030754,-1.2562279,0.21745366,0.25265184,-0.6423417,-0.5962555,0.0460862
7,0.58398706,0.6133867,"('insensitive', 'sensitive')",0.94620174,0.9665936,0.43336272,0.42885736,0.6545172,0.6696126,0.0150954
8,-0.95252377,-0.98105806,"('unaffectionate', 'affectionate')",-0.8433148,-0.9050894,0.60067576,0.5755505,-0.3983876,-0.4368656,-0.038478
9,-0.79763263,-0.8056748,"('unaffectionate', 'caring')",0.5535781,0.5345782,1.0781083,1.1056933,0.2780179,0.2781989,0.000181
10,-0.54325956,-0.5310994,"('unsympathetic', 'sympathetic')",0.006236568,-0.017527886,-0.47436774,-0.5475045,-0.3371302,-0.3653773,-0.0282471
11,0.4204612,0.39564428,"('unhelpful', 'helpful')",1.060661,1.1233,1.8938882,1.9846733,1.1250035,1.1678725,0.042869
12,0.56738204,0.6388267,"('unsupportive', 'supportive')",0.9263245,0.9642998,-1.5319316,-1.4627283,-0.0127417,0.0467994,0.0595411
13,0.2060825,0.13995537,"('impolite', 'polite')",0.15249176,0.1472655,-0.14693315,-0.22745118,0.070547,0.0199232,-0.0506238
14,0.82176954,0.7899464,"('antisocial', 'social')",1.0350455,1.0409039,-0.5622296,-0.6360485,0.4315285,0.3982673,-0.0332612
15,0.16325845,0.09988328,"('boring', 'funny')",-0.68146724,-0.6831433,0.6063912,0.5698557,0.0293941,-0.0044681,-0.0338622
16,-0.40636584,-0.37963477,"('unpopular', 'popular')",-0.1017227,-0.15940914,0.6142196,0.5624282,0.035377,0.0077948,-0.0275822
