,dxc_male,dxc_female,tuple,technology_male,technology_female,co_male,co_female,average_male,average_female,female-male
0,-0.862945,-0.94088817,"('unsociable', 'sociable')",0.6337135,0.559893,-0.23937577,-0.2887514,-0.1562024,-0.2232488,-0.0670464
1,-1.7086747,-1.9473444,"('unfriendly', 'friendly')",0.41042754,0.15388875,1.2231354,1.1699212,-0.0250372,-0.2078449,-0.1828077
2,1.0607091,1.1109567,"('unlikable', 'likable')",0.8504483,0.88889366,0.68928343,0.7965856,0.8668136,0.9321453,0.0653317
3,-0.01645732,0.11432631,"('repellent', 'pleasant')",0.09660533,0.25240913,0.6706431,0.7096559,0.2502637,0.3587971,0.1085334
4,-0.4575413,-0.46739474,"('disliked', 'liked')",-0.89925855,-0.8585669,-7.268018,-7.3807907,-2.8749393,-2.9022509,-0.0273116
5,-1.2821323,-1.2325507,"('distant', 'outgoing')",-1.5203003,-1.4249686,-0.88780725,-0.7759577,-1.23008,-1.1444923,0.0855877
6,-1.5105934,-1.449094,"('distant', 'open')",-1.5422192,-1.4842026,-0.7142684,-0.61076766,-1.2556937,-1.1813548,0.0743389
7,-0.13740757,-0.13703491,"('insensitive', 'sensitive')",0.66900057,0.76458913,0.28542498,0.35935584,0.2723393,0.32897,0.0566307
8,-1.0379969,-1.1579813,"('unaffectionate', 'affectionate')",0.44072896,0.31943113,0.6796504,0.70649755,0.0274608,-0.0440175,-0.0714783
9,-1.2911389,-1.4305619,"('unaffectionate', 'caring')",0.66558105,0.536831,1.0404912,1.0764916,0.1383111,0.0609202,-0.0773909
10,-0.85138106,-0.84661007,"('unsympathetic', 'sympathetic')",0.45393622,0.4939041,-0.4324739,-0.33045644,-0.2766396,-0.2277208,0.0489188
11,0.28680357,0.24929741,"('unhelpful', 'helpful')",1.291377,1.3080659,2.1312444,2.2095246,1.236475,1.2556293,0.0191543
12,0.0107238535,0.1689501,"('unsupportive', 'supportive')",0.8101862,0.9972066,-2.1740847,-2.0859697,-0.4510582,-0.3066043,0.1444539
13,-0.081084296,-0.0213871,"('impolite', 'polite')",0.5994545,0.66373754,-0.2606619,-0.15746652,0.0859028,0.161628,0.0757252
14,0.5880409,0.6429373,"('antisocial', 'social')",2.001418,2.0649238,0.114671454,0.085660756,0.9013768,0.9311739,0.0297971
15,0.7180579,0.49118617,"('boring', 'funny')",0.29795164,0.11196101,0.4566861,0.41534865,0.4908986,0.3394986,-0.1514
16,-0.40052158,-0.33175954,"('unpopular', 'popular')",-0.81148565,-0.771242,0.013378128,-0.02423612,-0.399543,-0.3757459,0.0237971
17,-0.5039251,-0.4287887,"('nasty', 'nice')",-0.6080046,-0.5520144,-0.07442288,-0.06766468,-0.3954508,-0.3494893,0.0459615
18,-0.7085275,-0.6458647,"('disagreeable', 'welcoming')",-0.06335142,0.030398834,-0.7309281,-0.7074526,-0.5009357,-0.4409728,0.0599629
19,-0.60663927,-0.62538004,"('inhospitable', 'hospitable')",-0.9636389,-1.0506188,-0.6277515,-0.53559124,-0.7326766,-0.7371967,-0.0045201
20,0.19286673,0.13693105,"('rough', 'thoughtful')",1.4153247,1.457159,0.54873043,0.46995738,0.718974,0.6880159,-0.0309581
21,0.3906443,0.38078701,"('immoral', 'moral')",1.325755,1.3257463,-0.66869557,-0.55645204,0.3492346,0.3833604,0.0341258
22,0.5373829,0.54140395,"('untrustworthy', 'trustworthy')",0.34205687,0.3191872,-0.10689399,-0.13168806,0.2575153,0.2429677,-0.0145476
23,-0.5615647,-0.6697458,"('insincere', 'sincere')",0.2742156,0.24718015,6.180088,6.2069044,1.9642463,1.928113,-0.0361333
24,-0.29440993,-0.31386626,"('dishonest', 'honest')",-0.9032206,-0.94849557,0.7604701,0.7836496,-0.1457201,-0.1595707,-0.0138506
25,-1.1408513,-1.2305912,"('egoistic', 'altruistic')",-0.13428915,-0.21773575,1.4560698,1.3775593,0.0603098,-0.0235892,-0.083899
26,-0.289774,-0.39144817,"('hardhearted', 'benevolent')",1.2809246,1.2293229,1.6847343,1.5747973,0.8919617,0.804224,-0.0877377
27,-0.4806198,-0.5098157,"('hardhearted', 'softhearted')",0.10338859,0.086197294,0.8976701,0.8421946,0.1734796,0.1395254,-0.0339542
28,-0.57096785,-0.77531505,"('disloyal', 'loyal')",0.6655828,0.466896,1.2219698,1.0975244,0.4388616,0.2630351,-0.1758265
29,-0.55449986,-0.6079006,"('unfair', 'fair')",-0.96382356,-1.0975127,-0.6497977,-0.81208366,-0.722707,-0.8391657,-0.1164587
30,0.6464351,0.64142144,"('intolerant', 'tolerant')",1.7408385,1.7463326,0.4751773,0.6187676,0.9541503,1.0021739,0.0480236
31,-1.5384667,-1.4580396,"('evil', 'good')",-1.323223,-1.4095273,-1.146805,-1.2045962,-1.3361648,-1.3573877,-0.0212229
32,-0.32672924,-0.4356349,"('unkind', 'kind')",0.85123414,0.7839034,1.2007014,1.1167194,0.5750688,0.4883293,-0.0867395
33,0.041340433,-0.051515456,"('wrong', 'right')",0.6907172,0.6007297,-0.4579172,-0.583294,0.0913801,-0.0113599,-0.10274
34,-0.6359871,-0.464094,"('mean', 'honorable')",-0.44564998,-0.30912587,5.250447,5.5042696,1.3896033,1.5770165,0.1874132
