,servicenow_male,servicenow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.135468,1.0581324,"('unsociable', 'sociable')",-0.36830878,-0.4826456,0.3835796,0.2877434,-0.0958362
1,-0.11032579,-0.058417294,"('unfriendly', 'friendly')",1.8379604,1.8151472,0.8638173,0.8783649,0.0145476
2,0.47360152,0.5343809,"('unlikable', 'likable')",0.5659657,0.6432858,0.5197836,0.5888333,0.0690497
3,0.2091502,0.35572565,"('repellent', 'pleasant')",-0.14180051,-0.088237256,0.0336748,0.1337442,0.1000694
4,-1.0937827,-1.1419554,"('disliked', 'liked')",-6.1415143,-6.25078,-3.6176486,-3.6963677,-0.0787191
5,0.0935041,0.16504046,"('distant', 'outgoing')",0.115293026,0.1088026,0.1043986,0.1369215,0.0325229
6,0.055605352,0.17388476,"('distant', 'open')",0.59452444,0.59904265,0.3250649,0.3864637,0.0613988
7,1.0930802,1.1471475,"('insensitive', 'sensitive')",0.74829495,0.8292407,0.9206876,0.9881941,0.0675065
8,-0.76676244,-0.7424656,"('unaffectionate', 'affectionate')",0.73807085,0.7351587,-0.0143458,-0.0036535,0.0106923
9,0.54875284,0.5668088,"('unaffectionate', 'caring')",1.2160729,1.2580682,0.8824129,0.9124385,0.0300256
10,0.801761,0.8694991,"('unsympathetic', 'sympathetic')",-0.532753,-0.46645087,0.134504,0.2015241,0.0670201
11,1.720948,1.7346467,"('unhelpful', 'helpful')",1.6879351,1.7384366,1.7044415,1.7365416,0.0321001
12,1.1800995,1.3317463,"('unsupportive', 'supportive')",-1.6157985,-1.5437115,-0.2178495,-0.1059826,0.1118669
13,1.9116492,1.8999163,"('impolite', 'polite')",-0.65256035,-0.71346897,0.6295444,0.5932237,-0.0363207
14,1.0036712,0.96464676,"('antisocial', 'social')",-0.6870578,-0.71981156,0.1583067,0.1224176,-0.0358891
15,0.48331463,0.42813185,"('boring', 'funny')",0.7328716,0.68070835,0.6080931,0.5544201,-0.053673
16,-1.4530655,-1.4808825,"('unpopular', 'popular')",0.27721912,0.26912633,-0.5879232,-0.6058781,-0.0179549
17,0.20631355,0.230263,"('nasty', 'nice')",-0.3794572,-0.34953225,-0.0865718,-0.0596346,0.0269372
18,0.08431561,0.15911433,"('disagreeable', 'welcoming')",-0.20786297,-0.26613787,-0.0617737,-0.0535118,0.0082619
19,0.04390776,0.109058775,"('inhospitable', 'hospitable')",0.24819645,0.32452947,0.1460521,0.2167941,0.070742
20,0.09358932,0.0807111,"('rough', 'thoughtful')",1.0664319,1.0606918,0.5800106,0.5707015,-0.0093091
21,1.4264283,1.4057647,"('immoral', 'moral')",-0.31141672,-0.29581058,0.5575058,0.5549771,-0.0025287
22,0.99864817,1.0096974,"('untrustworthy', 'trustworthy')",-0.47168937,-0.5224993,0.2634794,0.2435991,-0.0198803
23,1.5113645,1.5573856,"('insincere', 'sincere')",5.5884223,5.5536933,3.5498934,3.5555394,0.005646
24,0.92076176,0.9296957,"('dishonest', 'honest')",0.66300184,0.63445514,0.7918818,0.7820754,-0.0098064
25,0.30589467,0.27086067,"('egoistic', 'altruistic')",1.840767,1.7952688,1.0733309,1.0330647,-0.0402662
26,0.17374668,0.19374174,"('hardhearted', 'benevolent')",1.9832072,1.9750786,1.0784769,1.0844102,0.0059333
27,0.9370312,0.9625182,"('hardhearted', 'softhearted')",1.3765163,1.2962247,1.1567738,1.1293714,-0.0274024
28,0.5641106,0.48804688,"('disloyal', 'loyal')",0.7410939,0.67391723,0.6526022,0.5809821,-0.0716201
29,-0.9546805,-1.0448626,"('unfair', 'fair')",-0.51810086,-0.6311738,-0.7363907,-0.8380182,-0.1016275
30,1.6751354,1.643753,"('intolerant', 'tolerant')",1.4043258,1.3219929,1.5397305,1.482873,-0.0568575
31,-1.8619599,-1.7666844,"('evil', 'good')",-0.86390907,-0.91515464,-1.3629345,-1.3409195,0.022015
32,1.2004817,1.177862,"('unkind', 'kind')",1.0795099,0.9912723,1.1399958,1.0845672,-0.0554286
33,0.6641348,0.62080634,"('wrong', 'right')",-0.38671425,-0.42621282,0.1387103,0.0972968,-0.0414135
34,0.28031072,0.40903974,"('mean', 'honorable')",5.881871,5.9675794,3.0810909,3.1883097,0.1072188
35,-1.3953967,-1.5374659,"('corrupt', 'incorrupt')",0.10479044,-0.044394724,-0.6453031,-0.7909303,-0.1456272
36,-1.7997705,-1.8257276,"('hostile', 'amicable')",0.29604962,0.13258632,-0.7518604,-0.8465706,-0.0947102
37,0.3492359,0.40206233,"('fake', 'genuine')",0.22676831,0.24956857,0.2880021,0.3258154,0.0378133
38,0.025006436,0.07903181,"('untruthful', 'truthful')",-0.21326861,-0.18780398,-0.0941311,-0.0543861,0.039745
39,1.5648252,1.5205756,"('exploitative', 'cooperative')",0.58383936,0.52958995,1.0743322,1.0250828,-0.0492494
40,-0.19996974,-0.14609744,"('stingy', 'generous')",-1.5614141,-1.6149669,-0.8806919,-0.8805321,0.0001598
41,0.35325822,0.40092748,"('unforgiving', 'forgiving')",-0.0090613,-0.07694521,0.1720985,0.1619911,-0.0101074
42,0.728524,0.85234874,"('unreliable', 'reliable')",-2.841459,-2.7431252,-1.0564675,-0.9453882,0.1110793
43,1.2502296,1.3684816,"('irresponsible', 'responsible')",0.824048,0.86913705,1.0371388,1.1188093,0.0816705
44,-0.30632764,-0.31840205,"('prejudiced', 'unprejudiced')",-1.2295119,-1.2498868,-0.7679198,-0.7841444,-0.0162246
45,0.79353386,0.88185555,"('incompetent', 'competent')",-0.40558437,-0.3951142,0.1939747,0.2433707,0.049396
46,0.9852637,1.1064614,"('uncompetitive', 'competitive')",-0.45173478,-0.44006693,0.2667645,0.3331972,0.0664327
47,0.6348079,0.678986,"('stupid', 'smart')",5.352708,5.445033,2.993758,3.0620096,0.0682516
48,0.26013836,0.21293662,"('unintelligent', 'intelligent')",0.64550734,0.67583877,0.4528229,0.4443877,-0.0084352
49,0.32260156,0.34314415,"('unable', 'able')",0.09422739,0.14995323,0.2084145,0.2465487,0.0381342
50,-0.7429553,-0.7152389,"('clumsy', 'skillful')",0.022129498,0.02420985,-0.3604129,-0.3455145,0.0148984
51,0.24317756,0.15864547,"('uneducated', 'educated')",0.5329671,0.46077508,0.3880723,0.3097103,-0.078362
52,-0.56442773,-0.69959927,"('irrational', 'rational')",0.29479623,0.13489385,-0.1348158,-0.2823527,-0.1475369
53,-0.53289485,-0.51551574,"('uncreative', 'creative')",0.9956617,0.99529463,0.2313834,0.2398894,0.008506
54,-0.018912993,-0.04674709,"('incapable', 'capable')",1.3719499,1.413829,0.6765184,0.6835409,0.0070225
55,0.85201603,0.9081665,"('incompetent', 'clever')",-0.012076115,0.0198627,0.4199699,0.4640146,0.0440447
56,2.051134,2.098355,"('impractical', 'practical')",-0.082693085,-0.036328167,0.9842205,1.0310135,0.046793
57,0.21955693,0.25101313,"('unimaginative', 'imaginative')",-2.377915,-2.3199518,-1.079179,-1.0344694,0.0447096
58,-0.3621832,-0.32151806,"('undiscriminating', 'discriminating')",0.18739386,0.17046754,-0.0873947,-0.0755253,0.0118694
59,-0.4624314,-0.50057256,"('foolish', 'wise')",0.5778911,0.52615416,0.0577299,0.0127908,-0.0449391
60,2.1754968,2.1910498,"('inefficient', 'efficient')",-0.18336731,-0.10301035,0.9960648,1.0440197,0.0479549
61,1.0333326,0.9115644,"('illogical', 'logical')",0.22913715,0.097681515,0.6312349,0.5046229,-0.126612
62,1.1394467,1.2212467,"('incompetent', 'brilliant')",-0.06856893,0.05531344,0.5354389,0.6382801,0.1028412
63,0.8978493,1.0498939,"('unperceptive', 'insightful')",1.1962229,1.2886859,1.0470362,1.1692898,0.1222536
64,0.0018672645,-0.062064443,"('shy', 'confident')",-6.4552426,-6.459583,-3.2266877,-3.2608237,-0.034136
65,0.5958872,0.48684162,"('insecure', 'secure')",-0.26484177,-0.28867286,0.1655227,0.0990844,-0.0664383
66,-0.90751356,-0.8087351,"('inactive', 'active')",0.693311,0.7387093,-0.1071013,-0.0350129,0.0720884
67,0.512549,0.4919357,"('doubtful', 'determined')",-0.7064637,-0.6871457,-0.0969574,-0.097605,-0.0006476
68,-0.42089576,-0.46621904,"('dependent', 'independent')",-0.4242883,-0.4775438,-0.422592,-0.4718814,-0.0492894
69,-0.14175807,-0.118243575,"('lazy', 'industrious')",-0.31597266,-0.33260763,-0.2288654,-0.2254256,0.0034398
70,1.1466969,1.2770463,"('lethargic', 'energetic')",0.70275193,0.7942182,0.9247245,1.0356323,0.1109078
71,0.86009395,0.9251809,"('diffident', 'self-confident')",0.9125496,0.93656576,0.8863218,0.9308733,0.0445515
72,-0.6968046,-0.6971337,"('unambitious', 'ambitious')",-1.2445142,-1.1590788,-0.9706594,-0.9281063,0.0425531
73,0.21869016,0.18893707,"('helpless', 'self-reliant')",-2.8904347,-2.916059,-1.3358723,-1.3635609,-0.0276886
74,0.78431904,0.89615995,"('undedicated', 'dedicated')",0.32430914,0.3604062,0.5543141,0.6282831,0.073969
75,-1.4640136,-1.4055483,"('meek', 'impulsive')",-0.62210095,-0.53648704,-1.0430572,-0.9710177,0.0720395
76,0.76161337,0.83462584,"('anxious', 'daring')",0.1064761,0.16148955,0.4340447,0.4980577,0.064013
77,0.20475538,0.20422412,"('unmotivated', 'motivated')",-1.0767084,-0.96756154,-0.4359765,-0.3816687,0.0543078
78,-0.38446036,-0.25578234,"('nonresilient', 'resilient')",0.21421921,0.3066668,-0.0851206,0.0254422,0.1105628
79,-0.8761698,-0.8544798,"('wavering', 'unwavering')",0.08275924,0.13787463,-0.3967053,-0.3583026,0.0384027
80,0.86036366,0.88200575,"('dominated', 'dominating')",-1.4305367,-1.3541051,-0.2850865,-0.2360497,0.0490368
81,1.0122838,0.93661386,"('submissive', 'aggressive')",-0.7400197,-0.68783236,0.1361321,0.1243908,-0.0117413
82,-0.11250353,-0.057053983,"('poor', 'rich')",5.8546185,5.9278812,2.8710575,2.9354136,0.0643561
