,lam_male,lam_female,tuple,resh_male,resh_female,corp_male,corp_female,average_male,average_female,female-male
0,0.98082155,0.8299055,"('unsociable', 'sociable')",1.1723684,1.069028,0.5244735,0.4304691,0.8925544,0.7764676,-0.1160868
1,0.2494349,0.027544951,"('unfriendly', 'friendly')",-1.1007942,-1.4469341,1.3461745,1.0184021,0.1649384,-0.1336623,-0.2986007
2,1.7241791,1.6920362,"('unlikable', 'likable')",1.4676019,1.4258947,0.8582743,0.8298287,1.3500185,1.3159199,-0.0340986
3,0.18919308,0.3103399,"('repellent', 'pleasant')",0.31816304,0.46714917,0.829827,0.8991444,0.4457277,0.5588778,0.1131501
4,0.12811415,-0.0019323099,"('disliked', 'liked')",-0.40351194,-0.47580537,-6.2617464,-6.343975,-2.1790481,-2.2739043,-0.0948562
5,-1.4073502,-1.5627397,"('distant', 'outgoing')",-2.4234185,-2.55529,-0.9631453,-1.1231081,-1.5979713,-1.7470458,-0.1490745
6,-1.5369686,-1.6713784,"('distant', 'open')",-2.8935134,-3.034729,-0.77101123,-0.97837234,-1.7338311,-1.8948266,-0.1609955
7,0.47725996,0.5742052,"('insensitive', 'sensitive')",0.8050861,0.91488093,0.74613374,0.7777758,0.6761599,0.7556206,0.0794607
8,0.116701104,-0.018570013,"('unaffectionate', 'affectionate')",-1.3525937,-1.5496708,0.58765954,0.3737844,-0.2160777,-0.3981522,-0.1820745
9,0.60094965,0.4212662,"('unaffectionate', 'caring')",-1.2567359,-1.4627632,1.1228096,0.95704424,0.1556745,-0.0281509,-0.1838254
10,0.680474,0.7413896,"('unsympathetic', 'sympathetic')",1.2577184,1.3406609,0.06183386,0.0659954,0.6666754,0.7160153,0.0493399
11,0.032917924,-0.03636501,"('unhelpful', 'helpful')",0.4614029,0.505117,2.2640455,2.290853,0.9194554,0.9198683,0.0004129
12,1.6724246,1.7021469,"('unsupportive', 'supportive')",0.10195277,0.15691455,-1.7299422,-1.7540132,0.0148117,0.0350161,0.0202044
13,-0.4536699,-0.454875,"('impolite', 'polite')",0.3956285,0.47781083,-0.18134685,-0.033889994,-0.0797961,-0.0036514,0.0761447
14,0.8887635,1.1073135,"('antisocial', 'social')",2.2324321,2.4325438,0.65921813,0.73731583,1.2601379,1.4257243,0.1655864
15,0.24402423,0.22913745,"('boring', 'funny')",0.35099855,0.27671197,0.18643259,0.16749844,0.2604851,0.2244493,-0.0360358
16,-1.1951603,-1.2527848,"('unpopular', 'popular')",-1.0506579,-1.0474327,0.5486884,0.5308663,-0.5657099,-0.5897837,-0.0240738
17,-0.45247096,-0.46983054,"('nasty', 'nice')",-0.6548058,-0.6115122,-0.6129103,-0.55709994,-0.5733956,-0.5461475,0.0272481
18,0.4269541,0.4076932,"('disagreeable', 'welcoming')",0.2062923,0.22588733,-0.49322432,-0.59471714,0.046674,0.0129545,-0.0337195
19,0.1392491,-0.046198744,"('inhospitable', 'hospitable')",-1.6871114,-1.8434418,-0.66809255,-0.76573193,-0.7386516,-0.8851242,-0.1464726
20,0.23896986,0.33667138,"('rough', 'thoughtful')",-0.16597265,0.0034460388,0.45301017,0.46207255,0.1753358,0.2673966,0.0920608
21,0.39050022,0.528936,"('immoral', 'moral')",1.7269391,1.8420464,-0.07053909,0.014783394,0.6823001,0.7952553,0.1129552
