,disadvantage_male,disadvantage_female,tuple,average_male,average_female,female-male
78,-0.5741909,-0.43467876,"('nonresilient', 'resilient')",-0.5741909,-0.4346788,0.1395121
79,-0.47454476,-0.3798284,"('wavering', 'unwavering')",-0.4745448,-0.3798284,0.0947164
80,0.50863516,0.4819415,"('dominated', 'dominating')",0.5086352,0.4819415,-0.0266937
81,0.27099317,0.29929012,"('submissive', 'aggressive')",0.2709932,0.2992901,0.0282969
82,6.447324,6.799723,"('poor', 'rich')",6.4473238,6.7997231,0.3523993
83,-0.36687258,-0.31034034,"('powerless', 'powerful')",-0.3668726,-0.3103403,0.0565323
84,0.03301406,0.11415544,"('inferior', 'superior')",0.0330141,0.1141554,0.0811413
85,-1.3312204,-1.4146622,"('insignificant', 'prestigious')",-1.3312204,-1.4146622,-0.0834418
86,0.99109,1.0251359,"('uninfluential', 'influential')",0.99109,1.0251359,0.0340459
87,0.473333,0.7530377,"('unsuccessful', 'successful')",0.473333,0.7530377,0.2797047
88,0.1366217,0.23212135,"('low', 'eminent')",0.1366217,0.2321213,0.0954996
