,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1546117,-1.1771303,"('unsociable', 'sociable')",-1.3511596,-1.3275023,-0.6131623,-0.6016158,-1.0396445,-1.0354161,0.0042284
1,0.37224331,0.22330815,"('unfriendly', 'friendly')",0.804897,0.6064203,1.7913642,1.6232703,0.9895015,0.8176662,-0.1718353
2,0.16325918,0.12317479,"('unlikable', 'likable')",0.5353714,0.5802036,0.78156,0.80180365,0.4933968,0.5017273,0.0083305
3,-0.41969457,-0.17766452,"('repellent', 'pleasant')",-0.14626852,0.069086604,0.7477059,0.9074488,0.0605809,0.2662903,0.2057094
4,0.24000505,0.08484769,"('disliked', 'liked')",0.6819291,0.5625964,-6.8044667,-6.8573093,-1.9608442,-2.069955,-0.1091108
5,0.63184863,0.48884028,"('distant', 'outgoing')",-0.21349123,-0.4097102,-0.32690293,-0.3920492,0.0304848,-0.1043064,-0.1347912
6,1.1290368,1.053177,"('distant', 'open')",0.11503488,-0.07723917,-0.21071701,-0.29706192,0.3444516,0.226292,-0.1181596
7,-0.6698091,-0.45803332,"('insensitive', 'sensitive')",-0.8319214,-0.54736954,0.35115886,0.47792313,-0.3835239,-0.1758265,0.2076974
8,-0.33413613,-0.39086798,"('unaffectionate', 'affectionate')",-0.35503578,-0.5349864,0.83387536,0.7080121,0.0482345,-0.0726141,-0.1208486
9,0.50846577,0.5141038,"('unaffectionate', 'caring')",-0.46085176,-0.5833873,1.3641256,1.3342128,0.4705799,0.4216431,-0.0489368
10,-1.5301498,-1.3004009,"('unsympathetic', 'sympathetic')",-1.9989443,-1.7841028,-0.59948736,-0.46522188,-1.3761938,-1.1832418,0.192952
11,-1.3034854,-1.2957869,"('unhelpful', 'helpful')",-1.5175962,-1.3410718,1.6061931,1.7484766,-0.4049629,-0.2961274,0.1088355
12,-0.19994769,-0.12618251,"('unsupportive', 'supportive')",-0.28936535,-0.17346998,-1.8348299,-1.7931077,-0.7747143,-0.6975868,0.0771275
13,-2.0723724,-2.0463133,"('impolite', 'polite')",-1.5942833,-1.5067514,-1.1411207,-1.0703353,-1.6025922,-1.5411334,0.0614588
14,-0.6569836,-0.4583233,"('antisocial', 'social')",-0.28797948,-0.018947983,0.06989931,0.18434808,-0.2916879,-0.0976411,0.1940468
15,0.16766804,-0.012928292,"('boring', 'funny')",0.5092744,0.42164,0.2646752,0.22479767,0.3138726,0.2111698,-0.1027028
16,-0.051086027,-0.26264745,"('unpopular', 'popular')",-0.07734667,-0.24720928,0.12367375,0.05368182,-0.0015863,-0.1520583,-0.150472
17,0.6133339,0.66102016,"('nasty', 'nice')",-0.5228803,-0.53070366,-0.32805035,-0.28867596,-0.0791989,-0.0527865,0.0264124
18,-0.7094336,-0.56069535,"('disagreeable', 'welcoming')",-0.08648862,0.016423821,-0.7672286,-0.7537508,-0.5210503,-0.4326741,0.0883762
19,-0.30134952,-0.31080678,"('inhospitable', 'hospitable')",-0.1779216,-0.2641099,-0.36498865,-0.41739932,-0.2814199,-0.330772,-0.0493521
20,-0.7805387,-0.56874704,"('rough', 'thoughtful')",-0.08139266,0.11311518,0.6001814,0.65140074,-0.08725,0.0652563,0.1525063
21,-0.86655897,-0.75431883,"('immoral', 'moral')",-0.47705203,-0.24447559,-0.75289077,-0.5217168,-0.6988339,-0.5068371,0.1919968
22,-1.7068627,-1.6539155,"('untrustworthy', 'trustworthy')",-0.7042002,-0.6054393,-1.1290523,-0.96895325,-1.1800385,-1.0761027,0.1039358
23,-0.63989687,-0.5163322,"('insincere', 'sincere')",-0.87950355,-0.71984625,5.9167113,5.9449315,1.4657704,1.5695844,0.103814
24,-0.27138016,-0.13901521,"('dishonest', 'honest')",-1.084759,-1.0496385,0.6007918,0.66779906,-0.2517825,-0.1736182,0.0781643
25,1.1886435,1.0658937,"('egoistic', 'altruistic')",0.7587879,0.6493979,1.6139885,1.577865,1.18714,1.0977189,-0.0894211
26,1.4826095,1.3579974,"('hardhearted', 'benevolent')",1.5744425,1.3569514,2.1329174,1.9743677,1.7299898,1.5631054,-0.1668844
27,0.52717316,0.6209104,"('hardhearted', 'softhearted')",-0.5000981,-0.48366082,1.2090883,1.1254101,0.4120545,0.4208866,0.0088321
28,-0.5915071,-0.644056,"('disloyal', 'loyal')",-0.8845144,-0.9826219,1.0195379,0.9312304,-0.1521612,-0.2318159,-0.0796547
29,-0.50872564,-0.60309345,"('unfair', 'fair')",-0.14434068,-0.16029775,-0.14946947,-0.30961522,-0.2675119,-0.3576688,-0.0901569
30,-1.6265566,-1.550175,"('intolerant', 'tolerant')",-1.2973653,-1.2374467,0.40481675,0.45404935,-0.8397018,-0.7778574,0.0618444
31,0.75983214,0.61999404,"('evil', 'good')",0.8174812,0.6511144,-0.40980265,-0.56175864,0.3891702,0.2364499,-0.1527203
32,-0.47172165,-0.5647536,"('unkind', 'kind')",-0.39493945,-0.43406028,0.9403588,0.8013365,0.0245659,-0.0658258,-0.0903917
33,0.46788242,0.25293565,"('wrong', 'right')",1.0369714,0.88184327,-0.23277408,-0.35730553,0.4240266,0.2591578,-0.1648688
34,-0.41970864,-0.29851604,"('mean', 'honorable')",-0.5515536,-0.39067483,5.1091447,5.361906,1.3792941,1.5575717,0.1782776
35,0.0350442,-0.1869694,"('corrupt', 'incorrupt')",-0.37077782,-0.665328,-0.45295227,-0.7120012,-0.2628953,-0.5214329,-0.2585376
36,0.54028416,0.31281042,"('hostile', 'amicable')",0.37338594,0.08112916,-0.20718738,-0.45093885,0.2354942,-0.0189998,-0.254494
37,-0.13832349,0.003237296,"('fake', 'genuine')",-0.4501722,-0.38112247,0.15849712,0.16779503,-0.1433328,-0.07003,0.0733028
38,-0.37200958,-0.50712216,"('untruthful', 'truthful')",-0.2509929,-0.26475456,-0.012987357,0.08943722,-0.2119966,-0.2274798,-0.0154832
39,-0.25899225,-0.050067358,"('exploitative', 'cooperative')",0.112926275,0.34269717,0.110623054,0.2426145,-0.0118143,0.1784148,0.1902291
40,0.79932,0.845401,"('stingy', 'generous')",0.6016023,0.64219135,-1.6819444,-1.7478446,-0.093674,-0.0867507,0.0069233
