,viavi_male,viavi_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5594024,-0.6210422,"('unsociable', 'sociable')",1.1000141,0.9514434,-0.48972154,-0.63929427,0.0169634,-0.1029644,-0.1199278
1,-0.8091334,-0.7361517,"('unfriendly', 'friendly')",0.39942023,0.32553777,1.7669703,1.7044542,0.452419,0.4312801,-0.0211389
2,0.64966166,0.7197513,"('unlikable', 'likable')",1.0467894,1.1107041,1.1556566,1.2437277,0.9507025,1.0247277,0.0740252
3,-0.44842857,-0.29512283,"('repellent', 'pleasant')",0.32452458,0.39987418,-0.2345991,-0.23570278,-0.119501,-0.0436505,0.0758505
4,-0.45295745,-0.5113107,"('disliked', 'liked')",-0.52861106,-0.5557375,-5.3647833,-5.491078,-2.1154505,-2.186042,-0.0705915
5,-1.1825581,-1.0815734,"('distant', 'outgoing')",-0.48331112,-0.40538287,-0.076963775,-0.0027183294,-0.5809443,-0.4965582,0.0843861
6,-1.1749421,-1.0063071,"('distant', 'open')",-0.5811903,-0.5053732,0.4277904,0.47828344,-0.4427807,-0.3444657,0.098315
7,0.21419916,0.2550797,"('insensitive', 'sensitive')",0.45792267,0.50118655,0.12403677,0.1673778,0.2653862,0.3078814,0.0424952
8,-0.91994834,-0.9198462,"('unaffectionate', 'affectionate')",-0.9580986,-0.89413935,0.69756997,0.6919857,-0.3934923,-0.374,0.0194923
9,-0.5813945,-0.55844784,"('unaffectionate', 'caring')",0.23607224,0.2552634,1.0513633,1.0603604,0.235347,0.252392,0.017045
10,-0.38001716,-0.2831307,"('unsympathetic', 'sympathetic')",0.39259365,0.35028926,-0.71206546,-0.7452056,-0.233163,-0.2260157,0.0071473
11,0.43117154,0.43531102,"('unhelpful', 'helpful')",1.383015,1.3435898,1.7185847,1.7420791,1.1775904,1.17366,-0.0039304
12,0.106454745,0.34039268,"('unsupportive', 'supportive')",1.1148019,1.2819976,-1.7035117,-1.6152294,-0.1607517,0.002387,0.1631387
13,0.3074169,0.23688345,"('impolite', 'polite')",0.7289377,0.6452464,-0.47625583,-0.54638577,0.1866996,0.1119147,-0.0747849
14,0.6982819,0.6940556,"('antisocial', 'social')",1.1301535,1.0886588,-0.8085627,-0.8898203,0.3399576,0.2976314,-0.0423262
15,0.09930855,-0.13564461,"('boring', 'funny')",0.2707394,0.21859214,0.92733467,0.8562628,0.4324609,0.3130701,-0.1193908
16,-0.61557716,-0.5516023,"('unpopular', 'popular')",-0.37175223,-0.32537505,0.4166353,0.4127199,-0.1902314,-0.1547525,0.0354789
17,-0.15545458,-0.104168996,"('nasty', 'nice')",-0.28506768,-0.21439223,-0.37256536,-0.32150593,-0.2710292,-0.2133557,0.0576735
18,0.07634131,0.19626108,"('disagreeable', 'welcoming')",0.20798784,0.3094722,-0.2153074,-0.22481427,0.0230072,0.0936397,0.0706325
19,-1.05593,-0.9861984,"('inhospitable', 'hospitable')",-1.4069842,-1.3019736,0.13907602,0.28831756,-0.7746127,-0.6666181,0.1079946
