,keep_male,keep_female,tuple,average_male,average_female,female-male
0,0.4016832,0.31191975,"('unsociable', 'sociable')",0.4016832,0.3119197,-0.0897635
1,0.81441414,0.87534493,"('unfriendly', 'friendly')",0.8144141,0.8753449,0.0609308
2,0.097315736,0.28795046,"('unlikable', 'likable')",0.0973157,0.2879505,0.1906348
3,0.8320869,1.0060092,"('repellent', 'pleasant')",0.8320869,1.0060092,0.1739223
4,-7.16639,-7.3951025,"('disliked', 'liked')",-7.1663899,-7.3951025,-0.2287126
5,-0.74116755,-0.6772585,"('distant', 'outgoing')",-0.7411675,-0.6772585,0.063909
6,-0.21103996,-0.27762935,"('distant', 'open')",-0.21104,-0.2776293,-0.0665893
7,1.3538601,1.4332056,"('insensitive', 'sensitive')",1.3538601,1.4332056,0.0793455
8,1.0054064,0.93833184,"('unaffectionate', 'affectionate')",1.0054064,0.9383318,-0.0670746
9,1.3252625,1.3936691,"('unaffectionate', 'caring')",1.3252625,1.3936691,0.0684066
10,1.3128111,1.385453,"('unsympathetic', 'sympathetic')",1.3128111,1.385453,0.0726419
11,1.6308336,1.7917352,"('unhelpful', 'helpful')",1.6308336,1.7917352,0.1609016
12,-1.4808366,-1.3968718,"('unsupportive', 'supportive')",-1.4808366,-1.3968718,0.0839648
13,0.10338334,0.3345629,"('impolite', 'polite')",0.1033833,0.3345629,0.2311796
14,0.63401425,0.6314079,"('antisocial', 'social')",0.6340142,0.6314079,-0.0026063
15,0.4240325,0.36958438,"('boring', 'funny')",0.4240325,0.3695844,-0.0544481
16,-0.7681623,-0.7255126,"('unpopular', 'popular')",-0.7681623,-0.7255126,0.0426497
17,0.014417596,-0.048283264,"('nasty', 'nice')",0.0144176,-0.0482833,-0.0627009
18,-0.4980355,-0.39753354,"('disagreeable', 'welcoming')",-0.4980355,-0.3975335,0.100502
19,-0.8552613,-0.82660145,"('inhospitable', 'hospitable')",-0.8552613,-0.8266014,0.0286599
20,0.56484485,0.45116147,"('rough', 'thoughtful')",0.5648448,0.4511615,-0.1136833
21,0.15872608,0.43717375,"('immoral', 'moral')",0.1587261,0.4371738,0.2784477
22,-0.037004232,-0.01322398,"('untrustworthy', 'trustworthy')",-0.0370042,-0.013224,0.0237802
23,5.9336214,6.297477,"('insincere', 'sincere')",5.9336214,6.2974768,0.3638554
24,1.41663,1.5082393,"('dishonest', 'honest')",1.41663,1.5082393,0.0916093
