,unum_male,unum_female,tuple,group_male,group_female,average_male,average_female,female-male
0,-1.5726359,-1.5391698,"('unsociable', 'sociable')",0.63742805,0.4928527,-0.4676039,-0.5231586,-0.0555547
1,-0.8827103,-0.8036944,"('unfriendly', 'friendly')",0.99560463,0.88983446,0.0564472,0.04307,-0.0133772
2,0.43965763,0.5649086,"('unlikable', 'likable')",1.033608,1.1231834,0.7366328,0.844046,0.1074132
3,-0.5058212,-0.36019835,"('repellent', 'pleasant')",0.61363477,0.67308366,0.0539068,0.1564427,0.1025359
4,0.003038682,-0.011965521,"('disliked', 'liked')",-5.751597,-5.744228,-2.874279,-2.8780968,-0.0038178
5,-0.37531984,-0.29157263,"('distant', 'outgoing')",-1.5269923,-1.4475468,-0.9511561,-0.8695598,0.0815963
6,-0.5468607,-0.36900398,"('distant', 'open')",-1.6237311,-1.574503,-1.0852959,-0.9717535,0.1135424
7,-1.0399187,-1.0008179,"('insensitive', 'sensitive')",0.40380362,0.4281079,-0.3180575,-0.286355,0.0317025
8,-0.40308097,-0.45247248,"('unaffectionate', 'affectionate')",0.44894344,0.4106773,0.0229312,-0.0208976,-0.0438288
9,-0.81844807,-0.8374351,"('unaffectionate', 'caring')",0.8508234,0.73772323,0.0161877,-0.0498559,-0.0660436
10,-1.7729477,-1.7051121,"('unsympathetic', 'sympathetic')",0.18768334,0.21044526,-0.7926322,-0.7473334,0.0452988
11,-1.114505,-1.2248609,"('unhelpful', 'helpful')",1.6569111,1.6185235,0.271203,0.1968313,-0.0743717
12,-1.6178204,-1.5245234,"('unsupportive', 'supportive')",-1.4055395,-1.3014421,-1.5116799,-1.4129827,0.0986972
13,-1.4593815,-1.5109603,"('impolite', 'polite')",0.04927315,-0.08161778,-0.7050542,-0.7962891,-0.0912349
14,0.19682573,0.21185648,"('antisocial', 'social')",1.161985,1.116453,0.6794054,0.6641548,-0.0152506
15,0.71504164,0.5834531,"('boring', 'funny')",-0.22811931,-0.29554868,0.2434612,0.1439522,-0.099509
16,-0.6360955,-0.609305,"('unpopular', 'popular')",0.10884212,0.12459797,-0.2636267,-0.2423535,0.0212732
17,-0.2794489,-0.21462898,"('nasty', 'nice')",-0.46753404,-0.47941816,-0.3734915,-0.3470236,0.0264679
18,-0.42734358,-0.34337246,"('disagreeable', 'welcoming')",-0.56765753,-0.60156554,-0.4975005,-0.472469,0.0250315
19,-0.68263245,-0.57653993,"('inhospitable', 'hospitable')",-1.088135,-1.0699073,-0.8853837,-0.8232236,0.0621601
20,0.20371717,0.2561982,"('rough', 'thoughtful')",1.1351786,1.0550727,0.6694479,0.6556354,-0.0138125
21,-0.63290125,-0.63320285,"('immoral', 'moral')",0.36428192,0.3501809,-0.1343097,-0.141511,-0.0072013
22,-1.1218729,-1.0864863,"('untrustworthy', 'trustworthy')",-0.27414325,-0.36417124,-0.6980081,-0.7253288,-0.0273207
23,-0.6788309,-0.6190771,"('insincere', 'sincere')",5.5661106,5.4515786,2.4436398,2.4162507,-0.0273891
24,-0.5535621,-0.5317561,"('dishonest', 'honest')",0.5664182,0.51981795,0.006428,-0.0059691,-0.0123971
25,0.5978687,0.5868231,"('egoistic', 'altruistic')",0.42418915,0.34443003,0.5110289,0.4656266,-0.0454023
26,1.0592865,1.1399297,"('hardhearted', 'benevolent')",1.4154289,1.3803474,1.2373576,1.2601385,0.0227809
27,-0.8552346,-0.870573,"('hardhearted', 'softhearted')",0.27016467,0.24468155,-0.292535,-0.3129457,-0.0204107
28,-0.1569954,-0.28680938,"('disloyal', 'loyal')",1.0535206,0.872279,0.4482626,0.2927348,-0.1555278
29,-1.0995256,-1.1295959,"('unfair', 'fair')",-0.82993895,-1.0177728,-0.9647323,-1.0736843,-0.108952
30,0.16394347,0.14418031,"('intolerant', 'tolerant')",1.2129526,1.11906,0.6884481,0.6316202,-0.0568279
31,-0.5790357,-0.39153937,"('evil', 'good')",-1.8749576,-1.8157388,-1.2269967,-1.1036391,0.1233576
32,-0.53075683,-0.6299525,"('unkind', 'kind')",1.5318782,1.4188863,0.5005607,0.3944669,-0.1060938
33,0.4277362,0.3097385,"('wrong', 'right')",-0.53986645,-0.70339566,-0.0560651,-0.1968286,-0.1407635
34,-0.029427994,0.24745211,"('mean', 'honorable')",4.3779697,4.47224,2.1742709,2.3598461,0.1855752
35,0.57170844,0.41789126,"('corrupt', 'incorrupt')",-1.3892748,-1.5371162,-0.4087832,-0.5596125,-0.1508293
36,-0.056058817,-0.04975233,"('hostile', 'amicable')",-0.84721965,-1.077289,-0.4516392,-0.5635207,-0.1118815
37,-0.1399899,-0.14161082,"('fake', 'genuine')",0.14839324,0.07492068,0.0042017,-0.0333451,-0.0375468
38,-0.792743,-0.79339355,"('untruthful', 'truthful')",-0.3271513,-0.29875,-0.5599471,-0.5460718,0.0138753
39,1.356324,1.3819455,"('exploitative', 'cooperative')",1.3002979,1.3243954,1.328311,1.3531704,0.0248594
40,-0.14175224,-0.103331365,"('stingy', 'generous')",-1.6708503,-1.6783963,-0.9063013,-0.8908638,0.0154375
41,-0.55776316,-0.42667535,"('unforgiving', 'forgiving')",0.6673863,0.59040946,0.0548116,0.0818671,0.0270555
42,0.042441566,0.15883476,"('unreliable', 'reliable')",-2.5377126,-2.4529822,-1.2476355,-1.1470737,0.1005618
43,-1.1282066,-0.98495376,"('irresponsible', 'responsible')",0.8661132,0.91070086,-0.1310467,-0.0371265,0.0939202
44,0.9437122,0.92527646,"('prejudiced', 'unprejudiced')",-0.84084195,-0.82171327,0.0514351,0.0517816,0.0003465
45,-1.7582213,-1.5133857,"('incompetent', 'competent')",0.32961956,0.35833088,-0.7143009,-0.5775274,0.1367735
46,-2.0510027,-2.0055668,"('uncompetitive', 'competitive')",0.18038581,0.20694765,-0.9353085,-0.8993096,0.0359989
47,-0.3300749,-0.1819727,"('stupid', 'smart')",4.760632,4.8049803,2.2152786,2.3115039,0.0962253
48,-0.49299183,-0.44619283,"('unintelligent', 'intelligent')",0.69454294,0.6847464,0.1007756,0.1192768,0.0185012
49,-0.16699314,-0.018110178,"('unable', 'able')",-0.1551776,-0.12921163,-0.1610854,-0.0736609,0.0874245
50,0.06942166,0.0059285993,"('clumsy', 'skillful')",-0.3327673,-0.40337977,-0.1316728,-0.1987256,-0.0670528
51,-1.3001199,-1.4511101,"('uneducated', 'educated')",0.65644366,0.5382458,-0.3218381,-0.4564322,-0.1345941
52,0.04993112,-0.13369894,"('irrational', 'rational')",-0.21765342,-0.38486907,-0.0838611,-0.259284,-0.1754229
53,-1.6250297,-1.6121566,"('uncreative', 'creative')",-0.15707535,-0.20338982,-0.8910525,-0.9077733,-0.0167208
54,0.13039002,0.077197686,"('incapable', 'capable')",0.85499877,0.8930179,0.4926944,0.4851078,-0.0075866
55,-1.242313,-1.1654618,"('incompetent', 'clever')",0.9580461,0.9583159,-0.1421335,-0.1035729,0.0385606
56,-0.06078425,-0.0031653494,"('impractical', 'practical')",1.1578205,1.1044847,0.5485181,0.5506597,0.0021416
