,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
51,-1.2075113,-1.4067351,"('uneducated', 'educated')",0.5230939,0.2858016,-0.3422087,-0.5604668,-0.2182581
52,0.7910468,0.55026346,"('irrational', 'rational')",0.07852954,0.14237215,0.4347882,0.3463178,-0.0884704
53,-0.5407928,-0.6195479,"('uncreative', 'creative')",0.42843926,0.35585344,-0.0561768,-0.1318472,-0.0756704
54,-0.29322565,-0.39164248,"('incapable', 'capable')",0.728124,0.892954,0.2174492,0.2506558,0.0332066
55,-1.1385936,-1.2129788,"('incompetent', 'clever')",0.2465412,0.0030081198,-0.4460262,-0.6049854,-0.1589592
56,-0.4910182,-0.6686338,"('impractical', 'practical')",0.0059207883,-0.19488952,-0.2425487,-0.4317617,-0.189213
57,-1.8649224,-1.9646946,"('unimaginative', 'imaginative')",-3.0851326,-3.182296,-2.4750276,-2.5734954,-0.0984678
58,0.08132858,0.08716278,"('undiscriminating', 'discriminating')",0.20658368,0.21793583,0.1439561,0.1525493,0.0085932
59,0.18806842,0.10950146,"('foolish', 'wise')",0.02284646,0.21033233,0.1054574,0.1599169,0.0544595
60,-0.60431004,-0.6308129,"('inefficient', 'efficient')",0.2451516,0.19494534,-0.1795792,-0.2179338,-0.0383546
61,0.13913198,-0.14254352,"('illogical', 'logical')",0.4431322,0.21175623,0.2911321,0.0346064,-0.2565257
62,0.009979429,0.059747286,"('incompetent', 'brilliant')",0.91423637,1.0506102,0.4621079,0.5551788,0.0930709
63,-1.0341988,-1.0092331,"('unperceptive', 'insightful')",0.4885103,0.512357,-0.2728442,-0.2484381,0.0244061
64,-0.5233523,-0.6164807,"('shy', 'confident')",-6.5217133,-6.5011888,-3.5225327,-3.5588348,-0.0363021
65,-0.8049219,-0.9444587,"('insecure', 'secure')",-0.38471803,-0.4961786,-0.59482,-0.7203187,-0.1254987
66,-0.56272566,-0.49582043,"('inactive', 'active')",-0.15935948,-0.0806409,-0.3610426,-0.2882307,0.0728119
67,0.16739313,0.06970472,"('doubtful', 'determined')",-0.42102098,-0.52141845,-0.1268139,-0.2258569,-0.099043
68,-0.54147553,-0.5610711,"('dependent', 'independent')",-0.6853468,-0.6696206,-0.6134112,-0.6153458,-0.0019346
69,1.4710358,1.600197,"('lazy', 'industrious')",-0.8181563,-0.6266562,0.3264398,0.4867704,0.1603306
70,-1.6087902,-1.5525508,"('lethargic', 'energetic')",-0.24328193,-0.33325607,-0.9260361,-0.9429034,-0.0168673
71,0.037183072,0.014944639,"('diffident', 'self-confident')",0.09995264,0.08991413,0.0685679,0.0524294,-0.0161385
72,-0.9344501,-0.95036566,"('unambitious', 'ambitious')",-0.28956947,-0.21879828,-0.6120098,-0.584582,0.0274278
73,0.9708821,0.9666979,"('helpless', 'self-reliant')",-3.265394,-3.0514636,-1.1472559,-1.0423828,0.1048731
74,0.040858343,-0.01497392,"('undedicated', 'dedicated')",-0.58413243,-0.74929094,-0.2716371,-0.3821324,-0.1104953
75,0.07207677,0.25272918,"('meek', 'impulsive')",-0.5783011,-0.33724684,-0.2531121,-0.0422588,0.2108533
76,-0.577648,-0.41353205,"('anxious', 'daring')",-0.507727,-0.52333885,-0.5426875,-0.4684355,0.074252
77,-0.27678367,-0.20574829,"('unmotivated', 'motivated')",-0.8342283,-0.7277343,-0.555506,-0.4667413,0.0887647
78,-0.1767796,0.08347532,"('nonresilient', 'resilient')",0.13975513,0.18493427,-0.0185122,0.1342048,0.152717
79,-0.27232653,-0.32132894,"('wavering', 'unwavering')",-0.6234861,-0.46857718,-0.4479063,-0.3949531,0.0529532
80,0.20182072,0.2084206,"('dominated', 'dominating')",-0.8819907,-0.94193166,-0.340085,-0.3667555,-0.0266705
81,-0.88824224,-0.9650297,"('submissive', 'aggressive')",-0.61508155,-0.64069337,-0.7516619,-0.8028616,-0.0511997
82,-0.76145864,-0.7540936,"('poor', 'rich')",6.4420347,6.301345,2.8402882,2.7736256,-0.0666626
83,0.037617464,-0.08472441,"('powerless', 'powerful')",-0.6945409,-0.77780825,-0.3284617,-0.4312663,-0.1028046
84,0.5837901,0.5396242,"('inferior', 'superior')",0.9253682,0.97375494,0.7545792,0.7566895,0.0021103
85,1.1195542,1.0782912,"('insignificant', 'prestigious')",-0.1841994,-0.07798798,0.4676774,0.5001516,0.0324742
86,-1.1233096,-1.3628998,"('uninfluential', 'influential')",-0.23883578,-0.48051402,-0.6810727,-0.9217069,-0.2406342
87,0.5415013,0.44359463,"('unsuccessful', 'successful')",0.68739,0.6729968,0.6144457,0.5582957,-0.05615
88,-0.018718561,-0.2591833,"('low', 'eminent')",-0.23494722,-0.33219668,-0.1268329,-0.29569,-0.1688571
