,medtronic_male,medtronic_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.3213997,-0.20411754,"('unsociable', 'sociable')",-0.5118159,-0.6125494,-0.4166078,-0.4083335,0.0082743
1,-0.7315072,-0.8544812,"('unfriendly', 'friendly')",2.2557175,1.9538522,0.7621052,0.5496855,-0.2124197
2,0.19157079,0.25338292,"('unlikable', 'likable')",0.66010785,0.8305423,0.4258393,0.5419626,0.1161233
3,-1.1771762,-1.071594,"('repellent', 'pleasant')",-0.19235438,-0.111110285,-0.6847653,-0.5913522,0.0934131
4,0.41027358,0.37996483,"('disliked', 'liked')",-4.5474687,-4.5820985,-2.0685976,-2.1010668,-0.0324692
5,-0.07621649,-0.09524895,"('distant', 'outgoing')",0.70344585,0.5459002,0.3136147,0.2253256,-0.0882891
6,-0.5479785,-0.59339947,"('distant', 'open')",0.6310366,0.4960566,0.041529,-0.0486714,-0.0902004
7,-1.1489643,-1.0805172,"('insensitive', 'sensitive')",0.115605585,0.06921472,-0.5166793,-0.5056512,0.0110281
8,-0.5582758,-0.7481549,"('unaffectionate', 'affectionate')",1.1716301,0.8955394,0.3066772,0.0736923,-0.2329849
9,-0.39826864,-0.49062893,"('unaffectionate', 'caring')",1.4805349,1.2685504,0.5411332,0.3889607,-0.1521725
10,-1.7480333,-1.6215202,"('unsympathetic', 'sympathetic')",-0.5883274,-0.5409847,-1.1681803,-1.0812525,0.0869278
11,-0.18685633,-0.13124402,"('unhelpful', 'helpful')",0.89489317,0.85904163,0.3540184,0.3638988,0.0098804
12,0.18918584,0.2827041,"('unsupportive', 'supportive')",-1.2244971,-1.1817328,-0.5176556,-0.4495143,0.0681413
13,-0.29142234,-0.20391738,"('impolite', 'polite')",-0.6950709,-0.67524,-0.4932466,-0.4395787,0.0536679
14,-0.3095093,-0.19126974,"('antisocial', 'social')",0.2800923,0.3260116,-0.0147085,0.0673709,0.0820794
15,0.9088786,0.7770746,"('boring', 'funny')",0.16414702,0.103038475,0.5365129,0.4400565,-0.0964564
16,0.18380614,0.22303595,"('unpopular', 'popular')",0.026196301,-0.03363743,0.1050012,0.0946993,-0.0103019
17,0.036445595,0.050884966,"('nasty', 'nice')",-0.59831816,-0.71110624,-0.2809363,-0.3301106,-0.0491743
18,-0.17567962,-0.08168879,"('disagreeable', 'welcoming')",-0.6156207,-0.59430563,-0.3956501,-0.3379972,0.0576529
19,-0.63044137,-0.63094956,"('inhospitable', 'hospitable')",-0.038266417,-0.091892034,-0.3343539,-0.3614208,-0.0270669
20,-0.1612359,-0.11468652,"('rough', 'thoughtful')",1.1189704,1.1387913,0.4788672,0.5120524,0.0331852
21,-0.67491215,-0.50912935,"('immoral', 'moral')",-1.4354641,-1.2017633,-1.0551882,-0.8554463,0.1997419
22,-0.66320175,-0.6768341,"('untrustworthy', 'trustworthy')",-0.55398947,-0.6664581,-0.6085956,-0.6716461,-0.0630505
23,-0.99453986,-0.9592991,"('insincere', 'sincere')",4.475876,4.2650533,1.7406681,1.6528771,-0.087791
24,-0.7858055,-0.7867635,"('dishonest', 'honest')",0.9300961,0.7910507,0.0721453,0.0021436,-0.0700017
25,-0.18701482,-0.2924549,"('egoistic', 'altruistic')",1.3048233,1.1118113,0.5589042,0.4096782,-0.149226
26,0.36196193,0.22898506,"('hardhearted', 'benevolent')",2.6035933,2.3896399,1.4827776,1.3093125,-0.1734651
27,-0.4605356,-0.42486262,"('hardhearted', 'softhearted')",0.7609428,0.48051855,0.1502036,0.027828,-0.1223756
28,-0.69897944,-0.752345,"('disloyal', 'loyal')",0.94286644,0.72881716,0.1219435,-0.0117639,-0.1337074
29,-0.18976945,-0.17190267,"('unfair', 'fair')",-0.21975106,-0.490678,-0.2047603,-0.3312903,-0.12653
30,-0.24234161,-0.17856365,"('intolerant', 'tolerant')",0.5933262,0.7323799,0.1754923,0.2769081,0.1014158
31,0.063215196,0.028974306,"('evil', 'good')",0.044691477,-0.1802343,0.0539533,-0.07563,-0.1295833
32,0.24876587,0.34284353,"('unkind', 'kind')",0.69067335,0.5061274,0.4697196,0.4244855,-0.0452341
33,0.48128936,0.37399194,"('wrong', 'right')",0.4450224,0.23807299,0.4631559,0.3060325,-0.1571234
34,-0.59081167,-0.39490518,"('mean', 'honorable')",3.9967434,4.1695247,1.7029659,1.8873098,0.1843439
35,0.26246396,0.11943007,"('corrupt', 'incorrupt')",-0.09814884,-0.28763685,0.0821576,-0.0841034,-0.166261
36,-0.16553614,-0.28688636,"('hostile', 'amicable')",1.0588903,0.7840776,0.4466771,0.2485956,-0.1980815
37,-0.7320053,-0.7799301,"('fake', 'genuine')",0.39629164,0.32980838,-0.1678568,-0.2250609,-0.0572041
38,-0.35592467,-0.40452352,"('untruthful', 'truthful')",0.30060387,0.3184887,-0.0276604,-0.0430174,-0.015357
39,0.7208498,0.7491935,"('exploitative', 'cooperative')",0.3267195,0.31538835,0.5237846,0.5322909,0.0085063
40,0.08683291,0.110985935,"('stingy', 'generous')",-1.4746761,-1.6581856,-0.6939216,-0.7735999,-0.0796783
41,-0.63623,-0.47787482,"('unforgiving', 'forgiving')",0.57152855,0.60241765,-0.0323507,0.0622714,0.0946221
42,0.25754577,0.45322964,"('unreliable', 'reliable')",-2.284933,-2.2164044,-1.0136937,-0.8815874,0.1321063
43,-0.70271957,-0.58179784,"('irresponsible', 'responsible')",0.9350843,0.9927156,0.1161824,0.2054589,0.0892765
44,0.25022805,0.23857132,"('prejudiced', 'unprejudiced')",-1.3914299,-1.3564324,-0.5706009,-0.5589306,0.0116703
45,-0.8039596,-0.6481043,"('incompetent', 'competent')",0.89705336,0.8784179,0.0465469,0.1151568,0.0686099
46,-1.1937938,-1.0298679,"('uncompetitive', 'competitive')",-0.95720035,-0.86348724,-1.075497,-0.9466776,0.1288194
47,0.033592626,0.105678305,"('stupid', 'smart')",5.2021255,5.2603927,2.6178591,2.6830354,0.0651763
48,0.06167794,0.103767306,"('unintelligent', 'intelligent')",-0.12965241,-0.05951036,-0.0339872,0.0221285,0.0561157
49,-0.07176038,0.01875176,"('unable', 'able')",-0.2682934,-0.08247283,-0.1700269,-0.0318605,0.1381664
50,0.9008316,0.85113394,"('clumsy', 'skillful')",-0.4808986,-0.5652764,0.2099665,0.1429288,-0.0670377
51,-0.668338,-0.6089664,"('uneducated', 'educated')",0.11112312,0.08802015,-0.2786074,-0.2604731,0.0181343
52,0.024041165,-0.2646211,"('irrational', 'rational')",0.2718379,0.06208407,0.1479395,-0.1012685,-0.249208
53,-1.2775949,-1.3923395,"('uncreative', 'creative')",1.0070034,0.80999917,-0.1352957,-0.2911702,-0.1558745
54,-0.8519193,-0.9897375,"('incapable', 'capable')",1.0148832,0.9094055,0.0814819,-0.040166,-0.1216479
55,-0.86661416,-0.72417104,"('incompetent', 'clever')",-0.18228394,0.0066296617,-0.5244491,-0.3587707,0.1656784
56,0.29000932,0.37964654,"('impractical', 'practical')",0.48499754,0.63771516,0.3875034,0.5086808,0.1211774
57,-0.6322835,-0.6903944,"('unimaginative', 'imaginative')",-1.4206973,-1.3849823,-1.0264904,-1.0376884,-0.011198
58,-0.8407726,-0.8451326,"('undiscriminating', 'discriminating')",0.76061434,0.8166844,-0.0400791,-0.0142241,0.025855
59,0.37879875,0.2527334,"('foolish', 'wise')",0.43644106,0.2670727,0.4076199,0.2599031,-0.1477168
60,0.23715319,0.4802471,"('inefficient', 'efficient')",-0.30848157,0.029819686,-0.0356642,0.2550334,0.2906976
61,-0.2825382,-0.34194076,"('illogical', 'logical')",0.61980414,0.42098597,0.168633,0.0395226,-0.1291104
62,-0.34998056,-0.20386559,"('incompetent', 'brilliant')",0.34379944,0.5588184,-0.0030906,0.1774764,0.180567
63,-1.203493,-1.0869869,"('unperceptive', 'insightful')",0.5768402,0.67888325,-0.3133264,-0.2040518,0.1092746
64,0.09477812,0.09851289,"('shy', 'confident')",-5.045255,-4.878085,-2.4752386,-2.3897862,0.0854524
65,-0.22909668,-0.20247023,"('insecure', 'secure')",-0.02280742,0.10037778,-0.1259521,-0.0510462,0.0749059
66,-0.5372138,-0.56796455,"('inactive', 'active')",0.95278215,0.80824536,0.2077842,0.1201404,-0.0876438
67,0.3463011,0.3566658,"('doubtful', 'determined')",-0.7157001,-0.6313161,-0.1846995,-0.1373252,0.0473743
68,-0.75708306,-0.76931155,"('dependent', 'independent')",-1.0260831,-0.92964846,-0.8915831,-0.84948,0.0421031
69,1.5144731,1.4840665,"('lazy', 'industrious')",-0.035374463,-0.029405005,0.7395493,0.7273307,-0.0122186
70,-1.29568,-1.2305999,"('lethargic', 'energetic')",-0.1176692,-0.11675705,-0.7066746,-0.6736785,0.0329961
71,1.159545,1.1980076,"('diffident', 'self-confident')",0.48074472,0.28224313,0.8201448,0.7401254,-0.0800194
72,-0.4535793,-0.46503764,"('unambitious', 'ambitious')",0.7794146,0.8002165,0.1629176,0.1675894,0.0046718
73,0.8785763,0.7440431,"('helpless', 'self-reliant')",-2.3002436,-2.270004,-0.7108337,-0.7629805,-0.0521468
74,-0.022563756,0.04719555,"('undedicated', 'dedicated')",0.73886573,0.66806567,0.358151,0.3576306,-0.0005204
75,-0.08762319,-0.19575694,"('meek', 'impulsive')",-0.7033263,-0.6841494,-0.3954747,-0.4399531,-0.0444784
76,-0.60445344,-0.4340303,"('anxious', 'daring')",-0.35869187,-0.16954473,-0.4815727,-0.3017875,0.1797852
77,-0.32003024,-0.20694235,"('unmotivated', 'motivated')",-1.254011,-1.0900726,-0.7870206,-0.6485075,0.1385131
78,0.12965111,0.28995624,"('nonresilient', 'resilient')",0.2276907,0.21596344,0.1786709,0.2529598,0.0742889
79,-0.22978629,-0.34643275,"('wavering', 'unwavering')",-0.05814941,-0.1964012,-0.1439679,-0.271417,-0.1274491
80,-0.11351078,-0.0802553,"('dominated', 'dominating')",-0.14998546,-0.084824026,-0.1317481,-0.0825397,0.0492084
81,-0.62440413,-0.5168358,"('submissive', 'aggressive')",-1.1683251,-0.894387,-0.8963646,-0.7056114,0.1907532
82,-0.9933912,-0.9248903,"('poor', 'rich')",5.40371,5.3935266,2.2051594,2.2343183,0.0291589
83,-0.22540954,-0.20544839,"('powerless', 'powerful')",-0.8039609,-0.71321315,-0.5146852,-0.4593308,0.0553544
84,0.5641151,0.5400087,"('inferior', 'superior')",0.52691716,0.55667377,0.5455161,0.5483413,0.0028252
85,0.1069196,-0.03538818,"('insignificant', 'prestigious')",0.4584352,0.22112288,0.2826774,0.0928673,-0.1898101
86,-1.1443237,-1.1900308,"('uninfluential', 'influential')",0.38287804,0.30881444,-0.3807228,-0.4406082,-0.0598854
87,0.60855955,0.631347,"('unsuccessful', 'successful')",1.1693492,1.1746861,0.8889544,0.9030166,0.0140622
88,-0.39575693,-0.45750484,"('low', 'eminent')",0.17340691,0.16689996,-0.111175,-0.1453024,-0.0341274
