,ameren_male,ameren_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.698911,-0.94507235,"('unsociable', 'sociable')",-0.27556312,-0.577215,-0.4872371,-0.7611437,-0.2739066
1,-1.6782612,-1.8725128,"('unfriendly', 'friendly')",1.1828172,1.0133669,-0.247722,-0.4295729,-0.1818509
2,0.46615443,0.3655618,"('unlikable', 'likable')",0.68038553,0.72728735,0.57327,0.5464246,-0.0268454
3,-0.37656388,-0.3417937,"('repellent', 'pleasant')",0.9257989,0.8546571,0.2746175,0.2564317,-0.0181858
4,0.030834816,-0.0022455417,"('disliked', 'liked')",-6.151814,-6.027365,-3.0604897,-3.0148053,0.0456844
5,-1.3205147,-1.275339,"('distant', 'outgoing')",-0.50567377,-0.3901955,-0.9130942,-0.8327672,0.080327
6,-1.3384414,-1.2909029,"('distant', 'open')",-0.6734665,-0.5965791,-1.0059539,-0.943741,0.0622129
7,-0.42590174,-0.46436474,"('insensitive', 'sensitive')",-0.15321602,-0.21942672,-0.2895589,-0.3418957,-0.0523368
8,-1.1843599,-1.2757788,"('unaffectionate', 'affectionate')",0.64733416,0.6000339,-0.2685129,-0.3378724,-0.0693595
9,-1.2561128,-1.3921965,"('unaffectionate', 'caring')",0.9529419,0.91536164,-0.1515855,-0.2384174,-0.0868319
10,-1.0969702,-1.2107828,"('unsympathetic', 'sympathetic')",-0.8332172,-0.97332007,-0.9650937,-1.0920514,-0.1269577
11,-0.086073905,-0.16199696,"('unhelpful', 'helpful')",1.6049958,1.6122774,0.759461,0.7251402,-0.0343208
12,-0.56677073,-0.57112056,"('unsupportive', 'supportive')",-2.2239795,-2.2249863,-1.3953751,-1.3980534,-0.0026783
13,-0.09501332,-0.22696903,"('impolite', 'polite')",-0.7692894,-0.8612999,-0.4321513,-0.5441344,-0.1119831
14,-0.21371546,-0.28887638,"('antisocial', 'social')",-0.17094198,-0.3858955,-0.1923287,-0.337386,-0.1450573
15,0.0006493954,-0.08763972,"('boring', 'funny')",0.037648343,0.04456001,0.0191489,-0.0215399,-0.0406888
16,-0.44306612,-0.43953967,"('unpopular', 'popular')",0.8361083,0.7454511,0.1965211,0.1529557,-0.0435654
17,0.19424441,0.22298107,"('nasty', 'nice')",-0.33850053,-0.23852877,-0.0721281,-0.0077739,0.0643542
18,-0.09150499,-0.10861347,"('disagreeable', 'welcoming')",-0.6549925,-0.73813987,-0.3732488,-0.4233767,-0.0501279
19,-1.4065683,-1.428333,"('inhospitable', 'hospitable')",-0.70929193,-0.5772664,-1.0579301,-1.0027997,0.0551304
20,0.30975223,0.35527048,"('rough', 'thoughtful')",0.79868007,0.7435445,0.5542161,0.5494075,-0.0048086
21,0.17741245,0.06121125,"('immoral', 'moral')",-0.43378827,-0.5124848,-0.1281879,-0.2256368,-0.0974489
22,-0.70794845,-0.74980843,"('untrustworthy', 'trustworthy')",-1.2591982,-1.2847098,-0.9835733,-1.0172591,-0.0336858
23,-0.6058155,-0.7282937,"('insincere', 'sincere')",5.1892724,4.999162,2.2917285,2.1354342,-0.1562943
24,-0.92320687,-1.0437117,"('dishonest', 'honest')",0.36540872,0.34997585,-0.2788991,-0.3468679,-0.0679688
25,-0.3423209,-0.40673277,"('egoistic', 'altruistic')",1.1568503,1.0681553,0.4072647,0.3307112,-0.0765535
26,-0.5025387,-0.6545798,"('hardhearted', 'benevolent')",1.4965123,1.2950437,0.4969868,0.3202319,-0.1767549
27,-0.2709961,-0.26225892,"('hardhearted', 'softhearted')",0.8159457,0.7069549,0.2724748,0.222348,-0.0501268
28,-0.22234724,-0.33161134,"('disloyal', 'loyal')",1.0114639,0.88974535,0.3945583,0.279067,-0.1154913
29,-0.798372,-0.7800638,"('unfair', 'fair')",-0.6610621,-0.720685,-0.729717,-0.7503744,-0.0206574
30,0.29164818,0.17811325,"('intolerant', 'tolerant')",0.9742006,0.8909942,0.6329244,0.5345537,-0.0983707
31,-1.038782,-0.93673015,"('evil', 'good')",-0.92907685,-0.9249557,-0.9839294,-0.9308429,0.0530865
32,-0.39651442,-0.60491526,"('unkind', 'kind')",0.45516282,0.1854662,0.0293242,-0.2097245,-0.2390487
33,0.106874764,0.06275126,"('wrong', 'right')",-0.6280455,-0.57982,-0.2605854,-0.2585344,0.002051
34,0.2604731,0.29777712,"('mean', 'honorable')",5.349024,5.4617486,2.8047485,2.8797629,0.0750144
35,0.16814917,0.22267546,"('corrupt', 'incorrupt')",-0.52580166,-0.48395187,-0.1788262,-0.1306382,0.048188
36,-0.48682195,-0.51530933,"('hostile', 'amicable')",-0.13691951,-0.2099538,-0.3118707,-0.3626316,-0.0507609
37,0.06804195,0.03737977,"('fake', 'genuine')",-0.45798624,-0.44872817,-0.1949721,-0.2056742,-0.0107021
38,-0.74408346,-0.8057473,"('untruthful', 'truthful')",-0.18423349,-0.051481776,-0.4641585,-0.4286145,0.035544
39,0.24858922,0.21823926,"('exploitative', 'cooperative')",0.0990421,0.08848766,0.1738157,0.1533635,-0.0204522
40,0.2928986,0.3058637,"('stingy', 'generous')",-2.0200672,-2.0874188,-0.8635843,-0.8907775,-0.0271932
41,-0.050384942,-0.1311407,"('unforgiving', 'forgiving')",-0.1031865,-0.19807903,-0.0767857,-0.1646099,-0.0878242
42,-0.06440455,-0.03479957,"('unreliable', 'reliable')",-3.482451,-3.431222,-1.7734277,-1.7330108,0.0404169
43,-0.8446054,-0.94635546,"('irresponsible', 'responsible')",-0.0005162973,-0.094140485,-0.4225608,-0.520248,-0.0976872
44,0.3070637,0.3228637,"('prejudiced', 'unprejudiced')",-1.5435482,-1.5509402,-0.6182423,-0.6140382,0.0042041
45,-1.0774385,-1.1278031,"('incompetent', 'competent')",-0.23876594,-0.33969158,-0.6581022,-0.7337474,-0.0756452
46,-0.9620143,-0.98504114,"('uncompetitive', 'competitive')",-0.8583635,-0.90817547,-0.9101889,-0.9466083,-0.0364194
47,-0.09895683,-0.10005821,"('stupid', 'smart')",4.8965287,4.8860803,2.3987858,2.3930111,-0.0057747
48,0.443354,0.40196759,"('unintelligent', 'intelligent')",0.97945505,0.92322046,0.7114046,0.662594,-0.0488106
