,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8905679,-1.00088,"('unsociable', 'sociable')",-0.56316745,-0.64518476,-0.16522597,-0.27106082,-0.5396538,-0.6390419,-0.0993881
1,3.1826801,3.0662696,"('unfriendly', 'friendly')",0.80464715,0.5744692,1.592212,1.388927,1.8598464,1.6765553,-0.1832911
2,0.51271987,0.53894275,"('unlikable', 'likable')",0.6074672,0.63172054,0.46471062,0.4941523,0.5282992,0.5549386,0.0266394
3,-2.2201357,-2.1506414,"('repellent', 'pleasant')",0.105712086,0.21637097,0.11294392,0.13636975,-0.6671599,-0.5993003,0.0678596
4,0.19172856,0.11231294,"('disliked', 'liked')",-0.8318411,-0.97903526,-6.148524,-6.293571,-2.2628787,-2.3867645,-0.1238858
5,2.2782044,2.2664077,"('distant', 'outgoing')",-0.11745116,-0.19306925,-0.47453234,-0.5081769,0.5620736,0.5217205,-0.0403531
6,2.7565324,2.7558346,"('distant', 'open')",0.1208159,0.039097145,0.3334453,0.24793108,1.0702646,1.0142876,-0.055977
7,-0.26744056,-0.33428445,"('insensitive', 'sensitive')",-0.7464773,-0.6875314,0.26463532,0.25739184,-0.2497609,-0.254808,-0.0050471
8,1.1348606,1.1245611,"('unaffectionate', 'affectionate')",-0.43841076,-0.5381867,0.18767957,0.033076458,0.2947098,0.2064836,-0.0882262
9,1.6423286,1.6360545,"('unaffectionate', 'caring')",0.0165718,-0.05051107,0.9034841,0.7839187,0.8541282,0.7898207,-0.0643075
10,-1.911549,-2.0365777,"('unsympathetic', 'sympathetic')",-1.4585586,-1.4051632,-0.3707593,-0.42702097,-1.2469556,-1.2895873,-0.0426317
11,-0.18178461,-0.2028998,"('unhelpful', 'helpful')",0.5366237,0.59493667,1.7838882,1.8044566,0.7129091,0.7321645,0.0192554
12,0.7431285,0.7877138,"('unsupportive', 'supportive')",-0.16235246,-0.096383624,-1.9288836,-1.969946,-0.4493692,-0.4262053,0.0231639
13,-0.9273898,-1.0013365,"('impolite', 'polite')",-0.55514956,-0.5313809,-0.21937752,-0.22798534,-0.5673056,-0.5869009,-0.0195953
14,-0.67657703,-0.7990639,"('antisocial', 'social')",-0.9365079,-0.9584008,-0.71709824,-0.72266155,-0.7767277,-0.8267087,-0.049981
15,1.2739944,1.1324427,"('boring', 'funny')",-1.2663755,-1.331445,0.20339186,0.14627153,0.0703369,-0.0175769,-0.0879138
16,0.25973123,0.2471194,"('unpopular', 'popular')",0.8816195,0.8670907,0.67547303,0.6377909,0.6056079,0.5840003,-0.0216076
17,-0.5973538,-0.558728,"('nasty', 'nice')",-0.3952371,-0.32333276,-0.575573,-0.5166704,-0.5227213,-0.4662437,0.0564776
18,0.55044,0.48922974,"('disagreeable', 'welcoming')",0.12742242,0.1544085,-0.4851172,-0.595954,0.0642484,0.0158948,-0.0483536
19,1.1377596,1.1591635,"('inhospitable', 'hospitable')",-0.512573,-0.52684516,-0.41224247,-0.3387242,0.0709814,0.0978647,0.0268833
20,0.53194916,0.5210462,"('rough', 'thoughtful')",0.13500585,0.1748938,1.2820194,1.2581859,0.6496581,0.6513753,0.0017172
21,-1.0887874,-1.19615,"('immoral', 'moral')",-0.3097723,-0.3349686,-0.6324323,-0.6281516,-0.6769973,-0.7197567,-0.0427594
22,-0.7970403,-0.9080018,"('untrustworthy', 'trustworthy')",-0.43240538,-0.5013488,-0.6679513,-0.77655447,-0.6324657,-0.728635,-0.0961693
23,-0.08345356,-0.21286644,"('insincere', 'sincere')",0.3052105,0.29366976,5.253823,5.204781,1.8251932,1.7618615,-0.0633317
24,-0.031694625,-0.105896994,"('dishonest', 'honest')",-1.5572283,-1.5832663,0.7561111,0.6593423,-0.277604,-0.3432736,-0.0656696
25,1.4993837,1.5199305,"('egoistic', 'altruistic')",0.9165345,0.855477,1.5688132,1.5225605,1.3282437,1.2993226,-0.0289211
26,2.604138,2.4956734,"('hardhearted', 'benevolent')",-0.32207635,-0.3555208,1.3226056,1.2068894,1.2015557,1.1156807,-0.085875
27,-0.24685813,-0.23142383,"('hardhearted', 'softhearted')",-0.5236267,-0.5451339,1.0221376,0.875236,0.0838843,0.0328928,-0.0509915
28,0.5040463,0.32564425,"('disloyal', 'loyal')",-0.60257167,-0.6989383,1.0578867,0.8989626,0.3197871,0.1752229,-0.1445642
29,-0.4372539,-0.483912,"('unfair', 'fair')",-0.114242,-0.16876626,-0.7014102,-0.8112614,-0.4176354,-0.4879799,-0.0703445
30,-0.18449539,-0.26535335,"('intolerant', 'tolerant')",-0.16444969,-0.22257622,0.5402744,0.45729822,0.0637764,-0.0102105,-0.0739869
31,1.4591901,1.6136334,"('evil', 'good')",0.12536661,0.10626544,-0.90046513,-0.9481159,0.2280305,0.257261,0.0292305
