,svb_male,svb_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
0,-1.0547096,-1.1353528,"('unsociable', 'sociable')",-0.079805434,-0.18817648,0.7729412,0.6788131,-0.1205246,-0.2149054,-0.0943808
1,-0.8342907,-0.80975366,"('unfriendly', 'friendly')",1.4759662,1.2456585,0.34071916,0.14110495,0.3274649,0.1923366,-0.1351283
2,1.3972757,1.4747078,"('unlikable', 'likable')",2.4975524,2.586496,1.3100232,1.4147259,1.7349504,1.8253099,0.0903595
3,-0.31693518,-0.23573694,"('repellent', 'pleasant')",-0.88233346,-0.83540446,1.2944458,1.3826215,0.0317257,0.1038267,0.072101
4,0.03690345,0.06257784,"('disliked', 'liked')",0.3167678,0.24826676,-5.2210097,-5.1297803,-1.6224462,-1.606312,0.0161342
5,0.23485254,0.33594537,"('distant', 'outgoing')",1.1141703,1.0462503,-2.073577,-2.1197875,-0.241518,-0.2458639,-0.0043459
6,-0.36748153,-0.19899948,"('distant', 'open')",0.25544634,0.17486575,-2.1258707,-2.2199876,-0.7459687,-0.7480404,-0.0020717
7,-0.31527218,-0.38799366,"('insensitive', 'sensitive')",0.09695357,0.1243304,0.7878761,0.8283379,0.1898525,0.1882249,-0.0016276
8,-0.37854868,-0.35348728,"('unaffectionate', 'affectionate')",0.57893574,0.42922673,-0.35370997,-0.44123435,-0.0511076,-0.1218316,-0.070724
9,-0.37467423,-0.40803087,"('unaffectionate', 'caring')",1.357801,1.2356663,0.40762624,0.30945325,0.4635843,0.3790296,-0.0845547
10,-1.1959524,-1.2494177,"('unsympathetic', 'sympathetic')",-1.5413947,-1.5088888,0.6458977,0.685852,-0.6971498,-0.6908182,0.0063316
11,-0.19745426,-0.33111337,"('unhelpful', 'helpful')",-0.123281814,-0.12204394,2.215702,2.2072027,0.6316553,0.5846818,-0.0469735
12,-0.3279469,-0.2916544,"('unsupportive', 'supportive')",0.929624,0.9658676,-1.0189592,-0.87782687,-0.139094,-0.0678712,0.0712228
13,-0.34196675,-0.3825652,"('impolite', 'polite')",-0.31151536,-0.16002764,0.60093915,0.670532,-0.0175143,0.0426464,0.0601607
14,0.1321803,0.06899786,"('antisocial', 'social')",1.4960105,1.5562941,1.2494446,1.2174846,0.9592118,0.9475922,-0.0116196
15,0.8789129,0.7302999,"('boring', 'funny')",0.6683181,0.6294017,-0.30183494,-0.387647,0.415132,0.3240182,-0.0911138
16,-0.8310957,-0.7848559,"('unpopular', 'popular')",-0.35168502,-0.39259028,-0.023969859,-0.047437996,-0.4022502,-0.4082947,-0.0060445
17,-0.56722873,-0.47807896,"('nasty', 'nice')",-0.44512507,-0.38394004,-0.88425124,-0.8563302,-0.6322017,-0.5727831,0.0594186
18,-0.123081885,-0.100765616,"('disagreeable', 'welcoming')",-0.13279603,-0.18174957,-0.9575838,-1.0284581,-0.4044872,-0.4369911,-0.0325039
19,-0.01322335,0.08876289,"('inhospitable', 'hospitable')",-0.42122936,-0.527145,-1.5395557,-1.5592095,-0.6580028,-0.6658639,-0.0078611
20,-0.51637536,-0.5110516,"('rough', 'thoughtful')",-0.13530064,-0.11858022,0.9148647,0.8608257,0.0877296,0.0770646,-0.010665
21,-0.069483675,-0.13351619,"('immoral', 'moral')",0.29573274,0.35157377,0.6830867,0.7166828,0.3031119,0.3115801,0.0084682
22,-0.191067,-0.20046702,"('untrustworthy', 'trustworthy')",-0.40745816,-0.46401823,0.26674846,0.24740042,-0.1105922,-0.1390283,-0.0284361
23,-0.12328085,-0.20467897,"('insincere', 'sincere')",0.28321514,0.26144046,5.555554,5.370473,1.9051628,1.8090781,-0.0960847
24,-0.008963443,-0.122737214,"('dishonest', 'honest')",0.20405869,0.1983221,-0.026807815,-0.09690879,0.0560958,-0.007108,-0.0632038
25,-0.82084537,-0.8657601,"('egoistic', 'altruistic')",0.5560733,0.47345486,-0.23387499,-0.4375046,-0.1662157,-0.2766033,-0.1103876
26,-0.08471383,-0.01574836,"('hardhearted', 'benevolent')",1.6622951,1.5904698,0.66888195,0.5757408,0.7488211,0.7168207,-0.0320004
27,-0.13493606,-0.20750563,"('hardhearted', 'softhearted')",-0.8351117,-0.90252995,-0.37345582,-0.52190757,-0.4478345,-0.543981,-0.0961465
28,-0.54607743,-0.6160233,"('disloyal', 'loyal')",0.3131671,0.17787576,0.86087483,0.698276,0.2093215,0.0867095,-0.122612
29,-0.5572944,-0.6329956,"('unfair', 'fair')",-0.24133013,-0.24640474,-0.81048614,-0.8927275,-0.5363702,-0.5907093,-0.0543391
30,0.14216116,0.10972554,"('intolerant', 'tolerant')",0.124592125,0.13823852,0.8845076,0.77906406,0.3837536,0.3423427,-0.0414109
31,-0.7909074,-0.48219293,"('evil', 'good')",-0.17092836,-0.17359912,-2.7624047,-2.8159719,-1.2414134,-1.1572546,0.0841588
32,-0.17474817,-0.28759205,"('unkind', 'kind')",-0.22342157,-0.23570508,1.2616253,1.2001401,0.2878185,0.2256143,-0.0622042
33,0.69529766,0.5982675,"('wrong', 'right')",1.7196105,1.6951153,-0.98524535,-1.1033828,0.4765543,0.3966667,-0.0798876
34,-0.16309436,-0.044305693,"('mean', 'honorable')",0.3246512,0.3738832,4.231213,4.176281,1.4642566,1.5019528,0.0376962
35,0.13290304,0.0712495,"('corrupt', 'incorrupt')",-0.20959395,-0.26586857,-1.7808709,-1.957945,-0.6191873,-0.7175213,-0.098334
36,-0.21335039,-0.12851545,"('hostile', 'amicable')",1.0552762,0.89696205,-1.0538532,-1.3017122,-0.0706425,-0.1777552,-0.1071127
37,-0.05722404,-0.1079154,"('fake', 'genuine')",-1.0546205,-1.0687314,0.21675698,0.13404125,-0.2983625,-0.3475352,-0.0491727
38,-0.6447074,-0.59587055,"('untruthful', 'truthful')",0.7361084,0.7475535,0.02906501,0.05271086,0.0401554,0.0681313,0.0279759
39,1.2243247,1.1897538,"('exploitative', 'cooperative')",1.086935,1.1859887,1.1756905,1.1803426,1.1623168,1.1853617,0.0230449
40,0.20266217,0.2043928,"('stingy', 'generous')",1.3923551,1.3385022,-1.9186984,-1.9105921,-0.1078937,-0.1225657,-0.014672
41,-0.17238528,-0.091186725,"('unforgiving', 'forgiving')",0.961576,0.9190759,0.4712795,0.4133947,0.4201567,0.4137613,-0.0063954
