,sprat_male,sprat_female,tuple,average_male,average_female,female-male
35,-0.14255007,-0.19007915,"('corrupt', 'incorrupt')",-0.1425501,-0.1900792,-0.0475291
36,-0.4244741,-0.55565715,"('hostile', 'amicable')",-0.4244741,-0.5556571,-0.131183
37,0.19213554,0.19343548,"('fake', 'genuine')",0.1921355,0.1934355,0.0013
38,-0.08900005,-0.07112958,"('untruthful', 'truthful')",-0.0890001,-0.0711296,0.0178705
39,0.6641982,0.67255557,"('exploitative', 'cooperative')",0.6641982,0.6725556,0.0083574
40,-1.2168481,-1.2891058,"('stingy', 'generous')",-1.2168481,-1.2891058,-0.0722577
41,0.36018658,0.15231031,"('unforgiving', 'forgiving')",0.3601866,0.1523103,-0.2078763
42,-1.561852,-1.5377139,"('unreliable', 'reliable')",-1.561852,-1.5377139,0.0241381
43,-0.41369623,-0.54879415,"('irresponsible', 'responsible')",-0.4136962,-0.5487942,-0.135098
44,-0.91289634,-1.062572,"('prejudiced', 'unprejudiced')",-0.9128963,-1.062572,-0.1496757
45,-0.22894523,-0.37708148,"('incompetent', 'competent')",-0.2289452,-0.3770815,-0.1481363
46,-1.0337161,-1.0783502,"('uncompetitive', 'competitive')",-1.0337161,-1.0783502,-0.0446341
47,2.5092819,2.52242,"('stupid', 'smart')",2.5092819,2.5224199,0.013138
48,0.40280315,0.41709715,"('unintelligent', 'intelligent')",0.4028032,0.4170972,0.014294
49,0.117093384,0.44772923,"('unable', 'able')",0.1170934,0.4477292,0.3306358
50,-0.20030725,-0.119531095,"('clumsy', 'skillful')",-0.2003073,-0.1195311,0.0807762
51,0.22611377,0.07175039,"('uneducated', 'educated')",0.2261138,0.0717504,-0.1543634
52,-0.17307848,-0.24065313,"('irrational', 'rational')",-0.1730785,-0.2406531,-0.0675746
53,-0.6701369,-0.77049065,"('uncreative', 'creative')",-0.6701369,-0.7704906,-0.1003537
54,-0.2863796,-0.34893596,"('incapable', 'capable')",-0.2863796,-0.348936,-0.0625564
55,0.2880332,0.25147948,"('incompetent', 'clever')",0.2880332,0.2514795,-0.0365537
56,0.51751846,0.43147805,"('impractical', 'practical')",0.5175185,0.4314781,-0.0860404
57,-1.9458141,-2.1290152,"('unimaginative', 'imaginative')",-1.9458141,-2.1290152,-0.1832011
58,-0.10525362,-0.092315204,"('undiscriminating', 'discriminating')",-0.1052536,-0.0923152,0.0129384
59,0.11866686,0.29691118,"('foolish', 'wise')",0.1186669,0.2969112,0.1782443
60,0.67169666,0.80919194,"('inefficient', 'efficient')",0.6716967,0.8091919,0.1374952
61,-0.5170381,-0.6540583,"('illogical', 'logical')",-0.5170381,-0.6540583,-0.1370202
62,0.2729933,0.48057735,"('incompetent', 'brilliant')",0.2729933,0.4805773,0.207584
63,-0.13034655,0.033871345,"('unperceptive', 'insightful')",-0.1303466,0.0338713,0.1642179
64,-3.2989616,-3.2412314,"('shy', 'confident')",-3.2989616,-3.2412314,0.0577302
65,0.0073708743,-0.012078008,"('insecure', 'secure')",0.0073709,-0.012078,-0.0194489
66,-1.2775973,-1.4475888,"('inactive', 'active')",-1.2775973,-1.4475888,-0.1699915
67,-0.08030088,-0.18696629,"('doubtful', 'determined')",-0.0803009,-0.1869663,-0.1066654
68,-0.72638535,-0.5969879,"('dependent', 'independent')",-0.7263854,-0.5969879,0.1293975
69,-0.98715305,-1.0840724,"('lazy', 'industrious')",-0.9871531,-1.0840724,-0.0969193
70,-0.16443923,-0.15954837,"('lethargic', 'energetic')",-0.1644392,-0.1595484,0.0048908
71,0.14313543,0.15995902,"('diffident', 'self-confident')",0.1431354,0.159959,0.0168236
72,-0.3976416,-0.33165,"('unambitious', 'ambitious')",-0.3976416,-0.33165,0.0659916
73,-1.1402308,-0.93999463,"('helpless', 'self-reliant')",-1.1402308,-0.9399946,0.2002362
74,0.05460216,-0.15155113,"('undedicated', 'dedicated')",0.0546022,-0.1515511,-0.2061533
75,-0.30870494,-0.29229748,"('meek', 'impulsive')",-0.3087049,-0.2922975,0.0164074
76,-0.057021726,-0.07046535,"('anxious', 'daring')",-0.0570217,-0.0704653,-0.0134436
77,-0.85589474,-0.6954995,"('unmotivated', 'motivated')",-0.8558947,-0.6954995,0.1603952
78,-0.5214533,-0.33959237,"('nonresilient', 'resilient')",-0.5214533,-0.3395924,0.1818609
79,-0.92479587,-0.97223717,"('wavering', 'unwavering')",-0.9247959,-0.9722372,-0.0474413
80,-0.2563998,-0.1879463,"('dominated', 'dominating')",-0.2563998,-0.1879463,0.0684535
81,-0.09640087,-0.18005703,"('submissive', 'aggressive')",-0.0964009,-0.180057,-0.0836561
82,2.6699114,2.515107,"('poor', 'rich')",2.6699114,2.5151069,-0.1548045
83,0.084928244,0.056842327,"('powerless', 'powerful')",0.0849282,0.0568423,-0.0280859
84,0.1874093,0.3459687,"('inferior', 'superior')",0.1874093,0.3459687,0.1585594
85,-0.084230825,-0.2388209,"('insignificant', 'prestigious')",-0.0842308,-0.2388209,-0.1545901
86,-0.47040868,-0.7577989,"('uninfluential', 'influential')",-0.4704087,-0.7577989,-0.2873902
87,-0.021216929,-0.034876816,"('unsuccessful', 'successful')",-0.0212169,-0.0348768,-0.0136599
88,-0.027932722,-0.20027596,"('low', 'eminent')",-0.0279327,-0.200276,-0.1723433
