,oi_male,oi_female,tuple,glass_male,glass_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1038132,-1.0744648,"('unsociable', 'sociable')",0.5695327,0.58612883,-0.27820113,-0.38748235,-0.2708272,-0.2919394,-0.0211122
1,-1.3465121,-1.3051499,"('unfriendly', 'friendly')",0.8468212,0.829641,1.9784985,1.8720074,0.4929359,0.4654995,-0.0274364
2,0.91533524,0.9896817,"('unlikable', 'likable')",0.5763896,0.627175,0.49658737,0.56575066,0.6627707,0.7275358,0.0647651
3,-0.36257076,-0.15334103,"('repellent', 'pleasant')",-0.16446969,0.051330704,0.27177086,0.33165503,-0.0850899,0.0765482,0.1616381
4,0.50527865,0.5203168,"('disliked', 'liked')",-0.87986207,-0.91619146,-6.504873,-6.5978193,-2.293152,-2.3312313,-0.0380793
5,-0.29251495,-0.31909424,"('distant', 'outgoing')",-0.79209185,-0.80518925,-0.31552896,-0.3751283,-0.4667119,-0.4998039,-0.033092
6,-0.051500686,-0.019451335,"('distant', 'open')",-0.5728928,-0.5362105,0.2282177,0.18693413,-0.1320586,-0.1229092,0.0091494
7,-0.24025373,-0.14214182,"('insensitive', 'sensitive')",0.7134228,0.80858445,0.6568716,0.69174004,0.3766802,0.4527276,0.0760474
8,0.14622736,0.15274595,"('unaffectionate', 'affectionate')",0.080596715,0.061645415,1.0834243,1.0061092,0.4367495,0.4068335,-0.029916
9,-0.5920998,-0.56490666,"('unaffectionate', 'caring')",0.63210183,0.6164318,1.0951775,1.0699335,0.3783932,0.3738195,-0.0045737
10,-1.0824472,-0.8571351,"('unsympathetic', 'sympathetic')",-0.33873704,-0.22677901,-0.51531076,-0.5029426,-0.6454983,-0.5289523,0.116546
11,-0.43569183,-0.36322638,"('unhelpful', 'helpful')",0.29084784,0.34208515,1.5101814,1.6023693,0.4551125,0.527076,0.0719635
12,-0.04017552,0.16626237,"('unsupportive', 'supportive')",1.1368062,1.2562076,-1.9005193,-1.8857404,-0.2679629,-0.1544235,0.1135394
13,-0.3146729,-0.33389395,"('impolite', 'polite')",0.6331298,0.6856477,-0.45140657,-0.4418898,-0.0443166,-0.0300453,0.0142713
14,-0.2232765,-0.17681342,"('antisocial', 'social')",1.5191479,1.5778946,-0.50544554,-0.5365917,0.2634753,0.2881631,0.0246878
15,1.355611,1.1837778,"('boring', 'funny')",0.36868194,0.23601303,0.626525,0.575634,0.783606,0.6651416,-0.1184644
16,-0.44305027,-0.39835986,"('unpopular', 'popular')",-0.6661729,-0.60190415,0.63988376,0.6528666,-0.1564465,-0.1157991,0.0406474
17,-0.16072112,-0.12399158,"('nasty', 'nice')",-0.07943503,-0.002973374,-0.12158422,-0.12527731,-0.1205801,-0.0840808,0.0364993
18,-0.3089982,-0.16237395,"('disagreeable', 'welcoming')",-0.64072406,-0.52375495,-0.39377433,-0.438961,-0.4478322,-0.37503,0.0728022
19,-0.08231604,-0.051315453,"('inhospitable', 'hospitable')",-1.4106864,-1.3740683,-0.10144026,-0.034456193,-0.5314809,-0.4866133,0.0448676
20,0.098189674,0.08792111,"('rough', 'thoughtful')",0.3840685,0.4675597,1.1858507,1.1364644,0.5560363,0.5639817,0.0079454
21,0.0052914396,0.08134723,"('immoral', 'moral')",0.64603645,0.7145268,-0.7046664,-0.6580097,-0.0177795,0.0459548,0.0637343
22,-0.4982295,-0.33976254,"('untrustworthy', 'trustworthy')",-0.40603486,-0.35357973,-0.9691537,-1.0381016,-0.6244727,-0.577148,0.0473247
23,-1.0175685,-0.9165334,"('insincere', 'sincere')",1.3306484,1.4420179,5.661442,5.612402,1.9915072,2.0459622,0.054455
24,0.071592905,0.12128469,"('dishonest', 'honest')",0.153929,0.1154907,0.7265503,0.68326485,0.3173574,0.3066801,-0.0106773
25,-0.60483944,-0.59830964,"('egoistic', 'altruistic')",-0.039408527,-0.08126886,1.464659,1.4259895,0.2734703,0.2488037,-0.0246666
26,0.19501296,0.18652688,"('hardhearted', 'benevolent')",1.3951793,1.3808305,1.674192,1.6425366,1.0881281,1.0699647,-0.0181634
27,0.10665201,0.14052483,"('hardhearted', 'softhearted')",0.03312181,0.03239274,1.4705822,1.3259712,0.5367854,0.4996296,-0.0371558
28,-0.8434083,-0.81157416,"('disloyal', 'loyal')",-0.07590404,-0.12598053,1.120838,1.0248163,0.0671752,0.0290872,-0.038088
29,-0.60632586,-0.6911994,"('unfair', 'fair')",-0.42774576,-0.49271604,-0.48582268,-0.6600382,-0.5066315,-0.6146512,-0.1080197
30,-0.21486059,-0.14781988,"('intolerant', 'tolerant')",1.3915285,1.4451671,1.4123209,1.3733255,0.8629963,0.8902242,0.0272279
31,-0.95284414,-0.7797296,"('evil', 'good')",-1.0894113,-1.0299702,-0.61820203,-0.69790846,-0.8868191,-0.8358694,0.0509497
32,-0.5038142,-0.5200123,"('unkind', 'kind')",0.73365915,0.691524,0.50139624,0.40301648,0.2437471,0.1915094,-0.0522377
33,0.40510792,0.2869071,"('wrong', 'right')",0.50023246,0.46640182,-0.34401798,-0.40710738,0.1871075,0.1154005,-0.071707
34,-0.28828698,-0.07113435,"('mean', 'honorable')",0.2648039,0.42167404,6.124488,6.2431145,2.0336682,2.1978847,0.1642165
35,0.4678196,0.26354465,"('corrupt', 'incorrupt')",-1.6268154,-1.7610835,0.1167083,-0.05077829,-0.3474292,-0.5161057,-0.1686765
36,0.14559084,0.14372748,"('hostile', 'amicable')",-1.3073353,-1.2778158,0.5853764,0.42640674,-0.1921227,-0.2358938,-0.0437711
37,0.09073285,0.049371388,"('fake', 'genuine')",-0.41006866,-0.3711548,0.32590312,0.3180086,0.0021891,-0.0012583,-0.0034474
38,-0.56112444,-0.38272938,"('untruthful', 'truthful')",0.19729438,0.2100883,-0.09384515,-0.041516133,-0.1525584,-0.0713857,0.0811727
39,0.86619693,0.84382737,"('exploitative', 'cooperative')",1.5258917,1.5588021,0.32961732,0.35263437,0.9072353,0.9184213,0.011186
40,0.025890056,0.12344525,"('stingy', 'generous')",0.17286974,0.2621675,-1.5063484,-1.6437479,-0.4358629,-0.4193784,0.0164845
41,0.08079152,0.3132459,"('unforgiving', 'forgiving')",0.5765088,0.70715487,0.13324527,0.04186201,0.2635152,0.3540876,0.0905724
42,0.066608,0.18608308,"('unreliable', 'reliable')",-0.032670416,0.04116355,-3.6442292,-3.5813968,-1.2034305,-1.1180501,0.0853804
43,-0.065735325,0.1201119,"('irresponsible', 'responsible')",0.657058,0.7217097,0.36783803,0.3903025,0.3197202,0.410708,0.0909878
