,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
15,0.22962052,0.11346091,"('boring', 'funny')",0.63283455,0.53780043,0.058775406,-0.1065744,0.25835168,0.17206492,0.632728,0.59965885,0.362462,0.2632821,-0.0991799
16,-1.3535829,-1.3434521,"('unpopular', 'popular')",-0.1314109,-0.1653254,-0.39523333,-0.4378705,-0.67919123,-0.72680527,0.70985794,0.62886906,-0.3699121,-0.4089169,-0.0390048
17,-0.07584195,-0.03368516,"('nasty', 'nice')",-0.41981167,-0.38080215,-0.59128296,-0.6026179,0.07839941,0.13783824,-0.5399315,-0.49215776,-0.3096937,-0.2742849,0.0354088
18,0.57256424,0.66847783,"('disagreeable', 'welcoming')",-0.33556056,-0.21374315,-1.2556081,-1.2055119,-0.50161755,-0.47830197,-0.3886585,-0.48588997,-0.3817761,-0.3429938,0.0387823
19,-0.016915493,0.1171342,"('inhospitable', 'hospitable')",0.23893939,0.31594858,-0.09568761,-0.087329976,-0.6388208,-0.5966858,0.1474054,0.17227036,-0.0730158,-0.0157325,0.0572833
20,0.44529074,0.42141116,"('rough', 'thoughtful')",-0.5782035,-0.5992198,-0.4670008,-0.40134484,-0.24842975,-0.26072025,0.78572494,0.7410495,-0.0125237,-0.0197648,-0.0072411
21,0.45377696,0.40565315,"('immoral', 'moral')",-1.0552781,-1.1000571,-0.39645475,-0.33954865,-0.50209296,-0.5019288,-1.1236774,-1.094915,-0.5247453,-0.5261593,-0.001414
22,-0.41815686,-0.43830296,"('untrustworthy', 'trustworthy')",-1.6915694,-1.729223,-1.4507194,-1.4154763,-0.33285353,-0.39878875,-1.1961699,-1.2197279,-1.0178938,-1.0403038,-0.02241
23,-0.18310097,-0.08107778,"('insincere', 'sincere')",-2.1060536,-2.0917263,-1.1459346,-1.0440513,-1.9342219,-1.9709452,5.633335,5.5695577,0.0528049,0.0763514,0.0235465
24,1.0504668,1.0318735,"('dishonest', 'honest')",-1.0266168,-0.9820799,-0.6736081,-0.6349581,-0.8155445,-0.82333875,1.0397178,0.9942448,-0.085117,-0.0828517,0.0022653
25,-0.44698423,-0.52514714,"('egoistic', 'altruistic')",0.66655767,0.6715446,1.184901,1.1750432,0.82695675,0.82031363,1.6107314,1.5368764,0.7684325,0.7357262,-0.0327063
26,1.1579767,1.0921291,"('hardhearted', 'benevolent')",1.6105021,1.6553689,1.3879128,1.3965613,1.9919288,1.9687587,2.0958579,2.0018163,1.6488356,1.6229267,-0.0259089
27,0.7169857,0.7808903,"('hardhearted', 'softhearted')",-0.23763534,-0.20864421,-0.13474847,-0.11374417,-0.48294473,-0.45903575,1.5280445,1.3936139,0.2779403,0.278616,0.0006757
28,0.7380691,0.60421264,"('disloyal', 'loyal')",-0.95326567,-1.0596201,-0.25349647,-0.29775622,-0.6639629,-0.8039986,1.2836746,1.1578872,0.0302037,-0.079855,-0.1100587
29,-1.1276445,-1.2188658,"('unfair', 'fair')",-0.46581882,-0.4888197,-0.21391132,-0.24068905,-0.95780694,-0.9494788,-0.32828343,-0.45023808,-0.618693,-0.6696183,-0.0509253
30,-0.09812863,-0.05158164,"('intolerant', 'tolerant')",-1.3355825,-1.3036536,-0.79250157,-0.7697666,0.2588601,0.18481877,1.0431287,0.9801943,-0.1848448,-0.1919978,-0.007153
31,-0.9616763,-0.8018298,"('evil', 'good')",0.18400735,0.32333112,0.08947781,0.14685273,-0.06456396,0.037636027,-0.8240461,-0.9295554,-0.3153603,-0.2447131,0.0706472
32,0.49674276,0.47987363,"('unkind', 'kind')",-1.1474084,-1.2185831,-0.43025336,-0.4335109,-0.26882017,-0.3314997,1.0641534,0.9476874,-0.0571172,-0.1112065,-0.0540893
33,-0.087201424,-0.20057294,"('wrong', 'right')",1.1773711,1.1511891,1.4984809,1.4385722,0.37631667,0.3349188,-0.0738916,-0.17251793,0.5782151,0.5103178,-0.0678973
34,-0.55836743,-0.39273518,"('mean', 'honorable')",-0.9253639,-0.74652314,-0.8927364,-0.7374002,-0.4766241,-0.38890117,6.1816945,6.221885,0.6657206,0.7912651,0.1255445
35,0.104442105,-0.06692143,"('corrupt', 'incorrupt')",0.9386541,0.8492311,0.043145575,-0.13984506,-0.11044483,-0.17017469,0.60432786,0.41052884,0.3160249,0.1765638,-0.1394611
36,-1.4165705,-1.412996,"('hostile', 'amicable')",0.15977079,0.14347503,-0.23395844,-0.25121045,-0.5078035,-0.5829453,1.1065319,0.9153249,-0.178406,-0.2376704,-0.0592644
37,-0.00037841033,0.07282847,"('fake', 'genuine')",-0.14735053,-0.11874018,-0.043424085,-0.0161827,-0.92263085,-0.88841414,0.023589384,0.024595343,-0.2180389,-0.1851826,0.0328563
38,0.15591818,0.21185529,"('untruthful', 'truthful')",-0.35770315,-0.36695895,0.16902168,0.1591319,-1.160694,-1.209836,0.090940215,0.08652967,-0.2205034,-0.2238556,-0.0033522
39,1.1197298,1.106206,"('exploitative', 'cooperative')",-0.39744678,-0.3493534,-0.13271025,-0.090972796,1.0063941,1.0606632,0.25542894,0.2782037,0.3702792,0.4009493,0.0306701
40,1.2861392,1.3303279,"('stingy', 'generous')",0.5293312,0.579869,0.18694307,0.21525846,-0.027147047,-0.022367014,-1.5245557,-1.6465218,0.0901422,0.0913133,0.0011711
41,-0.21863404,-0.14547484,"('unforgiving', 'forgiving')",-1.635512,-1.5864097,-1.1827391,-1.1445556,0.15578166,0.09074121,0.2027634,0.11082937,-0.535668,-0.5349739,0.0006941
42,0.7213661,0.80654246,"('unreliable', 'reliable')",-0.90754443,-0.9046046,-0.77088237,-0.7436924,-0.20070097,-0.14257401,-3.4473543,-3.4125838,-0.9210232,-0.8793825,0.0416407
43,0.35727793,0.46126875,"('irresponsible', 'responsible')",-1.2439243,-1.2163491,-0.6631975,-0.58302003,-1.1017766,-1.1004168,0.2673028,0.30092,-0.4768635,-0.4275194,0.0493441
44,-0.1764697,-0.17148075,"('prejudiced', 'unprejudiced')",0.10384826,0.122695446,-0.670316,-0.70561916,-0.28286788,-0.24109444,-1.5783203,-1.5506067,-0.5208251,-0.5092211,0.011604
45,-0.67272186,-0.49812257,"('incompetent', 'competent')",-2.6190002,-2.547167,-1.9963043,-1.8493408,-2.2103908,-2.1963532,-1.0096571,-1.0289375,-1.7016148,-1.6239841,0.0776307
46,-0.25490147,-0.23043801,"('uncompetitive', 'competitive')",-1.4505663,-1.3881255,-1.4617913,-1.288775,-0.7864183,-0.7889509,-1.2585909,-1.2440188,-1.0424536,-0.9880617,0.0543919
47,-0.9456992,-0.8550736,"('stupid', 'smart')",-0.75266105,-0.7201781,-0.043447256,0.03566249,0.4297123,0.47337535,5.5418897,5.6065707,0.8459589,0.9080713,0.0621124
48,0.7622176,0.7033286,"('unintelligent', 'intelligent')",-0.32245827,-0.29276025,-0.31659085,-0.24130535,-1.1485107,-1.1552294,0.44409367,0.41543856,-0.1162497,-0.1141056,0.0021441
49,-1.0534294,-1.0090928,"('unable', 'able')",-0.7588818,-0.6839125,-0.45238328,-0.36938098,-1.3121563,-1.2384546,-0.5792034,-0.5040459,-0.8312109,-0.7609774,0.0702335
50,0.38245392,0.37524137,"('clumsy', 'skillful')",0.021199107,-0.13734479,0.063686505,-0.0657847,-0.4374337,-0.49952433,0.15214467,0.061236575,0.0364101,-0.0532352,-0.0896453
51,1.0979435,0.99645895,"('uneducated', 'educated')",-0.36519215,-0.44689065,-0.7313709,-0.78372777,-0.14955191,-0.19663784,0.6184468,0.53507155,0.0940551,0.0208548,-0.0732003
52,0.010906629,-0.12142293,"('irrational', 'rational')",0.36523384,0.20935808,0.5935733,0.38149813,-0.83276814,-0.9615548,0.49462962,0.3530928,0.126315,-0.0278058,-0.1541208
53,-0.4317285,-0.42620373,"('uncreative', 'creative')",-0.076687,-0.0781357,0.55771357,0.61134624,-0.39098468,-0.47519565,1.1717902,1.0617342,0.1660207,0.1387091,-0.0273116
54,-0.2256038,-0.25322804,"('incapable', 'capable')",-0.9636687,-0.93760246,0.055463664,0.024132766,-1.2051673,-1.1790353,1.0247586,1.0635893,-0.2628435,-0.2564288,0.0064147
55,0.16428837,0.28402284,"('incompetent', 'clever')",-2.0727968,-2.0272937,-1.7686117,-1.6225487,-0.47512865,-0.43763685,-0.59360045,-0.55608207,-0.9491698,-0.8719077,0.0772621
56,0.24326254,0.2630582,"('impractical', 'practical')",0.066716194,0.06855884,0.02090754,0.08781098,-0.4120121,-0.45116338,-0.41591835,-0.3714784,-0.0994088,-0.0806428,0.018766
57,0.34209225,0.37401608,"('unimaginative', 'imaginative')",-0.18337953,-0.20859182,0.09870623,0.19476607,-0.9265434,-1.0033622,-2.938121,-2.8899186,-0.7214491,-0.7066181,0.014831
58,0.30605555,0.34198853,"('undiscriminating', 'discriminating')",-0.26070583,-0.24014448,0.46693125,0.54446065,0.24137396,0.21725667,0.091386035,0.055931352,0.1690082,0.1838985,0.0148903
59,-0.16573709,-0.25282982,"('foolish', 'wise')",1.0023245,0.96420264,1.3701504,1.2253798,0.024782486,0.00674662,0.7730804,0.7459915,0.6009201,0.5378982,-0.0630219
60,-0.23807134,-0.13400185,"('inefficient', 'efficient')",-0.95966756,-0.89281535,-0.69013053,-0.5194679,-1.1216384,-1.0617822,-0.67231977,-0.5401887,-0.7363655,-0.6296513,0.1067142
61,-0.19211802,-0.2802824,"('illogical', 'logical')",-0.25713775,-0.29669982,0.44154766,0.45474958,-1.0496526,-1.1252027,0.23890539,0.12085443,-0.1636911,-0.2253162,-0.0616251
62,-0.572407,-0.44420263,"('incompetent', 'brilliant')",-1.2419747,-1.1875795,-0.6432102,-0.5529288,-1.5194032,-1.4622697,-0.46189433,-0.32781827,-0.8877779,-0.7949598,0.0928181
63,0.26919478,0.351341,"('unperceptive', 'insightful')",-1.3206999,-1.2752262,-0.8667096,-0.7568951,-1.058854,-1.0760891,0.38239166,0.4494861,-0.5189354,-0.4614767,0.0574587
64,0.809968,0.71111274,"('shy', 'confident')",0.100252174,0.080694094,0.16216916,0.09322834,0.72390366,0.7074084,-6.8059297,-6.6870756,-1.0019274,-1.0189264,-0.016999
65,0.22862066,0.12171142,"('insecure', 'secure')",-1.2879711,-1.392515,-0.43529552,-0.49769253,-0.13603719,-0.17694558,-0.7688131,-0.71557105,-0.4798993,-0.5322025,-0.0523032
66,1.0847585,1.1001483,"('inactive', 'active')",0.10664855,0.108141385,-0.0779359,-0.10372634,0.12002214,0.11248331,1.4072536,1.3563606,0.5281494,0.5146814,-0.013468
67,0.53311783,0.41612053,"('doubtful', 'determined')",0.16308391,0.12920727,0.19149497,0.1130853,0.7889461,0.79337054,-0.6345384,-0.59054846,0.2084209,0.172247,-0.0361739
68,0.30546758,0.23765117,"('dependent', 'independent')",-1.2499655,-1.3168957,-1.4556074,-1.5116199,-1.5838382,-1.5714024,-0.6497529,-0.7035929,-0.9267393,-0.973172,-0.0464327
69,0.12458712,0.09608631,"('lazy', 'industrious')",1.3235571,1.303005,1.020304,0.91741264,1.2412043,1.2699509,-0.41055164,-0.43164816,0.6598202,0.6309613,-0.0288589
70,0.47150245,0.58316153,"('lethargic', 'energetic')",-0.9399406,-0.91994303,-1.1830792,-1.021807,-1.0494242,-1.017253,0.24661854,0.3168918,-0.4908646,-0.41179,0.0790746
71,0.29095227,0.33761686,"('diffident', 'self-confident')",0.31481934,0.42620203,0.8988801,0.95268095,-0.6480431,-0.6201355,0.6524794,0.56648964,0.3018176,0.3325708,0.0307532
72,0.67636,0.6621268,"('unambitious', 'ambitious')",0.5091652,0.4951852,0.88790226,0.84908676,-0.6449906,-0.7069645,-1.0130091,-0.97750235,0.0830855,0.0643864,-0.0186991
73,1.4583622,1.4673562,"('helpless', 'self-reliant')",1.5506039,1.4313905,1.1384821,1.0044304,0.9711678,0.91645116,-3.312282,-3.2824924,0.3612668,0.3074272,-0.0538396
74,0.784436,0.9197893,"('undedicated', 'dedicated')",-0.67246705,-0.63512343,-0.21863608,-0.15253262,-0.34299487,-0.3465206,0.19997668,0.16184306,-0.0499371,-0.0105089,0.0394282
75,-0.049158152,-0.024485663,"('meek', 'impulsive')",0.47705367,0.4433743,0.047277823,-0.016818855,-0.099824145,-0.078049846,-0.19686303,-0.08524224,0.0356972,0.0477555,0.0120583
76,0.5561283,0.63597316,"('anxious', 'daring')",-1.2948331,-1.2665586,-0.74555063,-0.6074786,-0.2493828,-0.18499874,-0.55821604,-0.48934686,-0.4583708,-0.3824819,0.0758889
77,-1.3174036,-1.3456702,"('unmotivated', 'motivated')",-1.4696938,-1.4510758,-0.7855024,-0.67262447,-1.2377217,-1.1986785,-1.5423204,-1.3615594,-1.2705284,-1.2059216,0.0646068
78,-1.02414,-0.9103099,"('nonresilient', 'resilient')",-0.81867665,-0.72131383,-0.2072222,-0.057279095,-0.6477323,-0.60144633,0.08377805,0.09784448,-0.5227986,-0.438501,0.0842976
79,-0.07425385,-0.04152754,"('wavering', 'unwavering')",0.44695094,0.4129556,0.09691167,0.039465427,-1.3782905,-1.3871394,0.33446705,0.30790308,-0.1148429,-0.1336686,-0.0188257
80,0.924877,0.8661573,"('dominated', 'dominating')",0.11036947,0.0604893,0.35546896,0.34351015,0.991582,0.98070806,-1.5431212,-1.4648879,0.1678353,0.1571954,-0.0106399
81,0.8266801,0.65901864,"('submissive', 'aggressive')",-0.71797276,-0.83366513,-0.4184639,-0.43478796,-0.15263638,-0.09247982,-1.2275982,-1.0620525,-0.3379982,-0.3527934,-0.0147952
82,-0.49271497,-0.41700196,"('poor', 'rich')",-1.774507,-1.7168922,-1.62828,-1.5127565,-0.73424584,-0.7126964,6.0745606,6.0519066,0.2889626,0.3385118,0.0495492
83,-0.474043,-0.51150626,"('powerless', 'powerful')",0.5858553,0.59338415,1.1385102,1.1434771,-0.5057008,-0.5021869,-1.1955948,-1.185718,-0.0901946,-0.09251,-0.0023154
84,0.11358459,-0.08996831,"('inferior', 'superior')",0.3919767,0.33832142,0.5109163,0.41774213,0.65861034,0.54476553,0.7188039,0.7294035,0.4787784,0.3880528,-0.0907256
85,-0.19402954,-0.19041643,"('insignificant', 'prestigious')",0.34471697,0.34456098,1.1904308,1.0956117,0.07951044,0.020931847,1.3009782,1.2062566,0.5443213,0.4953889,-0.0489324
86,0.41812515,0.36674777,"('uninfluential', 'influential')",-0.4293019,-0.4853295,0.49545243,0.5393065,-0.6413533,-0.6606848,-0.034791246,-0.12816279,-0.0383738,-0.0736246,-0.0352508
87,-0.27694738,-0.33269218,"('unsuccessful', 'successful')",-0.8300416,-0.88101226,-0.33382505,-0.39355737,-0.010707371,-0.025512457,0.7657169,0.851133,-0.1371609,-0.1563283,-0.0191674
88,0.64326406,0.51402855,"('low', 'eminent')",-0.4446378,-0.54310095,-0.23110498,-0.27632093,-0.28342757,-0.42059544,0.5508838,0.5221992,0.0469955,-0.0407579,-0.0877534
