,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4534019,-0.60094047,"('unsociable', 'sociable')",0.8754574,0.7118692,-0.14027542,-0.28309304,0.0939267,-0.0573881,-0.1513148
1,-1.7343825,-1.7530187,"('unfriendly', 'friendly')",0.38796958,0.27364337,1.5424135,1.3730602,0.0653335,-0.0354384,-0.1007719
2,1.4867022,1.4422368,"('unlikable', 'likable')",1.4714829,1.4776676,0.94957083,1.0056778,1.3025854,1.3085273,0.0059419
3,0.23232245,0.39527982,"('repellent', 'pleasant')",-0.97610295,-0.7604098,-0.15333936,-0.03252354,-0.29904,-0.1325512,0.1664888
4,0.06979824,0.034307193,"('disliked', 'liked')",0.42869565,0.46401757,-5.504226,-5.4780874,-1.6685775,-1.6599209,0.0086566
5,-1.009792,-1.0312175,"('distant', 'outgoing')",0.09735684,0.12789118,-0.21266249,-0.21393076,-0.3750325,-0.372419,0.0026135
6,-1.1035727,-1.0623435,"('distant', 'open')",-0.08469345,-0.06823692,0.19716302,0.15498063,-0.3303677,-0.3251999,0.0051678
7,0.3841661,0.47655421,"('insensitive', 'sensitive')",0.60512614,0.7196358,0.5988577,0.65199375,0.5293833,0.6160613,0.086678
8,-1.275498,-1.2450356,"('unaffectionate', 'affectionate')",-0.39700276,-0.47709715,0.08643479,-0.018988077,-0.5286887,-0.5803736,-0.0516849
9,-0.8451209,-0.84069616,"('unaffectionate', 'caring')",1.2555195,1.2119542,0.967238,0.9344407,0.4592122,0.4352329,-0.0239793
10,-0.19157878,-0.1234949,"('unsympathetic', 'sympathetic')",0.37871784,0.44878694,-0.015179702,-0.030208338,0.0573198,0.0983612,0.0410414
11,0.23386143,0.19693637,"('unhelpful', 'helpful')",0.73682636,0.73848987,2.0135906,2.0218596,0.9947595,0.985762,-0.0089975
12,1.2117666,1.3295268,"('unsupportive', 'supportive')",2.096389,2.264193,-1.3181093,-1.2278484,0.6633488,0.7886238,0.125275
13,0.4736782,0.38150758,"('impolite', 'polite')",1.0408949,0.9816229,0.3818159,0.39106718,0.6321297,0.5847325,-0.0473972
14,0.60998785,0.6147364,"('antisocial', 'social')",0.635318,0.7061699,-0.29037523,-0.29193982,0.3183102,0.3429888,0.0246786
15,-0.22422904,-0.4627153,"('boring', 'funny')",0.5267334,0.39962465,0.7060784,0.63528645,0.3361943,0.1907319,-0.1454624
16,-0.81972504,-0.870142,"('unpopular', 'popular')",-0.04503018,-0.0072364844,0.530651,0.4880212,-0.1113681,-0.1297858,-0.0184177
17,-0.5273824,-0.47617915,"('nasty', 'nice')",-0.40400788,-0.33491686,-0.1949993,-0.17286594,-0.3754632,-0.3279873,0.0474759
18,-0.33873796,-0.32570398,"('disagreeable', 'welcoming')",0.14438418,0.10637288,-0.19989997,-0.2187084,-0.1314179,-0.1460132,-0.0145953
19,-0.5049375,-0.49906766,"('inhospitable', 'hospitable')",0.5109757,0.43728572,0.2056939,0.20505652,0.0705774,0.0477582,-0.0228192
20,-0.23144126,-0.15890309,"('rough', 'thoughtful')",-0.12410312,-0.05062128,0.51757365,0.47847646,0.0540098,0.0896507,0.0356409
21,0.9340088,0.9296036,"('immoral', 'moral')",1.1245024,1.1064731,-0.344952,-0.2970057,0.5711864,0.5796903,0.0085039
22,0.4982864,0.553175,"('untrustworthy', 'trustworthy')",-0.04121689,-0.1032624,-0.9840287,-0.9997066,-0.1756531,-0.1832647,-0.0076116
23,0.08054511,0.07844338,"('insincere', 'sincere')",1.0428094,1.0221145,5.603088,5.4987087,2.2421474,2.1997555,-0.0423919
24,0.79267925,0.8063261,"('dishonest', 'honest')",0.49914536,0.46100923,0.9348564,0.9016495,0.742227,0.722995,-0.019232
25,-1.3014083,-1.3061184,"('egoistic', 'altruistic')",-0.09507388,-0.14021689,1.3230999,1.2695342,-0.0244608,-0.0589337,-0.0344729
26,-0.52853495,-0.5829845,"('hardhearted', 'benevolent')",1.4417409,1.4320674,1.5335835,1.3992543,0.8155965,0.7494458,-0.0661507
27,-0.059623938,-0.0152177885,"('hardhearted', 'softhearted')",0.89867306,0.93781376,1.5052218,1.4653635,0.7814236,0.7959865,0.0145629
28,-0.30368152,-0.36664733,"('disloyal', 'loyal')",-0.069865294,-0.19097672,0.8744248,0.7360289,0.1669593,0.0594683,-0.107491
29,-0.073182076,-0.04169181,"('unfair', 'fair')",-0.5947357,-0.5524326,-0.9657731,-1.1071814,-0.5445636,-0.567102,-0.0225384
30,0.7686014,0.69864345,"('intolerant', 'tolerant')",1.5860165,1.4863425,1.7507594,1.65714,1.3684591,1.2807087,-0.0877504
31,-1.4348023,-1.2932974,"('evil', 'good')",-1.003352,-0.98984313,-1.5105578,-1.626213,-1.3162373,-1.3031179,0.0131194
32,0.76766425,0.6417569,"('unkind', 'kind')",1.9362744,1.8811361,1.4965532,1.3794609,1.400164,1.3007846,-0.0993794
33,0.45292038,0.39130485,"('wrong', 'right')",0.5087794,0.47819674,-0.4660415,-0.47822958,0.1652194,0.130424,-0.0347954
34,0.3886317,0.57743096,"('mean', 'honorable')",0.50567085,0.60045964,5.9412413,5.9954166,2.2785145,2.3911025,0.112588
35,-0.49246803,-0.5536896,"('corrupt', 'incorrupt')",-1.0629685,-1.1118584,-0.16795062,-0.34686884,-0.5744624,-0.6708056,-0.0963432
36,-1.3352658,-1.3191096,"('hostile', 'amicable')",-1.0411662,-1.1075817,0.00902611,-0.19304101,-0.7891353,-0.8732441,-0.0841088
37,0.1165752,0.16093954,"('fake', 'genuine')",0.21641642,0.22587566,0.2849053,0.2785991,0.2059656,0.2218048,0.0158392
38,0.21196452,0.25370923,"('untruthful', 'truthful')",0.45038882,0.48723364,0.48718125,0.54594064,0.3831782,0.4289612,0.045783
39,1.8071129,1.8210052,"('exploitative', 'cooperative')",0.6321454,0.64874786,-0.05804289,-0.06867507,0.7937384,0.8003593,0.0066209
40,0.53017867,0.6156329,"('stingy', 'generous')",0.6556406,0.7937475,-1.5027846,-1.493871,-0.1056551,-0.0281635,0.0774916
41,0.5119207,0.57127225,"('unforgiving', 'forgiving')",1.0469031,1.0596582,0.438308,0.36982816,0.6657106,0.6669195,0.0012089
42,1.6055988,1.573133,"('unreliable', 'reliable')",1.5448518,1.6126916,-2.4087648,-2.3084636,0.2472286,0.2924537,0.0452251
43,0.5775659,0.62438166,"('irresponsible', 'responsible')",1.5015615,1.5732023,0.5489228,0.55932665,0.8760167,0.9189702,0.0429535
44,0.21684502,0.19763017,"('prejudiced', 'unprejudiced')",-0.93017375,-0.851108,-1.3853353,-1.4224131,-0.6995547,-0.6919637,0.007591
45,0.18027896,0.3444157,"('incompetent', 'competent')",0.80049884,0.9443176,-0.1618267,-0.18909296,0.2729837,0.3665468,0.0935631
46,0.49367675,0.57584053,"('uncompetitive', 'competitive')",0.4624983,0.5441282,-0.50518715,-0.4633706,0.1503293,0.218866,0.0685367
47,-0.16773674,-0.100397006,"('stupid', 'smart')",1.0678518,1.0382686,5.1921573,5.1870704,2.0307574,2.0416473,0.0108899
48,-0.035525024,-0.013927996,"('unintelligent', 'intelligent')",0.7963732,0.7913895,0.7314738,0.68530416,0.4974407,0.4875886,-0.0098521
49,0.1265237,0.17776883,"('unable', 'able')",0.41765082,0.44711238,-0.0065904213,0.124703765,0.1791947,0.2498617,0.070667
50,0.49462718,0.45368403,"('clumsy', 'skillful')",0.78722525,0.80324364,0.21532778,0.20243481,0.4990601,0.4864542,-0.0126059
51,0.37202045,0.22004391,"('uneducated', 'educated')",1.1714458,1.0613515,0.9587791,0.8854033,0.8340818,0.7222662,-0.1118156
52,-0.31461895,-0.505413,"('irrational', 'rational')",-0.19439027,-0.4160907,-0.22759253,-0.38287494,-0.2455339,-0.4347929,-0.189259
53,-1.5773647,-1.5546963,"('uncreative', 'creative')",-0.09699916,-0.17330329,0.50776845,0.43583477,-0.3888652,-0.4307216,-0.0418564
54,-0.36237317,-0.4835081,"('incapable', 'capable')",0.3943585,0.29411426,0.89582026,0.88359493,0.3092685,0.2314004,-0.0778681
55,-0.11778485,-0.034869507,"('incompetent', 'clever')",0.22193205,0.19117425,0.05169232,0.047400393,0.0519465,0.0679017,0.0159552
56,0.84560525,0.8077214,"('impractical', 'practical')",1.370804,1.3627435,0.32501784,0.3715891,0.8471424,0.8473514,0.000209
57,-0.8621499,-0.8807075,"('unimaginative', 'imaginative')",-0.2292512,-0.20158154,-2.5345883,-2.5561714,-1.2086631,-1.2128201,-0.004157
58,-0.647113,-0.61737037,"('undiscriminating', 'discriminating')",-0.33715385,-0.32517868,-0.109176554,-0.18138988,-0.3644811,-0.3746463,-0.0101652
59,0.29967064,0.2480045,"('foolish', 'wise')",0.65450984,0.6273834,0.36757582,0.34696862,0.4405855,0.4074522,-0.0331333
60,0.764721,0.8213447,"('inefficient', 'efficient')",1.1533263,1.2401245,0.23188455,0.3487287,0.7166439,0.8033992,0.0867553
61,0.39495295,0.33556992,"('illogical', 'logical')",0.5364455,0.42101288,0.29407883,0.18441471,0.4084924,0.3136658,-0.0948266
62,1.1552944,1.2693174,"('incompetent', 'brilliant')",1.0568286,1.2225198,0.5388212,0.70931,0.9169814,1.067049,0.1500676
