,zoetis_male,zoetis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.20983249,-0.3189793,"('unsociable', 'sociable')",-0.3388686,-0.49767464,-0.2743505,-0.408327,-0.1339765
1,-0.28664565,-0.41398573,"('unfriendly', 'friendly')",1.5428252,1.3468317,0.6280898,0.466423,-0.1616668
2,0.75290316,0.7682158,"('unlikable', 'likable')",0.4813443,0.60686165,0.6171237,0.6875387,0.070415
3,-0.5831199,-0.4430822,"('repellent', 'pleasant')",0.10365993,0.19745974,-0.23973,-0.1228112,0.1169188
4,-0.7158325,-0.7429949,"('disliked', 'liked')",-6.1751437,-6.282254,-3.445488,-3.5126245,-0.0671365
5,-1.5223399,-1.5541619,"('distant', 'outgoing')",-0.3603992,-0.41973507,-0.9413695,-0.9869485,-0.045579
6,-1.7166606,-1.7338864,"('distant', 'open')",0.11060886,0.059999425,-0.8030259,-0.8369434,-0.0339175
7,-0.06674556,0.021156695,"('insensitive', 'sensitive')",0.42876467,0.47692862,0.1810096,0.2490427,0.0680331
8,-0.37571478,-0.44354898,"('unaffectionate', 'affectionate')",0.99527645,0.815117,0.3097808,0.185784,-0.1239968
9,-0.60608935,-0.5944036,"('unaffectionate', 'caring')",1.0669065,0.93605685,0.2304085,0.1708266,-0.0595819
10,-0.4470428,-0.42009312,"('unsympathetic', 'sympathetic')",-0.44769928,-0.48332807,-0.447371,-0.4517106,-0.0043396
11,0.64364904,0.7300639,"('unhelpful', 'helpful')",1.3664885,1.4704325,1.0050688,1.1002482,0.0951794
12,0.812868,0.98670906,"('unsupportive', 'supportive')",-1.6619923,-1.6441175,-0.4245622,-0.3287042,0.095858
13,-0.4944124,-0.49448046,"('impolite', 'polite')",-0.6669599,-0.6069863,-0.5806862,-0.5507334,0.0299528
14,0.65938115,0.6814614,"('antisocial', 'social')",-0.21892646,-0.23600067,0.2202273,0.2227304,0.0025031
15,-0.5463518,-0.6638988,"('boring', 'funny')",0.69910985,0.6565956,0.076379,-0.0036516,-0.0800306
16,-1.86876,-1.8623399,"('unpopular', 'popular')",-0.050563715,0.017393202,-0.9596618,-0.9224733,0.0371885
17,0.04520774,0.17978111,"('nasty', 'nice')",-0.3076868,-0.2794863,-0.1312395,-0.0498526,0.0813869
18,0.35050082,0.45584792,"('disagreeable', 'welcoming')",-0.44119993,-0.43415827,-0.0453496,0.0108448,0.0561944
19,-1.404863,-1.4313992,"('inhospitable', 'hospitable')",-0.17065357,-0.114339456,-0.7877583,-0.7728693,0.014889
20,0.6078695,0.5986819,"('rough', 'thoughtful')",1.115372,1.0291829,0.8616207,0.8139324,-0.0476883
21,0.9591214,0.9362535,"('immoral', 'moral')",-0.5541828,-0.49760085,0.2024693,0.2193263,0.016857
22,0.8061763,0.8178258,"('untrustworthy', 'trustworthy')",-0.5262616,-0.59714234,0.1399573,0.1103417,-0.0296156
23,0.79954016,0.8197381,"('insincere', 'sincere')",5.1104426,5.1159663,2.9549913,2.9678521,0.0128608
24,-0.34706822,-0.3975263,"('dishonest', 'honest')",0.4354056,0.3846458,0.0441687,-0.0064403,-0.050609
25,-0.224803,-0.29094866,"('egoistic', 'altruistic')",1.6868991,1.575554,0.731048,0.6423027,-0.0887453
26,0.89470416,0.7285553,"('hardhearted', 'benevolent')",2.0618823,1.9195098,1.4782932,1.3240325,-0.1542607
27,0.8147533,0.92675835,"('hardhearted', 'softhearted')",1.3426105,1.2583178,1.0786819,1.0925381,0.0138562
28,-0.02357173,-0.12562793,"('disloyal', 'loyal')",0.7516481,0.58178383,0.3640382,0.2280779,-0.1359603
29,-0.838106,-0.95309085,"('unfair', 'fair')",-0.4187103,-0.5916439,-0.6284081,-0.7723674,-0.1439593
30,1.0536767,1.0036658,"('intolerant', 'tolerant')",1.3457727,1.3633605,1.1997247,1.1835132,-0.0162115
31,-1.1482623,-1.0814357,"('evil', 'good')",-0.83251446,-0.93662566,-0.9903884,-1.0090307,-0.0186423
32,0.4226568,0.3678142,"('unkind', 'kind')",0.9479623,0.7877293,0.6853095,0.5777718,-0.1075377
33,-0.15408158,-0.22696032,"('wrong', 'right')",-0.26875284,-0.35947755,-0.2114172,-0.2932189,-0.0818017
34,-0.32524994,-0.19919167,"('mean', 'honorable')",5.2700405,5.5036144,2.4723952,2.6522114,0.1798162
35,-0.5286935,-0.62972045,"('corrupt', 'incorrupt')",-0.06291232,-0.25234386,-0.2958029,-0.4410322,-0.1452293
36,-1.4916364,-1.6020567,"('hostile', 'amicable')",0.35449305,0.1388114,-0.5685717,-0.7316227,-0.163051
37,0.7320722,0.6765326,"('fake', 'genuine')",0.40573147,0.38740757,0.5689018,0.5319701,-0.0369317
38,-0.09019656,-0.017607378,"('untruthful', 'truthful')",-0.3616438,-0.3041905,-0.2259202,-0.1608989,0.0650213
39,0.39548516,0.45954037,"('exploitative', 'cooperative')",0.5239781,0.5006649,0.4597316,0.4801026,0.020371
40,0.45760763,0.46048,"('stingy', 'generous')",-1.4413391,-1.5485257,-0.4918658,-0.5440229,-0.0521571
41,0.98732996,0.9612742,"('unforgiving', 'forgiving')",0.103724405,0.041807532,0.5455272,0.5015409,-0.0439863
42,0.5182583,0.6143028,"('unreliable', 'reliable')",-2.9487743,-2.821921,-1.215258,-1.1038091,0.1114489
43,-0.06308486,0.05505381,"('irresponsible', 'responsible')",0.44248405,0.48757994,0.1896996,0.2713169,0.0816173
44,0.080245554,0.07050239,"('prejudiced', 'unprejudiced')",-1.3024766,-1.2547578,-0.6111156,-0.5921277,0.0189879
45,-0.22629581,-0.21025154,"('incompetent', 'competent')",-0.07307184,-0.07138549,-0.1496838,-0.1408185,0.0088653
46,-0.020236628,0.06710489,"('uncompetitive', 'competitive')",-0.659869,-0.64721346,-0.3400528,-0.2900543,0.0499985
47,-0.5504745,-0.5970682,"('stupid', 'smart')",4.9513106,5.097788,2.200418,2.2503598,0.0499418
48,0.65511215,0.6303438,"('unintelligent', 'intelligent')",0.40633783,0.4160672,0.530725,0.5232055,-0.0075195
49,-0.5810111,-0.35917184,"('unable', 'able')",-0.17529818,-0.06272406,-0.3781546,-0.2109479,0.1672067
50,0.053470783,0.13294387,"('clumsy', 'skillful')",-0.07575887,-0.09969055,-0.011144,0.0166267,0.0277707
51,-0.14310777,-0.33380538,"('uneducated', 'educated')",0.29532388,0.21533045,0.0761081,-0.0592375,-0.1353456
52,-0.81175846,-0.97726417,"('irrational', 'rational')",0.4240532,0.26379865,-0.1938526,-0.3567328,-0.1628802
53,-1.6254708,-1.5323786,"('uncreative', 'creative')",0.5812057,0.55785924,-0.5221325,-0.4872597,0.0348728
54,-0.629864,-0.7382631,"('incapable', 'capable')",1.1344253,1.1501925,0.2522807,0.2059647,-0.046316
55,0.94486,0.9921801,"('incompetent', 'clever')",0.17402732,0.20415337,0.5594437,0.5981668,0.0387231
56,0.19851002,0.2010402,"('impractical', 'practical')",-0.35814422,-0.28479618,-0.0798171,-0.041878,0.0379391
57,0.22322032,0.18828185,"('unimaginative', 'imaginative')",-1.9567009,-2.0274868,-0.8667403,-0.9196025,-0.0528622
58,0.484383,0.46451375,"('undiscriminating', 'discriminating')",0.23487023,0.18777627,0.3596266,0.326145,-0.0334816
59,-0.059718862,-0.10866063,"('foolish', 'wise')",0.32395682,0.31782237,0.132119,0.1045809,-0.0275381
60,0.7869896,0.9609273,"('inefficient', 'efficient')",-0.25742215,-0.047279935,0.2647837,0.4568237,0.19204
61,-0.34950963,-0.42912787,"('illogical', 'logical')",0.102372885,-0.07637689,-0.1235684,-0.2527524,-0.129184
62,0.60315514,0.7223518,"('incompetent', 'brilliant')",0.026696132,0.22492227,0.3149256,0.473637,0.1587114
63,0.29306924,0.38975975,"('unperceptive', 'insightful')",0.72745353,0.8194978,0.5102614,0.6046288,0.0943674
64,-0.30657196,-0.26200673,"('shy', 'confident')",-6.1996045,-6.1832485,-3.2530882,-3.2226276,0.0304606
65,0.5336344,0.51736724,"('insecure', 'secure')",-0.26832297,-0.21311525,0.1326557,0.152126,0.0194703
66,-1.1752822,-1.2133899,"('inactive', 'active')",0.47560608,0.44525492,-0.3498381,-0.3840675,-0.0342294
67,0.23856644,0.2221624,"('doubtful', 'determined')",-0.42708555,-0.32984242,-0.0942596,-0.05384,0.0404196
68,-0.32706112,-0.31699574,"('dependent', 'independent')",-0.65611136,-0.64776516,-0.4915862,-0.4823804,0.0092058
69,-0.4524917,-0.38762206,"('lazy', 'industrious')",-0.36973915,-0.40872744,-0.4111154,-0.3981748,0.0129406
70,0.38756657,0.4312361,"('lethargic', 'energetic')",0.6036393,0.6912363,0.4956029,0.5612362,0.0656333
71,-0.8976531,-0.9118681,"('diffident', 'self-confident')",0.33742696,0.31592682,-0.2801131,-0.2979707,-0.0178576
72,0.17657763,0.19175324,"('unambitious', 'ambitious')",-0.6401401,-0.6550832,-0.2317812,-0.231665,0.0001162
73,0.60569423,0.6180931,"('helpless', 'self-reliant')",-2.660159,-2.6952271,-1.0272324,-1.0385671,-0.0113347
74,0.9819059,1.0277286,"('undedicated', 'dedicated')",0.21861757,0.15933764,0.6002617,0.5935331,-0.0067286
75,0.38911617,0.35212082,"('meek', 'impulsive')",-0.2994004,-0.2345549,0.0448579,0.058783,0.0139251
76,0.9505318,1.049386,"('anxious', 'daring')",0.10858852,0.29828048,0.5295601,0.6738333,0.1442732
77,-0.6334019,-0.5872704,"('unmotivated', 'motivated')",-1.1935112,-1.0846807,-0.9134566,-0.8359755,0.0774811
78,0.08653771,0.2178011,"('nonresilient', 'resilient')",0.032910623,0.082910284,0.0597242,0.1503557,0.0906315
79,-0.76528585,-0.78042316,"('wavering', 'unwavering')",-0.101191334,-0.0668574,-0.4332386,-0.4236403,0.0095983
80,0.3078883,0.30728704,"('dominated', 'dominating')",-1.2651364,-1.2143493,-0.478624,-0.4535311,0.0250929
81,0.8878774,0.7613973,"('submissive', 'aggressive')",-0.69072884,-0.61501724,0.0985743,0.07319,-0.0253843
82,-0.76476383,-0.8875629,"('poor', 'rich')",5.466069,5.5882382,2.3506527,2.3503377,-0.000315
83,-0.10363157,-0.15916193,"('powerless', 'powerful')",-0.93221986,-1.0011575,-0.5179257,-0.5801597,-0.062234
84,-0.09886797,-0.14279586,"('inferior', 'superior')",0.8287852,0.8077741,0.3649586,0.3324891,-0.0324695
85,-0.032872237,-0.063230716,"('insignificant', 'prestigious')",0.5952004,0.55599004,0.2811641,0.2463797,-0.0347844
86,-0.30165786,-0.45576882,"('uninfluential', 'influential')",-0.087561965,-0.2947385,-0.1946099,-0.3752537,-0.1806438
87,-0.5392044,-0.6910033,"('unsuccessful', 'successful')",0.83620036,0.84110916,0.148498,0.0750529,-0.0734451
88,-0.3123013,-0.42298216,"('low', 'eminent')",0.25661096,0.23247856,-0.0278452,-0.0952518,-0.0674066
