,raytheon_male,raytheon_female,tuple,co_male,co_female,average_male,average_female,female-male
24,-1.3656278,-1.4091544,"('dishonest', 'honest')",0.94057167,0.8126347,-0.212528,-0.2982599,-0.0857319
25,1.5628585,1.6663258,"('egoistic', 'altruistic')",1.4467984,1.3880599,1.5048285,1.5271928,0.0223643
26,1.7700702,1.5161586,"('hardhearted', 'benevolent')",2.3776176,2.2234588,2.073844,1.8698087,-0.2040353
27,-0.6192422,-0.6663061,"('hardhearted', 'softhearted')",1.1868693,1.0585067,0.2838135,0.1961003,-0.0877132
28,-0.54622835,-0.82170326,"('disloyal', 'loyal')",1.3142203,1.0139887,0.383996,0.0961427,-0.2878533
29,-0.6710496,-0.7387293,"('unfair', 'fair')",-0.4600093,-0.71367735,-0.5655295,-0.7262033,-0.1606738
30,-1.3603556,-1.3643428,"('intolerant', 'tolerant')",-0.025643354,0.2302749,-0.6929995,-0.5670339,0.1259656
31,0.94880235,0.9644079,"('evil', 'good')",-0.28950292,-0.47749272,0.3296497,0.2434576,-0.0861921
32,-0.3511658,-0.44575024,"('unkind', 'kind')",1.0736419,0.7619511,0.3612381,0.1581004,-0.2031377
33,1.0557622,1.0980568,"('wrong', 'right')",-0.5624398,-0.62651974,0.2466612,0.2357685,-0.0108927
34,-0.89605784,-0.7996124,"('mean', 'honorable')",4.9994106,5.3127284,2.0516763,2.2565579,0.2048816
35,1.586238,1.6208943,"('corrupt', 'incorrupt')",-0.09186792,-0.30855742,0.7471851,0.6561685,-0.0910166
36,1.4297498,1.2941489,"('hostile', 'amicable')",0.48173922,0.26273388,0.9557445,0.7784414,-0.1773031
37,-0.54682696,-0.4889018,"('fake', 'genuine')",0.23031428,0.24117416,-0.1582563,-0.1238638,0.0343925
38,-0.82722515,-0.97303915,"('untruthful', 'truthful')",-0.146941,-0.08083619,-0.4870831,-0.5269377,-0.0398546
39,-0.37879166,-0.2595674,"('exploitative', 'cooperative')",0.53938127,0.6232671,0.0802948,0.1818499,0.1015551
40,-0.2595892,-0.2449062,"('stingy', 'generous')",-2.0018208,-2.0687273,-1.130705,-1.1568167,-0.0261117
41,-0.808348,-1.0420672,"('unforgiving', 'forgiving')",0.4457698,0.35194606,-0.1812891,-0.3450606,-0.1637715
42,-1.2639056,-1.0738548,"('unreliable', 'reliable')",-3.4339647,-3.4723504,-2.3489351,-2.2731025,0.0758326
43,-2.1555603,-2.1265311,"('irresponsible', 'responsible')",0.16046831,0.29859173,-0.997546,-0.9139697,0.0835763
44,-0.4981034,-0.2693058,"('prejudiced', 'unprejudiced')",-1.5389102,-1.4602466,-1.0185068,-0.8647762,0.1537306
45,-1.7108434,-2.0210807,"('incompetent', 'competent')",-0.18808392,-0.31955183,-0.9494637,-1.1703162,-0.2208525
46,-1.0723085,-1.2031624,"('uncompetitive', 'competitive')",-1.0791415,-1.04676,-1.0757251,-1.1249611,-0.049236
47,-0.5251405,-0.4485295,"('stupid', 'smart')",4.821938,5.101739,2.1483989,2.3266046,0.1782057
48,-0.41634429,-0.5205551,"('unintelligent', 'intelligent')",-0.46697477,-0.33721098,-0.4416595,-0.428883,0.0127765
49,-0.2666186,-0.22817001,"('unable', 'able')",-0.7697628,-0.66310763,-0.5181907,-0.4456388,0.0725519
50,0.45987716,0.39016593,"('clumsy', 'skillful')",-0.37306273,-0.5196365,0.0434072,-0.0647353,-0.1081425
51,-1.0366073,-1.1237555,"('uneducated', 'educated')",0.03764327,0.050332062,-0.499482,-0.5367117,-0.0372297
52,0.58554375,0.5036113,"('irrational', 'rational')",0.070036665,-0.023203332,0.3277902,0.240204,-0.0875862
53,0.05961725,0.01706335,"('uncreative', 'creative')",0.7745202,0.70979244,0.4170687,0.3634279,-0.0536408
54,0.3087972,0.25170395,"('incapable', 'capable')",0.97209525,0.86953664,0.6404462,0.5606203,-0.0798259
55,-1.5962853,-1.6236235,"('incompetent', 'clever')",-0.23089808,-0.10290518,-0.9135917,-0.8632643,0.0503274
56,-1.1966935,-1.2993655,"('impractical', 'practical')",-0.94068694,-0.8693652,-1.0686903,-1.0843654,-0.0156751
57,-0.66962403,-0.82270426,"('unimaginative', 'imaginative')",-2.8394976,-2.9798067,-1.7545608,-1.9012555,-0.1466947
58,0.7994943,0.6045327,"('undiscriminating', 'discriminating')",0.6838149,0.6904948,0.7416546,0.6475137,-0.0941409
59,0.66815966,0.7135611,"('foolish', 'wise')",-0.009020112,0.013791246,0.3295698,0.3636762,0.0341064
60,-1.6432325,-1.5506167,"('inefficient', 'efficient')",-1.0113285,-0.65477115,-1.3272805,-1.1026939,0.2245866
61,-0.067835994,-0.13538657,"('illogical', 'logical')",0.016840715,-0.1227109,-0.0254976,-0.1290487,-0.1035511
62,-0.57739216,-0.56625533,"('incompetent', 'brilliant')",-0.5389279,-0.2854955,-0.5581601,-0.4258754,0.1322847
63,-1.0417255,-1.2014459,"('unperceptive', 'insightful')",-0.031223666,0.103622496,-0.5364746,-0.5489117,-0.0124371
64,-0.6586656,-0.5070092,"('shy', 'confident')",-6.7704754,-6.7369757,-3.7145705,-3.6219923,0.0925782
65,-1.2251936,-1.1550695,"('insecure', 'secure')",-0.247241,-0.05948461,-0.7362173,-0.607277,0.1289403
66,0.29003277,0.36701035,"('inactive', 'active')",0.8009466,0.6828826,0.5454897,0.5249465,-0.0205432
67,-0.57799494,-0.44726995,"('doubtful', 'determined')",-0.7064729,-0.64641917,-0.6422339,-0.5468445,0.0953894
68,-1.3344188,-1.2703598,"('dependent', 'independent')",-1.9504219,-1.8469278,-1.6424203,-1.5586438,0.0837765
69,2.2516174,2.3587327,"('lazy', 'industrious')",-0.81139314,-0.815505,0.7201121,0.7716138,0.0515017
70,-1.9255973,-1.9515795,"('lethargic', 'energetic')",0.33722007,0.25889325,-0.7941886,-0.8463431,-0.0521545
71,0.67389745,0.65584064,"('diffident', 'self-confident')",0.543132,0.45784315,0.6085147,0.5568419,-0.0516728
72,-0.31559783,-0.31897077,"('unambitious', 'ambitious')",-0.456486,-0.3648187,-0.3860419,-0.3418947,0.0441472
73,0.95305806,1.0642464,"('helpless', 'self-reliant')",-3.260667,-3.1663272,-1.1538045,-1.0510404,0.1027641
74,-0.45606118,-0.5888434,"('undedicated', 'dedicated')",0.10260427,0.027068056,-0.1767285,-0.2808877,-0.1041592
75,1.2251357,1.196768,"('meek', 'impulsive')",-0.33484867,-0.31153926,0.4451435,0.4426144,-0.0025291
76,-1.5136905,-1.3042663,"('anxious', 'daring')",-0.5038604,-0.3527847,-1.0087755,-0.8285255,0.18025
77,-0.46368286,-0.42360407,"('unmotivated', 'motivated')",-1.5661104,-1.322689,-1.0148966,-0.8731465,0.1417501
78,0.1259005,-0.015019704,"('nonresilient', 'resilient')",-0.20754735,-0.14493957,-0.0408234,-0.0799796,-0.0391562
79,0.79427946,0.68143463,"('wavering', 'unwavering')",0.034869757,-0.12167722,0.4145746,0.2798787,-0.1346959
80,-0.33146188,-0.34465495,"('dominated', 'dominating')",-0.6490015,-0.595682,-0.4902317,-0.4701685,0.0200632
81,-1.343091,-1.2971442,"('submissive', 'aggressive')",-1.2392247,-1.1809347,-1.2911578,-1.2390394,0.0521184
82,-0.46121946,-0.5267516,"('poor', 'rich')",6.134444,6.1280713,2.8366125,2.8006599,-0.0359526
83,0.2409417,0.28444856,"('powerless', 'powerful')",-1.6870793,-1.646315,-0.7230688,-0.6809332,0.0421356
84,-0.2032366,-0.13531691,"('inferior', 'superior')",0.1516157,0.117363065,-0.0258105,-0.0089769,0.0168336
85,2.3591893,2.3861837,"('insignificant', 'prestigious')",-0.011220336,-0.117065996,1.1739845,1.1345589,-0.0394256
86,-0.54678774,-0.88117266,"('uninfluential', 'influential')",-0.28762272,-0.48628294,-0.4172052,-0.6837278,-0.2665226
87,0.6214232,0.6260015,"('unsuccessful', 'successful')",0.5065252,0.5611481,0.5639742,0.5935748,0.0296006
88,0.86029744,0.7555,"('low', 'eminent')",-0.44999486,-0.6367221,0.2051513,0.059389,-0.1457623
