,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
49,-0.32209447,-0.2703042,"('unable', 'able')",-1.0400443,-0.9174304,-0.37495992,-0.2831316,0.027728004,0.13647614,-0.4273427,-0.3335975,0.0937452
50,0.08225466,0.10902956,"('clumsy', 'skillful')",0.9102746,0.9511047,0.08550051,0.10698758,0.014681831,0.12257178,0.2731779,0.3224234,0.0492455
51,1.5352342,1.3185594,"('uneducated', 'educated')",-0.4903005,-0.55728984,0.45382524,0.38421592,0.6109607,0.5122255,0.5274299,0.4144278,-0.1130021
52,-1.5282995,-1.578444,"('irrational', 'rational')",0.5375304,0.37890437,-1.3755147,-1.5093589,-0.18533911,-0.2970699,-0.6379058,-0.7514921,-0.1135863
53,-0.81018853,-0.74363023,"('uncreative', 'creative')",1.1849132,1.1440923,-0.042504463,-0.10495136,1.096239,1.056111,0.3571148,0.3379054,-0.0192094
54,-0.06610832,-0.09596391,"('incapable', 'capable')",1.1466148,1.1338446,0.24275255,0.24279614,1.0364313,1.097146,0.5899225,0.5944557,0.0045332
55,1.7571983,1.6512508,"('incompetent', 'clever')",-1.1374104,-1.1022369,0.8644999,0.8772348,0.22082469,0.19482689,0.4262781,0.4052689,-0.0210092
56,2.131427,2.0193377,"('impractical', 'practical')",0.41361755,0.47735074,1.5058553,1.4553715,0.46198368,0.4129887,1.1282209,1.0912621,-0.0369588
57,0.19475567,0.11923349,"('unimaginative', 'imaginative')",-0.28524077,-0.2805631,-0.121237546,-0.17117229,-2.4712896,-2.5197775,-0.6707531,-0.7130699,-0.0423168
58,0.77581054,0.7476588,"('undiscriminating', 'discriminating')",1.4448483,1.4002568,1.1435995,1.1489887,0.08302021,0.0792362,0.8618196,0.8440351,-0.0177845
59,-0.5862477,-0.5849321,"('foolish', 'wise')",1.3088398,1.1929414,-1.0623356,-1.1242791,0.41521293,0.40929875,0.0188674,-0.0267428,-0.0456102
60,2.5711598,2.5458074,"('inefficient', 'efficient')",-0.5593493,-0.4234573,1.714698,1.7787536,0.21078081,0.30222648,0.9843224,1.0508325,0.0665101
61,1.0268747,0.9365124,"('illogical', 'logical')",1.079956,1.0233742,0.3368554,0.2707374,0.30292842,0.15457396,0.6866536,0.5962995,-0.0903541
62,2.429002,2.4287899,"('incompetent', 'brilliant')",0.21288009,0.41609463,1.2739758,1.3912733,0.6105644,0.7643996,1.1316056,1.2501392,0.1185336
63,0.67812073,0.72514594,"('unperceptive', 'insightful')",1.1550192,1.1926086,2.4722364,2.5063872,1.0813228,1.1519029,1.3466747,1.3940113,0.0473366
64,0.21836066,0.14625205,"('shy', 'confident')",0.8304637,0.7658276,1.6682348,1.5565392,-6.445798,-6.4946547,-0.9321847,-1.0065089,-0.0743242
65,2.1023602,1.9049855,"('insecure', 'secure')",-0.44779906,-0.5173697,1.4935188,1.3325378,0.17132576,0.044584434,0.8298514,0.6911846,-0.1386668
66,-0.23853606,-0.31607267,"('inactive', 'active')",1.2532798,1.2433755,1.3077157,1.2584243,0.8535348,0.7308749,0.7939986,0.7291505,-0.0648481
67,0.9697059,0.91751176,"('doubtful', 'determined')",0.12984766,0.14872783,0.68956006,0.68514156,-0.5743396,-0.56289124,0.3036935,0.2971225,-0.006571
68,0.17733839,0.05686377,"('dependent', 'independent')",-1.8322804,-1.8641012,-0.08109504,-0.11834279,-0.6052035,-0.6704574,-0.5853101,-0.6490094,-0.0636993
69,-1.2804294,-1.2221687,"('lazy', 'industrious')",1.1983252,1.2248931,0.21723709,0.24610916,-0.82017344,-0.74873847,-0.1712601,-0.1249762,0.0462839
70,2.4538257,2.3418167,"('lethargic', 'energetic')",-0.049434826,0.029971559,1.4987628,1.5608339,1.0724388,1.0508094,1.2438982,1.245858,0.0019598
71,0.25004706,0.28477955,"('diffident', 'self-confident')",1.6426371,1.6824933,0.8241703,0.84661204,0.7135164,0.7055208,0.8575928,0.8798515,0.0222587
72,1.2235345,1.1656952,"('unambitious', 'ambitious')",0.1774875,0.2066054,0.4886204,0.5344065,-0.64803433,-0.542781,0.310402,0.3409815,0.0305795
73,1.5263808,1.5895429,"('helpless', 'self-reliant')",1.5676109,1.4570683,0.118351474,0.08270082,-3.4395037,-3.3317487,-0.0567901,-0.0506092,0.0061809
74,1.4202803,1.3904879,"('undedicated', 'dedicated')",0.85860497,0.9285432,1.2905625,1.294042,0.3885919,0.42821768,0.9895099,1.0103228,0.0208129
75,-1.4564393,-1.3779674,"('meek', 'impulsive')",-0.12143602,-0.03622488,-0.9351771,-0.8152516,-0.5616187,-0.4325054,-0.7686678,-0.6654873,0.1031805
76,1.368458,1.2803895,"('anxious', 'daring')",-0.38172033,-0.32031384,1.152367,1.1635808,0.3601552,0.34912378,0.624815,0.6181951,-0.0066199
77,0.8339422,0.83041555,"('unmotivated', 'motivated')",0.7500982,0.72396415,0.90085787,0.86317885,-0.9491659,-0.92651504,0.3839331,0.3727609,-0.0111722
78,-1.0375068,-0.89200246,"('nonresilient', 'resilient')",0.88945377,0.9526701,1.1224355,1.1852567,-0.09293718,-0.017226115,0.2203613,0.3071746,0.0868133
79,-0.71819705,-0.72874737,"('wavering', 'unwavering')",0.097219005,0.07953943,-1.214209,-1.2359496,-0.336461,-0.29897866,-0.542912,-0.546034,-0.003122
80,1.8862824,1.644395,"('dominated', 'dominating')",-0.1885418,-0.20825218,1.9551479,1.9143763,-1.0018071,-0.9997405,0.6627704,0.5876946,-0.0750758
81,1.4496217,1.1479871,"('submissive', 'aggressive')",0.41578913,0.37099844,2.4672039,2.4343727,-0.30384582,-0.33797878,1.0071923,0.9038448,-0.1033475
82,-0.22361654,-0.23753552,"('poor', 'rich')",-0.5069166,-0.441443,0.15823045,0.21339647,6.649544,6.631498,1.5193102,1.541479,0.0221688
83,1.3066934,1.1916634,"('powerless', 'powerful')",1.0855902,1.0296506,0.12090959,0.1457465,-0.90979296,-0.9546199,0.4008501,0.3531101,-0.04774
84,1.0547221,0.9144987,"('inferior', 'superior')",0.21473145,0.14978194,0.04236602,-0.066454574,0.22097903,0.114308804,0.3831996,0.2780337,-0.1051659
85,-1.564439,-1.4431952,"('insignificant', 'prestigious')",1.8025645,1.7115263,-0.57643026,-0.57723355,0.047674872,0.02846279,-0.0726575,-0.0701099,0.0025476
86,0.52797616,0.39579636,"('uninfluential', 'influential')",-0.37124267,-0.45881826,0.7099958,0.68199486,0.4320709,0.34661594,0.3247001,0.2413972,-0.0833029
87,0.6029693,0.44051582,"('unsuccessful', 'successful')",1.1947415,1.0704677,1.4466705,1.3485781,0.96125877,0.92969674,1.0514101,0.9473146,-0.1040955
88,0.20271052,0.073658064,"('low', 'eminent')",-0.86297715,-0.9062269,-0.5959801,-0.6629265,0.3211426,0.31339437,-0.233776,-0.2955253,-0.0617493
