,signet_male,signet_female,tuple,jewelers_male,jewelers_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.0342003,-1.0182558,"('unsociable', 'sociable')",0.9353449,0.9825029,-0.38755876,-0.5095985,-0.1621381,-0.1817838,-0.0196457
1,-1.4792489,-1.5650456,"('unfriendly', 'friendly')",-0.102620825,-0.0012894645,2.2382386,2.1356783,0.2187896,0.1897811,-0.0290085
2,0.13406824,0.25822088,"('unlikable', 'likable')",0.88271135,1.0124725,0.41338786,0.52942073,0.4767225,0.6000381,0.1233156
3,-0.8416031,-0.6734268,"('repellent', 'pleasant')",-0.51453507,-0.3500756,0.51302814,0.5472196,-0.2810367,-0.1587609,0.1222758
4,-0.00071329065,-0.075035244,"('disliked', 'liked')",0.74357635,0.7464061,-4.6875863,-4.713264,-1.3149077,-1.3472977,-0.03239
5,-0.1289146,-0.18826276,"('distant', 'outgoing')",-0.31817314,-0.23226835,0.19937578,0.1424875,-0.0825707,-0.0926812,-0.0101105
6,-0.09801799,-0.10044647,"('distant', 'open')",-0.4822234,-0.36024424,0.7709974,0.7016238,0.0635853,0.080311,0.0167257
7,-0.25853845,-0.16693439,"('insensitive', 'sensitive')",0.29856914,0.43438864,0.41023684,0.41660696,0.1500892,0.2280204,0.0779312
8,-0.03619332,-0.058044992,"('unaffectionate', 'affectionate')",0.17810793,0.23031944,1.1562041,1.0679018,0.4327062,0.4133921,-0.0193141
9,-0.5894794,-0.6078294,"('unaffectionate', 'caring')",0.25279763,0.29300806,1.2148222,1.1016891,0.2927135,0.2622892,-0.0304243
10,-0.5798452,-0.47180888,"('unsympathetic', 'sympathetic')",-0.52804506,-0.35463482,0.014215235,0.070443064,-0.3645583,-0.2520002,0.1125581
11,-0.42089492,-0.2824681,"('unhelpful', 'helpful')",-0.575884,-0.5027312,1.5906667,1.6373513,0.1979626,0.2840507,0.0860881
12,-0.3754482,-0.27734146,"('unsupportive', 'supportive')",-0.0022452567,0.20851769,-1.5904076,-1.5575365,-0.6560337,-0.5421201,0.1139136
13,-0.41713524,-0.37675714,"('impolite', 'polite')",0.3187267,0.34037828,-0.40906107,-0.4173106,-0.1691566,-0.1512298,0.0179268
14,0.39818293,0.48911792,"('antisocial', 'social')",1.1300955,1.2254726,-0.20878433,-0.12034529,0.4398313,0.5314151,0.0915838
15,1.3771278,1.2770333,"('boring', 'funny')",0.50701743,0.44706097,0.30474406,0.3308782,0.7296298,0.6849908,-0.044639
16,-1.1658967,-1.1138724,"('unpopular', 'popular')",0.22166876,0.3986135,0.5394354,0.52018243,-0.1349308,-0.0650255,0.0699053
17,0.26195887,0.23526324,"('nasty', 'nice')",-0.06731311,0.014069032,-0.29318556,-0.35751715,-0.0328466,-0.0360616,-0.003215
18,-0.5681864,-0.46694136,"('disagreeable', 'welcoming')",-0.91658497,-0.62743574,-0.86618704,-0.7350877,-0.7836528,-0.6098216,0.1738312
19,-0.6933553,-0.62621385,"('inhospitable', 'hospitable')",-0.54054445,-0.45615253,-0.23275125,-0.20643786,-0.4888837,-0.4296014,0.0592823
20,0.0027382467,0.10129407,"('rough', 'thoughtful')",-0.47770637,-0.3445417,0.87961113,0.8367969,0.134881,0.1978498,0.0629688
21,-1.1347904,-0.92329556,"('immoral', 'moral')",-1.203916,-1.0137169,-1.4582571,-1.3502105,-1.2656546,-1.095741,0.1699136
22,-0.44757622,-0.3812278,"('untrustworthy', 'trustworthy')",-0.84477854,-0.78129697,-0.31310603,-0.3091054,-0.5351536,-0.4905434,0.0446102
23,-0.5616779,-0.4776387,"('insincere', 'sincere')",-0.22753835,-0.04244614,4.774246,4.70206,1.3283433,1.3939918,0.0656485
24,-0.23497385,-0.22554928,"('dishonest', 'honest')",-1.5697309,-1.4867957,0.48933896,0.5007674,-0.4384552,-0.4038591,0.0345961
25,-0.9233395,-1.0071425,"('egoistic', 'altruistic')",0.47534508,0.5518508,0.25773937,0.19921182,-0.0634183,-0.08536,-0.0219417
26,0.17414999,0.029349364,"('hardhearted', 'benevolent')",0.9532329,0.99942505,2.428258,2.3431067,1.1852136,1.1239603,-0.0612533
27,-0.55555,-0.5239903,"('hardhearted', 'softhearted')",-0.35630757,-0.32809287,0.73604333,0.5699791,-0.0586047,-0.0940347,-0.03543
28,0.04244465,0.0067329407,"('disloyal', 'loyal')",0.42253608,0.43508604,1.3639226,1.2129804,0.6096344,0.5515998,-0.0580346
29,-0.090822026,-0.12706712,"('unfair', 'fair')",-0.9288788,-0.9466648,-0.45757228,-0.5972374,-0.4924243,-0.5569897,-0.0645654
30,-0.31433815,-0.19807962,"('intolerant', 'tolerant')",0.026919663,0.12369035,0.5242741,0.6379388,0.0789519,0.1878498,0.1088979
31,-0.7307691,-0.75628424,"('evil', 'good')",-0.92726827,-0.860725,-0.13886918,-0.22642308,-0.5989689,-0.6144774,-0.0155085
32,-0.71245396,-0.6858049,"('unkind', 'kind')",0.12536627,0.09891056,0.6172175,0.48130736,0.0100433,-0.0351957,-0.045239
33,0.0925103,0.0013294518,"('wrong', 'right')",-0.033838652,-0.030406522,-0.048018813,-0.22968507,0.0035509,-0.0862541,-0.089805
34,-0.7226392,-0.5040128,"('mean', 'honorable')",-0.10686131,0.1768492,5.0165057,5.2408276,1.3956683,1.637888,0.2422197
35,0.8430882,0.6904736,"('corrupt', 'incorrupt')",-0.5325228,-0.6961446,0.066511996,-0.14459717,0.1256925,-0.0500894,-0.1757819
36,-0.04080732,-0.13483566,"('hostile', 'amicable')",-0.1385015,-0.07633284,0.79478157,0.6393462,0.2051576,0.1427259,-0.0624317
37,-0.122441195,0.05393339,"('fake', 'genuine')",-0.60956,-0.5067135,0.19634731,0.26345882,-0.1785513,-0.0631071,0.1154442
38,-0.4988829,-0.51813936,"('untruthful', 'truthful')",0.05152046,0.13957523,0.3853436,0.40799287,-0.0206729,0.0098096,0.0304825
39,0.6919577,0.64992124,"('exploitative', 'cooperative')",-0.49346334,-0.45761734,-0.06687026,-0.09354579,0.0438747,0.0329194,-0.0109553
40,-0.09795414,-0.12564492,"('stingy', 'generous')",-0.33584175,-0.10497239,-1.2767402,-1.2725685,-0.5701787,-0.5010619,0.0691168
41,0.155244,0.2747172,"('unforgiving', 'forgiving')",-0.15709114,0.10496047,0.6537339,0.68668073,0.2172956,0.3554528,0.1381572
42,0.82154655,0.9288922,"('unreliable', 'reliable')",0.96846664,1.1491913,-2.4750032,-2.3011584,-0.22833,-0.0743583,0.1539717
43,-0.57489514,-0.42584524,"('irresponsible', 'responsible')",-0.15345573,0.005581189,0.73084706,0.82346237,0.0008321,0.1343994,0.1335673
44,-0.07313007,-0.036573343,"('prejudiced', 'unprejudiced')",-1.4157667,-1.400587,-1.6897476,-1.5597574,-1.0595481,-0.9989726,0.0605755
45,-0.4476316,-0.38789856,"('incompetent', 'competent')",0.28859234,0.5011873,1.0906309,1.0513415,0.3105305,0.3882101,0.0776796
46,-0.55336577,-0.49727672,"('uncompetitive', 'competitive')",0.17611504,0.33314368,-0.040277503,-0.0066892616,-0.1391761,-0.0569408,0.0822353
47,0.17414702,0.34630844,"('stupid', 'smart')",0.75537,0.8474676,5.379904,5.467633,2.1031402,2.2204696,0.1173294
48,-1.4815543,-1.4193027,"('unintelligent', 'intelligent')",-1.3053036,-1.1922288,0.18344547,0.18320785,-0.8678041,-0.8094412,0.0583629
49,-1.0893701,-0.9569126,"('unable', 'able')",-0.29636228,-0.18799283,-0.45240107,-0.3969653,-0.6127112,-0.5139569,0.0987543
50,0.26455125,0.3283372,"('clumsy', 'skillful')",1.5362376,1.5831565,-0.45540622,-0.45631793,0.4484609,0.4850586,0.0365977
51,-0.039211914,-0.061743073,"('uneducated', 'educated')",0.6364595,0.5773954,-0.3252384,-0.305488,0.0906697,0.0700548,-0.0206149
52,-1.093478,-1.1753086,"('irrational', 'rational')",-0.6554583,-0.73059976,-0.41958842,-0.5001852,-0.7228415,-0.8020312,-0.0791897
53,-0.671105,-0.58767056,"('uncreative', 'creative')",0.61254096,0.69467014,0.9068182,0.7921115,0.2827514,0.2997037,0.0169523
54,-0.7476921,-0.8541169,"('incapable', 'capable')",-0.093074426,-0.084352285,0.6911856,0.7093717,-0.0498603,-0.0763658,-0.0265055
55,-0.65673983,-0.53533834,"('incompetent', 'clever')",-0.0663757,0.15209353,0.15120706,0.27265027,-0.1906362,-0.0368648,0.1537714
56,0.56051284,0.60625315,"('impractical', 'practical')",0.6475552,0.6700401,0.20103207,0.25757363,0.4697,0.511289,0.041589
57,0.16886075,0.03220678,"('unimaginative', 'imaginative')",0.1830452,0.19384624,-0.74028325,-0.7825825,-0.1294591,-0.1855098,-0.0560507
58,-0.018689156,0.017436441,"('undiscriminating', 'discriminating')",1.5006839,1.636844,0.6044531,0.60235786,0.6954826,0.7522128,0.0567302
59,-0.4421919,-0.4911113,"('foolish', 'wise')",0.05956758,-0.045450393,0.2864765,0.2395857,-0.0320493,-0.098992,-0.0669427
60,-0.5166742,-0.41250563,"('inefficient', 'efficient')",0.91915053,1.0418733,-0.4251019,-0.25190726,-0.0075419,0.1258201,0.133362
61,-0.894925,-0.98921734,"('illogical', 'logical')",-0.387167,-0.43968177,0.04423588,-0.1864711,-0.4126187,-0.5384567,-0.125838
62,-0.34744594,-0.2319126,"('incompetent', 'brilliant')",0.14188628,0.33640438,0.0016642362,0.14041024,-0.0679651,0.081634,0.1495991
63,-0.8443753,-0.68368345,"('unperceptive', 'insightful')",0.17035775,0.40278897,0.6790182,0.79775554,0.0016669,0.172287,0.1706201
64,-0.6459138,-0.65746725,"('shy', 'confident')",-0.097639814,-0.13007961,-5.952024,-5.9087706,-2.2318592,-2.2321059,-0.0002467
65,-0.38937753,-0.40032634,"('insecure', 'secure')",-0.2949504,-0.36473995,0.18841997,0.26691315,-0.1653027,-0.166051,-0.0007483
66,0.8748691,0.8368012,"('inactive', 'active')",0.7583831,0.7504479,1.3741231,1.2671026,1.0024584,0.9514505,-0.0510079
67,0.62521714,0.5634949,"('doubtful', 'determined')",0.45895222,0.39913264,-1.0634681,-1.0303785,0.0069004,-0.0225836,-0.029484
68,-1.2667681,-1.317126,"('dependent', 'independent')",-1.2768956,-1.3673092,-0.8395278,-0.84191453,-1.1277305,-1.17545,-0.0477195
69,-0.4082926,-0.41660532,"('lazy', 'industrious')",0.71107125,0.7088843,-0.42250797,-0.46468842,-0.0399098,-0.0574698,-0.01756
70,0.10876643,0.14445397,"('lethargic', 'energetic')",-0.3736419,-0.23732217,0.71944845,0.8343668,0.1515243,0.2471662,0.0956419
71,-0.697462,-0.7051414,"('diffident', 'self-confident')",0.55388016,0.6338903,0.33317852,0.22736117,0.0631989,0.0520367,-0.0111622
72,-0.2775263,-0.34928587,"('unambitious', 'ambitious')",-0.13017736,-0.19647281,-0.060889218,-0.034983084,-0.1561976,-0.1935806,-0.037383
73,0.34822413,0.40939403,"('helpless', 'self-reliant')",-0.023086362,-0.07375965,-3.153071,-3.1061502,-0.9426444,-0.9235052,0.0191392
74,0.37458402,0.45261383,"('undedicated', 'dedicated')",0.31716138,0.42791075,0.7774665,0.7786986,0.4897373,0.5530744,0.0633371
75,0.28684694,0.1873453,"('meek', 'impulsive')",-0.68923473,-0.7455087,-0.056408964,-0.06066471,-0.1529323,-0.206276,-0.0533437
76,0.97991025,1.0781902,"('anxious', 'daring')",0.93774027,1.113619,-0.0789536,0.14061716,0.6128989,0.7774754,0.1645765
77,-1.1857553,-1.1340064,"('unmotivated', 'motivated')",-0.1037264,-0.012195362,-0.9691991,-0.99301213,-0.7528936,-0.7130713,0.0398223
78,-0.72105336,-0.66520333,"('nonresilient', 'resilient')",0.91872185,1.1391882,0.24594462,0.24157752,0.147871,0.2385208,0.0906498
79,0.49060088,0.36773577,"('wavering', 'unwavering')",-0.44265682,-0.40024,0.3812376,0.36012882,0.1430606,0.1092082,-0.0338524
80,0.9120136,0.8314653,"('dominated', 'dominating')",0.57175845,0.48891127,-0.56346476,-0.57746714,0.3067691,0.2476365,-0.0591326
81,-0.12732331,-0.2562815,"('submissive', 'aggressive')",-0.39667428,-0.49308452,-1.1733638,-1.0237964,-0.5657872,-0.5910542,-0.025267
82,-0.13088778,-0.03127192,"('poor', 'rich')",0.38097125,0.560146,6.0378513,6.108851,2.0959783,2.212575,0.1165967
83,-0.24207246,-0.2608664,"('powerless', 'powerful')",-0.24001631,-0.16975139,-1.5974735,-1.6090333,-0.6931874,-0.6798837,0.0133037
