,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1119313,-1.1534277,"('unsociable', 'sociable')",-0.79746336,-0.95898247,-0.73544145,-0.8537337,-0.8816121,-0.9887146,-0.1071025
1,0.8584934,0.70275784,"('unfriendly', 'friendly')",0.5576448,0.26434076,1.002729,0.85890484,0.806289,0.6086678,-0.1976212
2,0.6928082,0.8187132,"('unlikable', 'likable')",0.46672893,0.5183588,0.81696194,0.8430874,0.658833,0.7267198,0.0678868
3,-1.0568429,-0.96196866,"('repellent', 'pleasant')",-0.44993016,-0.4565636,0.70696586,0.7355402,-0.2666024,-0.227664,0.0389384
4,-0.46065322,-0.5424465,"('disliked', 'liked')",0.043449707,0.064680554,-5.954426,-6.181172,-2.1238764,-2.219646,-0.0957696
5,0.20655379,0.3002994,"('distant', 'outgoing')",0.1388613,0.21323043,-0.6187252,-0.5622188,-0.0911034,-0.0162296,0.0748738
6,0.02524307,0.13684557,"('distant', 'open')",-0.3473013,-0.32001182,-0.6275036,-0.5551089,-0.3165206,-0.2460917,0.0704289
7,-0.0969648,-0.045508023,"('insensitive', 'sensitive')",-0.8156074,-0.86248934,0.27452952,0.2711038,-0.2126809,-0.2122979,0.000383
8,0.8380027,0.82332516,"('unaffectionate', 'affectionate')",0.36739048,0.23969278,0.44843698,0.43340257,0.5512767,0.4988068,-0.0524699
9,0.9249517,0.9651907,"('unaffectionate', 'caring')",0.74722016,0.6671019,0.90301126,0.90503806,0.8583944,0.8457769,-0.0126175
10,-1.4519707,-1.4884123,"('unsympathetic', 'sympathetic')",-1.4285623,-1.5840014,-1.1044172,-1.1635602,-1.3283167,-1.4119913,-0.0836746
11,0.04667739,0.14004217,"('unhelpful', 'helpful')",-0.094971746,-0.0041084923,1.4156325,1.5320835,0.4557794,0.5560057,0.1002263
12,0.5009237,0.6298813,"('unsupportive', 'supportive')",0.097521044,0.15657729,-1.9400235,-1.9435407,-0.4471929,-0.385694,0.0614989
13,-1.217562,-1.2669543,"('impolite', 'polite')",-1.3448975,-1.4788465,-1.5423731,-1.4581096,-1.3682775,-1.4013036,-0.0330261
14,-1.1254503,-1.1094159,"('antisocial', 'social')",-0.47811833,-0.58149314,0.072951406,-0.06826262,-0.5102057,-0.5863905,-0.0761848
15,0.99423563,0.8185124,"('boring', 'funny')",-0.24875627,-0.31082332,0.013357706,-0.013914002,0.2529457,0.1645917,-0.088354
16,-0.059072606,-0.12036377,"('unpopular', 'popular')",0.26056156,0.24798901,0.51511884,0.41074848,0.2388693,0.1794579,-0.0594114
17,-0.5125202,-0.43236113,"('nasty', 'nice')",-0.028609112,0.081918284,-0.19095346,-0.067058876,-0.2440276,-0.1391672,0.1048604
18,0.08196797,0.15097353,"('disagreeable', 'welcoming')",-0.15693356,-0.17630373,-0.8129757,-0.8244891,-0.2959804,-0.2832731,0.0127073
19,-0.1326786,-0.054373965,"('inhospitable', 'hospitable')",-0.1840223,-0.17441297,-0.5441185,-0.4678226,-0.2869398,-0.2322032,0.0547366
20,-0.09903896,-0.0097318925,"('rough', 'thoughtful')",0.29052755,0.3532134,0.88261944,0.8400964,0.358036,0.394526,0.03649
21,-0.6201621,-0.69708866,"('immoral', 'moral')",-0.62632036,-0.7049751,-1.0544059,-1.0592313,-0.7669628,-0.8204317,-0.0534689
22,-0.21171148,-0.2517336,"('untrustworthy', 'trustworthy')",-0.4854086,-0.54664063,-0.56329566,-0.6967797,-0.4201386,-0.4983846,-0.078246
23,0.21496245,0.2599769,"('insincere', 'sincere')",-0.04108784,-0.22148056,4.9003897,4.9700813,1.6914215,1.6695259,-0.0218956
24,-0.5322174,-0.5270257,"('dishonest', 'honest')",-0.7852238,-0.8869567,0.13242374,0.09372124,-0.3950058,-0.440087,-0.0450812
25,1.3713027,1.3375542,"('egoistic', 'altruistic')",1.2881635,1.2340689,1.387623,1.4001002,1.3490297,1.3239078,-0.0251219
26,1.0656649,0.93333673,"('hardhearted', 'benevolent')",0.58348924,0.34222227,1.8220638,1.6191186,1.1570727,0.9648925,-0.1921802
27,-0.6745515,-0.6150159,"('hardhearted', 'softhearted')",-0.98818743,-0.9656079,0.65091974,0.698414,-0.337273,-0.2940699,0.0432031
28,0.12726897,0.04246019,"('disloyal', 'loyal')",-0.17043993,-0.39030814,0.7004803,0.5740468,0.2191031,0.0753996,-0.1437035
29,0.16460752,0.096118405,"('unfair', 'fair')",-0.029865403,-0.14234205,-0.18300655,-0.31475592,-0.0160881,-0.1203265,-0.1042384
30,-0.60328543,-0.6161969,"('intolerant', 'tolerant')",-0.6674065,-0.7314935,0.25983796,0.17495924,-0.3369513,-0.3909104,-0.0539591
31,0.25718036,0.28456798,"('evil', 'good')",0.39949915,0.4268069,-0.65086573,-0.71487355,0.0019379,-0.0011662,-0.0031041
32,0.08808626,0.10864596,"('unkind', 'kind')",-0.022158444,-0.18219487,0.5212435,0.37954316,0.1957238,0.1019981,-0.0937257
33,1.707345,1.6762185,"('wrong', 'right')",1.3009399,1.2238965,-0.029996581,-0.06779258,0.9927628,0.9441075,-0.0486553
34,-0.7349334,-0.5340022,"('mean', 'honorable')",-0.53249866,-0.44676945,4.330798,4.6862183,1.0211221,1.2351489,0.2140268
35,0.31430754,0.18424942,"('corrupt', 'incorrupt')",0.67604697,0.59795576,-0.6081083,-0.6777857,0.1274154,0.0348065,-0.0926089
36,-0.087929346,-0.22047119,"('hostile', 'amicable')",-0.021268442,-0.17739931,-0.29717693,-0.40457916,-0.1354582,-0.2674832,-0.132025
37,-0.68069386,-0.6906593,"('fake', 'genuine')",-1.5167958,-1.6466312,-0.5985739,-0.55785507,-0.9320212,-0.9650486,-0.0330274
38,-0.32150674,-0.28574985,"('untruthful', 'truthful')",0.16564791,0.14850427,-0.29575768,-0.24952285,-0.1505388,-0.1289228,0.021616
39,0.6585492,0.75806785,"('exploitative', 'cooperative')",0.3175392,0.38263145,0.7269221,0.7892352,0.5676702,0.6433115,0.0756413
40,0.094581984,0.09107198,"('stingy', 'generous')",-0.23189822,-0.26310733,-1.8006401,-1.9251474,-0.6459854,-0.6990609,-0.0530755
41,-0.30595857,-0.32580906,"('unforgiving', 'forgiving')",0.08931696,-0.01262961,-0.14987458,-0.27792585,-0.1221721,-0.2054548,-0.0832827
42,-1.9130071,-1.8371781,"('unreliable', 'reliable')",-1.5407115,-1.425178,-3.3234503,-3.242612,-2.2590564,-2.1683227,0.0907337
43,-1.3289633,-1.3058887,"('irresponsible', 'responsible')",-1.7720597,-1.7880716,-0.4425058,-0.35326084,-1.1811763,-1.1490737,0.0321026
44,-1.3339397,-1.2739927,"('prejudiced', 'unprejudiced')",-1.200974,-1.0272547,-1.5099015,-1.4099015,-1.3482717,-1.2370496,0.1112221
45,-1.7951287,-1.8703419,"('incompetent', 'competent')",-1.6407514,-1.7447084,-0.69456565,-0.792752,-1.3768153,-1.4692675,-0.0924522
46,-1.1470132,-1.2327586,"('uncompetitive', 'competitive')",-0.92109275,-0.9434445,-1.2375213,-1.2989193,-1.1018758,-1.1583742,-0.0564984
47,-0.024823148,0.108729586,"('stupid', 'smart')",0.059349857,0.10966413,4.171645,4.3827987,1.4020573,1.5337308,0.1316735
48,0.8073622,0.7410742,"('unintelligent', 'intelligent')",0.52405393,0.40876707,0.11571833,0.04768939,0.4823782,0.3991769,-0.0832013
49,0.20315102,0.28317916,"('unable', 'able')",-0.10881898,-0.014847698,-0.8419452,-0.72474563,-0.2492044,-0.1521381,0.0970663
50,-0.90791667,-0.9641051,"('clumsy', 'skillful')",-0.1418804,-0.19655433,0.00784459,-0.066311896,-0.3473175,-0.4089905,-0.061673
51,-0.06821726,-0.1422762,"('uneducated', 'educated')",0.5894659,0.524784,0.624459,0.50377584,0.3819025,0.2954279,-0.0864746
52,0.9452164,0.8232027,"('irrational', 'rational')",0.3980625,0.21992955,0.3054587,0.27428964,0.5495792,0.4391406,-0.1104386
53,0.9145148,0.8834305,"('uncreative', 'creative')",0.14972743,-0.027614027,0.15895742,0.052057356,0.4077332,0.3026246,-0.1051086
54,0.5771484,0.5228211,"('incapable', 'capable')",0.5704918,0.49533913,0.91310394,0.84041655,0.6869148,0.6195256,-0.0673892
55,-0.30056363,-0.29688716,"('incompetent', 'clever')",-1.2265165,-1.2235004,-0.13767128,-0.19195184,-0.5549171,-0.5707798,-0.0158627
56,-0.10546803,-0.061301,"('impractical', 'practical')",0.014217906,-0.09401856,-1.2680377,-1.2419027,-0.4530959,-0.4657408,-0.0126449
57,0.07246232,-0.06358948,"('unimaginative', 'imaginative')",-0.77765393,-0.85663176,-2.566056,-2.738036,-1.0904159,-1.219419,-0.1290031
58,0.18191883,0.14445649,"('undiscriminating', 'discriminating')",0.10756712,0.12762834,0.22647393,0.19658338,0.1719866,0.1562227,-0.0157639
