,contractor_male,contractor_female,tuple,average_male,average_female,female-male
0,0.99063337,0.6698828,"('unsociable', 'sociable')",0.9906334,0.6698828,-0.3207506
1,1.0116365,1.3063059,"('unfriendly', 'friendly')",1.0116365,1.3063059,0.2946694
2,0.46273148,0.4583443,"('unlikable', 'likable')",0.4627315,0.4583443,-0.0043872
3,0.64454293,0.7142227,"('repellent', 'pleasant')",0.6445429,0.7142227,0.0696798
4,-6.6877112,-6.669591,"('disliked', 'liked')",-6.6877112,-6.669591,0.0181202
5,-1.5749173,-1.226633,"('distant', 'outgoing')",-1.5749173,-1.226633,0.3482843
6,-1.6632456,-1.2694154,"('distant', 'open')",-1.6632456,-1.2694154,0.3938302
7,1.8354819,1.8602505,"('insensitive', 'sensitive')",1.8354819,1.8602505,0.0247686
8,0.013104588,0.1567185,"('unaffectionate', 'affectionate')",0.0131046,0.1567185,0.1436139
9,0.98167443,1.2976125,"('unaffectionate', 'caring')",0.9816744,1.2976125,0.3159381
10,0.921171,0.7825214,"('unsympathetic', 'sympathetic')",0.921171,0.7825214,-0.1386496
11,2.4779432,2.358416,"('unhelpful', 'helpful')",2.4779432,2.3584161,-0.1195271
12,-0.8168473,-0.72279704,"('unsupportive', 'supportive')",-0.8168473,-0.722797,0.0940503
13,0.67085755,0.34783998,"('impolite', 'polite')",0.6708575,0.34784,-0.3230175
14,1.0929111,0.7732336,"('antisocial', 'social')",1.0929111,0.7732336,-0.3196775
15,0.0644656,-0.052390493,"('boring', 'funny')",0.0644656,-0.0523905,-0.1168561
16,-0.2844562,-0.32966453,"('unpopular', 'popular')",-0.2844562,-0.3296645,-0.0452083
17,-0.3585741,-0.3527037,"('nasty', 'nice')",-0.3585741,-0.3527037,0.0058704
18,-0.78700966,-0.6270114,"('disagreeable', 'welcoming')",-0.7870097,-0.6270114,0.1599983
19,-0.72181904,-0.5348482,"('inhospitable', 'hospitable')",-0.721819,-0.5348482,0.1869708
20,0.4022869,0.34450254,"('rough', 'thoughtful')",0.4022869,0.3445025,-0.0577844
21,0.77579224,0.654371,"('immoral', 'moral')",0.7757922,0.654371,-0.1214212
22,-0.22430961,-0.22500196,"('untrustworthy', 'trustworthy')",-0.2243096,-0.225002,-0.0006924
23,7.1610794,7.2393503,"('insincere', 'sincere')",7.1610794,7.2393503,0.0782709
24,1.5270658,1.704436,"('dishonest', 'honest')",1.5270658,1.7044359,0.1773701
25,0.818232,0.9988723,"('egoistic', 'altruistic')",0.818232,0.9988723,0.1806403
26,1.3638172,1.2371001,"('hardhearted', 'benevolent')",1.3638172,1.2371001,-0.1267171
27,0.9784951,1.0199271,"('hardhearted', 'softhearted')",0.9784951,1.0199271,0.041432
28,1.248229,1.1458069,"('disloyal', 'loyal')",1.248229,1.1458069,-0.1024221
29,-1.2098616,-1.3376703,"('unfair', 'fair')",-1.2098616,-1.3376703,-0.1278087
30,1.4513115,1.3554188,"('intolerant', 'tolerant')",1.4513115,1.3554188,-0.0958927
31,-2.132776,-1.9116019,"('evil', 'good')",-2.132776,-1.9116019,0.2211741
32,1.6865257,1.4305423,"('unkind', 'kind')",1.6865257,1.4305423,-0.2559834
33,-0.35240456,-0.27391607,"('wrong', 'right')",-0.3524046,-0.2739161,0.0784885
34,4.991296,5.3473654,"('mean', 'honorable')",4.9912958,5.3473654,0.3560696
35,-2.133041,-2.0480282,"('corrupt', 'incorrupt')",-2.1330409,-2.0480282,0.0850127
36,-1.2855105,-1.2042335,"('hostile', 'amicable')",-1.2855105,-1.2042335,0.081277
37,0.112003915,0.13786882,"('fake', 'genuine')",0.1120039,0.1378688,0.0258649
38,0.75108373,0.8716948,"('untruthful', 'truthful')",0.7510837,0.8716948,0.1206111
39,0.13541964,0.22338678,"('exploitative', 'cooperative')",0.1354196,0.2233868,0.0879672
40,-1.5522907,-1.4276482,"('stingy', 'generous')",-1.5522907,-1.4276482,0.1246425
41,0.91296774,0.69299847,"('unforgiving', 'forgiving')",0.9129677,0.6929985,-0.2199692
42,-3.216902,-3.2821093,"('unreliable', 'reliable')",-3.216902,-3.2821093,-0.0652073
43,1.1767696,1.10906,"('irresponsible', 'responsible')",1.1767696,1.10906,-0.0677096
44,-1.8433617,-1.975377,"('prejudiced', 'unprejudiced')",-1.8433617,-1.975377,-0.1320153
45,0.6681011,0.46503,"('incompetent', 'competent')",0.6681011,0.46503,-0.2030711
46,-0.24507809,-0.39476547,"('uncompetitive', 'competitive')",-0.2450781,-0.3947655,-0.1496874
47,4.890153,5.117361,"('stupid', 'smart')",4.8901529,5.1173611,0.2272082
48,0.49458307,0.42021933,"('unintelligent', 'intelligent')",0.4945831,0.4202193,-0.0743638
49,-0.2978366,-0.19353789,"('unable', 'able')",-0.2978366,-0.1935379,0.1042987
50,-0.8885222,-0.9165474,"('clumsy', 'skillful')",-0.8885222,-0.9165474,-0.0280252
51,1.226416,0.9926535,"('uneducated', 'educated')",1.226416,0.9926535,-0.2337625
52,-0.9536422,-0.9164655,"('irrational', 'rational')",-0.9536422,-0.9164655,0.0371767
53,-0.19146399,-0.09538142,"('uncreative', 'creative')",-0.191464,-0.0953814,0.0960826
54,0.3868145,0.5925707,"('incapable', 'capable')",0.3868145,0.5925707,0.2057562
55,1.3532757,1.2127123,"('incompetent', 'clever')",1.3532757,1.2127123,-0.1405634
56,1.2995338,1.137441,"('impractical', 'practical')",1.2995338,1.137441,-0.1620928
57,-2.3577278,-2.5578415,"('unimaginative', 'imaginative')",-2.3577278,-2.5578415,-0.2001137
58,0.304435,0.35859466,"('undiscriminating', 'discriminating')",0.304435,0.3585947,0.0541597
59,-0.8588176,-0.74170893,"('foolish', 'wise')",-0.8588176,-0.7417089,0.1171087
60,1.2935014,1.2960019,"('inefficient', 'efficient')",1.2935014,1.2960019,0.0025005
61,0.404488,0.13483636,"('illogical', 'logical')",0.404488,0.1348364,-0.2696516
62,1.1665636,1.2937132,"('incompetent', 'brilliant')",1.1665636,1.2937132,0.1271496
63,1.0685515,1.0923396,"('unperceptive', 'insightful')",1.0685515,1.0923396,0.0237881
64,-5.8146524,-5.963002,"('shy', 'confident')",-5.8146524,-5.9630022,-0.1483498
65,0.7186187,0.55947834,"('insecure', 'secure')",0.7186187,0.5594783,-0.1591404
66,-1.1858343,-1.2725447,"('inactive', 'active')",-1.1858343,-1.2725447,-0.0867104
67,0.2365723,-0.057873324,"('doubtful', 'determined')",0.2365723,-0.0578733,-0.2944456
68,-1.4029052,-1.3546191,"('dependent', 'independent')",-1.4029052,-1.3546191,0.0482861
69,-1.9413124,-1.8892657,"('lazy', 'industrious')",-1.9413124,-1.8892657,0.0520467
70,1.4636695,1.3788478,"('lethargic', 'energetic')",1.4636695,1.3788478,-0.0848217
71,0.028235823,0.28160745,"('diffident', 'self-confident')",0.0282358,0.2816074,0.2533716
72,1.1773173,1.2458271,"('unambitious', 'ambitious')",1.1773173,1.2458271,0.0685098
73,-3.5208528,-3.2992744,"('helpless', 'self-reliant')",-3.5208528,-3.2992744,0.2215784
74,0.285687,0.12959856,"('undedicated', 'dedicated')",0.285687,0.1295986,-0.1560884
75,-1.3947307,-1.3453482,"('meek', 'impulsive')",-1.3947307,-1.3453482,0.0493825
76,-0.17841351,-0.44581068,"('anxious', 'daring')",-0.1784135,-0.4458107,-0.2673972
77,-0.64480805,-0.48626134,"('unmotivated', 'motivated')",-0.6448081,-0.4862613,0.1585468
78,-0.50920844,-0.46919227,"('nonresilient', 'resilient')",-0.5092084,-0.4691923,0.0400161
79,-0.9376061,-0.9272536,"('wavering', 'unwavering')",-0.9376061,-0.9272536,0.0103525
80,0.42277843,0.1679321,"('dominated', 'dominating')",0.4227784,0.1679321,-0.2548463
81,0.7448226,0.41474184,"('submissive', 'aggressive')",0.7448226,0.4147418,-0.3300808
82,5.979049,6.1197515,"('poor', 'rich')",5.9790492,6.1197515,0.1407023
83,-0.17499548,-0.3242513,"('powerless', 'powerful')",-0.1749955,-0.3242513,-0.1492558
84,0.13229814,0.20781545,"('inferior', 'superior')",0.1322981,0.2078155,0.0755174
85,-1.2735692,-1.1144525,"('insignificant', 'prestigious')",-1.2735692,-1.1144525,0.1591167
86,1.201446,0.9341401,"('uninfluential', 'influential')",1.2014461,0.9341401,-0.267306
87,0.58070016,0.4842552,"('unsuccessful', 'successful')",0.5807002,0.4842552,-0.096445
88,0.08786511,0.023315849,"('low', 'eminent')",0.0878651,0.0233158,-0.0645493
