,apa_male,apa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-1.6384972,-1.7028425,"('inhospitable', 'hospitable')",-0.9345258,-0.9643179,-1.2865115,-1.3335803,-0.0470688
20,0.56114346,0.6188391,"('rough', 'thoughtful')",0.57898474,0.5151918,0.5700641,0.5670154,-0.0030487
21,1.2289501,1.2218817,"('immoral', 'moral')",-0.017677601,-0.053690426,0.6056363,0.5840957,-0.0215406
22,0.24968812,0.26374435,"('untrustworthy', 'trustworthy')",-1.0475755,-1.018909,-0.3989437,-0.3775823,0.0213614
23,0.25436428,0.31241155,"('insincere', 'sincere')",5.519862,5.466159,2.8871133,2.8892851,0.0021718
24,-0.0015572533,0.002269715,"('dishonest', 'honest')",0.71546376,0.7535288,0.3569533,0.3778992,0.0209459
25,-0.78762686,-0.7543566,"('egoistic', 'altruistic')",0.6429907,0.5890592,-0.0723181,-0.0826487,-0.0103306
26,-0.6522273,-0.7812088,"('hardhearted', 'benevolent')",1.2348049,1.0783647,0.2912888,0.148578,-0.1427108
27,-0.46187946,-0.36929926,"('hardhearted', 'softhearted')",0.54391044,0.5496007,0.0410155,0.0901507,0.0491352
28,-0.22156064,-0.2561728,"('disloyal', 'loyal')",0.91221017,0.83783597,0.3453248,0.2908316,-0.0544932
29,-0.44909072,-0.46871758,"('unfair', 'fair')",-0.5309827,-0.684244,-0.4900367,-0.5764807,-0.086444
30,0.71838593,0.6068287,"('intolerant', 'tolerant')",1.4334365,1.3504248,1.0759113,0.9786267,-0.0972846
31,-1.8489182,-1.8056637,"('evil', 'good')",-1.0980957,-1.1128803,-1.4735069,-1.459272,0.0142349
32,-0.094925776,-0.14367604,"('unkind', 'kind')",0.7952414,0.61191034,0.3501578,0.2341172,-0.1160406
33,-0.5734675,-0.5877099,"('wrong', 'right')",-1.0157336,-1.0012153,-0.7946005,-0.7944626,0.0001379
34,-0.14120294,-0.01874455,"('mean', 'honorable')",5.26886,5.3400593,2.5638285,2.6606574,0.0968289
35,-0.8466032,-0.9318799,"('corrupt', 'incorrupt')",-0.98480654,-0.9848936,-0.9157048,-0.9583868,-0.042682
36,-1.8816025,-1.8677721,"('hostile', 'amicable')",-0.71420157,-0.6854249,-1.2979021,-1.2765985,0.0213036
37,0.22026649,0.20832056,"('fake', 'genuine')",-0.4308336,-0.35816824,-0.1052836,-0.0749238,0.0303598
38,0.07651471,0.10481539,"('untruthful', 'truthful')",0.21816657,0.30247292,0.1473406,0.2036442,0.0563036
39,0.85832036,0.9016948,"('exploitative', 'cooperative')",0.030785307,0.06893252,0.4445528,0.4853137,0.0407609
40,0.26016238,0.3718404,"('stingy', 'generous')",-1.7157029,-1.6960294,-0.7277703,-0.6620945,0.0656758
41,0.60682774,0.5876402,"('unforgiving', 'forgiving')",0.27398053,0.18544908,0.4404041,0.3865446,-0.0538595
42,0.47553533,0.48916668,"('unreliable', 'reliable')",-2.9482055,-2.993196,-1.236335,-1.2520146,-0.0156796
43,0.39030778,0.3976008,"('irresponsible', 'responsible')",0.3854415,0.2956474,0.3878747,0.3466241,-0.0412506
44,0.209833,0.13276923,"('prejudiced', 'unprejudiced')",-1.6323206,-1.7276288,-0.7112438,-0.7974298,-0.086186
45,0.36628315,0.4773872,"('incompetent', 'competent')",0.2981848,0.1867254,0.332234,0.3320563,-0.0001777
46,0.6908827,0.7438088,"('uncompetitive', 'competitive')",-0.6268643,-0.5978175,0.0320092,0.0729957,0.0409865
47,-0.115644835,-0.03993231,"('stupid', 'smart')",4.7084475,4.831009,2.2964013,2.3955383,0.099137
48,0.4987062,0.4617052,"('unintelligent', 'intelligent')",1.1245444,1.0396216,0.8116253,0.7506634,-0.0609619
49,0.19054222,0.2823087,"('unable', 'able')",-0.13336967,-0.05469103,0.0285863,0.1138088,0.0852225
50,-0.2985953,-0.28327444,"('clumsy', 'skillful')",-0.338246,-0.37884614,-0.3184206,-0.3310603,-0.0126397
51,0.5600699,0.47862953,"('uneducated', 'educated')",0.64562625,0.5505578,0.6028481,0.5145937,-0.0882544
52,-0.74669534,-0.8607401,"('irrational', 'rational')",-0.42564029,-0.4219481,-0.5861678,-0.6413441,-0.0551763
53,-1.690322,-1.5871428,"('uncreative', 'creative')",0.46241286,0.4527424,-0.6139546,-0.5672002,0.0467544
54,-0.5670009,-0.62032986,"('incapable', 'capable')",0.3680527,0.36488408,-0.0994741,-0.1277229,-0.0282488
55,0.5308594,0.5587604,"('incompetent', 'clever')",0.7304624,0.65810055,0.6306609,0.6084305,-0.0222304
56,1.5041664,1.456442,"('impractical', 'practical')",0.31481305,0.20790847,0.9094897,0.8321753,-0.0773144
57,-0.69843936,-0.6969396,"('unimaginative', 'imaginative')",-2.9690795,-3.0553238,-1.8337594,-1.8761318,-0.0423724
58,0.08079623,0.06632669,"('undiscriminating', 'discriminating')",0.4268107,0.316635,0.2538035,0.1914808,-0.0623227
59,-0.379054,-0.4037809,"('foolish', 'wise')",-0.24013886,-0.119113125,-0.3095964,-0.261447,0.0481494
60,1.7860304,1.8525622,"('inefficient', 'efficient')",0.6738121,0.6400457,1.2299212,1.2463039,0.0163827
61,0.204083,0.18438064,"('illogical', 'logical')",0.54597574,0.43188435,0.3750294,0.3081325,-0.0668969
62,1.6178287,1.7828445,"('incompetent', 'brilliant')",1.2398866,1.34493,1.4288577,1.5638874,0.1350297
63,0.753069,0.8493779,"('unperceptive', 'insightful')",0.7830204,0.7898737,0.7680447,0.8196258,0.0515811
64,0.6105305,0.5734831,"('shy', 'confident')",-5.410058,-5.380573,-2.3997638,-2.4035449,-0.0037811
65,0.6754402,0.65456307,"('insecure', 'secure')",0.02707516,0.046697244,0.3512577,0.3506302,-0.0006275
66,-1.3372053,-1.3743249,"('inactive', 'active')",-0.32949948,-0.36051664,-0.8333524,-0.8674208,-0.0340684
67,0.447615,0.34506056,"('doubtful', 'determined')",-0.18726592,-0.3224195,0.1301745,0.0113205,-0.118854
68,0.73115623,0.71045655,"('dependent', 'independent')",-0.55584615,-0.55601346,0.087655,0.0772215,-0.0104335
69,-0.5003797,-0.48018777,"('lazy', 'industrious')",-0.6371649,-0.6730773,-0.5687723,-0.5766325,-0.0078602
70,0.6523888,0.723581,"('lethargic', 'energetic')",0.0034542605,0.021043807,0.3279215,0.3723124,0.0443909
71,-0.79463,-0.77432275,"('diffident', 'self-confident')",0.13866143,0.07918155,-0.3279843,-0.3475706,-0.0195863
72,0.5285876,0.60267067,"('unambitious', 'ambitious')",-0.48639557,-0.3792515,0.021096,0.1117096,0.0906136
73,0.70576626,0.6332875,"('helpless', 'self-reliant')",-3.206204,-3.1500487,-1.2502189,-1.2583807,-0.0081618
74,0.37748718,0.41704297,"('undedicated', 'dedicated')",-0.4934376,-0.60020244,-0.0579752,-0.0915797,-0.0336045
75,-0.29608044,-0.2682202,"('meek', 'impulsive')",-0.7550662,-0.69919306,-0.5255733,-0.4837066,0.0418667
76,0.61843264,0.6454069,"('anxious', 'daring')",0.05705448,0.024317343,0.3377436,0.3348621,-0.0028815
77,0.14901099,0.23630159,"('unmotivated', 'motivated')",-0.5496706,-0.51748174,-0.2003298,-0.1405901,0.0597397
78,-0.53741217,-0.3564967,"('nonresilient', 'resilient')",-0.036430128,-0.0011055591,-0.2869211,-0.1788011,0.10812
79,-1.1947024,-1.2495142,"('wavering', 'unwavering')",-0.77367616,-0.7723493,-0.9841893,-1.0109317,-0.0267424
80,0.9005191,0.87459445,"('dominated', 'dominating')",-0.47005397,-0.43592972,0.2152326,0.2193324,0.0040998
81,1.4849113,1.3804711,"('submissive', 'aggressive')",0.23142494,0.23427713,0.8581681,0.8073741,-0.050794
82,-0.14360137,-0.15041694,"('poor', 'rich')",5.8253784,5.792419,2.8408885,2.8210011,-0.0198874
83,-0.2534419,-0.36847192,"('powerless', 'powerful')",-0.761308,-0.85122883,-0.5073749,-0.6098504,-0.1024755
84,0.4832781,0.4092009,"('inferior', 'superior')",0.735781,0.69777083,0.6095296,0.5534859,-0.0560437
85,-1.1685474,-1.2502502,"('insignificant', 'prestigious')",-0.56191164,-0.6482033,-0.8652295,-0.9492267,-0.0839972
86,-0.5786103,-0.6156062,"('uninfluential', 'influential')",-0.23444042,-0.3283206,-0.4065254,-0.4719634,-0.065438
87,0.2259739,0.20394978,"('unsuccessful', 'successful')",0.87156117,0.90213907,0.5487676,0.5530444,0.0042768
88,-0.45809582,-0.61791486,"('low', 'eminent')",-0.19148935,-0.33102435,-0.3247926,-0.4744696,-0.149677
