,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.8706923,-1.9111878,"('unsociable', 'sociable')",-0.60594696,-0.694867,-1.2383196,-1.3030274,-0.0647078
1,0.23696,0.09755378,"('unfriendly', 'friendly')",2.4241602,2.265755,1.3305601,1.1816543,-0.1489058
2,0.449111,0.45300844,"('unlikable', 'likable')",0.6643274,0.7823906,0.5567192,0.6176995,0.0609803
3,-2.0369232,-1.9890538,"('repellent', 'pleasant')",-0.12647498,-0.090671144,-1.0816991,-1.0398625,0.0418366
4,0.9114419,0.8337735,"('disliked', 'liked')",-6.2024846,-6.3554187,-2.6455214,-2.7608225,-0.1153011
5,1.4264977,1.44537,"('distant', 'outgoing')",0.42235124,0.38181406,0.9244245,0.913592,-0.0108325
6,1.7283856,1.753015,"('distant', 'open')",1.1682224,1.0909574,1.4483039,1.4219862,-0.0263177
7,-1.6387742,-1.6030203,"('insensitive', 'sensitive')",0.43267217,0.5110705,-0.603051,-0.5459749,0.0570761
8,-0.0031174496,-0.047506396,"('unaffectionate', 'affectionate')",1.319284,1.2081287,0.6580833,0.5803111,-0.0777722
9,-0.26512533,-0.31027678,"('unaffectionate', 'caring')",1.4480743,1.4269888,0.5914745,0.558356,-0.0331185
10,-3.3449512,-3.364235,"('unsympathetic', 'sympathetic')",-0.7696768,-0.7647943,-2.0573139,-2.0645146,-0.0072007
11,-2.409421,-2.3756983,"('unhelpful', 'helpful')",1.096486,1.2283444,-0.6564675,-0.5736769,0.0827906
12,-1.1106596,-1.0425131,"('unsupportive', 'supportive')",-1.8648623,-1.8160586,-1.487761,-1.4292859,0.0584751
13,-2.1755242,-2.1840937,"('impolite', 'polite')",-0.8593818,-0.80444133,-1.517453,-1.4942675,0.0231855
14,-1.5612979,-1.5884227,"('antisocial', 'social')",-0.9243797,-0.96153617,-1.2428389,-1.2749794,-0.0321405
15,0.5651453,0.5693929,"('boring', 'funny')",0.6144745,0.5731893,0.5898099,0.5712911,-0.0185188
16,0.48985848,0.49912754,"('unpopular', 'popular')",0.76643836,0.7216885,0.6281484,0.610408,-0.0177404
17,0.17872855,0.276884,"('nasty', 'nice')",-0.5835262,-0.51546264,-0.2023988,-0.1192893,0.0831095
18,-0.36364326,-0.35712564,"('disagreeable', 'welcoming')",-0.27564162,-0.29955605,-0.3196424,-0.3283408,-0.0086984
19,0.030294292,0.019209169,"('inhospitable', 'hospitable')",0.15160201,0.26127258,0.0909481,0.1402409,0.0492928
20,0.6243276,0.6143685,"('rough', 'thoughtful')",1.5441325,1.4669114,1.0842301,1.04064,-0.0435901
21,-1.6629378,-1.6907684,"('immoral', 'moral')",-1.1088696,-1.0567741,-1.3859036,-1.3737712,0.0121324
22,-1.5494802,-1.6206279,"('untrustworthy', 'trustworthy')",-1.3148963,-1.3495456,-1.4321883,-1.4850867,-0.0528984
23,-2.1728373,-2.211992,"('insincere', 'sincere')",5.487032,5.456379,1.6570973,1.6221935,-0.0349038
24,-1.2912066,-1.377935,"('dishonest', 'honest')",0.74259615,0.7327173,-0.2743052,-0.3226089,-0.0483037
25,1.3521991,1.3663325,"('egoistic', 'altruistic')",1.793613,1.7211468,1.572906,1.5437397,-0.0291663
26,0.5507524,0.4431702,"('hardhearted', 'benevolent')",2.1048975,2.0108914,1.327825,1.2270308,-0.1007942
27,0.046218175,0.0611243,"('hardhearted', 'softhearted')",1.696291,1.579289,0.8712546,0.8202066,-0.051048
28,-0.7422574,-0.85204357,"('disloyal', 'loyal')",0.87151045,0.7709825,0.0646265,-0.0405305,-0.105157
29,0.01059211,-0.034009375,"('unfair', 'fair')",-0.2546508,-0.3734838,-0.1220293,-0.2037466,-0.0817173
30,-1.5704858,-1.6393664,"('intolerant', 'tolerant')",0.9316238,0.9343515,-0.319431,-0.3525074,-0.0330764
31,1.1641746,1.2095624,"('evil', 'good')",-0.41042888,-0.5440615,0.3768728,0.3327505,-0.0441223
32,-1.054378,-1.0307435,"('unkind', 'kind')",0.80346274,0.6595953,-0.1254576,-0.1855741,-0.0601165
33,0.9489309,0.8948778,"('wrong', 'right')",-0.13415818,-0.20197126,0.4073864,0.3464532,-0.0609332
34,-0.8260113,-0.72371906,"('mean', 'honorable')",5.8666606,6.094279,2.5203247,2.6852798,0.1649551
35,2.6773155,2.6287394,"('corrupt', 'incorrupt')",0.39535084,0.24168316,1.5363332,1.4352113,-0.1011219
36,1.493919,1.3957089,"('hostile', 'amicable')",0.8863585,0.64179766,1.1901388,1.0187533,-0.1713855
37,-0.22306217,-0.22054766,"('fake', 'genuine')",0.39771748,0.41897282,0.0873277,0.0992126,0.0118849
38,-1.1508937,-1.1715592,"('untruthful', 'truthful')",-0.1372976,-0.065378204,-0.6440957,-0.6184687,0.025627
39,0.08726146,0.057150766,"('exploitative', 'cooperative')",0.031965505,0.03705447,0.0596135,0.0471026,-0.0125109
40,-0.017595705,-0.056162424,"('stingy', 'generous')",-1.2055037,-1.3605213,-0.6115497,-0.7083419,-0.0967922
41,-1.2202252,-1.224173,"('unforgiving', 'forgiving')",-0.024607645,-0.114522725,-0.6224164,-0.6693478,-0.0469314
42,-0.83208877,-0.67090017,"('unreliable', 'reliable')",-2.9958181,-2.8753705,-1.9139534,-1.7731353,0.1408181
43,-1.9068443,-1.8391253,"('irresponsible', 'responsible')",0.4555913,0.5350114,-0.7256265,-0.6520569,0.0735696
44,-0.11958756,-0.060399808,"('prejudiced', 'unprejudiced')",-1.5003079,-1.4551547,-0.8099477,-0.7577772,0.0521705
45,-2.040536,-2.133408,"('incompetent', 'competent')",-0.3539889,-0.3961046,-1.1972624,-1.2647563,-0.0674939
46,-2.6825776,-2.6689384,"('uncompetitive', 'competitive')",-1.1684281,-1.1935768,-1.9255028,-1.9312576,-0.0057548
47,-0.22214697,-0.19936587,"('stupid', 'smart')",5.3544955,5.4816675,2.5661743,2.6411507,0.0749764
48,-1.0543423,-1.0811957,"('unintelligent', 'intelligent')",0.61183524,0.66637665,-0.2212535,-0.2074095,0.013844
49,-0.2997478,-0.23883751,"('unable', 'able')",-0.04564973,0.057333767,-0.1726988,-0.0907519,0.0819469
50,0.4694575,0.48599416,"('clumsy', 'skillful')",0.4194374,0.35851023,0.4444475,0.4222522,-0.0221953
51,-1.4843065,-1.5491297,"('uneducated', 'educated')",0.45302916,0.42863154,-0.5156386,-0.5602491,-0.0446105
52,1.3878896,1.2359577,"('irrational', 'rational')",0.65931016,0.4369426,1.0235999,0.8364502,-0.1871497
53,-0.46451923,-0.48038685,"('uncreative', 'creative')",1.1452067,1.0883547,0.3403437,0.3039839,-0.0363598
54,0.7566873,0.75835484,"('incapable', 'capable')",1.2959396,1.3532524,1.0263134,1.0558037,0.0294903
