,academics_male,academics_female,tuple,average_male,average_female,female-male
0,0.07840207,-0.015932774,"('unsociable', 'sociable')",0.0784021,-0.0159328,-0.0943349
1,1.0961776,0.9121871,"('unfriendly', 'friendly')",1.0961776,0.9121871,-0.1839905
2,0.45548913,0.6180447,"('unlikable', 'likable')",0.4554891,0.6180447,0.1625556
3,1.0207258,1.1341819,"('repellent', 'pleasant')",1.0207258,1.1341819,0.1134561
4,-7.171556,-7.1010585,"('disliked', 'liked')",-7.171556,-7.1010585,0.0704975
5,-0.3064915,-0.24845503,"('distant', 'outgoing')",-0.3064915,-0.248455,0.0580365
6,0.011667337,0.019239798,"('distant', 'open')",0.0116673,0.0192398,0.0075725
7,0.5371711,0.6117929,"('insensitive', 'sensitive')",0.5371711,0.6117929,0.0746218
8,0.99363136,0.90075564,"('unaffectionate', 'affectionate')",0.9936314,0.9007556,-0.0928758
9,1.4268624,1.4602321,"('unaffectionate', 'caring')",1.4268624,1.4602321,0.0333697
10,1.2823542,1.4617864,"('unsympathetic', 'sympathetic')",1.2823542,1.4617864,0.1794322
11,2.1253517,2.1780038,"('unhelpful', 'helpful')",2.1253517,2.1780038,0.0526521
12,-1.5952039,-1.5305287,"('unsupportive', 'supportive')",-1.5952039,-1.5305287,0.0646752
13,0.39035064,0.38508284,"('impolite', 'polite')",0.3903506,0.3850828,-0.0052678
14,-0.08520639,-0.14305593,"('antisocial', 'social')",-0.0852064,-0.1430559,-0.0578495
15,0.37414107,0.20360997,"('boring', 'funny')",0.3741411,0.20361,-0.1705311
16,-0.40649098,-0.3677902,"('unpopular', 'popular')",-0.406491,-0.3677902,0.0387008
17,-0.2633108,-0.1542658,"('nasty', 'nice')",-0.2633108,-0.1542658,0.109045
18,-0.70118606,-0.8239942,"('disagreeable', 'welcoming')",-0.7011861,-0.8239942,-0.1228081
19,-0.5690138,-0.4847632,"('inhospitable', 'hospitable')",-0.5690138,-0.4847632,0.0842506
20,0.67097205,0.5226241,"('rough', 'thoughtful')",0.670972,0.5226241,-0.1483479
21,0.18633151,0.39465812,"('immoral', 'moral')",0.1863315,0.3946581,0.2083266
22,-0.45208466,-0.34732646,"('untrustworthy', 'trustworthy')",-0.4520847,-0.3473265,0.1047582
23,6.2725506,6.1925073,"('insincere', 'sincere')",6.2725506,6.1925073,-0.0800433
24,1.6091939,1.6502409,"('dishonest', 'honest')",1.6091939,1.6502409,0.041047
25,0.2520153,0.119354255,"('egoistic', 'altruistic')",0.2520153,0.1193543,-0.132661
26,0.03104622,-0.1276542,"('hardhearted', 'benevolent')",0.0310462,-0.1276542,-0.1587004
