,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9617815,-1.0079662,"('unsociable', 'sociable')",-0.88507044,-0.9584836,0.18949962,0.14501764,-0.45547864,-0.6209512,-0.5282077,-0.6105958,-0.0823881
1,-1.2418149,-1.2355202,"('unfriendly', 'friendly')",0.44890222,0.34076953,0.92318153,0.826529,1.7275599,1.5597402,0.4644572,0.3728796,-0.0915776
2,0.4634095,0.4955563,"('unlikable', 'likable')",-0.30161026,-0.25843576,0.45918167,0.49932626,0.6689744,0.75856054,0.3224888,0.3737518,0.051263
3,0.3929562,0.5914656,"('repellent', 'pleasant')",-1.2937045,-1.1148708,-0.19112323,-0.09207176,0.12611175,0.16392002,-0.2414399,-0.1128892,0.1285507
4,-0.30829614,-0.43201822,"('disliked', 'liked')",1.0116311,0.97867835,0.31167477,0.23235142,-6.0174556,-6.071615,-1.2506114,-1.3231509,-0.0725395
5,0.29941738,0.20430931,"('distant', 'outgoing')",1.3509352,1.3005111,0.60166544,0.5603882,0.15967302,0.16920568,0.6029227,0.5586036,-0.0443191
6,0.7945727,0.82059526,"('distant', 'open')",1.4550285,1.4180366,0.27660716,0.21371225,0.53186816,0.51419324,0.7645192,0.7416343,-0.0228849
7,-0.07675557,0.009351075,"('insensitive', 'sensitive')",-0.018825471,0.004233811,-0.07354787,-0.012991386,0.40414214,0.3725709,0.0587533,0.0932911,0.0345378
8,-1.146723,-1.0947014,"('unaffectionate', 'affectionate')",0.22856717,0.19230318,0.049362216,-0.012537958,0.2808299,0.2011937,-0.1469909,-0.1784356,-0.0314447
9,-0.69909155,-0.6340212,"('unaffectionate', 'caring')",0.57326376,0.5216713,0.856392,0.7979149,0.98664534,0.9532689,0.4293024,0.4097085,-0.0195939
10,-1.5789481,-1.4273583,"('unsympathetic', 'sympathetic')",-0.97113353,-0.8931723,-0.44383386,-0.37334937,-0.51906943,-0.5879101,-0.8782462,-0.8204476,0.0577986
11,-0.014615513,-0.0037224963,"('unhelpful', 'helpful')",-0.492321,-0.4626329,1.1363019,1.2015464,2.0087862,2.0814533,0.6595379,0.7041611,0.0446232
12,-0.3755141,-0.28924245,"('unsupportive', 'supportive')",0.93496555,0.96519727,0.48413503,0.5614819,-1.5105798,-1.5183778,-0.1167483,-0.0702353,0.046513
13,0.5834539,0.37204176,"('impolite', 'polite')",-0.590715,-0.67114186,0.42750496,0.4664122,-0.08441105,-0.1480744,0.0839582,0.0048094,-0.0791488
14,-1.3394067,-1.2087346,"('antisocial', 'social')",-1.6909225,-1.5015467,-0.07998917,0.009255964,-1.170936,-1.1683551,-1.0703136,-0.9673451,0.1029685
15,1.0769038,0.9539394,"('boring', 'funny')",0.72314066,0.6339474,1.2492143,1.1781309,0.2439379,0.27492586,0.8232992,0.7602359,-0.0630633
16,-0.58239996,-0.7169428,"('unpopular', 'popular')",-0.8602332,-0.85557306,-0.2633357,-0.3021668,0.83850956,0.8062047,-0.2168648,-0.2671195,-0.0502547
17,-0.21255006,-0.15813214,"('nasty', 'nice')",0.102560274,0.14768293,-0.5612916,-0.49211127,-0.3061323,-0.20563787,-0.2443534,-0.1770496,0.0673038
18,-0.25627673,-0.19969842,"('disagreeable', 'welcoming')",-0.018389802,-0.014524072,-0.93371034,-0.9050394,-0.65799344,-0.70038974,-0.4665926,-0.4549129,0.0116797
19,-0.13966788,-0.18995532,"('inhospitable', 'hospitable')",1.7597324,1.7356001,0.35741445,0.3442869,0.09852416,0.18508673,0.5190008,0.5187546,-0.0002462
20,-0.3883924,-0.25790125,"('rough', 'thoughtful')",-0.048767753,0.0037578456,-0.33024663,-0.2627072,1.1583713,1.1155547,0.0977411,0.149676,0.0519349
21,-0.03264392,0.018367516,"('immoral', 'moral')",-0.94488937,-0.9486809,1.0360879,1.067237,-0.6292488,-0.6573234,-0.1426736,-0.1300999,0.0125737
22,-0.13883214,-0.07039519,"('untrustworthy', 'trustworthy')",-1.3817809,-1.291867,-0.5084893,-0.53637874,-0.9438809,-0.9859712,-0.7432458,-0.721153,0.0220928
23,-0.13142847,-0.10075318,"('insincere', 'sincere')",-0.54483306,-0.56970614,0.67616105,0.72758406,5.542154,5.4433413,1.3855133,1.3751165,-0.0103968
24,-0.7600939,-0.6592275,"('dishonest', 'honest')",-0.4140223,-0.35754257,0.91470253,0.91500175,0.61014134,0.5955539,0.0876819,0.1234464,0.0357645
25,-0.5036514,-0.48872167,"('egoistic', 'altruistic')",1.0576403,0.9755416,0.43747264,0.37693968,1.4189754,1.3576128,0.6026092,0.5553432,-0.047266
26,-0.9900513,-0.9539129,"('hardhearted', 'benevolent')",0.3260681,0.24523173,0.08426641,0.095908485,1.2653997,1.2135046,0.1714207,0.150183,-0.0212377
27,0.3296182,0.48383006,"('hardhearted', 'softhearted')",0.854547,0.93390656,-0.42774978,-0.39518914,1.1139479,1.0160283,0.4675908,0.5096439,0.0420531
28,-1.0624112,-1.0391893,"('disloyal', 'loyal')",0.007146448,-0.1030439,0.17720011,0.07109968,0.8265839,0.70052373,-0.0128702,-0.0926525,-0.0797823
29,-0.403071,-0.35240763,"('unfair', 'fair')",-0.6716668,-0.5616951,-0.24055824,-0.24436812,-0.37973422,-0.45344502,-0.4237576,-0.402979,0.0207786
30,-0.9225886,-0.8994374,"('intolerant', 'tolerant')",-0.3062442,-0.23825575,0.14184268,0.2092501,0.8765906,0.83520985,-0.0525998,-0.0233083,0.0292915
31,-0.8891756,-0.8571569,"('evil', 'good')",1.1064947,1.1382484,-0.81401,-0.78594685,-1.1553422,-1.1692027,-0.4380083,-0.4185145,0.0194938
32,-0.70302135,-0.7280038,"('unkind', 'kind')",-0.140914,-0.1649626,-0.0086481795,-0.008905509,0.7709372,0.64181465,-0.0204116,-0.0650143,-0.0446027
33,0.005638823,-0.14783692,"('wrong', 'right')",1.5162596,1.3681195,1.1277566,1.0236634,-0.13207704,-0.16966352,0.6293945,0.5185707,-0.1108238
34,0.76775664,0.9305855,"('mean', 'honorable')",0.23772033,0.27277622,0.92378944,1.0354584,5.9694467,5.998963,1.9746783,2.0594459,0.0847676
35,0.07592122,-0.03675897,"('corrupt', 'incorrupt')",1.6328087,1.58862,0.15658307,0.042424534,0.03562229,-0.030874392,0.4752338,0.3908528,-0.084381
36,0.19715914,0.15000433,"('hostile', 'amicable')",1.2713987,1.1297396,-0.38418865,-0.54564303,0.3111438,0.14312047,0.3488782,0.2193053,-0.1295729
37,-0.68954974,-0.66117156,"('fake', 'genuine')",1.1634631,1.1816149,0.6632556,0.7177969,0.23490578,0.2428757,0.3430187,0.370279,0.0272603
38,-0.51015276,-0.5747909,"('untruthful', 'truthful')",0.22240098,0.18979172,0.733007,0.6798856,0.49683812,0.51157194,0.2355233,0.2016146,-0.0339087
39,-0.95100933,-0.9150612,"('exploitative', 'cooperative')",-0.4089465,-0.3870369,0.34710205,0.37269303,-0.17845792,-0.14773571,-0.2978279,-0.2692852,0.0285427
40,0.8465309,0.860558,"('stingy', 'generous')",0.6956713,0.6162527,0.12659892,0.12831913,-1.7530941,-1.8803741,-0.0210732,-0.0688111,-0.0477379
41,-0.37471467,-0.2921939,"('unforgiving', 'forgiving')",-0.9667485,-0.89961183,-0.6356399,-0.6093043,-0.14664695,-0.24953452,-0.5309375,-0.5126612,0.0182763
42,-0.052372456,0.023730092,"('unreliable', 'reliable')",0.2971698,0.41901395,-1.0259159,-0.8877084,-3.1411889,-3.055063,-0.9805769,-0.8750069,0.10557
43,-0.35654062,-0.20196229,"('irresponsible', 'responsible')",-0.40544674,-0.3002035,0.83546656,0.95887077,0.36476302,0.4135681,0.1095606,0.2175683,0.1080077
44,0.40426716,0.4578674,"('prejudiced', 'unprejudiced')",-1.3315855,-1.3159701,-0.8574501,-0.7558821,-1.4099182,-1.3328214,-0.7986717,-0.7367015,0.0619702
45,-0.8776865,-0.73356307,"('incompetent', 'competent')",-0.532454,-0.4240327,-0.14745384,-0.029790714,-0.29444984,-0.31121507,-0.463011,-0.3746504,0.0883606
46,-0.8610327,-0.7701566,"('uncompetitive', 'competitive')",-1.605228,-1.6127304,0.70469284,0.72990847,-0.53310215,-0.6190707,-0.5736675,-0.5680123,0.0056552
47,-0.14051235,-0.051257193,"('stupid', 'smart')",-0.82683164,-0.71083,0.26557994,0.36320728,5.250091,5.324004,1.1370817,1.231281,0.0941993
48,-0.6112504,-0.6101265,"('unintelligent', 'intelligent')",-0.09517544,-0.19991745,0.9388406,0.89799863,0.3812212,0.29066563,0.153409,0.0946551,-0.0587539
49,-0.7857784,-0.58652866,"('unable', 'able')",-0.3685503,-0.2519264,-0.48995683,-0.3865303,-0.24505536,-0.15805434,-0.4723352,-0.3457599,0.1265753
50,-0.14764816,-0.22089231,"('clumsy', 'skillful')",0.1622413,0.20770985,0.21084593,0.1697205,0.54743457,0.5320679,0.1932184,0.1721515,-0.0210669
51,0.024657682,-0.29689226,"('uneducated', 'educated')",0.03940502,-0.038956165,-0.5206318,-0.5927501,0.2301721,0.09162119,-0.0565992,-0.2092443,-0.1526451
52,-0.4256671,-0.6016784,"('irrational', 'rational')",-0.1710361,-0.2967348,0.9727881,0.7617729,0.27125812,0.17303161,0.1618358,0.0090978,-0.152738
53,-1.3186867,-1.3364742,"('uncreative', 'creative')",-0.20482963,-0.23969816,0.44302776,0.39400578,0.7580965,0.6200875,-0.080598,-0.1405198,-0.0599218
54,-0.8335284,-1.0015005,"('incapable', 'capable')",0.36812285,0.3227491,0.29905474,0.24211094,0.9927887,1.0186436,0.2066095,0.1455008,-0.0611087
55,-0.50400835,-0.40231413,"('incompetent', 'clever')",-0.5924144,-0.5623639,-0.4993176,-0.41696423,-0.33783254,-0.36076516,-0.4833932,-0.4356019,0.0477913
56,-0.02787596,0.06576559,"('impractical', 'practical')",0.2992145,0.42792702,1.3107111,1.4392167,-0.14168768,-0.099049084,0.3600905,0.4584651,0.0983746
57,-0.7109691,-0.6688061,"('unimaginative', 'imaginative')",-1.2554293,-1.2795241,-0.20247018,-0.17531452,-2.4701326,-2.5234742,-1.1597502,-1.1617796,-0.0020294
58,-1.2034744,-1.2225549,"('undiscriminating', 'discriminating')",-0.53198737,-0.5347855,0.25509438,0.2538119,-0.06152769,-0.10722909,-0.3854738,-0.4026894,-0.0172156
59,-0.19204454,-0.30362096,"('foolish', 'wise')",0.95592946,0.96741194,1.0164473,0.9152233,0.790546,0.8026796,0.6427196,0.5954235,-0.0472961
60,-0.28848386,-0.17506187,"('inefficient', 'efficient')",-1.468403,-1.3464129,0.72753227,0.87326306,-0.13195635,-0.09173036,-0.2903277,-0.1849855,0.1053422
61,-1.4576055,-1.5120058,"('illogical', 'logical')",-0.8287443,-0.8850666,0.75197536,0.62121075,0.25423232,0.08930699,-0.3200355,-0.4216386,-0.1016031
62,-0.15951353,-0.04909874,"('incompetent', 'brilliant')",-0.9068367,-0.79838955,0.18371505,0.31874776,0.0470118,0.1791948,-0.2089058,-0.0873864,0.1215194
