,rockwell_male,rockwell_female,tuple,automation_male,automation_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3861927,-0.4061409,"('unsociable', 'sociable')",0.02889993,-0.03902769,-0.38368168,-0.5164033,-0.2469915,-0.320524,-0.0735325
1,2.0881257,1.9246523,"('unfriendly', 'friendly')",0.034981318,-0.26628882,2.2617135,2.084285,1.4616068,1.2475495,-0.2140573
2,0.8078541,0.83923835,"('unlikable', 'likable')",0.37141153,0.3228259,0.62302953,0.6714021,0.6007651,0.6111555,0.0103904
3,-1.7727234,-1.7187903,"('repellent', 'pleasant')",-0.52827,-0.46219003,0.34223595,0.37862766,-0.6529192,-0.6007842,0.052135
4,-0.019239737,-0.15524997,"('disliked', 'liked')",-0.4017878,-0.562174,-5.989284,-6.1894054,-2.1367706,-2.3022765,-0.1655059
5,0.87654644,0.75611067,"('distant', 'outgoing')",-0.47481552,-0.55940473,-0.08622683,-0.11220062,0.105168,0.0281684,-0.0769996
6,0.24672389,0.15835008,"('distant', 'open')",-0.7448583,-0.84995425,0.3906337,0.3915357,-0.0358336,-0.1000228,-0.0641892
7,-0.5120177,-0.5117486,"('insensitive', 'sensitive')",-1.266342,-1.2293082,0.6261574,0.6369903,-0.3840675,-0.3680222,0.0160453
8,0.8264832,0.798077,"('unaffectionate', 'affectionate')",-0.29595852,-0.41115272,0.9674035,0.8672038,0.4993094,0.4180427,-0.0812667
9,0.9978667,0.961937,"('unaffectionate', 'caring')",-0.39044982,-0.5153409,1.4019114,1.3473777,0.6697761,0.5979912,-0.0717849
10,-1.3857979,-1.3485116,"('unsympathetic', 'sympathetic')",-2.007629,-1.9203537,-0.39908662,-0.39402747,-1.2641712,-1.2209642,0.043207
11,-0.63283384,-0.61729556,"('unhelpful', 'helpful')",-0.2418967,-0.21925566,1.6119001,1.7094284,0.2457232,0.2909591,0.0452359
12,0.8880703,0.9354826,"('unsupportive', 'supportive')",0.17182554,0.23580605,-1.4499373,-1.4865166,-0.1300138,-0.105076,0.0249378
13,-0.39737296,-0.42202336,"('impolite', 'polite')",-0.4148771,-0.3817488,-0.47035834,-0.5004855,-0.4275361,-0.4347525,-0.0072164
14,-0.2599848,-0.16025811,"('antisocial', 'social')",-0.035920348,0.03760118,-0.6714796,-0.70934266,-0.3224616,-0.2773332,0.0451284
15,0.5242425,0.40911666,"('boring', 'funny')",-0.4693332,-0.58450854,0.53854537,0.49569812,0.1978182,0.1067687,-0.0910495
16,-1.3293186,-1.3965038,"('unpopular', 'popular')",-0.6253301,-0.7078978,0.5890059,0.6356151,-0.4552143,-0.4895955,-0.0343812
17,-0.90410036,-0.9991843,"('nasty', 'nice')",-0.44428688,-0.39991385,-0.16665187,-0.07081753,-0.505013,-0.4899719,0.0150411
18,0.13546336,0.040333197,"('disagreeable', 'welcoming')",-0.27324262,-0.33965898,-0.21414968,-0.28344083,-0.1173096,-0.1942555,-0.0769459
19,0.30605766,0.17491555,"('inhospitable', 'hospitable')",-0.22550349,-0.32674992,0.41557127,0.38732377,0.1653752,0.0784965,-0.0868787
20,0.12636489,0.10619433,"('rough', 'thoughtful')",1.1323346,1.1606816,1.1035311,1.0649635,0.7874102,0.7772799,-0.0101303
21,-0.47566727,-0.4936338,"('immoral', 'moral')",-0.35248363,-0.3311958,-0.7975102,-0.74364287,-0.541887,-0.5228241,0.0190629
22,-0.2803108,-0.27419972,"('untrustworthy', 'trustworthy')",-0.55616313,-0.62451017,-0.6930927,-0.7619092,-0.5098555,-0.5535397,-0.0436842
23,-0.1656053,-0.19331789,"('insincere', 'sincere')",-0.9186986,-0.9849987,5.7702184,5.7702503,1.5619715,1.5306446,-0.0313269
24,0.3418872,0.37442848,"('dishonest', 'honest')",-1.358167,-1.3558089,0.77725196,0.6965048,-0.079676,-0.0949585,-0.0152825
25,1.5492876,1.5340992,"('egoistic', 'altruistic')",0.96771246,0.89372605,1.6297882,1.5866431,1.3822627,1.3381561,-0.0441066
26,2.617988,2.565077,"('hardhearted', 'benevolent')",1.2799447,1.1286176,1.8322482,1.6563596,1.9100602,1.7833514,-0.1267088
27,-0.18150546,-0.17735676,"('hardhearted', 'softhearted')",-0.2302481,-0.23771662,1.8176426,1.6502085,0.4686297,0.4117117,-0.056918
28,-0.20772132,-0.35162154,"('disloyal', 'loyal')",-1.3025025,-1.4400587,0.9150593,0.8249133,-0.1983882,-0.3222556,-0.1238674
29,0.36010113,0.23821282,"('unfair', 'fair')",-1.1823,-1.1943878,-0.022046879,-0.19225034,-0.2814152,-0.3828084,-0.1013932
30,-0.72492945,-0.7262984,"('intolerant', 'tolerant')",-0.9954972,-1.0040288,0.82520396,0.7546857,-0.2984076,-0.3252138,-0.0268062
31,0.9417896,0.85388076,"('evil', 'good')",-0.07806003,-0.22764227,-0.35434628,-0.45575196,0.1697944,0.0568288,-0.1129656
