,progressive_male,progressive_female,tuple,corp_male,corp_female,oh_male,oh_female,average_male,average_female,female-male
0,1.0427881,0.9264543,"('unsociable', 'sociable')",0.53536534,0.36228323,-0.31289113,-0.36652204,0.4217541,0.3074052,-0.1143489
1,-0.70400864,-0.63572246,"('unfriendly', 'friendly')",-0.16416411,-0.32845694,1.9360851,1.7839979,0.3559708,0.2732728,-0.082698
2,0.5134221,0.5619362,"('unlikable', 'likable')",1.0621145,1.1571909,0.39247605,0.51607597,0.6560042,0.7450678,0.0890636
3,0.414428,0.5894913,"('repellent', 'pleasant')",0.5937561,0.6340873,0.79341495,0.81193936,0.600533,0.6785061,0.0779731
4,-1.0197358,-1.0181965,"('disliked', 'liked')",-0.15773317,-0.1955181,-6.844974,-6.936739,-2.6741476,-2.7168179,-0.0426703
5,-0.84358925,-0.82021046,"('distant', 'outgoing')",-0.7867008,-0.72479314,0.28774512,0.24611205,-0.447515,-0.4329638,0.0145512
6,-1.388419,-1.2964003,"('distant', 'open')",-1.6569823,-1.592788,0.69074726,0.6551009,-0.7848847,-0.7446958,0.0401889
7,1.7339596,1.7395978,"('insensitive', 'sensitive')",0.007278203,0.017292205,0.0023578135,0.09700648,0.5811985,0.6179655,0.036767
8,-0.9383499,-0.8442419,"('unaffectionate', 'affectionate')",-0.5767893,-0.6632209,1.2184995,1.1362382,-0.0988799,-0.1237415,-0.0248616
9,0.5271098,0.5765642,"('unaffectionate', 'caring')",-0.28106266,-0.3457549,1.3700119,1.4097911,0.5386864,0.5468668,0.0081804
10,2.1184256,2.1989853,"('unsympathetic', 'sympathetic')",-0.49765813,-0.45212394,-0.72831464,-0.41777417,0.2974843,0.4430291,0.1455448
11,1.2566242,1.2904277,"('unhelpful', 'helpful')",0.7648058,0.79535836,0.8068202,1.0034231,0.9427501,1.0297364,0.0869863
12,1.2136357,1.4408622,"('unsupportive', 'supportive')",-0.2038607,-0.05575242,-2.142353,-2.021264,-0.377526,-0.2120514,0.1654746
13,1.0774267,1.060192,"('impolite', 'polite')",-0.29186803,-0.2083396,-0.2904179,-0.19599006,0.1650469,0.2186208,0.0535739
14,2.8214703,2.6966732,"('antisocial', 'social')",1.4144789,1.381651,-0.60283077,-0.6280415,1.2110394,1.1500943,-0.0609451
15,0.32656667,0.19913462,"('boring', 'funny')",-0.08685638,-0.1537982,0.19652984,0.17816375,0.1454134,0.0745001,-0.0709133
16,-2.92287,-2.9248025,"('unpopular', 'popular')",-0.6585693,-0.752239,0.9040149,0.73326594,-0.8924748,-0.9812586,-0.0887838
17,0.26824242,0.30918264,"('nasty', 'nice')",-0.4664151,-0.37630773,-0.9420595,-0.8140562,-0.3800774,-0.2937271,0.0863503
18,-0.8931351,-0.8298694,"('disagreeable', 'welcoming')",-0.21495306,-0.21414027,-0.4859555,-0.6137558,-0.5313479,-0.5525885,-0.0212406
19,-0.61133265,-0.6324728,"('inhospitable', 'hospitable')",-1.2834761,-1.2528282,-0.6462345,-0.6138582,-0.8470144,-0.8330531,0.0139613
20,0.78275883,0.74357677,"('rough', 'thoughtful')",0.5901219,0.60061944,0.47056407,0.40409184,0.6144816,0.5827627,-0.0317189
21,2.2015126,2.2017884,"('immoral', 'moral')",0.6536088,0.65584856,-0.63849646,-0.5237019,0.738875,0.7779783,0.0391033
22,0.5749715,0.59544486,"('untrustworthy', 'trustworthy')",0.16938443,0.20822829,-1.2663044,-1.1927382,-0.1739828,-0.1296883,0.0442945
23,1.7813451,1.793164,"('insincere', 'sincere')",0.4622536,0.42515957,5.869388,5.8947363,2.7043289,2.7043533,2.44e-05
24,1.1819638,1.2124155,"('dishonest', 'honest')",0.1879651,0.23139943,0.9360675,1.0333536,0.7686655,0.8257229,0.0570574
25,-0.9043402,-0.8933345,"('egoistic', 'altruistic')",0.4864697,0.37297642,1.1330014,0.91038716,0.238377,0.1300097,-0.1083673
26,1.0519463,0.9963496,"('hardhearted', 'benevolent')",1.7843823,1.6428196,1.2005247,1.0486931,1.3456178,1.2292875,-0.1163303
27,-0.02487063,0.0054360395,"('hardhearted', 'softhearted')",-0.2506137,-0.2475657,1.4736787,1.3951879,0.3993981,0.3843527,-0.0150454
28,0.32417965,0.27342555,"('disloyal', 'loyal')",0.044220746,-0.12100962,0.7326211,0.6924039,0.3670072,0.2816066,-0.0854006
29,-0.25357473,-0.28927067,"('unfair', 'fair')",-0.41172454,-0.40846506,-0.6793647,-0.76278585,-0.4482213,-0.4868405,-0.0386192
30,2.0474138,2.022023,"('intolerant', 'tolerant')",1.5797986,1.5446854,0.23368153,0.28096125,1.2869647,1.2825565,-0.0044082
31,-2.8787959,-2.8112516,"('evil', 'good')",-1.0570056,-1.0807331,-0.7840433,-0.93404824,-1.5732816,-1.6086777,-0.0353961
32,0.7783271,0.67631334,"('unkind', 'kind')",0.95660543,0.90054065,1.0926296,0.99738634,0.9425207,0.8580801,-0.0844406
33,-0.59745747,-0.5689923,"('wrong', 'right')",-0.22404557,-0.27230328,0.07328063,-0.0150051415,-0.2494075,-0.2854336,-0.0360261
34,0.32731873,0.41552848,"('mean', 'honorable')",0.7076207,0.89421415,5.327912,5.33634,2.1209504,2.215361,0.0944106
35,-2.4547675,-2.611476,"('corrupt', 'incorrupt')",-1.6278043,-1.7360301,0.04414998,-0.24047746,-1.3461407,-1.5293279,-0.1831872
36,-2.750968,-2.707619,"('hostile', 'amicable')",-1.8470066,-2.0310788,0.49270594,0.20474629,-1.368423,-1.5113173,-0.1428943
37,1.1316373,1.1680644,"('fake', 'genuine')",-0.2782441,-0.2762804,-0.3006041,-0.19643405,0.184263,0.2317833,0.0475203
38,0.32592556,0.4090818,"('untruthful', 'truthful')",-0.15796246,-0.020816416,-0.067196794,-0.04920434,0.0335888,0.1130203,0.0794315
39,1.8745602,1.8395075,"('exploitative', 'cooperative')",0.82463527,0.91341424,-0.6102117,-0.50206065,0.6963279,0.750287,0.0539591
40,-0.23070414,-0.035882235,"('stingy', 'generous')",0.05111795,0.015716575,-2.1915553,-2.219124,-0.7903805,-0.7464299,0.0439506
41,0.30038747,0.4162606,"('unforgiving', 'forgiving')",0.45564324,0.46344465,-0.516182,-0.49916664,0.0799496,0.1268462,0.0468966
42,1.1398466,1.2657031,"('unreliable', 'reliable')",0.49057788,0.6274557,-3.1702132,-2.8902285,-0.5132629,-0.3323566,0.1809063
43,1.9430635,2.0133321,"('irresponsible', 'responsible')",0.6742072,0.7750319,0.33875978,0.5259607,0.9853435,1.1047749,0.1194314
44,-0.691292,-0.71630603,"('prejudiced', 'unprejudiced')",-0.47983906,-0.44026542,-0.92855406,-0.9230631,-0.6998951,-0.6932115,0.0066836
45,0.5884269,0.7119957,"('incompetent', 'competent')",0.4479841,0.5014469,-0.5523558,-0.45789582,0.1613517,0.2518489,0.0904972
46,1.0741296,1.1841496,"('uncompetitive', 'competitive')",0.43450427,0.5221064,-1.4476886,-1.2754056,0.0203151,0.1436168,0.1233017
47,0.42073298,0.46918005,"('stupid', 'smart')",0.5552867,0.6376349,6.0012507,6.0447,2.3257569,2.3838383,0.0580814
48,1.2266077,1.2560624,"('unintelligent', 'intelligent')",0.49555555,0.457893,0.29117092,0.34122607,0.6711113,0.6850605,0.0139492
49,0.47157156,0.4725325,"('unable', 'able')",-0.059098836,0.09166278,-0.12665623,-0.05890738,0.0952722,0.1684293,0.0731571
50,-0.36701202,-0.39126337,"('clumsy', 'skillful')",-0.8942668,-0.8991563,0.200784,0.20146444,-0.3534983,-0.3629851,-0.0094868
51,0.6915984,0.57741445,"('uneducated', 'educated')",0.12414156,0.03966682,-0.028646588,0.0040460005,0.2623645,0.2070424,-0.0553221
52,-1.210407,-1.3770857,"('irrational', 'rational')",-0.5974826,-0.8149639,0.78746945,0.60703135,-0.3401401,-0.5283394,-0.1881993
53,-0.45281738,-0.41093484,"('uncreative', 'creative')",-0.6281556,-0.72982585,0.42688802,0.3419352,-0.2180283,-0.2662752,-0.0482469
54,0.3091693,0.26530027,"('incapable', 'capable')",-0.45336884,-0.45388266,0.9764642,1.0779309,0.2774216,0.2964495,0.0190279
55,0.9835456,1.122795,"('incompetent', 'clever')",0.67228776,0.66630626,-0.42035347,-0.2585206,0.4118266,0.5101935,0.0983669
56,3.7355366,3.6394463,"('impractical', 'practical')",1.3658085,1.3892647,-0.34368727,-0.1979419,1.585886,1.6102564,0.0243704
57,0.48341444,0.5447402,"('unimaginative', 'imaginative')",-0.2983505,-0.33143443,-3.606037,-3.4132445,-1.1403244,-1.0666463,0.0736781
58,-0.21493897,-0.23002914,"('undiscriminating', 'discriminating')",0.19845617,0.17167413,-0.7910866,-0.74551433,-0.2691898,-0.2679565,0.0012333
59,-0.3036329,-0.36348817,"('foolish', 'wise')",-0.45188528,-0.438995,0.81270933,0.82175016,0.0190637,0.0064223,-0.0126414
60,3.1748147,3.194108,"('inefficient', 'efficient')",0.85082,1.0051382,-0.33513147,-0.08860092,1.2301678,1.3702151,0.1400473
61,0.96088475,0.8048545,"('illogical', 'logical')",0.21922094,0.09751063,0.235589,0.14846422,0.4718982,0.3502765,-0.1216217
62,2.07345,2.2158616,"('incompetent', 'brilliant')",1.4293056,1.6047076,0.21298635,0.48632663,1.2385807,1.4356319,0.1970512
63,1.4803839,1.5677855,"('unperceptive', 'insightful')",0.43998218,0.52250624,0.11335035,0.25874364,0.6779055,0.7830118,0.1051063
64,0.4984649,0.42888248,"('shy', 'confident')",0.18443933,0.24366935,-6.8554974,-6.617832,-2.057531,-1.9817602,0.0757708
65,1.4658611,1.3790938,"('insecure', 'secure')",0.095002964,0.082367405,-0.70744807,-0.49711144,0.284472,0.3214499,0.0369779
66,-0.69732535,-0.69466066,"('inactive', 'active')",-1.334421,-1.388093,0.6620375,0.55101573,-0.4565696,-0.5105793,-0.0540097
67,1.2117007,1.0620801,"('doubtful', 'determined')",0.37015897,0.35986406,-0.35634544,-0.33550942,0.4085047,0.3621449,-0.0463598
68,0.4995595,0.33191082,"('dependent', 'independent')",-0.8607903,-0.80448854,-0.8690626,-0.85070497,-0.4100978,-0.4410942,-0.0309964
69,-1.3269749,-1.420461,"('lazy', 'industrious')",0.061056864,0.108820185,-0.70480794,-0.8927737,-0.6569087,-0.7348049,-0.0778962
70,1.7799081,1.9103277,"('lethargic', 'energetic')",0.16176866,0.26232553,0.14108329,0.29550335,0.6942534,0.8227189,0.1284655
71,-0.19628799,-0.2627344,"('diffident', 'self-confident')",0.1044762,0.10826649,0.72018164,0.6936625,0.2094566,0.1797315,-0.0297251
72,1.320963,1.3056617,"('unambitious', 'ambitious')",-0.0565226,0.058255482,0.2333822,0.38347706,0.4992742,0.5824647,0.0831905
73,0.3379622,0.2919966,"('helpless', 'self-reliant')",0.64193213,0.56384337,-3.670091,-3.596192,-0.8967322,-0.9134506,-0.0167184
74,1.1817029,1.235076,"('undedicated', 'dedicated')",0.34903058,0.39540228,-0.8568583,-0.7941835,0.2246251,0.2787649,0.0541398
75,-1.7065988,-1.6457571,"('meek', 'impulsive')",-0.7030563,-0.6446778,-0.17495272,-0.15047222,-0.8615359,-0.8136357,0.0479002
76,1.3437428,1.4290314,"('anxious', 'daring')",0.040083837,0.16144855,-0.37118897,-0.16468409,0.3375459,0.4752653,0.1377194
77,1.0062304,1.0076725,"('unmotivated', 'motivated')",-0.30628815,-0.29943472,-1.6782807,-1.5492041,-0.3261128,-0.2803221,0.0457907
78,0.20012504,0.295716,"('nonresilient', 'resilient')",-0.40745792,-0.3835906,-0.14542073,-0.15985799,-0.1175845,-0.0825775,0.035007
