,bio_male,bio_female,tuple,techne_male,techne_female,corp_male,corp_female,average_male,average_female,female-male
0,0.28628466,0.10411535,"('unsociable', 'sociable')",-0.07046204,-0.10018146,-0.35196248,-0.47896355,-0.04538,-0.1583432,-0.1129632
1,-0.23465326,-0.3755776,"('unfriendly', 'friendly')",-1.5791744,-1.8160988,1.0581157,0.99268144,-0.251904,-0.399665,-0.147761
2,0.9704746,0.86290324,"('unlikable', 'likable')",1.0244285,0.9253766,0.9832365,0.92377,0.9927132,0.9040166,-0.0886966
3,-1.1188151,-1.1098918,"('repellent', 'pleasant')",-0.28603092,-0.2374163,1.2125889,1.223922,-0.0640857,-0.0411287,0.022957
4,-0.37409988,-0.4002252,"('disliked', 'liked')",-0.047774915,-0.10969687,-6.9662905,-7.2014112,-2.4627218,-2.5704444,-0.1077226
5,-0.53645897,-0.4433346,"('distant', 'outgoing')",-1.4124216,-1.4277333,-0.8067636,-0.71650445,-0.918548,-0.8625241,0.0560239
6,-0.86096144,-0.8269288,"('distant', 'open')",-1.7467473,-1.8082256,-0.8209236,-0.72747403,-1.1428774,-1.1208762,0.0220012
7,-0.32990423,-0.41741768,"('insensitive', 'sensitive')",-0.7367304,-0.6874162,0.5424146,0.59066266,-0.17474,-0.1713904,0.0033496
8,-0.04321839,-0.083575994,"('unaffectionate', 'affectionate')",-1.2636312,-1.4502764,0.58886814,0.5829434,-0.2393272,-0.3169697,-0.0776425
9,0.2057657,0.18678994,"('unaffectionate', 'caring')",-1.6397595,-1.777597,1.0310565,1.1153984,-0.1343124,-0.1584695,-0.0241571
10,-1.0438749,-1.2716659,"('unsympathetic', 'sympathetic')",-1.1696796,-1.2132419,-0.54427546,-0.5059657,-0.9192766,-0.9969579,-0.0776813
11,0.1542246,0.1232452,"('unhelpful', 'helpful')",0.35304785,0.3098144,1.4688319,1.5896199,0.6587015,0.6742265,0.015525
12,0.93842506,0.8972584,"('unsupportive', 'supportive')",-0.40409783,-0.4075122,-2.1167989,-2.135245,-0.5274905,-0.5484996,-0.0210091
13,-0.08746126,-0.18898182,"('impolite', 'polite')",-0.2863049,-0.20998017,-0.94121367,-0.86731136,-0.4383266,-0.4220911,0.0162355
14,0.67185557,0.61292356,"('antisocial', 'social')",1.1453847,1.2342187,0.4010293,0.2424644,0.7394232,0.6965355,-0.0428877
15,0.3172566,0.20549214,"('boring', 'funny')",0.46956477,0.33958662,0.25374517,0.21076968,0.3468555,0.2519495,-0.094906
16,-0.29394037,-0.35232833,"('unpopular', 'popular')",-0.4721963,-0.61713094,0.24309304,0.19040623,-0.1743479,-0.2596844,-0.0853365
17,0.07271077,0.060392335,"('nasty', 'nice')",-0.38941917,-0.40638158,-0.43339357,-0.44875652,-0.250034,-0.2649152,-0.0148812
18,0.51241595,0.39818525,"('disagreeable', 'welcoming')",-0.7236669,-0.7522597,-0.28583115,-0.3258669,-0.165694,-0.2266471,-0.0609531
19,-0.9753553,-1.044456,"('inhospitable', 'hospitable')",-0.6091688,-0.7489754,-0.61789554,-0.5352773,-0.7341399,-0.7762362,-0.0420963
20,0.57215923,0.5663601,"('rough', 'thoughtful')",0.9098997,0.9620881,0.7350334,0.6574427,0.7390308,0.7286303,-0.0104005
21,0.7235753,0.5396385,"('immoral', 'moral')",0.68038744,0.6445348,-0.16882907,-0.15972002,0.4117112,0.3414844,-0.0702268
22,-0.12883423,-0.2626043,"('untrustworthy', 'trustworthy')",-0.022344522,-0.051225856,-0.63681555,-0.7459755,-0.2626648,-0.3532685,-0.0906037
23,0.04726654,-0.092130095,"('insincere', 'sincere')",-0.97206295,-1.0522516,5.7824864,5.9631066,1.61923,1.6062417,-0.0129883
24,-0.21802542,-0.29365024,"('dishonest', 'honest')",-1.6777275,-1.7490695,0.6187853,0.6371808,-0.4256558,-0.4685129,-0.0428571
25,0.7748146,0.8059515,"('egoistic', 'altruistic')",-0.3253151,-0.40179378,1.4240512,1.3894176,0.6245169,0.5978584,-0.0266585
26,0.58394516,0.38749036,"('hardhearted', 'benevolent')",0.2742408,0.06601836,1.9628057,1.7815313,0.9403306,0.7450134,-0.1953172
27,-0.37637576,-0.2617457,"('hardhearted', 'softhearted')",-1.1991715,-1.1495798,1.3514187,1.3232328,-0.0747095,-0.0293642,0.0453453
28,0.097804524,-0.033519577,"('disloyal', 'loyal')",-0.59893924,-0.7589854,1.0293864,0.99646187,0.1760839,0.0679856,-0.1080983
29,-0.26960638,-0.32853746,"('unfair', 'fair')",-0.25388414,-0.3304135,-0.29539365,-0.49602005,-0.2729614,-0.3849903,-0.1120289
30,0.39692917,0.28660652,"('intolerant', 'tolerant')",-0.39604107,-0.4460132,0.90937835,0.8492411,0.3034222,0.2299448,-0.0734774
31,-0.742292,-0.74882686,"('evil', 'good')",-0.5625809,-0.69386095,-0.9072718,-1.0340881,-0.7373815,-0.825592,-0.0882105
32,0.5231977,0.3719377,"('unkind', 'kind')",0.21971458,0.112707496,0.7855646,0.6383852,0.5094923,0.3743435,-0.1351488
33,0.50427455,0.45455858,"('wrong', 'right')",-0.359824,-0.48237872,-0.60232365,-0.66607904,-0.1526244,-0.2312997,-0.0786753
34,0.030343227,0.0759863,"('mean', 'honorable')",0.13160688,0.18970092,5.4086857,5.7578783,1.8568786,2.0078551,0.1509765
35,-0.41642362,-0.37744343,"('corrupt', 'incorrupt')",-0.61604065,-0.73690295,-0.55128825,-0.61416143,-0.5279175,-0.5761693,-0.0482518
36,-1.250814,-1.4076793,"('hostile', 'amicable')",-0.43914127,-0.6776897,-0.20988151,-0.3461996,-0.6332789,-0.8105229,-0.177244
37,-0.1056355,-0.214979,"('fake', 'genuine')",-0.052406617,-0.05745911,-0.048350334,-0.00025176257,-0.0687975,-0.0908966,-0.0220991
38,-0.077573955,-0.07121386,"('untruthful', 'truthful')",-0.5713605,-0.67438906,-0.56354797,-0.44674942,-0.4041608,-0.3974508,0.00671
39,0.67019933,0.64165664,"('exploitative', 'cooperative')",-0.23654786,-0.18780333,0.4866149,0.47088262,0.3067555,0.3082453,0.0014898
40,0.69428915,0.573874,"('stingy', 'generous')",-0.62772846,-0.66619086,-1.6751851,-1.8155656,-0.5362082,-0.6359608,-0.0997526
41,0.51873446,0.25178477,"('unforgiving', 'forgiving')",-0.8252123,-0.93835694,0.2241138,0.07636016,-0.0274547,-0.203404,-0.1759493
42,-0.021301083,-0.115063615,"('unreliable', 'reliable')",0.2046168,0.23191616,-3.2692463,-3.3104713,-1.0286435,-1.0645396,-0.0358961
43,0.12488506,0.08923583,"('irresponsible', 'responsible')",-0.68241894,-0.6512964,0.2775545,0.31185484,-0.0933264,-0.0834019,0.0099245
44,-0.2470434,-0.18008012,"('prejudiced', 'unprejudiced')",0.76237357,0.8158811,-1.4799101,-1.5616571,-0.3215266,-0.3086187,0.0129079
45,-0.35251498,-0.54709774,"('incompetent', 'competent')",-0.58246297,-0.6724681,-0.020671384,-0.1113317,-0.3185498,-0.4436325,-0.1250827
46,-0.8172524,-0.9426923,"('uncompetitive', 'competitive')",-0.67099994,-0.697218,-0.9310465,-0.9395986,-0.806433,-0.8598363,-0.0534033
47,0.8414384,0.8544417,"('stupid', 'smart')",0.5047563,0.6452408,5.3127165,5.573337,2.2196371,2.3576732,0.1380361
48,2.0006986,1.8432449,"('unintelligent', 'intelligent')",0.25103405,0.2274679,0.72790337,0.73705655,0.993212,0.9359231,-0.0572889
49,0.7024292,0.79415756,"('unable', 'able')",0.40669617,0.5236048,-0.45677832,-0.3357496,0.217449,0.3273376,0.1098886
50,0.15062459,0.09514853,"('clumsy', 'skillful')",0.78146774,0.6907917,-0.19163181,-0.18696488,0.2468202,0.1996585,-0.0471617
51,0.1949788,0.06417887,"('uneducated', 'educated')",0.5255264,0.46156448,0.5302044,0.48559642,0.4169032,0.3371133,-0.0797899
52,0.7798527,0.62476015,"('irrational', 'rational')",-0.56348526,-0.76535505,0.29147837,0.14827481,0.1692819,0.00256,-0.1667219
53,-1.2351799,-1.2501903,"('uncreative', 'creative')",-0.6164647,-0.7158913,0.38540933,0.3772993,-0.4887451,-0.5295941,-0.040849
54,-0.30874833,-0.45650336,"('incapable', 'capable')",-0.4074197,-0.6054874,0.73186797,0.7681745,0.0052333,-0.0979387,-0.103172
55,0.6947493,0.55024415,"('incompetent', 'clever')",0.5340319,0.55298734,0.7004143,0.67904615,0.6430652,0.5940925,-0.0489727
56,0.69776,0.5841541,"('impractical', 'practical')",0.4520419,0.44833115,-0.74974704,-0.7311152,0.1333516,0.1004567,-0.0328949
57,-0.50317127,-0.6896303,"('unimaginative', 'imaginative')",-0.21435302,-0.3152095,-2.8919747,-2.9891677,-1.2031663,-1.3313359,-0.1281696
58,-0.6787022,-0.76489383,"('undiscriminating', 'discriminating')",-0.4173201,-0.46920764,0.125487,0.078769006,-0.3235118,-0.3851109,-0.0615991
