,denbury_male,denbury_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.4526656,-0.69932795,"('unsociable', 'sociable')",0.052620873,-0.080369055,-0.2000224,-0.3898485,-0.1898261
1,-1.4087895,-1.538694,"('unfriendly', 'friendly')",1.7406961,1.5905924,0.1659533,0.0259492,-0.1400041
2,-0.16264299,-0.02085163,"('unlikable', 'likable')",0.41425538,0.5031791,0.1258062,0.2411637,0.1153575
3,-0.7732259,-0.6357491,"('repellent', 'pleasant')",0.15353994,0.21464157,-0.309843,-0.2105538,0.0992892
4,0.80084574,0.7184131,"('disliked', 'liked')",-6.047348,-5.988026,-2.6232512,-2.6348066,-0.0115554
5,-0.27746996,-0.24546343,"('distant', 'outgoing')",-0.11920768,-0.17336872,-0.1983388,-0.2094161,-0.0110773
6,-0.44990575,-0.37087142,"('distant', 'open')",0.34915712,0.22319093,-0.0503743,-0.0738402,-0.0234659
7,-0.29473817,-0.26439184,"('insensitive', 'sensitive')",1.4242058,1.4108437,0.5647338,0.573226,0.0084922
8,-0.5183791,-0.4957989,"('unaffectionate', 'affectionate')",1.0386915,0.89874876,0.2601562,0.2014749,-0.0586813
9,-0.79348,-0.7682711,"('unaffectionate', 'caring')",1.4021354,1.3228327,0.3043277,0.2772808,-0.0270469
10,-0.62347966,-0.69120896,"('unsympathetic', 'sympathetic')",0.58703446,0.5192375,-0.0182226,-0.0859857,-0.0677631
11,-0.43522316,-0.41001886,"('unhelpful', 'helpful')",2.3155215,2.3293064,0.9401492,0.9596437,0.0194945
12,-0.21758655,-0.1671353,"('unsupportive', 'supportive')",-1.2623248,-1.1981694,-0.7399557,-0.6826524,0.0573033
13,-0.33088726,-0.3521932,"('impolite', 'polite')",-0.16685814,-0.10148297,-0.2488727,-0.2268381,0.0220346
14,-0.04249856,-0.049922958,"('antisocial', 'social')",-0.07338646,-0.039394293,-0.0579425,-0.0446586,0.0132839
15,-0.002408838,-0.064842924,"('boring', 'funny')",0.552011,0.48868394,0.2748011,0.2119205,-0.0628806
16,-0.64953274,-0.58087826,"('unpopular', 'popular')",-0.028642159,0.06961754,-0.3390875,-0.2556304,0.0834571
17,0.17327717,0.13477153,"('nasty', 'nice')",-0.30675864,-0.27545467,-0.0667407,-0.0703416,-0.0036009
18,-0.8865515,-0.7774036,"('disagreeable', 'welcoming')",-0.8733868,-0.8398923,-0.8799691,-0.808648,0.0713211
19,-0.21011607,-0.16350296,"('inhospitable', 'hospitable')",0.05588293,0.08309063,-0.0771166,-0.0402062,0.0369104
20,0.20000122,0.30316415,"('rough', 'thoughtful')",1.2388633,1.2233384,0.7194323,0.7632512,0.0438189
21,-0.894116,-0.8282254,"('immoral', 'moral')",-0.6335619,-0.45639268,-0.7638389,-0.642309,0.1215299
22,0.27768824,0.2792592,"('untrustworthy', 'trustworthy')",-0.4823517,-0.5096545,-0.1023317,-0.1151977,-0.012866
23,-1.1413836,-1.1837507,"('insincere', 'sincere')",5.7423086,5.5923495,2.3004625,2.2042994,-0.0961631
24,-0.36568925,-0.39269263,"('dishonest', 'honest')",1.0237563,0.9385091,0.3290335,0.2729082,-0.0561253
25,-0.7820536,-0.8204292,"('egoistic', 'altruistic')",0.9169544,0.8697892,0.0674504,0.02468,-0.0427704
26,0.12702304,0.009112697,"('hardhearted', 'benevolent')",1.8436847,1.743261,0.9853538,0.8761868,-0.109167
27,-0.21283537,-0.13384952,"('hardhearted', 'softhearted')",1.424959,1.3299394,0.6060618,0.5980449,-0.0080169
28,-0.4084307,-0.5047009,"('disloyal', 'loyal')",1.1071587,0.9627582,0.349364,0.2290286,-0.1203354
29,-0.01769102,-0.06054008,"('unfair', 'fair')",-0.23022272,-0.42805582,-0.1239569,-0.244298,-0.1203411
30,0.31678176,0.25822532,"('intolerant', 'tolerant')",1.4891559,1.5194503,0.9029688,0.8888378,-0.014131
31,-0.43787265,-0.4469157,"('evil', 'good')",-1.0066683,-1.1598928,-0.7222705,-0.8034042,-0.0811337
32,-1.2872338,-1.3629766,"('unkind', 'kind')",0.8664588,0.7381804,-0.2103875,-0.3123981,-0.1020106
33,-0.24278656,-0.22086288,"('wrong', 'right')",-0.4554104,-0.4412567,-0.3490985,-0.3310598,0.0180387
34,-0.20404848,-0.19849305,"('mean', 'honorable')",5.7015214,5.75446,2.7487364,2.7779834,0.029247
35,0.5226537,0.51272297,"('corrupt', 'incorrupt')",-0.47877654,-0.6963229,0.0219386,-0.0918,-0.1137386
36,0.11758618,0.033266492,"('hostile', 'amicable')",-0.16856149,-0.4325799,-0.0254877,-0.1996567,-0.174169
37,-0.04218682,0.055567384,"('fake', 'genuine')",0.7277394,0.7802744,0.3427763,0.4179209,0.0751446
38,-0.74830985,-0.7605728,"('untruthful', 'truthful')",0.07075768,0.09960905,-0.3387761,-0.3304819,0.0082942
39,0.086860806,0.19974197,"('exploitative', 'cooperative')",0.2521341,0.27894115,0.1694975,0.2393416,0.0698441
40,-0.04675526,-0.07907685,"('stingy', 'generous')",-1.1869875,-1.2014991,-0.6168714,-0.640288,-0.0234166
41,0.79448366,0.75649065,"('unforgiving', 'forgiving')",0.21871483,0.09151541,0.5065992,0.424003,-0.0825962
42,0.55156267,0.6437119,"('unreliable', 'reliable')",-2.3227696,-2.1262047,-0.8856035,-0.7412464,0.1443571
43,-0.550445,-0.50778216,"('irresponsible', 'responsible')",1.2878667,1.2957753,0.3687108,0.3939966,0.0252858
44,0.052051835,0.16221869,"('prejudiced', 'unprejudiced')",-1.9107643,-1.8158286,-0.9293563,-0.8268049,0.1025514
45,0.27371413,0.17265017,"('incompetent', 'competent')",0.5973754,0.49319035,0.4355448,0.3329203,-0.1026245
46,0.008705141,-0.027559247,"('uncompetitive', 'competitive')",-0.13269314,-0.10494863,-0.061994,-0.0662539,-0.0042599
47,0.21014814,0.32630435,"('stupid', 'smart')",5.328549,5.306349,2.7693486,2.8163266,0.046978
48,-0.8001979,-0.8843625,"('unintelligent', 'intelligent')",0.74195004,0.715117,-0.0291239,-0.0846228,-0.0554989
49,-0.7084565,-0.5655345,"('unable', 'able')",-0.1309785,-0.017169245,-0.4197175,-0.2913519,0.1283656
50,-0.52414006,-0.40660024,"('clumsy', 'skillful')",-0.1274488,-0.14675738,-0.3257944,-0.2766788,0.0491156
51,-0.47643328,-0.6034209,"('uneducated', 'educated')",0.35209635,0.34060585,-0.0621685,-0.1314075,-0.069239
52,-0.36610615,-0.45933282,"('irrational', 'rational')",-0.26339155,-0.394807,-0.3147489,-0.4270699,-0.112321
53,-1.2305254,-1.1910366,"('uncreative', 'creative')",0.916461,0.8714288,-0.1570322,-0.1598039,-0.0027717
54,-0.67123264,-0.65521884,"('incapable', 'capable')",0.9691657,0.9691301,0.1489665,0.1569556,0.0079891
55,0.12500216,0.093678266,"('incompetent', 'clever')",0.18070823,0.21033004,0.1528552,0.1520042,-0.000851
56,0.3561296,0.29063967,"('impractical', 'practical')",0.80002373,0.82154,0.5780767,0.5560898,-0.0219869
57,-0.14679271,-0.26279223,"('unimaginative', 'imaginative')",-1.534027,-1.6338359,-0.8404099,-0.9483141,-0.1079042
58,0.09507503,0.09088972,"('undiscriminating', 'discriminating')",0.58387244,0.51151305,0.3394737,0.3012014,-0.0382723
59,0.20420438,0.3126399,"('foolish', 'wise')",0.26796737,0.27730054,0.2360859,0.2949702,0.0588843
60,-0.6238994,-0.5868169,"('inefficient', 'efficient')",0.15468389,0.37574843,-0.2346078,-0.1055342,0.1290736
61,-0.46335727,-0.54335177,"('illogical', 'logical')",0.5453998,0.37758568,0.0410213,-0.082883,-0.1239043
62,-0.3834272,-0.23918526,"('incompetent', 'brilliant')",0.7803108,0.965752,0.1984418,0.3632834,0.1648416
63,-0.67601824,-0.65653074,"('unperceptive', 'insightful')",1.4068326,1.5299805,0.3654072,0.4367249,0.0713177
64,-0.12558518,-0.15664722,"('shy', 'confident')",-6.4139376,-6.289694,-3.2697613,-3.2231705,0.0465908
65,-0.79899406,-0.87296975,"('insecure', 'secure')",-0.22518817,-0.24553928,-0.5120911,-0.5592545,-0.0471634
66,-0.3773976,-0.3812445,"('inactive', 'active')",0.9765678,0.9447145,0.2995851,0.281735,-0.0178501
67,-0.20648377,-0.19549942,"('doubtful', 'determined')",-0.34681976,-0.3403876,-0.2766518,-0.2679435,0.0087083
68,-0.533148,-0.5571167,"('dependent', 'independent')",-0.5915805,-0.61632925,-0.5623642,-0.586723,-0.0243588
69,0.21627076,0.32733536,"('lazy', 'industrious')",-0.68265575,-0.652949,-0.2331925,-0.1628068,0.0703857
70,0.73730534,0.82975775,"('lethargic', 'energetic')",1.3257787,1.3958338,1.0315421,1.1127958,0.0812537
71,-0.13260199,-0.21755749,"('diffident', 'self-confident')",0.6981623,0.7216354,0.2827802,0.252039,-0.0307412
72,-0.89146984,-0.90074474,"('unambitious', 'ambitious')",-0.33223143,-0.39849102,-0.6118506,-0.6496179,-0.0377673
