,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
39,0.8057301,0.86940086,"('exploitative', 'cooperative')",0.1969678,0.16700378,0.501349,0.5182023,0.0168533
40,0.5638891,0.6577365,"('stingy', 'generous')",-1.5263739,-1.5412016,-0.4812424,-0.4417326,0.0395098
41,0.21513791,0.32239145,"('unforgiving', 'forgiving')",0.11470635,0.0029320568,0.1649221,0.1626618,-0.0022603
42,0.47772816,0.6184471,"('unreliable', 'reliable')",-3.4949222,-3.409425,-1.508597,-1.395489,0.113108
43,0.2799823,0.3801453,"('irresponsible', 'responsible')",0.65116906,0.6493001,0.4655757,0.5147227,0.049147
44,0.58394665,0.5599629,"('prejudiced', 'unprejudiced')",-1.668139,-1.6668988,-0.5420961,-0.553468,-0.0113719
45,-0.14954166,-0.054450117,"('incompetent', 'competent')",-0.23105736,-0.22994183,-0.1902995,-0.142196,0.0481035
46,0.16720079,0.22842595,"('uncompetitive', 'competitive')",-0.56651676,-0.57045645,-0.199658,-0.1710152,0.0286428
47,0.18506229,0.28588974,"('stupid', 'smart')",5.0673003,5.1529937,2.6261814,2.7194417,0.0932603
48,-0.3812107,-0.32435393,"('unintelligent', 'intelligent')",0.5810982,0.5764001,0.0999437,0.1260231,0.0260794
49,-0.2327123,-0.08648604,"('unable', 'able')",-0.34522688,-0.24470507,-0.2889696,-0.1655956,0.123374
50,0.31258374,0.34235093,"('clumsy', 'skillful')",0.078486726,0.08308913,0.1955352,0.21272,0.0171848
51,-0.7763623,-0.84765995,"('uneducated', 'educated')",0.4806969,0.3999339,-0.1478327,-0.223863,-0.0760303
52,0.29709953,0.1215555,"('irrational', 'rational')",0.32928866,0.22688109,0.3131941,0.1742183,-0.1389758
53,-1.141443,-1.007132,"('uncreative', 'creative')",0.36413696,0.38198382,-0.388653,-0.3125741,0.0760789
54,-0.2161335,-0.2862398,"('incapable', 'capable')",1.0886952,1.1086482,0.4362808,0.4112042,-0.0250766
55,0.28789794,0.45423135,"('incompetent', 'clever')",0.25821656,0.28698874,0.2730573,0.3706101,0.0975528
56,0.47791615,0.46916652,"('impractical', 'practical')",-0.08496684,-0.11177917,0.1964747,0.1786937,-0.017781
57,-0.8745949,-0.86307275,"('unimaginative', 'imaginative')",-2.5208178,-2.560501,-1.6977063,-1.711787,-0.0140807
58,0.15913409,0.24495217,"('undiscriminating', 'discriminating')",0.36377048,0.32679185,0.2614523,0.285872,0.0244197
59,0.46935242,0.45369402,"('foolish', 'wise')",0.36986962,0.37784111,0.419611,0.4157676,-0.0038434
60,0.6979063,0.8524319,"('inefficient', 'efficient')",-0.17689669,-0.027583962,0.2605048,0.412424,0.1519192
61,-0.3942131,-0.46498153,"('illogical', 'logical')",0.2548697,0.09028754,-0.0696717,-0.187347,-0.1176753
62,0.7364431,0.8803083,"('incompetent', 'brilliant')",0.19274573,0.36023772,0.4645944,0.620273,0.1556786
63,-0.64535445,-0.52456266,"('unperceptive', 'insightful')",0.6633192,0.8218969,0.0089824,0.1486671,0.1396847
64,0.29243964,0.34524685,"('shy', 'confident')",-6.5878,-6.5847683,-3.1476803,-3.1197608,0.0279195
65,0.584313,0.61265296,"('insecure', 'secure')",-0.40804765,-0.43164435,0.0881327,0.0905043,0.0023716
66,-0.9939809,-0.9612975,"('inactive', 'active')",0.12184681,0.15455051,-0.436067,-0.4033735,0.0326935
67,0.47134167,0.34626597,"('doubtful', 'determined')",-0.14858352,-0.20588154,0.1613791,0.0701922,-0.0911869
68,-0.78212976,-0.6567715,"('dependent', 'independent')",-0.44192672,-0.40488482,-0.6120282,-0.5308281,0.0812001
69,0.096289866,0.16016284,"('lazy', 'industrious')",-0.7059766,-0.65947974,-0.3048434,-0.2496585,0.0551849
70,0.21992636,0.35795945,"('lethargic', 'energetic')",0.3587233,0.413571,0.2893248,0.3857652,0.0964404
71,-0.59222025,-0.564216,"('diffident', 'self-confident')",-0.01284989,-0.0027311593,-0.3025351,-0.2834736,0.0190615
72,0.13741556,0.08596822,"('unambitious', 'ambitious')",-0.53992695,-0.6006739,-0.2012557,-0.2573529,-0.0560972
73,0.6925979,0.719436,"('helpless', 'self-reliant')",-2.8100574,-2.7435322,-1.0587298,-1.0120481,0.0466817
74,0.38000616,0.4464576,"('undedicated', 'dedicated')",0.0012737289,-0.02861234,0.1906399,0.2089226,0.0182827
75,-0.039738223,-0.084284395,"('meek', 'impulsive')",-0.44820032,-0.39765477,-0.2439693,-0.2409696,0.0029997
76,0.54217756,0.64325356,"('anxious', 'daring')",-0.020097125,0.07884191,0.2610402,0.3610477,0.1000075
77,-0.6601723,-0.5596841,"('unmotivated', 'motivated')",-1.2920167,-1.141415,-0.9760945,-0.8505496,0.1255449
78,-0.8702302,-0.79586065,"('nonresilient', 'resilient')",-0.04342518,0.10338302,-0.4568277,-0.3462388,0.1105889
79,-0.84747314,-0.92065793,"('wavering', 'unwavering')",-0.21350296,-0.14171618,-0.5304881,-0.5311871,-0.000699
80,0.7101324,0.6135272,"('dominated', 'dominating')",-1.2852193,-1.2682765,-0.2875434,-0.3273746,-0.0398312
81,0.24170569,0.17903179,"('submissive', 'aggressive')",-0.8598776,-0.8565549,-0.309086,-0.3387616,-0.0296756
82,0.04010006,0.11541489,"('poor', 'rich')",5.8254676,5.880204,2.9327838,2.9978096,0.0650258
83,0.23464172,0.09918988,"('powerless', 'powerful')",-0.7960599,-0.8862223,-0.2807091,-0.3935162,-0.1128071
84,0.9150908,0.7706234,"('inferior', 'superior')",0.93361235,0.9470857,0.9243516,0.8588545,-0.0654971
85,-0.038598232,-0.014925599,"('insignificant', 'prestigious')",0.40117198,0.4426297,0.1812869,0.213852,0.0325651
86,-0.8440227,-0.8687533,"('uninfluential', 'influential')",-0.034607023,-0.19006246,-0.4393148,-0.5294079,-0.0900931
87,0.1801841,0.13197368,"('unsuccessful', 'successful')",0.60044676,0.68553156,0.3903154,0.4087526,0.0184372
88,-0.091896966,-0.25129342,"('low', 'eminent')",0.3216294,0.28515553,0.1148662,0.0169311,-0.0979351
