,nike_male,nike_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.13531318,-0.25927326,"('unsociable', 'sociable')",-0.5372739,-0.67052436,-0.3362935,-0.4648988,-0.1286053
1,2.3527493,2.3512468,"('unfriendly', 'friendly')",1.6354696,1.4330382,1.9941094,1.8921425,-0.1019669
2,0.36239767,0.32225198,"('unlikable', 'likable')",0.43404102,0.4829933,0.3982193,0.4026226,0.0044033
3,-0.8276084,-0.67589736,"('repellent', 'pleasant')",0.010654436,0.056087907,-0.408477,-0.3099047,0.0985723
4,-0.67174447,-0.7171942,"('disliked', 'liked')",-6.4119053,-6.3775177,-3.5418248,-3.5473559,-0.0055311
5,0.75545037,0.80062526,"('distant', 'outgoing')",-0.4659117,-0.4734125,0.1447693,0.1636064,0.0188371
6,0.46692798,0.4929514,"('distant', 'open')",-0.042641275,-0.097179174,0.2121433,0.1978861,-0.0142572
7,0.2740503,0.29918686,"('insensitive', 'sensitive')",0.487664,0.52128345,0.3808572,0.4102352,0.029378
8,0.80944383,0.765213,"('unaffectionate', 'affectionate')",0.40861726,0.27794394,0.6090305,0.5215785,-0.087452
9,1.7296454,1.7279584,"('unaffectionate', 'caring')",0.8331208,0.7715292,1.281383,1.2497438,-0.0316392
10,-0.25939882,-0.24961247,"('unsympathetic', 'sympathetic')",-0.39289027,-0.44848686,-0.3261445,-0.3490497,-0.0229052
11,0.0797323,0.01109156,"('unhelpful', 'helpful')",1.8200387,1.8515025,0.9498855,0.9312971,-0.0185884
12,1.7544199,1.8465728,"('unsupportive', 'supportive')",-1.5791054,-1.5119189,0.0876573,0.1673269,0.0796696
13,-0.7343919,-0.839465,"('impolite', 'polite')",-0.5411945,-0.548738,-0.6377932,-0.6941015,-0.0563083
14,-0.84487253,-0.8945608,"('antisocial', 'social')",-0.8267951,-0.79638857,-0.8358338,-0.8454747,-0.0096409
15,-0.16398081,-0.3069855,"('boring', 'funny')",0.16812953,0.17687388,0.0020744,-0.0650558,-0.0671302
16,-0.34767205,-0.30913353,"('unpopular', 'popular')",0.5859842,0.5880428,0.1191561,0.1394546,0.0202985
17,-1.1500415,-1.0630103,"('nasty', 'nice')",-0.47815168,-0.3652144,-0.8140966,-0.7141124,0.0999842
18,-0.0024012774,-0.06997685,"('disagreeable', 'welcoming')",-0.58527815,-0.63512397,-0.2938397,-0.3525504,-0.0587107
19,0.26562253,0.28986064,"('inhospitable', 'hospitable')",-0.025952578,0.022907577,0.119835,0.1563841,0.0365491
20,0.07717307,0.14897095,"('rough', 'thoughtful')",1.219072,1.2034713,0.6481225,0.6762211,0.0280986
21,0.04510515,-0.011839915,"('immoral', 'moral')",-0.68307185,-0.6628596,-0.3189833,-0.3373498,-0.0183665
22,-0.7449037,-0.8238744,"('untrustworthy', 'trustworthy')",-1.3472493,-1.3420949,-1.0460765,-1.0829847,-0.0369082
