,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5486206,-0.82117414,"('unsociable', 'sociable')",1.0993046,0.8100665,-0.53792316,-0.7100542,0.0042536,-0.2403873,-0.2446409
1,-1.6872579,-1.7255473,"('unfriendly', 'friendly')",0.40189475,0.4313287,1.5877646,1.5860162,0.1008005,0.0972659,-0.0035346
2,1.0424726,1.014925,"('unlikable', 'likable')",0.8311199,0.89315027,0.8169551,0.9374782,0.8968492,0.9485178,0.0516686
3,-0.45340466,-0.34568182,"('repellent', 'pleasant')",-0.4303039,-0.25475013,-0.09779606,-0.06284791,-0.3271682,-0.2210933,0.1060749
4,-0.13827622,-0.16772005,"('disliked', 'liked')",-0.48935303,-0.39990348,-5.717949,-5.719251,-2.1151927,-2.0956249,0.0195678
5,-0.9835556,-0.7468302,"('distant', 'outgoing')",-0.6649652,-0.39954084,-0.2467049,-0.057293825,-0.6317419,-0.4012216,0.2305203
6,-1.6337004,-1.3385649,"('distant', 'open')",-1.2513126,-0.9594042,0.074695975,0.26709184,-0.9367723,-0.6769591,0.2598132
7,0.072259724,-0.01486573,"('insensitive', 'sensitive')",0.6761076,0.6379916,0.7137735,0.7096933,0.4873803,0.4442731,-0.0431072
8,-1.2251965,-1.1808698,"('unaffectionate', 'affectionate')",-0.24449334,-0.10746501,0.5878652,0.6094483,-0.2939416,-0.2262955,0.0676461
9,-1.5046396,-1.4876577,"('unaffectionate', 'caring')",0.51974624,0.56495696,0.9267655,0.97395366,-0.019376,0.0170843,0.0364603
10,-0.99363554,-1.1668983,"('unsympathetic', 'sympathetic')",0.55944645,0.43909937,-0.53729993,-0.64260346,-0.3238297,-0.4568008,-0.1329711
11,0.45056435,0.29915786,"('unhelpful', 'helpful')",0.6693038,0.6094142,2.0451672,2.0899127,1.0550117,0.9994949,-0.0555168
12,-0.50572234,-0.37709787,"('unsupportive', 'supportive')",0.6991968,0.91042674,-1.6200176,-1.4629185,-0.4755144,-0.3098632,0.1656512
13,0.2781205,0.04903155,"('impolite', 'polite')",0.9301562,0.7164577,-0.057668127,-0.14662978,0.3835362,0.2062865,-0.1772497
14,0.30619094,0.1935002,"('antisocial', 'social')",1.2717149,1.1224232,-0.46632677,-0.6319894,0.3705264,0.227978,-0.1425484
15,0.56389314,0.4462678,"('boring', 'funny')",0.4740962,0.3892197,0.86388767,0.83524007,0.633959,0.5569092,-0.0770498
16,-0.73359007,-0.74937725,"('unpopular', 'popular')",-0.5760907,-0.4454147,0.45625597,0.5405822,-0.2844749,-0.2180699,0.066405
17,-0.26035222,-0.21297085,"('nasty', 'nice')",-0.7171582,-0.5922009,-0.6391594,-0.5359742,-0.53889,-0.4470487,0.0918413
18,0.21238999,0.2921837,"('disagreeable', 'welcoming')",-0.41343477,-0.2786206,-0.15862909,-0.0631092,-0.1198913,-0.0165154,0.1033759
19,-0.6195222,-0.5251484,"('inhospitable', 'hospitable')",-0.4726122,-0.3745165,0.14018779,0.37197697,-0.3173156,-0.175896,0.1414196
20,-0.8030239,-0.67737174,"('rough', 'thoughtful')",0.40540427,0.51583177,0.7337425,0.7454365,0.112041,0.1946322,0.0825912
21,0.18361653,-0.05363087,"('immoral', 'moral')",0.8218271,0.65982014,-0.49490085,-0.5630449,0.170181,0.0143814,-0.1557996
22,0.22066413,0.21466519,"('untrustworthy', 'trustworthy')",0.42328733,0.3393835,-0.7264674,-0.763214,-0.0275053,-0.0697218,-0.0422165
23,0.2597371,0.093937404,"('insincere', 'sincere')",1.1363769,1.0464616,5.5701914,5.5249515,2.3221018,2.2217835,-0.1003183
24,-0.35967118,-0.4302754,"('dishonest', 'honest')",-0.28214464,-0.35143965,0.7027969,0.6110737,0.020327,-0.0568805,-0.0772075
25,-0.5000409,-0.46114117,"('egoistic', 'altruistic')",-0.19999848,-0.059944797,1.3793136,1.3384932,0.2264247,0.2724691,0.0460444
26,-0.69184244,-0.7818337,"('hardhearted', 'benevolent')",0.8961558,0.8811149,1.4659808,1.3004253,0.5567647,0.4665688,-0.0901959
27,-0.7791074,-0.5645679,"('hardhearted', 'softhearted')",0.24145284,0.3515492,0.97664666,0.9811329,0.1463307,0.2560381,0.1097074
28,-1.0390093,-1.2880977,"('disloyal', 'loyal')",-0.23883808,-0.41762537,1.0089477,0.8410407,-0.0896332,-0.2882275,-0.1985943
29,-0.7146008,-0.6617464,"('unfair', 'fair')",-1.0675567,-1.1084315,-0.5706922,-0.66874033,-0.7842832,-0.8129727,-0.0286895
30,1.1214676,0.93355364,"('intolerant', 'tolerant')",1.9506612,1.7973299,1.5018489,1.4600574,1.5246592,1.3969803,-0.1276789
31,-1.5614884,-1.3065116,"('evil', 'good')",-1.8354087,-1.65323,-1.1370732,-1.0523381,-1.5113235,-1.3373599,0.1739636
32,-0.38504702,-0.66835195,"('unkind', 'kind')",1.2960975,1.0111709,1.2196921,0.99600583,0.7102475,0.4462749,-0.2639726
33,0.049380284,0.08620001,"('wrong', 'right')",0.3423714,0.38624752,-0.27413318,-0.3042648,0.0392062,0.0560609,0.0168547
34,-0.08422895,-0.014636756,"('mean', 'honorable')",0.06477146,0.18702623,5.993566,6.1662154,1.9913696,2.1128683,0.1214987
35,0.06559205,0.1789609,"('corrupt', 'incorrupt')",-2.1258786,-2.0873575,-0.347358,-0.49631786,-0.8025482,-0.8015715,0.0009767
36,-1.1029117,-1.0395167,"('hostile', 'amicable')",-2.0716891,-1.9377813,0.0026173182,-0.1302276,-1.0573278,-1.0358419,0.0214859
37,0.04591512,0.052645456,"('fake', 'genuine')",0.033163853,0.053116627,0.4483028,0.50073904,0.1757939,0.202167,0.0263731
38,-0.85208297,-0.8480692,"('untruthful', 'truthful')",-0.5242016,-0.48106852,0.11049987,0.20474145,-0.4219282,-0.3747987,0.0471295
39,0.7932754,0.74993926,"('exploitative', 'cooperative')",1.5202848,1.3526018,0.49034014,0.41292915,0.9346335,0.83849,-0.0961435
40,-0.14991125,-0.15368211,"('stingy', 'generous')",-0.46712637,-0.32174656,-1.3933576,-1.4064199,-0.6701318,-0.6272829,0.0428489
41,0.10439108,0.014967626,"('unforgiving', 'forgiving')",-0.13669291,-0.07474026,0.2263307,0.16708595,0.0646763,0.0357711,-0.0289052
42,1.0151156,1.0316397,"('unreliable', 'reliable')",0.71525973,0.762249,-2.5879326,-2.4668782,-0.2858524,-0.2243298,0.0615226
43,0.17445706,0.1338805,"('irresponsible', 'responsible')",1.3034197,1.3050013,0.5995824,0.6583218,0.6924864,0.6990678,0.0065814
44,0.30016878,0.33787093,"('prejudiced', 'unprejudiced')",-0.050651677,0.018823195,-1.3136162,-1.2820287,-0.3546997,-0.3084449,0.0462548
45,-0.3019869,-0.41510487,"('incompetent', 'competent')",0.58586687,0.60876673,-0.35105106,-0.35444075,-0.0223904,-0.053593,-0.0312026
46,-0.016621238,-0.19253436,"('uncompetitive', 'competitive')",1.3289311,1.2693137,-0.2519802,-0.3240419,0.3534432,0.2509125,-0.1025307
47,0.021287907,0.12696096,"('stupid', 'smart')",1.4677889,1.4931473,5.055471,5.1817927,2.181516,2.2673003,0.0857843
48,-0.754802,-0.8795541,"('unintelligent', 'intelligent')",-0.45003,-0.5123696,0.21250279,0.1153495,-0.3307764,-0.4255247,-0.0947483
49,-0.5589011,-0.40957856,"('unable', 'able')",0.6635813,0.77906847,0.0027159993,0.21625128,0.0357987,0.1952471,0.1594484
50,0.2664938,0.32906586,"('clumsy', 'skillful')",0.17490703,0.26050252,0.39295447,0.45274076,0.2781184,0.3474364,0.069318
51,0.21560977,-0.07892373,"('uneducated', 'educated')",0.24529983,-0.05285357,0.7480542,0.5760577,0.402988,0.1480935,-0.2548945
