,championx_male,championx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.66663307,0.49021444,"('unsociable', 'sociable')",-0.45001486,-0.69701785,0.1083091,-0.1034017,-0.2117108
1,-1.1243026,-1.120942,"('unfriendly', 'friendly')",0.940642,0.81917274,-0.0918303,-0.1508846,-0.0590543
2,0.67556024,0.7223267,"('unlikable', 'likable')",0.6569328,0.6867759,0.6662465,0.7045513,0.0383048
3,0.8019263,0.8614176,"('repellent', 'pleasant')",0.3553183,0.41840053,0.5786223,0.639909,0.0612867
4,-1.7766163,-1.7753581,"('disliked', 'liked')",-5.2735996,-5.1722097,-3.5251079,-3.473784,0.0513239
5,-1.7563927,-1.6727781,"('distant', 'outgoing')",-0.26687077,-0.1246203,-1.0116317,-0.8986992,0.1129325
6,-2.0739503,-1.9806134,"('distant', 'open')",-0.64524204,-0.49891725,-1.3595961,-1.2397653,0.1198308
7,1.8130432,1.8759627,"('insensitive', 'sensitive')",-0.073407084,-0.094004214,0.8698181,0.8909793,0.0211612
8,-1.7221103,-1.6736112,"('unaffectionate', 'affectionate')",0.12540172,0.0945293,-0.7983543,-0.7895409,0.0088134
9,-0.7429281,-0.6686768,"('unaffectionate', 'caring')",0.73205584,0.7341314,-0.0054361,0.0327273,0.0381634
10,2.033945,1.9932098,"('unsympathetic', 'sympathetic')",-1.0370275,-1.2177206,0.4984588,0.3877446,-0.1107142
11,1.290306,1.271159,"('unhelpful', 'helpful')",1.471319,1.3706837,1.3808124,1.3209214,-0.059891
12,0.7794776,0.91023576,"('unsupportive', 'supportive')",-1.8726158,-1.8349702,-0.5465691,-0.4623672,0.0842019
13,1.1968191,1.0527067,"('impolite', 'polite')",-0.84186345,-0.9352383,0.1774778,0.0587342,-0.1187436
14,1.2206131,1.2005847,"('antisocial', 'social')",-0.05172102,-0.19136024,0.5844461,0.5046122,-0.0798339
15,-0.32985896,-0.44325942,"('boring', 'funny')",0.17041309,0.1670358,-0.0797229,-0.1381118,-0.0583889
16,-1.1820158,-1.1521994,"('unpopular', 'popular')",0.6188687,0.63728553,-0.2815735,-0.2574569,0.0241166
17,-0.8077954,-0.76762384,"('nasty', 'nice')",-0.33115798,-0.26656157,-0.5694767,-0.5170927,0.052384
18,-0.34953052,-0.31282794,"('disagreeable', 'welcoming')",-0.45261386,-0.5228132,-0.4010722,-0.4178206,-0.0167484
19,-1.2998977,-1.2737131,"('inhospitable', 'hospitable')",-0.54352427,-0.48266327,-0.921711,-0.8781882,0.0435228
20,0.51845974,0.50398785,"('rough', 'thoughtful')",0.6393379,0.582827,0.5788988,0.5434074,-0.0354914
21,1.9086721,1.8294736,"('immoral', 'moral')",-0.56873864,-0.66189295,0.6699667,0.5837903,-0.0861764
22,1.0964571,1.0495682,"('untrustworthy', 'trustworthy')",-1.2156549,-1.2750796,-0.0595989,-0.1127557,-0.0531568
23,1.681921,1.6784077,"('insincere', 'sincere')",4.685409,4.5399427,3.183665,3.1091752,-0.0744898
24,1.315083,1.3333855,"('dishonest', 'honest')",0.32124695,0.28753152,0.818165,0.8104585,-0.0077065
25,-1.1933503,-1.14791,"('egoistic', 'altruistic')",0.8573916,0.8645909,-0.1679794,-0.1416596,0.0263198
26,-0.59938574,-0.6541575,"('hardhearted', 'benevolent')",1.2944747,1.1520017,0.3475445,0.2489221,-0.0986224
27,-0.19265771,-0.07349313,"('hardhearted', 'softhearted')",0.599805,0.53923625,0.2035736,0.2328716,0.029298
28,0.9112386,0.93459105,"('disloyal', 'loyal')",0.65372247,0.55625314,0.7824805,0.7454221,-0.0370584
29,-0.5849211,-0.574123,"('unfair', 'fair')",-0.38929456,-0.45140946,-0.4871078,-0.5127662,-0.0256584
30,2.010207,1.9134351,"('intolerant', 'tolerant')",1.2177075,1.1122074,1.6139572,1.5128212,-0.101136
31,-3.1505642,-3.132815,"('evil', 'good')",-0.7140729,-0.6383538,-1.9323186,-1.8855844,0.0467342
32,0.6358338,0.6112625,"('unkind', 'kind')",0.29435587,0.078813106,0.4650948,0.3450378,-0.120057
33,-0.24762274,-0.2598335,"('wrong', 'right')",-0.3435965,-0.2889732,-0.2956096,-0.2744034,0.0212062
34,0.122562654,0.1679889,"('mean', 'honorable')",4.892177,4.946446,2.50737,2.5572174,0.0498474
35,-2.322014,-2.277642,"('corrupt', 'incorrupt')",-0.44594404,-0.3349549,-1.3839791,-1.3062985,0.0776806
36,-3.4923763,-3.5060875,"('hostile', 'amicable')",-0.21630675,-0.22759396,-1.8543415,-1.8668407,-0.0124992
37,0.261044,0.30917186,"('fake', 'genuine')",-0.3055778,-0.2349173,-0.0222669,0.0371273,0.0593942
38,-0.26169133,-0.24450693,"('untruthful', 'truthful')",0.18302102,0.31426963,-0.0393352,0.0348814,0.0742166
39,1.485294,1.4710854,"('exploitative', 'cooperative')",0.06996531,0.1124093,0.7776297,0.7917474,0.0141177
40,0.1098208,0.18662973,"('stingy', 'generous')",-1.5248291,-1.5260959,-0.7075042,-0.669733,0.0377712
41,0.25009495,0.19499312,"('unforgiving', 'forgiving')",-0.019729614,-0.17995799,0.1151827,0.0075176,-0.1076651
42,0.99561065,1.024371,"('unreliable', 'reliable')",-2.776829,-2.7950306,-0.8906091,-0.8853298,0.0052793
43,1.7497841,1.7730634,"('irresponsible', 'responsible')",-0.113496095,-0.22236592,0.818144,0.7753488,-0.0427952
44,-0.66278166,-0.7209594,"('prejudiced', 'unprejudiced')",-1.3691518,-1.3905147,-1.0159668,-1.055737,-0.0397702
45,0.84364647,0.8306638,"('incompetent', 'competent')",-0.30855078,-0.43072784,0.2675478,0.199968,-0.0675798
46,2.0788476,2.1070824,"('uncompetitive', 'competitive')",-1.0196478,-1.059592,0.5295999,0.5237452,-0.0058547
47,0.24732003,0.29980972,"('stupid', 'smart')",4.4246907,4.4741387,2.3360054,2.3869743,0.0509689
48,1.6892624,1.6156399,"('unintelligent', 'intelligent')",1.0650747,0.88788104,1.3771685,1.2517605,-0.125408
49,0.53467566,0.63826007,"('unable', 'able')",-0.19077633,-0.06427366,0.1719497,0.2869932,0.1150435
50,-0.15601186,-0.088242896,"('clumsy', 'skillful')",-0.034896795,-0.11735042,-0.0954543,-0.1027967,-0.0073424
51,1.1037506,0.97527874,"('uneducated', 'educated')",0.45089582,0.2795834,0.7773232,0.627431,-0.1498922
52,-1.8411496,-1.899182,"('irrational', 'rational')",0.029517584,0.13782835,-0.905816,-0.8806768,0.0251392
53,-0.2760518,-0.22209062,"('uncreative', 'creative')",0.30565798,0.27092087,0.0148031,0.0244151,0.009612
54,0.2784354,0.33632228,"('incapable', 'capable')",0.6031444,0.6997443,0.4407899,0.5180333,0.0772434
55,2.298263,2.217559,"('incompetent', 'clever')",-0.013803413,-0.16107555,1.1422298,1.0282418,-0.113988
56,2.1977036,2.1363442,"('impractical', 'practical')",-0.28034797,-0.36462826,0.9586778,0.8858579,-0.0728199
57,0.4012218,0.30065945,"('unimaginative', 'imaginative')",-2.8704462,-2.981689,-1.2346122,-1.3405148,-0.1059026
58,-0.020302743,-0.026891744,"('undiscriminating', 'discriminating')",0.4058224,0.3224296,0.1927598,0.1477689,-0.0449909
59,-0.7399315,-0.65293026,"('foolish', 'wise')",0.22357228,0.4120772,-0.2581796,-0.1204265,0.1377531
60,2.8697479,2.799579,"('inefficient', 'efficient')",-0.07930964,-0.15627734,1.3952191,1.3216507,-0.0735684
