,dominion_male,dominion_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8159758,-0.79699004,"('unsociable', 'sociable')",0.08092789,0.012086168,-0.58902955,-0.74525106,-0.4413591,-0.5100516,-0.0686925
1,-0.36146575,-0.53900194,"('unfriendly', 'friendly')",0.7810729,0.57293975,1.7326076,1.6349778,0.7174049,0.5563052,-0.1610997
2,-0.4966681,-0.5490526,"('unlikable', 'likable')",1.1217595,1.0966221,0.5004699,0.55231065,0.3751871,0.3666267,-0.0085604
3,-0.63793844,-0.44362497,"('repellent', 'pleasant')",0.110372454,0.20259432,0.4081756,0.4468562,-0.0397968,0.0686085,0.1084053
4,0.25428152,0.06376179,"('disliked', 'liked')",0.48223084,0.35334727,-5.9220147,-5.940347,-1.7285008,-1.8410794,-0.1125786
5,0.08605987,-0.20479023,"('distant', 'outgoing')",-0.336923,-0.48785374,-0.18083778,-0.14881788,-0.1439003,-0.2804873,-0.136587
6,-0.5388536,-0.81105065,"('distant', 'open')",-0.8383676,-1.0337702,0.07872818,0.10565277,-0.432831,-0.5797227,-0.1468917
7,0.62441957,0.78592235,"('insensitive', 'sensitive')",1.1539994,1.28423,1.2020633,1.2110972,0.9934941,1.0937498,0.1002557
8,0.106845126,-0.005322668,"('unaffectionate', 'affectionate')",-0.8048882,-0.9872352,0.6191197,0.5428606,-0.0263078,-0.1498991,-0.1235913
9,0.7179891,0.63223517,"('unaffectionate', 'caring')",0.25084594,0.15821475,1.0390161,1.0120575,0.6692837,0.6008358,-0.0684479
10,-0.35376868,-0.17880811,"('unsympathetic', 'sympathetic')",-0.44759348,-0.4390998,-0.43327704,-0.5551248,-0.4115464,-0.3910109,0.0205355
11,-0.79683197,-0.6428829,"('unhelpful', 'helpful')",0.12549914,0.22676337,1.8832011,1.9358515,0.4039561,0.5065773,0.1026212
12,0.6021572,0.65872794,"('unsupportive', 'supportive')",0.74566543,0.75515026,-1.4552923,-1.4774567,-0.0358232,-0.0211928,0.0146304
13,-0.3497428,-0.2966985,"('impolite', 'polite')",0.2576724,0.31194586,-0.3028922,-0.40326393,-0.1316542,-0.1293389,0.0023153
14,0.10206421,0.25635505,"('antisocial', 'social')",0.9904317,1.1294086,-0.32123575,-0.36996597,0.2570867,0.3385992,0.0815125
15,-0.3087984,-0.45778665,"('boring', 'funny')",-0.16671251,-0.29807565,0.5296518,0.5104947,0.018047,-0.0817892,-0.0998362
16,-1.8685215,-1.9581606,"('unpopular', 'popular')",-0.51231706,-0.585614,0.133252,0.21320891,-0.7491955,-0.7768552,-0.0276597
17,-0.7882083,-0.80776155,"('nasty', 'nice')",-0.8788134,-0.82624215,-0.35220176,-0.27522045,-0.6730745,-0.636408,0.0366665
18,-0.22955215,-0.27843326,"('disagreeable', 'welcoming')",-0.6796527,-0.66150475,-0.48565105,-0.45365626,-0.464952,-0.4645314,0.0004206
19,-0.5507327,-0.7429745,"('inhospitable', 'hospitable')",-1.1515604,-1.2780396,0.0446072,0.037295196,-0.552562,-0.6612397,-0.1086777
20,-0.2712706,-0.08334695,"('rough', 'thoughtful')",-0.025533095,0.079881646,0.728966,0.71793383,0.1440541,0.2381562,0.0941021
21,-0.28129438,-0.15365493,"('immoral', 'moral')",1.4858315,1.5698476,-0.51791906,-0.47491047,0.2288727,0.3137607,0.084888
22,-0.18540907,-0.13791618,"('untrustworthy', 'trustworthy')",-0.47903153,-0.5457045,-0.6528422,-0.635905,-0.4390943,-0.4398419,-0.0007476
23,-0.26063243,-0.13968101,"('insincere', 'sincere')",0.09161196,0.123284414,5.671339,5.6856403,1.8341061,1.8897479,0.0556418
24,0.8474813,0.93976784,"('dishonest', 'honest')",0.68674934,0.7252596,0.8786616,0.85197836,0.8042974,0.8390019,0.0347045
25,-0.16017911,-0.19926432,"('egoistic', 'altruistic')",1.046473,1.039685,1.4610264,1.4559116,0.7824401,0.7654441,-0.016996
26,1.6569276,1.429682,"('hardhearted', 'benevolent')",0.70386255,0.5852193,1.4604231,1.276836,1.2737377,1.0972459,-0.1764918
27,0.0400813,0.053482432,"('hardhearted', 'softhearted')",0.24839336,0.2928684,1.6035736,1.536935,0.6306827,0.6277619,-0.0029208
28,0.851283,0.87554944,"('disloyal', 'loyal')",0.09632269,0.046545472,0.944725,0.8580221,0.6307769,0.5933723,-0.0374046
29,-0.49284834,-0.52936137,"('unfair', 'fair')",-0.44661945,-0.44472092,-0.09191025,-0.17859763,-0.3437927,-0.3842266,-0.0404339
30,0.6938151,0.8432231,"('intolerant', 'tolerant')",1.1487925,1.1598029,1.1193693,1.0723704,0.9873257,1.0251322,0.0378065
31,-0.9914288,-1.1917572,"('evil', 'good')",-1.2850034,-1.4534471,-1.0376897,-1.0207161,-1.1047073,-1.2219734,-0.1172661
32,0.11616473,0.060118508,"('unkind', 'kind')",0.20939752,0.18846571,1.0595964,0.9214604,0.4617196,0.3900149,-0.0717047
33,0.8736902,0.7364378,"('wrong', 'right')",1.005753,0.892373,-0.39086434,-0.40269607,0.4961929,0.4087049,-0.087488
34,-0.30829924,-0.17222542,"('mean', 'honorable')",0.31890154,0.40492025,5.5987234,5.7601867,1.8697753,1.9976271,0.1278518
35,0.1773372,-0.018158996,"('corrupt', 'incorrupt')",-0.9607828,-1.0478363,-0.1878791,-0.26617688,-0.3237749,-0.4440574,-0.1202825
36,-0.6325792,-0.88816154,"('hostile', 'amicable')",-0.87445694,-1.1660106,-0.10753836,-0.25795516,-0.5381915,-0.770709,-0.2325175
37,-0.24880698,-0.17981939,"('fake', 'genuine')",0.40776253,0.36568403,0.63306046,0.62522084,0.2640053,0.2703618,0.0063565
38,-0.21234547,-0.1984296,"('untruthful', 'truthful')",0.14605314,0.083353475,0.005453784,0.05793292,-0.0202795,-0.0190477,0.0012318
39,1.5233454,1.6542219,"('exploitative', 'cooperative')",-0.3272314,-0.2080801,-0.014464396,0.009283086,0.3938832,0.4851416,0.0912584
40,1.0644394,1.0540719,"('stingy', 'generous')",0.65396863,0.6463203,-0.95950294,-1.0206182,0.2529684,0.2265913,-0.0263771
41,0.35786015,0.3037591,"('unforgiving', 'forgiving')",-0.37691522,-0.45453537,0.12037334,-0.028305631,0.0337728,-0.059694,-0.0934668
42,0.054181673,0.09297377,"('unreliable', 'reliable')",-0.30438626,-0.30121157,-3.007268,-2.9237854,-1.0858242,-1.0440078,0.0418164
43,0.2997371,0.4177065,"('irresponsible', 'responsible')",0.7453015,0.81467336,0.51010495,0.45611575,0.5183812,0.5628319,0.0444507
44,-1.3668158,-1.3790238,"('prejudiced', 'unprejudiced')",-0.46466902,-0.39747277,-1.4752755,-1.4733638,-1.1022534,-1.0832868,0.0189666
45,0.204187,0.35358477,"('incompetent', 'competent')",-0.22206694,-0.20659322,-0.07635705,-0.12881735,-0.0314123,0.0060581,0.0374704
46,-0.64174885,-0.44761664,"('uncompetitive', 'competitive')",0.45982358,0.53307664,-0.49729842,-0.63521874,-0.2264079,-0.1832529,0.043155
47,-0.3507597,-0.19086856,"('stupid', 'smart')",0.54248506,0.6325252,5.157064,5.2870936,1.7829297,1.9095834,0.1266537
48,0.08608625,0.24167164,"('unintelligent', 'intelligent')",1.6213535,1.6468084,0.53113484,0.4821615,0.7461915,0.7902138,0.0440223
49,-0.57781225,-0.46227896,"('unable', 'able')",-0.07066472,0.05106236,-0.15352935,0.05986166,-0.2673354,-0.1171183,0.1502171
50,-0.48553973,-0.49520335,"('clumsy', 'skillful')",-0.46788043,-0.5896735,0.14901945,0.20574932,-0.2681336,-0.2930425,-0.0249089
51,-0.042448018,-0.11147624,"('uneducated', 'educated')",0.22886965,0.16260618,0.754515,0.6416319,0.3136455,0.2309206,-0.0827249
52,-0.23679402,-0.465753,"('irrational', 'rational')",-0.35629547,-0.5890329,-0.009983156,-0.031653993,-0.2010242,-0.3621466,-0.1611224
53,-0.6753033,-0.78508186,"('uncreative', 'creative')",0.6047386,0.51532215,0.7103402,0.64289904,0.2132585,0.1243798,-0.0888787
54,-0.42045158,-0.49779117,"('incapable', 'capable')",-0.58765185,-0.63072,0.8518312,0.9192884,-0.0520907,-0.0697409,-0.0176502
55,-0.9210345,-0.6560816,"('incompetent', 'clever')",0.11612699,0.22242475,-0.11031303,-0.099367395,-0.3050735,-0.1776748,0.1273987
56,0.504217,0.66137975,"('impractical', 'practical')",1.0070378,1.1127378,-0.45862573,-0.4072236,0.3508763,0.4556313,0.104755
57,-0.21057817,-0.25124627,"('unimaginative', 'imaginative')",0.90795135,0.83067447,-2.32193,-2.4395018,-0.5415189,-0.6200245,-0.0785056
58,0.15725729,0.12909146,"('undiscriminating', 'discriminating')",1.2076193,1.1706998,0.35514367,0.30230737,0.5733401,0.5340329,-0.0393072
59,0.7523907,0.6668273,"('foolish', 'wise')",0.4692981,0.42193222,0.5514714,0.6646991,0.5910534,0.5844862,-0.0065672
60,-1.0972573,-0.8190119,"('inefficient', 'efficient')",1.8042694,2.0457096,-0.24656573,-0.17947407,0.1534821,0.3490745,0.1955924
